Annotation Cluster 1	Enrichment Score: 9.540068833055507											
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0043068~positive regulation of programmed cell death	6	4.6875	0.047527581	"IL2RA, BAX, NR4A1, BCL2L1, MYC, PLAGL2"	108	250	13588	3.019555556	1	0.508083553	53.88553042
GOTERM_BP_FAT	GO:0010942~positive regulation of cell death	6	4.6875	0.048881336	"IL2RA, BAX, NR4A1, BCL2L1, MYC, PLAGL2"	108	252	13588	2.995590829	1	0.513328764	54.91644382
KEGG_PATHWAY	mmu05222:Small cell lung cancer	4	3.125	0.051801159	"NFKB1, BCL2L1, CDK4, MYC"	58	85	5738	4.655578093	0.978285079	0.346575581	42.51540606
KEGG_PATHWAY	mmu04210:Apoptosis	3	2.34375	0.213793944	"BAX, NFKB1, BCL2L1"	58	87	5738	3.411414982	0.99999997	0.638951234	91.82170694
KEGG_PATHWAY	mmu05200:Pathways in cancer	6	4.6875	0.215945123	"BAX, STAT5A, NFKB1, BCL2L1, CDK4, MYC"	58	323	5738	1.837728195	0.999999975	0.622092211	92.05164916
GOTERM_MF_FAT	GO:0046982~protein heterodimerization activity	3	2.34375	0.237835311	"BAX, NR4A1, BCL2L1"	103	121	13288	3.19858782	1	0.902503299	96.99706734
GOTERM_BP_FAT	GO:0009314~response to radiation	3	2.34375	0.310910771	"BAX, BCL2L1, MYC"	108	143	13588	2.639471639	1	0.904935619	99.7313285
GOTERM_BP_FAT	GO:0008219~cell death	6	4.6875	0.369593769	"IL2RA, NUP62, BAX, NFKB1, BCL2L1, MYC"	108	507	13588	1.48893272	1	0.937068511	99.93472287
GOTERM_BP_FAT	GO:0016265~death	6	4.6875	0.388484957	"IL2RA, NUP62, BAX, NFKB1, BCL2L1, MYC"	108	519	13588	1.45450653	1	0.943988878	99.95975414
GOTERM_MF_FAT	GO:0046983~protein dimerization activity	4	3.125	0.486597137	"BAX, NR4A1, NFKB1, BCL2L1"	103	340	13288	1.517761279	1	0.985164046	99.98168777
GOTERM_BP_FAT	GO:0006915~apoptosis	5	3.90625	0.500774096	"IL2RA, BAX, NFKB1, BCL2L1, MYC"	108	465	13588	1.352847471	1	0.979697022	99.9984
GOTERM_BP_FAT	GO:0012501~programmed cell death	5	3.90625	0.514232072	"IL2RA, BAX, NFKB1, BCL2L1, MYC"	108	473	13588	1.32996633	1	0.981432343	99.99896375
GOTERM_BP_FAT	GO:0009628~response to abiotic stimulus	3	2.34375	0.591142438	"BAX, BCL2L1, MYC"	108	251	13588	1.503762727	1	0.991863142	99.99993308
SP_PIR_KEYWORDS	Apoptosis	3	2.34375	0.664832854	"BAX, NFKB1, BCL2L1"	121	337	17854	1.313534591	1	0.971640148	99.99985059
												
Annotation Cluster 21	Enrichment Score: 1.361887326945798											
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
INTERPRO	"IPR003959:ATPase, AAA-type, core"	4	3.125	0.003869275	"LONP1, PSMC5, PSMC2, RUVBL2"	123	46	17763	12.55779427	0.713014363	0.340390776	5.101688019
SMART	SM00382:AAA	4	3.125	0.057107056	"LONP1, PSMC5, PSMC2, RUVBL2"	59	138	9131	4.485875706	0.947140959	0.520509706	43.24076021
INTERPRO	"IPR003593:ATPase, AAA+ type, core"	4	3.125	0.069606132	"LONP1, PSMC5, PSMC2, RUVBL2"	123	138	17763	4.185931425	1	0.924322089	62.26206534
UP_SEQ_FEATURE	nucleotide phosphate-binding region:ATP	10	7.8125	0.231997784	"DDX39, LONP1, PSMC5, UBA1, PSMC2, SARS, DDX21, RUVBL2, CDK4, PRPS1"	120	907	16021	1.471977214	1	0.999996751	97.42286378
												
Annotation Cluster 22	Enrichment Score: 1.3474607974319794											
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0006913~nucleocytoplasmic transport	4	3.125	0.040050417	"RAN, NPM1, MYBBP1A, HSPA9"	108	96	13588	5.242283951	1	0.493683393	47.78198167
GOTERM_BP_FAT	GO:0051169~nuclear transport	4	3.125	0.042161692	"RAN, NPM1, MYBBP1A, HSPA9"	108	98	13588	5.135298564	1	0.501017949	49.57797868
GOTERM_BP_FAT	GO:0046907~intracellular transport	8	6.25	0.053714622	"RAN, BAX, NPM1, TOMM40, RANBP1, MYBBP1A, YWHAE, HSPA9"	108	431	13588	2.335309788	1	0.53329518	58.4235879
												
Annotation Cluster 23	Enrichment Score: 1.2283069958029693											
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0043029~T cell homeostasis	3	2.34375	0.008657012	"IL2RA, BAX, STAT5A"	108	18	13588	20.9691358	0.999890627	0.278007695	12.90853153
GOTERM_BP_FAT	GO:0002260~lymphocyte homeostasis	3	2.34375	0.023152265	"IL2RA, BAX, STAT5A"	108	30	13588	12.58148148	1	0.427911225	31.08914068
GOTERM_BP_FAT	GO:0001776~leukocyte homeostasis	3	2.34375	0.037681098	"IL2RA, BAX, STAT5A"	108	39	13588	9.678062678	1	0.494853013	45.69515771
GOTERM_BP_FAT	GO:0032844~regulation of homeostatic process	3	2.34375	0.081007214	"IL2RA, BAX, STAT5A"	108	60	13588	6.290740741	1	0.610436127	73.8899312
GOTERM_BP_FAT	GO:0048872~homeostasis of number of cells	3	2.34375	0.223453104	"IL2RA, BAX, STAT5A"	108	113	13588	3.340216323	1	0.823409759	98.20484444
GOTERM_BP_FAT	GO:0042592~homeostatic process	7	5.46875	0.312149666	"IL2RA, TXN2, BAX, STAT5A, NPM1, APEX1, MBP"	108	584	13588	1.508054287	1	0.904670244	99.7389049
												
Annotation Cluster 24	Enrichment Score: 1.1619260791301984											
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0010605~negative regulation of macromolecule metabolic process	11	8.59375	0.00652325	"PA2G4, GTPBP4, PSMC5, BAX, SOCS1, NPM1, NFKB1, TNFRSF4, MYBBP1A, YWHAE, MYC"	108	506	13588	2.73510467	0.998956636	0.24877825	9.88048701
GOTERM_BP_FAT	GO:0032583~regulation of gene-specific transcription	4	3.125	0.015796242	"NFKB1, IRF4, TNFRSF4, MYC"	108	67	13588	7.511332228	0.999999944	0.379490927	22.36112383
GOTERM_BP_FAT	GO:0051100~negative regulation of binding	3	2.34375	0.023152265	"GTPBP4, TNFRSF4, MYC"	108	30	13588	12.58148148	1	0.427911225	31.08914068
GOTERM_BP_FAT	GO:0051098~regulation of binding	4	3.125	0.034050899	"GTPBP4, IRF4, TNFRSF4, MYC"	108	90	13588	5.591769547	1	0.483540378	42.34563893
GOTERM_BP_FAT	"GO:0045934~negative regulation of nucleobase, nucleoside, nucleotide and nucleic acid metabolic process"	8	6.25	0.037243872	"PA2G4, GTPBP4, PSMC5, NPM1, NFKB1, TNFRSF4, MYBBP1A, MYC"	108	397	13588	2.53531113	1	0.49664749	45.301622
GOTERM_BP_FAT	GO:0051172~negative regulation of nitrogen compound metabolic process	8	6.25	0.038980729	"PA2G4, GTPBP4, PSMC5, NPM1, NFKB1, TNFRSF4, MYBBP1A, MYC"	108	401	13588	2.510021243	1	0.489685138	46.84931553
GOTERM_BP_FAT	GO:0010558~negative regulation of macromolecule biosynthetic process	7	5.46875	0.112075536	"PA2G4, GTPBP4, PSMC5, NFKB1, TNFRSF4, MYBBP1A, MYC"	108	418	13588	2.10694666	1	0.69159783	84.88585416
GOTERM_BP_FAT	GO:0031327~negative regulation of cellular biosynthetic process	7	5.46875	0.123606224	"PA2G4, GTPBP4, PSMC5, NFKB1, TNFRSF4, MYBBP1A, MYC"	108	430	13588	2.048148148	1	0.709385415	87.72148029
GOTERM_BP_FAT	GO:0009890~negative regulation of biosynthetic process	7	5.46875	0.127576502	"PA2G4, GTPBP4, PSMC5, NFKB1, TNFRSF4, MYBBP1A, MYC"	108	434	13588	2.029271207	1	0.715168724	88.57647465
GOTERM_BP_FAT	GO:0016481~negative regulation of transcription	6	4.6875	0.169829632	"PA2G4, PSMC5, NFKB1, TNFRSF4, MYBBP1A, MYC"	108	372	13588	2.029271207	1	0.785051692	94.81104755
GOTERM_BP_FAT	GO:0010629~negative regulation of gene expression	6	4.6875	0.221769427	"PA2G4, PSMC5, NFKB1, TNFRSF4, MYBBP1A, MYC"	108	410	13588	1.841192412	1	0.8227836	98.14196497
GOTERM_BP_FAT	GO:0051253~negative regulation of RNA metabolic process	5	3.90625	0.22804438	"PA2G4, NPM1, NFKB1, TNFRSF4, MYC"	108	310	13588	2.029271207	1	0.8265182	98.36633063
GOTERM_BP_FAT	"GO:0045892~negative regulation of transcription, DNA-dependent"	4	3.125	0.438591251	"PA2G4, NFKB1, TNFRSF4, MYC"	108	308	13588	1.633958634	1	0.963456684	99.98965968
												
Annotation Cluster 25	Enrichment Score: 1.1234260353865642											
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_SEQ_FEATURE	domain:SH2	4	3.125	0.029426288	"GRAP, STAT5A, SOCS1, CISH"	120	90	16021	5.933703704	0.999989237	0.85141072	33.89765359
SP_PIR_KEYWORDS	SH2 domain	4	3.125	0.032228831	"GRAP, STAT5A, SOCS1, CISH"	121	103	17854	5.730241515	0.996866775	0.174849714	33.10201028
SMART	SM00252:SH2	4	3.125	0.033285169	"GRAP, STAT5A, SOCS1, CISH"	59	111	9131	5.577034662	0.8159571	0.431182404	27.8223778
INTERPRO	IPR000980:SH2 motif	4	3.125	0.041061999	"GRAP, STAT5A, SOCS1, CISH"	123	111	17763	5.20413096	0.999998631	0.81504384	43.24007037
GOTERM_BP_FAT	GO:0040008~regulation of growth	5	3.90625	0.143317169	"PPAN, STAT5A, SOCS1, CISH, IGFBP4"	108	256	13588	2.457320602	1	0.74133636	91.44725365
GOTERM_BP_FAT	GO:0007242~intracellular signaling cascade	4	3.125	0.978305911	"FKBP4, STAT5A, SOCS1, CISH"	108	915	13588	0.550010119	1	0.999999994	100
												
Annotation Cluster 26	Enrichment Score: 1.1056018617404901											
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0032268~regulation of cellular protein metabolic process	7	5.46875	0.023251462	"EIF4G1, PA2G4, GTPBP4, BAX, SOCS1, CDK4, YWHAE"	108	280	13588	3.14537037	1	0.42213683	31.20029315
GOTERM_BP_FAT	GO:0010608~posttranscriptional regulation of gene expression	4	3.125	0.11142396	"EIF4G1, PA2G4, GTPBP4, CDK4"	108	148	13588	3.4004004	1	0.692790522	84.7085836
GOTERM_BP_FAT	GO:0006417~regulation of translation	3	2.34375	0.186108225	"EIF4G1, PA2G4, CDK4"	108	100	13588	3.774444444	1	0.805340343	96.21239411
												
Annotation Cluster 27	Enrichment Score: 1.073370156743334											
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0043065~positive regulation of apoptosis	6	4.6875	0.046196519	"IL2RA, BAX, NR4A1, BCL2L1, MYC, PLAGL2"	108	248	13588	3.04390681	1	0.507759899	52.85039345
GOTERM_BP_FAT	GO:0043068~positive regulation of programmed cell death	6	4.6875	0.047527581	"IL2RA, BAX, NR4A1, BCL2L1, MYC, PLAGL2"	108	250	13588	3.019555556	1	0.508083553	53.88553042
GOTERM_BP_FAT	GO:0010942~positive regulation of cell death	6	4.6875	0.048881336	"IL2RA, BAX, NR4A1, BCL2L1, MYC, PLAGL2"	108	252	13588	2.995590829	1	0.513328764	54.91644382
GOTERM_BP_FAT	GO:0043281~regulation of caspase activity	3	2.34375	0.058938173	"BAX, NR4A1, MYC"	108	50	13588	7.548888889	1	0.553635959	61.92557181
GOTERM_BP_FAT	GO:0052548~regulation of endopeptidase activity	3	2.34375	0.058938173	"BAX, NR4A1, MYC"	108	50	13588	7.548888889	1	0.553635959	61.92557181
GOTERM_BP_FAT	GO:0052547~regulation of peptidase activity	3	2.34375	0.061037023	"BAX, NR4A1, MYC"	108	51	13588	7.40087146	1	0.557634976	63.25322871
GOTERM_BP_FAT	GO:0012502~induction of programmed cell death	4	3.125	0.144735893	"BAX, NR4A1, MYC, PLAGL2"	108	167	13588	3.013528499	1	0.742161115	91.66964788
GOTERM_BP_FAT	GO:0006917~induction of apoptosis	4	3.125	0.144735893	"BAX, NR4A1, MYC, PLAGL2"	108	167	13588	3.013528499	1	0.742161115	91.66964788
GOTERM_BP_FAT	GO:0051336~regulation of hydrolase activity	3	2.34375	0.458597189	"BAX, NR4A1, MYC"	108	196	13588	1.925736961	1	0.969746388	99.99419191
												
Annotation Cluster 28	Enrichment Score: 1.0428969915232764											
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0042325~regulation of phosphorylation	7	5.46875	0.027021643	"GTPBP4, NUP62, BAX, SOCS1, NPM1, TNFRSF4, CISH"	108	290	13588	3.036909323	1	0.437134395	35.30245998
GOTERM_BP_FAT	GO:0009968~negative regulation of signal transduction	4	3.125	0.152132163	"NUP62, PHB2, SOCS1, CISH"	108	171	13588	2.943036604	1	0.755234656	92.7439181
GOTERM_BP_FAT	GO:0010648~negative regulation of cell communication	4	3.125	0.180874035	"NUP62, PHB2, SOCS1, CISH"	108	186	13588	2.705694942	1	0.800102786	95.80608273
												
Annotation Cluster 29	Enrichment Score: 0.9949191532065206											
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0007005~mitochondrion organization	4	3.125	0.041099143	"BAX, TOMM40, BCL2L1, MYC"	108	97	13588	5.188239786	1	0.497356973	48.6814633
KEGG_PATHWAY	mmu05014:Amyotrophic lateral sclerosis (ALS)	3	2.34375	0.109489968	"BAX, TOMM40, BCL2L1"	58	57	5738	5.206896552	0.999763411	0.566090182	70.09097745
GOTERM_CC_FAT	GO:0005741~mitochondrial outer membrane	3	2.34375	0.11932435	"BAX, TOMM40, BCL2L1"	94	80	12504	4.988297872	0.999999933	0.413074229	77.23040805
GOTERM_CC_FAT	GO:0031968~organelle outer membrane	3	2.34375	0.136752997	"BAX, TOMM40, BCL2L1"	94	87	12504	4.586940572	0.999999995	0.449764307	81.95894977
GOTERM_CC_FAT	GO:0019867~outer membrane	3	2.34375	0.144388035	"BAX, TOMM40, BCL2L1"	94	90	12504	4.434042553	0.999999998	0.458981857	83.73212443
												
Annotation Cluster 30	Enrichment Score: 0.9731702957299689											
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0051251~positive regulation of lymphocyte activation	4	3.125	0.037994627	"IL2RA, STAT5A, HSPD1, TNFRSF4"	108	94	13588	5.353821907	1	0.491973242	45.97572189
GOTERM_BP_FAT	GO:0002696~positive regulation of leukocyte activation	4	3.125	0.043238016	"IL2RA, STAT5A, HSPD1, TNFRSF4"	108	99	13588	5.083426861	1	0.499444458	50.47113723
GOTERM_BP_FAT	GO:0050867~positive regulation of cell activation	4	3.125	0.045431778	"IL2RA, STAT5A, HSPD1, TNFRSF4"	108	101	13588	4.982764943	1	0.506817735	52.24586378
GOTERM_BP_FAT	GO:0050671~positive regulation of lymphocyte proliferation	3	2.34375	0.058938173	"IL2RA, STAT5A, TNFRSF4"	108	50	13588	7.548888889	1	0.553635959	61.92557181
GOTERM_BP_FAT	GO:0032946~positive regulation of mononuclear cell proliferation	3	2.34375	0.058938173	"IL2RA, STAT5A, TNFRSF4"	108	50	13588	7.548888889	1	0.553635959	61.92557181
GOTERM_BP_FAT	GO:0070665~positive regulation of leukocyte proliferation	3	2.34375	0.063161245	"IL2RA, STAT5A, TNFRSF4"	108	52	13588	7.258547009	1	0.561585764	64.55267001
GOTERM_BP_FAT	GO:0050870~positive regulation of T cell activation	3	2.34375	0.095284083	"IL2RA, STAT5A, HSPD1"	108	66	13588	5.718855219	1	0.650205237	79.64284678
GOTERM_BP_FAT	GO:0051249~regulation of lymphocyte activation	4	3.125	0.1048356	"IL2RA, STAT5A, HSPD1, TNFRSF4"	108	144	13588	3.494855967	1	0.679850129	82.80328783
GOTERM_BP_FAT	GO:0002694~regulation of leukocyte activation	4	3.125	0.121596407	"IL2RA, STAT5A, HSPD1, TNFRSF4"	108	154	13588	3.267917268	1	0.706313545	87.26615127
GOTERM_BP_FAT	GO:0050865~regulation of cell activation	4	3.125	0.125061361	"IL2RA, STAT5A, HSPD1, TNFRSF4"	108	156	13588	3.226020893	1	0.71068747	88.04157375
GOTERM_BP_FAT	GO:0050670~regulation of lymphocyte proliferation	3	2.34375	0.130993302	"IL2RA, STAT5A, TNFRSF4"	108	80	13588	4.718055556	1	0.716016705	89.26728389
GOTERM_BP_FAT	GO:0032944~regulation of mononuclear cell proliferation	3	2.34375	0.130993302	"IL2RA, STAT5A, TNFRSF4"	108	80	13588	4.718055556	1	0.716016705	89.26728389
GOTERM_BP_FAT	GO:0070663~regulation of leukocyte proliferation	3	2.34375	0.13632142	"IL2RA, STAT5A, TNFRSF4"	108	82	13588	4.60298103	1	0.728242593	90.26688762
GOTERM_BP_FAT	GO:0050863~regulation of T cell activation	3	2.34375	0.208999081	"IL2RA, STAT5A, HSPD1"	108	108	13588	3.494855967	1	0.820914443	97.59332097
GOTERM_BP_FAT	GO:0002684~positive regulation of immune system process	4	3.125	0.221218513	"IL2RA, STAT5A, HSPD1, TNFRSF4"	108	206	13588	2.443006113	1	0.825966349	98.12094609
GOTERM_CC_FAT	GO:0044459~plasma membrane part	5	3.90625	0.998808921	"IL2RB, IL2RA, HSPD1, TNFRSF4, MBP"	94	1633	12504	0.40729111	1	0.999999983	100
												
Annotation Cluster 31	Enrichment Score: 0.9240968670451908											
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_FAT	GO:0048770~pigment granule	4	3.125	0.02538232	"SLC1A5, RAN, SLC3A2, YWHAE"	94	85	12504	6.259824781	0.964644489	0.125140555	25.87413004
GOTERM_CC_FAT	GO:0042470~melanosome	4	3.125	0.02538232	"SLC1A5, RAN, SLC3A2, YWHAE"	94	85	12504	6.259824781	0.964644489	0.125140555	25.87413004
GOTERM_CC_FAT	GO:0016023~cytoplasmic membrane-bounded vesicle	6	4.6875	0.194881281	"SLC1A5, RAN, ANP32E, SLC3A2, HSPD1, YWHAE"	94	414	12504	1.927844588	1	0.563431245	91.98888711
GOTERM_CC_FAT	GO:0031988~membrane-bounded vesicle	6	4.6875	0.202698026	"SLC1A5, RAN, ANP32E, SLC3A2, HSPD1, YWHAE"	94	420	12504	1.900303951	1	0.56887906	92.84927733
GOTERM_CC_FAT	GO:0031410~cytoplasmic vesicle	6	4.6875	0.326817106	"SLC1A5, RAN, ANP32E, SLC3A2, HSPD1, YWHAE"	94	508	12504	1.57111744	1	0.760464755	99.00338893
GOTERM_CC_FAT	GO:0031982~vesicle	6	4.6875	0.343108714	"SLC1A5, RAN, ANP32E, SLC3A2, HSPD1, YWHAE"	94	519	12504	1.537818227	1	0.762515286	99.25075697
												
Annotation Cluster 32	Enrichment Score: 0.8533856499127223											
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0032583~regulation of gene-specific transcription	4	3.125	0.015796242	"NFKB1, IRF4, TNFRSF4, MYC"	108	67	13588	7.511332228	0.999999944	0.379490927	22.36112383
GOTERM_BP_FAT	GO:0031328~positive regulation of cellular biosynthetic process	10	7.8125	0.029964084	"NUP62, STAT5A, NPM1, NR4A1, NFKB1, NR4A3, IRF4, CDK4, MYC, PLAGL2"	108	552	13588	2.279253892	1	0.465135869	38.3435271
GOTERM_BP_FAT	GO:0009891~positive regulation of biosynthetic process	10	7.8125	0.031489726	"NUP62, STAT5A, NPM1, NR4A1, NFKB1, NR4A3, IRF4, CDK4, MYC, PLAGL2"	108	557	13588	2.258793803	1	0.475579565	39.86706054
GOTERM_BP_FAT	GO:0010628~positive regulation of gene expression	9	7.03125	0.038676242	"IL2RB, NUP62, STAT5A, NR4A1, NFKB1, NR4A3, IRF4, MYC, PLAGL2"	108	488	13588	2.320355191	1	0.492525078	46.58099178
GOTERM_BP_FAT	GO:0010557~positive regulation of macromolecule biosynthetic process	9	7.03125	0.057630119	"NUP62, STAT5A, NR4A1, NFKB1, NR4A3, IRF4, CDK4, MYC, PLAGL2"	108	530	13588	2.136477987	1	0.549898106	61.07554766
GOTERM_BP_FAT	GO:0010551~regulation of specific transcription from RNA polymerase II promoter	3	2.34375	0.061037023	"NFKB1, IRF4, MYC"	108	51	13588	7.40087146	1	0.557634976	63.25322871
GOTERM_BP_FAT	GO:0010604~positive regulation of macromolecule metabolic process	10	7.8125	0.061705205	"IL2RB, NUP62, STAT5A, NR4A1, NFKB1, NR4A3, IRF4, CDK4, MYC, PLAGL2"	108	633	13588	1.987595811	1	0.557263295	63.66670778
GOTERM_BP_FAT	GO:0045944~positive regulation of transcription from RNA polymerase II promoter	7	5.46875	0.063453326	"STAT5A, NR4A1, NFKB1, NR4A3, IRF4, MYC, PLAGL2"	108	358	13588	2.460066211	1	0.558981552	64.72793812
GOTERM_BP_FAT	GO:0045941~positive regulation of transcription	8	6.25	0.080971611	"NUP62, STAT5A, NR4A1, NFKB1, NR4A3, IRF4, MYC, PLAGL2"	108	475	13588	2.118986355	1	0.614196585	73.87384744
SP_PIR_KEYWORDS	dna-binding	15	11.71875	0.088486483	"SSRP1, STAT5A, DDB1, G3BP1, HDGF, NR4A1, NFKB1, NR4A3, BANF1, NCL, YBX1, LONP1, NPM1, IRF4, MYC"	121	1404	17854	1.576428622	0.999999917	0.364250056	67.91933943
GOTERM_BP_FAT	GO:0042035~regulation of cytokine biosynthetic process	3	2.34375	0.09044758	"STAT5A, NFKB1, IRF4"	108	64	13588	5.897569444	1	0.63751612	77.84231694
GOTERM_BP_FAT	"GO:0045935~positive regulation of nucleobase, nucleoside, nucleotide and nucleic acid metabolic process"	8	6.25	0.107509123	"NUP62, STAT5A, NR4A1, NFKB1, NR4A3, IRF4, MYC, PLAGL2"	108	510	13588	1.973565723	1	0.686002687	83.60179895
KEGG_PATHWAY	mmu05221:Acute myeloid leukemia	3	2.34375	0.109489968	"STAT5A, NFKB1, MYC"	58	57	5738	5.206896552	0.999763411	0.566090182	70.09097745
GOTERM_BP_FAT	"GO:0045893~positive regulation of transcription, DNA-dependent"	7	5.46875	0.11021012	"STAT5A, NR4A1, NFKB1, NR4A3, IRF4, MYC, PLAGL2"	108	416	13588	2.117076211	1	0.692045867	84.37313389
GOTERM_BP_FAT	GO:0051254~positive regulation of RNA metabolic process	7	5.46875	0.11301434	"STAT5A, NR4A1, NFKB1, NR4A3, IRF4, MYC, PLAGL2"	108	419	13588	2.101918147	1	0.691405658	85.13788572
GOTERM_BP_FAT	GO:0051173~positive regulation of nitrogen compound metabolic process	8	6.25	0.121040191	"NUP62, STAT5A, NR4A1, NFKB1, NR4A3, IRF4, MYC, PLAGL2"	108	526	13588	1.913533305	1	0.707808099	87.1373716
GOTERM_MF_FAT	GO:0003677~DNA binding	19	14.84375	0.133220473	"SSRP1, STAT5A, DDB1, G3BP1, HDGF, NR4A1, NFKB1, NR4A3, NCL, BANF1, YBX1, PA2G4, LONP1, NPM1, RUVBL2, IRF4, MYC, APEX1, MYBBP1A"	103	1781	13288	1.376296724	1	0.746532087	84.20367569
SP_PIR_KEYWORDS	transcription regulation	15	11.71875	0.155185947	"SSRP1, STAT5A, HDGF, NR4A1, NFKB1, NR4A3, NCL, YBX1, PA2G4, PHB2, BTF3, RUVBL2, IRF4, MYC, MYBBP1A"	121	1546	17854	1.431633755	1	0.523844318	87.37393912
GOTERM_BP_FAT	GO:0006357~regulation of transcription from RNA polymerase II promoter	8	6.25	0.211817061	"STAT5A, NR4A1, NEDD8, NFKB1, NR4A3, IRF4, MYC, PLAGL2"	108	616	13588	1.633958634	1	0.821289516	97.72605481
SP_PIR_KEYWORDS	activator	6	4.6875	0.226543939	"STAT5A, NFKB1, RUVBL2, IRF4, MYBBP1A, MYC"	121	484	17854	1.829178335	1	0.650566523	95.72470099
GOTERM_MF_FAT	GO:0016563~transcription activator activity	4	3.125	0.320030194	"NR4A1, NR4A3, IRF4, APEX1"	103	259	13288	1.992427934	1	0.954299913	99.31156896
SP_PIR_KEYWORDS	Transcription	14	10.9375	0.410565381	"SSRP1, STAT5A, HDGF, NR4A1, NFKB1, NR4A3, YBX1, PA2G4, PHB2, BTF3, RUVBL2, IRF4, MYC, MYBBP1A"	121	1769	17854	1.167751309	1	0.844427278	99.84760894
GOTERM_MF_FAT	GO:0030528~transcription regulator activity	11	8.59375	0.448098919	"PA2G4, NUP62, PHB2, STAT5A, NR4A1, NFKB1, NR4A3, IRF4, MYBBP1A, APEX1, MYC"	103	1206	13288	1.176705469	1	0.983021251	99.95343336
GOTERM_BP_FAT	GO:0045449~regulation of transcription	19	14.84375	0.492212043	"SSRP1, STAT5A, HDGF, NR4A1, NEDD8, NFKB1, NR4A3, TNFRSF4, YBX1, PA2G4, PSMC5, NUP62, PHB2, BTF3, RUVBL2, IRF4, MYC, MYBBP1A, PLAGL2"	108	2227	13588	1.073408838	1	0.978564203	99.99790339
KEGG_PATHWAY	mmu04010:MAPK signaling pathway	4	3.125	0.494158122	"DUSP5, NR4A1, NFKB1, MYC"	58	265	5738	1.493298634	1	0.859536796	99.91698452
GOTERM_BP_FAT	GO:0006350~transcription	15	11.71875	0.538172664	"SSRP1, STAT5A, HDGF, NR4A1, NFKB1, NR4A3, YBX1, PA2G4, PHB2, BTF3, RUVBL2, IRF4, MYC, MYBBP1A, MARS"	108	1772	13588	1.065023827	1	0.98563608	99.99953596
GOTERM_MF_FAT	GO:0003700~transcription factor activity	7	5.46875	0.552581266	"PA2G4, STAT5A, NR4A1, NFKB1, NR4A3, IRF4, MYC"	103	776	13288	1.163747373	1	0.990975981	99.99689834
GOTERM_BP_FAT	GO:0051252~regulation of RNA metabolic process	12	9.375	0.634228854	"PA2G4, STAT5A, NPM1, NR4A1, NEDD8, NFKB1, NR4A3, IRF4, TNFRSF4, MYC, YBX1, PLAGL2"	108	1488	13588	1.014635603	1	0.995148317	99.9999886
GOTERM_BP_FAT	"GO:0006355~regulation of transcription, DNA-dependent"	11	8.59375	0.729881438	"PA2G4, STAT5A, NR4A1, NEDD8, NFKB1, NR4A3, IRF4, TNFRSF4, MYC, YBX1, PLAGL2"	108	1465	13588	0.944684616	1	0.998845046	99.99999991
												
Annotation Cluster 33	Enrichment Score: 0.7877027652106454											
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0019220~regulation of phosphate metabolic process	8	6.25	0.009669455	"GTPBP4, NUP62, BAX, SOCS1, NPM1, TNFRSF4, YWHAE, CISH"	108	301	13588	3.343915344	0.999962554	0.296346716	14.31170194
GOTERM_BP_FAT	GO:0051174~regulation of phosphorus metabolic process	8	6.25	0.009669455	"GTPBP4, NUP62, BAX, SOCS1, NPM1, TNFRSF4, YWHAE, CISH"	108	301	13588	3.343915344	0.999962554	0.296346716	14.31170194
