id	id	chr	start	end	strand	Length	Copies	Annotation/Divergence	0-1uM-PCC-24h	100uM-K99A-24h	10uM-K99A-24h	10uM-PCC-24h	No-Peptide-24h	gene_name
NM_008302	NM_008302	chr17	45567778	45573261	-	2495.0	1	Hsp90ab1|90kDa|AL022974|C81438|Hsp84|Hsp84-1|Hsp90|Hspcb|-|17 B3|17 22.59 cM|protein-coding	1744.609	1555.19	1246.369	1789.8010000000002	399.505	Hsp90ab1
NM_012021	NM_012021	chr19	6906819	6909645	-	680.0	1	Prdx5|AOEB166|AOPP|Pmp20|Prdx6|PrxV|-|19 A|19 5.08 cM|protein-coding	148.28	167.99599999999998	162.394	142.13	338.631	Prdx5
NM_027209	NM_027209	chr19	11518559	11530403	+	1678.0	1	Ms4a6b|1810027D10Rik|-|-|protein-coding	76.69800000000001	42.22	75.607	64.509	158.518	Ms4a6b
NM_011616	NM_011616	chrX	57212143	57224042	+	1243.0	1	Cd40lg|CD154|CD40-L|Cd40l|HIGM1|IGM|IMD3|Ly-62|Ly62|T-BAM|TRAP|Tnfsf5|gp39|RP23-153G22.3|X A5|X 31.21 cM|protein-coding	46.391999999999996	15.963	10.2	54.297	25.538	Cd40lg
NM_008330	NM_008330	chr11	49087017	49096987	+	1723.0	1	Ifi47|47kDa|IRG-47|Ifggc1|Igrd|Iigp4|Iipg4|Irgd|RP23-54N20.3|11 B1.2|11|protein-coding	87.70700000000001	52.266999999999996	40.614000000000004	92.32799999999999	40.567	Ifi47
NM_010749	NM_010749	chr6	122309010	122317677	+	2213.0	1	M6pr|CD-MPR|Mpr46|-|6 F1|6 57.52 cM|protein-coding	123.84899999999999	94.383	66.33	130.82299999999998	60.53	M6pr
NM_007984	NM_007984	chr5	142960355	142973189	+	2660.0	1	Fscn1|AI663989|Fan1|fascin-1|-|5 G2|5 81.84 cM|protein-coding	130.119	204.292	81.99799999999999	164.175	210.27700000000002	Fscn1
NM_008410	NM_008410	chr14	73362232	73385271	-	1764.0	1	Itm2b|AI256040|Bri|Bri2|Bricd2b|D14Sel6|E25BMM|imBRI2|-|14 D3|14 38.88 cM|protein-coding	126.721	176.97299999999998	221.166	107.51	567.17	Itm2b
NM_001001806	NM_001001806	chr17	84183928	84187947	-	3529.0	1	Zfp36l2|Brf2|ERF2|Tis11d|-|17 E4|17|protein-coding	51.574	45.147	88.90299999999999	44.72	256.768	Zfp36l2
NM_025378	NM_025378	chr7	141009590	141010744	-	644.0	1	Ifitm3|1110004C05Rik|Cd225|Cdw217|DSPA2b|Fgls|IP15|mil-1|-|7 F5|7|protein-coding	80.497	74.605	62.492	63.396	183.517	Ifitm3
NM_018868	NM_018868	chr1	59685006	59711510	+	1959.0	1	Nop58|MSSP|Nol5|SIK|nop5|-|1 C1.3|1|protein-coding	226.354	188.81599999999997	120.213	241.66099999999997	37.079	Nop58
NM_010798	NM_010798	chr10	75859353	75860250	-	549.0	1	Mif|GIF|Glif|-|10 C1|10 38.59 cM|protein-coding	112.899	62.295	40.154	98.98	23.354	Mif
NM_011756	NM_011756	chr7	28376784	28379228	-	1761.0	1	Zfp36|Gos24|Nup475|TIS11D|TISII|Tis11|Ttp|Zfp-36|-|7 A3|7 16.72 cM|protein-coding	71.06	66.035	54.091	77.41	144.471	Zfp36
NM_009870	NM_009870	chr10	127063603	127067282	+	1336.0	1	Cdk4|Crk3|-|10 D3|10|protein-coding	183.59799999999998	139.155	105.83	185.979	68.146	Cdk4
NM_008372	NM_008372	chr15	9506159	9529876	-	3200.0	1	Il7r|CD127|IL-7Ralpha|-|15 A1|15 4.16 cM|protein-coding	20.849	24.518	83.19200000000001	11.222999999999999	307.272	Il7r
NM_001287217	NM_001287217	chr7	31032723	31042331	-	1018.0	1	Fxyd5|EF-8|Oit2|RIC|-|7 B1|7|protein-coding	118.80799999999999	123.958	152.91	130.32399999999998	311.77099999999996	Fxyd5
NM_007669	NM_007669	chr17	29093772	29100722	+	1905.0	1	Cdkn1a|CAP20|CDKI|CIP1|Cdkn1|P21|SDI1|Waf1|mda6|p21Cip1|p21WAF|-|17 A3.3|17 15.12 cM|protein-coding	155.312	127.14	83.258	182.567	38.293	Cdkn1a
NM_001146124	NM_001146124	chr10	60284461	60302600	+	2551.0	1	Psap|AI037048|SGP-1|-|10 B4|10 30.02 cM|protein-coding	145.815	234.669	298.28700000000003	136.363	766.5939999999999	Psap
NM_015811	NM_015811	chr1	144244669	144249104	-	1323.0	1	Rgs1|BL34|-|1 F|1 62.56 cM|protein-coding	67.281	53.728	25.69	91.73200000000001	45.76	Rgs1
NM_001252476	NM_001252476	chr7	44976755	44986420	-	1297.0	1	Prmt1|6720434D09Rik|AW214366|Hrmt1l2|Mrmt1|-|7 B4|7 29.07 cM|protein-coding	170.507	141.667	91.984	194.83	46.438	Prmt1
NM_027231	NM_027231	chr15	79141367	79151767	+	513.0	1	Polr2f|1810060D16Rik|-|15 E1|15 37.7 cM|protein-coding	148.107	111.727	72.55	150.36700000000002	56.233999999999995	Polr2f
NM_001289612	NM_001289612	chr1	36778984	36782820	+	1335.0	1	Zap70|Srk|ZAP-70|mrtle|mur|-|1 A4-C1|1 15.41 cM|protein-coding	114.454	79.366	54.13399999999999	118.78299999999999	58.398999999999994	Zap70
NM_007531	NM_007531	chr6	124712289	124716945	+	1349.0	1	Phb2|AU044498|BAP|Bap37|Bcap37|REA|-|6 F2|6 59.17 cM|protein-coding	264.899	222.43900000000002	154.41	270.428	86.804	Phb2
NM_030259	NM_030259	chr5	124463265	124478235	-	1254.0	1	Rilpl2|-|-|5 F|5|protein-coding	77.7	44.354	34.963	93.40799999999999	45.803999999999995	Rilpl2
NM_009251	NM_009251	chr12	104214544	104241934	+	2012.0	1	Serpina3g|2A2|AI119734|Spi2-1|Spi2/eb.1|Spi2A|spi2|-|12 E|12|protein-coding	69.256	34.231	15.795	83.25	15.982999999999999	Serpina3g
NM_001163434	NM_001163434	chr2	34772090	34776529	+	2523.0	1	Hspa5|AL022860|AU019543|Bip|D2Wsu141e|D2Wsu17e|Grp78|Hsce70|SEZ-7|Sez7|baffled|mBiP|RP23-446N16.1|2 B|2 22.94 cM|protein-coding	489.091	428.846	288.256	461.53	144.586	Hspa5
NM_011732	NM_011732	chr4	119277327	119294513	-	2181.0	1	Ybx1|1700102N10Rik|C79409|EF1A|MSY1|Nsep1|YB-1|dbpB|mYB-1a|RP24-363D14.2|4|4 D1|protein-coding	229.58	192.295	132.28	231.79	101.1	Ybx1
NM_011239	NM_011239	chr16	18239979	18248694	-	844.0	1	Ranbp1|Htf9a|-|16 A3|16 11.3 cM|protein-coding	293.802	261.54400000000004	153.808	298.67400000000004	76.692	Ranbp1
NM_022325	NM_022325	chr2	174427494	174438992	-	1385.0	1	Ctsz|AI787083|AU019819|CTSX|D2Wsu143e|RP23-59M10.3|2 H4|2 97.94 cM|protein-coding	116.525	115.89	76.926	126.07799999999999	162.937	Ctsz
NM_009696	NM_009696	chr7	19696244	19699166	-	1245.0	1	Apoe|AI255918|-|7 A3|7 9.94 cM|protein-coding	36.623000000000005	52.69	85.609	25.48	344.12300000000005	Apoe
NM_011358	NM_011358	chr11	116849897	116853094	-	1898.0	1	Srsf2|D11Wsu175e|MRF-1|Pr264|SC35|Sfrs10|Sfrs2|RP23-468A19.7|11 E2|11 81.49 cM|protein-coding	233.31900000000002	191.829	163.08	261.51599999999996	127.83200000000001	Srsf2
NM_001029841	NM_001029841	chr15	66780819	66831829	-	2856.0	1	Sla|Slap|Slap-1|-|15 D2|15 29.3 cM|protein-coding	132.987	78.53399999999999	57.181999999999995	123.12899999999999	57.32899999999999	Sla
NM_027817	NM_027817	chr11	61653321	61672777	+	1592.0	1	Grap|8430435N19Rik|BB233594|RP23-278F12.2|11 B2|11|protein-coding	195.903	118.29	113.552	190.81799999999998	61.604	Grap
NM_023665	NM_023665	chr4	134923625	134927370	+	1408.0	1	Rsrp1|2700043I21Rik|D4Ucla2|D4Wsu53e|RP23-79J18.3|4 D3|4 67.15 cM|protein-coding	90.691	85.785	176.959	87.118	438.30699999999996	Rsrp1
NM_001002927	NM_001002927	chr4	4133536	4138445	-	1408.0	1	Penk|AI326464|ENK|PPA|Penk1|RP23-76M24.2|4 A1|4 2.31 cM|protein-coding	137.748	110.411	80.172	204.285	23.096	Penk
NM_008019	NM_008019	chr2	151542499	151561691	+	1634.0	1	Fkbp1a|12kDa|FKBP12|FKBP12-T1|FKBP12-T2|Fkbp|Fkbp1|mFKBP1|mFKBP12|RP23-419G21.5|2 G3|2|protein-coding	129.827	99.075	71.611	165.505	59.54600000000001	Fkbp1a
NM_009137	NM_009137	chr8	94745684	94751388	+	1806.0	1	Ccl22|ABCD-1|DCBCK|MDC|Scya22|-|8 C5|8|protein-coding	112.93799999999999	141.863	35.872	173.229	60.25899999999999	Ccl22
NM_007650	NM_007650	chr19	10718143	10738974	-	2056.0	1	Cd5|Ly-1|Ly-12|Ly-A|Lyt-1|-|19 A|19 7.16 cM|protein-coding	114.594	43.802	52.397	109.63799999999999	42.949	Cd5
NM_145856	NM_145856	chr1	20777146	20784270	-	1173.0	1	Il17f|C87042|IL-17F|-|1 A4|1|protein-coding	55.305	10.425	8.856	83.965	7.801	Il17f
NM_011701	NM_011701	chr2	13574311	13582826	+	1823.0	1	Vim|-|RP23-185P20.1|2 A2|2 10.04 cM|protein-coding	195.40099999999998	220.753	138.425	190.898	300.015	Vim
NM_001205314	NM_001205314	chr1	52119438	52161865	+	5126.0	1	Stat1|2010005J02Rik|AA408197|-|1 C1.1|1 26.81 cM|protein-coding	123.639	87.389	55.269	146.156	63.751999999999995	Stat1
NM_010545	NM_010545	chr18	60803849	60812652	+	1213.0	1	Cd74|CLIP|DHLAG|HLADG|Ia-GAMMA|Ii|-|18 E1|18 34.41 cM|protein-coding	176.303	265.16700000000003	217.84799999999998	207.101	546.786	Cd74
NM_181596	NM_181596	chr16	48872608	48874498	+	602.0	1	Retnlg|Fizz3|Relmg|Xcp1|-|16 B5|16 30.75 cM|protein-coding	11.556	105.169	265.165	2.761	916.248	Retnlg
NM_153564	NM_153564	chr3	142496934	142522344	+	3008.0	1	Gbp5|5330409J06Rik|Gbp5a|-|3 H1|3|protein-coding	79.72	44.535	22.108	124.066	14.214	Gbp5
NM_001033122	NM_001033122	chr6	129267325	129275369	-	1613.0	1	Cd69|5830438K24Rik|AI452015|AIM|VEA|-|6 F3|6 63.21 cM|protein-coding	296.888	209.827	150.893	268.793	79.456	Cd69
NM_013693	NM_013693	chr17	35199367	35202007	-	1647.0	1	Tnf|DIF|TNF-a|TNF-alpha|TNFSF2|TNFalpha|Tnfa|Tnfsf1a|-|17 B1|17 18.59 cM|protein-coding	84.80799999999999	36.046	15.669	101.34899999999999	23.26	Tnf
NM_010735	NM_010735	chr17	35203165	35205351	-	1377.0	1	Lta|LT|LT-[a]|LT-alpha|LT[a]|LTalpha|Ltx|TNF-beta|TNFSF1|Tnfb|Tnfsf1b|hlb382|-|17 B1|17 18.59 cM|protein-coding	108.01100000000001	59.098	27.029	134.629	9.461	Lta
NM_010240	NM_010240	chr7	45457944	45459886	-	964.0	1	Ftl1|Ftl|Ftl-1|L-ferritin|-|7 B4|7|protein-coding	195.106	262.21299999999997	268.9	154.565	730.335	Ftl1
NM_010448	NM_010448	chr11	51600100	51606881	-	2395.0	1	Hnrnpab|3010025C11Rik|CBF-A|Cgbfa|Hnrpab|RP23-79E13.1|11 B1.3|11|protein-coding	399.95300000000003	354.245	251.50900000000001	442.01099999999997	135.347	Hnrnpab
NM_009272	NM_009272	chr4	148591513	148594619	+	1319.0	1	Srm|AA407669|SpdST|SpdSy|RP23-331P21.3|4 E2|4|protein-coding	206.90200000000002	132.067	77.333	195.005	35.433	Srm
NM_008320	NM_008320	chr8	120736376	120756692	+	2816.0	1	Irf8|AI893568|ICSBP|IRF-8|Icsbp1|Myls|-|8 E1|8 70.05 cM|protein-coding	67.192	39.194	13.769	127.354	21.939	Irf8
NM_009201	NM_009201	chr7	16781346	16798274	+	2747.0	1	Slc1a5|AAAT|ASCT2|ATBO|M7V1|M7VS1|R16|RDRC|Slc1a7|-|7 A2|7|protein-coding	144.702	81.866	58.602	149.42700000000002	67.885	Slc1a5
NM_001252260	NM_001252260	chr11	33152498	33163206	-	1370.0	1	Npm1|B23|NO38|Npm|RP23-323L8.2|11 A4|11|protein-coding	404.64	326.974	211.362	409.116	80.794	Npm1
NM_011896	NM_011896	chr3	37639950	37644599	+	2485.0	1	Spry1|sprouty1|-|3 B|3|protein-coding	118.522	22.033	4.148	83.10700000000001	3.662	Spry1
NM_008143	NM_008143	chr11	48800360	48806241	+	1244.0	1	Gnb2l1|AL033335|GB-like|Gnb2-rs1|Rack1|p205|RP23-14F5.6|11 B1.2|11|protein-coding	1792.1670000000001	1586.55	1323.109	1663.733	884.9580000000001	Gnb2l1
NM_009976	NM_009976	chr2	148871732	148875468	-	737.0	1	Cst3|CysC|RP23-250M11.9|2 G3|2 73.6 cM|protein-coding	217.44299999999998	275.698	178.96900000000002	237.665	442.56699999999995	Cst3
NM_007573	NM_007573	chr11	70977846	70983026	-	1157.0	1	C1qbp|AA407365|AA986492|D11Wsu182e|HABP1|P32|gC1qBP|DN-393H17.2|11 B4|11 43.21 cM|protein-coding	376.80800000000005	276.535	161.61700000000002	332.57300000000004	73.237	C1qbp
NM_018738	NM_018738	chr11	58199556	58207592	+	2018.0	1	Igtp|AW558444|Irgm3|RP24-499A8.4|11 B1.3|11 36.01 cM|protein-coding	137.249	83.33	55.107	179.75599999999997	59.872	Igtp
NM_010880	NM_010880	chr1	86344719	86359455	-	8241.0	1	Ncl|B530004O11Rik|C23|D0Nds28|D1Nds28|Nucl|-|1 D|1 43.94 cM|protein-coding	298.74	228.102	147.328	326.834	71.047	Ncl
NM_009921	NM_009921	chr9	109847377	109849456	-	593.0	1	Camp|CAP18|Cnlp|Cramp|FALL39|MCLP|-|9 F2|9 59.8 cM|protein-coding	128.409	212.333	230.843	80.303	827.7139999999999	Camp
NM_008390	NM_008390	chr11	53770014	53777324	+	2126.0	1	Irf1|AU020929|Irf-1|RP23-303F24.1|11 B1.3|11 32.0 cM|protein-coding	152.138	113.645	64.408	194.162	101.429	Irf1
NM_008694	NM_008694	chr9	110419808	110423012	+	1155.0	1	Ngp|bectenecin|-|9 F2|9|protein-coding	534.788	913.145	1031.474	318.353	2856.762	Ngp
NM_008491	NM_008491	chr2	32384637	32387739	-	845.0	1	Lcn2|24p3|AW212229|Sip24|RP23-161B9.11-003|2 A3|2 22.09 cM|protein-coding	257.151	442.642	516.83	139.86	1600.6629999999998	Lcn2
NM_001177352	NM_001177352	chr15	61985341	61990361	+	2394.0	1	Myc|AU016757|Myc2|Niard|Nird|bHLHe39|-|15 D2-D3|15 26.19 cM|protein-coding	331.026	192.47099999999998	134.22899999999998	275.142	60.791000000000004	Myc
NM_001271419	NM_001271419	chr15	74994877	74998031	-	950.0	1	Ly6a|Ly-6A.2|Ly-6A/E|Ly-6E.1|Sca-1|Sca1|TAP|-|15 D3|15 34.29 cM|protein-coding	213.642	142.755	132.04	311.557	130.555	Ly6a
NM_010260	NM_010260	chr3	142620663	142638008	+	2442.0	1	Gbp2|-|-|3 H1|3 66.69 cM|protein-coding	155.069	55.486999999999995	22.845	194.60299999999998	23.351999999999997	Gbp2
NM_010699	NM_010699	chr7	46845804	46855627	+	1613.0	1	Ldha|Ldh1|Ldhm|l7R2|-|7 B4|7 30.6 cM|protein-coding	295.30400000000003	245.28799999999998	159.667	384.889	158.015	Ldha
NM_010552	NM_010552	chr1	20730905	20734496	+	1166.0	1	Il17a|Ctla-8|Ctla8|IL-17|IL-17A|Il17|-|1|1 A|protein-coding	89.315	11.536	4.455	194.78099999999998	11.350999999999999	Il17a
NM_011733	NM_011733	chr6	131364858	131388450	-	1644.0	1	Ybx3|Csda|Dpba|MSY3|MSY4|Yb2|dbpA|oxyR|-|6 F3|6|protein-coding	337.226	204.479	108.71600000000001	344.116	63.115	Ybx3
NM_013652	NM_013652	chr11	83662584	83664683	+	655.0	1	Ccl4|AT744.1|Act-2|MIP-1B|Mip1b|Scya4|RP23-320E6.8|11 C|11 51.09 cM|protein-coding	203.013	13.189	2.997	154.395	6.393	Ccl4
NM_013674	NM_013674	chr13	30749258	30766927	+	4672.0	1	Irf4|AI385587|IRF-4|LSIRF|Spip|RP23-213G18.1|13|13 A3.3|protein-coding	280.797	141.322	71.101	332.356	22.641	Irf4
NM_001166595	NM_001166595	chr11	69916712	69921275	-	1208.0	1	Eif5a|AA410058|D19Wsu54e|Eif4d|Eif5a1|eIF-4D|eIF-5A|eIF-5A-1|eIF-5A1|RP23-172M21.7|11 B3|11|protein-coding	717.4639999999999	556.203	376.151	737.9780000000001	210.56400000000002	Eif5a
NM_008366	NM_008366	chr3	37120716	37125954	-	940.0	1	Il2|Il-2|DN-144H19.3|3 B-C|3 18.3 cM|protein-coding	167.854	32.732	9.833	249.106	11.0	Il2
NM_011157	NM_011157	chr10	62494428	62507755	-	933.0	1	Srgn|Prg|Prg1|Sgc|-|10 B4|10|protein-coding	765.93	495.175	492.369	864.415	417.86199999999997	Srgn
NM_017372	NM_017372	chr10	117277541	117282272	-	1051.0	1	Lyz2|AI326280|Lys|Lysm|Lyzs|Lzm|Lzm-s1|Lzp|-|10 D2|10 65.34 cM|protein-coding	206.947	441.944	700.696	132.90200000000002	2638.343	Lyz2
NM_021278	NM_021278	chrX	167207094	167209218	-	665.0	1	Tmsb4x|Ptmb4|Tb4|RP23-139P21.1|X F5|X 78.28 cM|protein-coding	1858.251	2027.0179999999998	1635.1070000000002	1910.23	3388.605	Tmsb4x
