Transcript/RepeatID (cmd=analyzeRepeats.pl rna mm10 -strand both -count exons -d Tcell-CD69neg-K99A10-22h-ES Tcell-CD69neg-nopept-22h-ES Tcell-CD69neg-PCC01-22h-ES Tcell-CD69neg-PCC1-22h-ES Tcell-CD69pos-K99A100-22h-ES Tcell-CD69pos-K99A10-22h-ES Tcell-CD69pos-PCC01-22h-ES Tcell-CD69pos-PCC1-22h-ES -rpkm -condenseGenes)	Tcell-CD69pos-K99A10-22h-ES FPKM	Tcell-CD69pos-K99A100-22h-ES FPKM	Tcell-CD69pos-PCC01-22h-ES FPKM	Tcell-CD69pos-PCC1-22h-ES FPKM	gene_name	pc1	pc2
NM_001310583	0.0	55.417	124.04	139.035	Psma6	0.01629357010000222	0.007743907781101259
NM_144795	0.0	19.053	8.502	7.2170000000000005	Pycr1	0.0009168474859033109	-0.0037134926797667005
NM_013651	0.0	51.418	121.786	118.305	Sf3a2	0.014641525514767061	0.006084670465436202
NM_008306	0.06	40.648	9.376	7.193	Ndst1	0.0009117860057237276	-0.00927425197446458
NM_027882	0.06	85.77600000000001	40.786	46.215	Cic	0.005267958594760549	-0.01489009308492559
NM_025706	0.0	7.188	28.781999999999996	21.651999999999997	Tbc1d15	0.002997393265723296	0.0019294540095891937
NR_004445	0.0	0.0	57.217	24.962	Snord22	0.004631846699436524	0.00525999808870254
NM_028003	0.0	45.20399999999999	11.007	13.843	Rpap3	0.0014871125405875856	-0.00956235528665869
NM_001113408	0.0	47.49100000000001	61.576	64.82	Ldb1	0.007739030923622944	-0.0018625253251477133
NM_012047	0.0	0.0	20.739	20.162	Brd7	0.0025099919045029817	0.0033070481848161953
NM_001085495	0.0	14.081	14.213	12.023	Arfgef2	0.001561043063570025	-0.0016084618721410265
NM_008514	0.0	12.27	18.163	10.927	Lrp6	0.0016731854553962407	-0.0011313142385120981
NM_001159361	0.08199999999999999	70.65899999999999	20.680999999999997	23.793000000000003	Dip2b	0.002643692681289668	-0.01453918400887385
NM_178710	0.0	16.861	11.423	7.226	Sik2	0.0010625667577912469	-0.0030364062366627902
NM_031403	0.0	0.0	26.691	18.449	Dbr1	0.002669542060924811	0.0033111597028687096
NM_013929	0.467	0.0	6.056	15.19	Siva1	0.0013719196861360328	0.00218280062754841
NM_001162493	0.0	0.0	6.377000000000001	11.89	Mpst	0.0011973234811986202	0.0017339260135917694
NM_001256055	220.482	0.0	9.546	6.653	Eif3j2	-0.02579400682900978	0.022392420811050976
NM_001033237	93.775	0.034	5.569	7.2829999999999995	Yeats2	-0.010564774436489297	0.010132023123014788
NM_013499	196.07299999999998	29.691	16.88	23.294	Cr1l	-0.021285968212606747	0.014719563997520337
NM_021278	1.6340000000000001	279.152	690.8439999999999	1126.78	Tmsb4x	0.11695548302269533	0.09533816780366648
NM_009044	13.804	149.78799999999998	92.719	43.20399999999999	Rel	0.0057716381948671415	-0.028615742499684738
NM_183020	74.753	99.37200000000001	212.86700000000002	195.108	Atxn2l	0.01563136173755175	0.013890709217832004
NR_028531	0.0	0.0	57.309	9.275	Snord69	0.0034632172111315855	0.0032866862674715705
NM_001122766	0.0	24.259	20.279	35.215	Sirt2	0.0035704853698551656	-0.0010992438220979576
NM_019995	0.0	35.169000000000004	34.114000000000004	38.107	Supt20	0.00443605617012269	-0.0030505830929288755
NM_029478	0.0	10.245999999999999	29.221999999999998	27.121	Vmp1	0.003422217106071021	0.0018424568692725469
NR_035466	0.0	0.0	43.763000000000005	5.5889999999999995	Mir1945	0.0025329260769883116	0.0023216005110793902
NM_152817	0.0	5.405	28.02	21.808000000000003	Ttc27	0.0029753890749151693	0.0023829704464842865
NR_132321	0.0	0.0	10.031	7.169	Ankrd39	0.0010208772151063673	0.0012740744587201429
NM_207670	0.0	0.0	26.701	20.192999999999998	Gripap1	0.0028004418623265026	0.0035312899266902453
NM_134017	0.0	33.569	28.58	36.829	Mat2b	0.004075871960136367	-0.003001541282854636
NM_026759	0.0	76.041	19.531	40.556999999999995	Mrpl13	0.003842152362367945	-0.013871755871787921
NM_008330	0.21	0.0	12.959000000000001	66.359	Ifi47	0.00556313574511947	0.00886098217673386
NM_001272092	0.0	0.0	17.945	16.566	Tysnd1	0.0021060540663989293	0.0027506610057648926
NM_019925	0.0	92.979	91.619	77.20100000000001	Gpr132	0.010036284797711972	-0.010979191614734703
NM_001159907	0.0	0.0	16.218	9.323	Gm17296	0.001480959166604379	0.0017741497204529116
NM_001291439	0.0	4.237	9.552999999999999	22.74	Hmgcs1	0.0021546776981937487	0.002120591224374958
NM_001024917	81.735	12.493	10.777000000000001	10.198	N4bp2	-0.008656241313361332	0.006305620233223946
NM_001190444	0.0	38.933	90.413	123.47200000000001	Aamp	0.013533818396585887	0.008811497179389194
NM_026528	2.174	0.0	16.23	18.61	2700060E02Rik	0.0019122330884359722	0.0031538932004273163
NM_178797	0.0	13.544	11.787	5.662999999999999	Far2	0.0009691482461075658	-0.002360389277195109
NM_001109910	0.0	17.992	52.672	68.689	Srrt	0.007650258325636705	0.005939872577618845
NM_173066	86.23700000000001	39.475	42.688	38.166	Ep400	-0.005616619595406732	0.004450374386988424
NM_009454	0.0	17.084	10.300999999999998	18.381	Ube2e3	0.0018421201516373854	-0.0017300199122280149
NM_198031	0.0	8.816	22.671	18.518	Tubgcp3	0.0024648180192262327	0.0008868425677381768
NM_178883	0.0	24.62	0.732	3.111	Gorab	0.00022443734868287524	-0.005960589892511548
NM_011576	441.05400000000003	0.0	1.548	4.94	Tfpi	-0.05307241166082162	0.04309093284167228
NR_110499	12.547	75.533	306.805	403.48199999999997	Rpl14-ps1	0.04334358559678204	0.04381508067218867
NM_026064	0.0	36.369	93.02600000000001	99.22	Myl12a	0.011851070730981636	0.006516477760575345
NM_028604	0.0	0.0	17.965	5.977	Trmt11	0.0013151739867790216	0.0014170849995592248
NM_026753	0.0	86.846	39.989000000000004	41.123000000000005	Fam96b	0.004854047083094698	-0.01584422145225338
NM_001166649	7.9270000000000005	0.0	12.75	6.688	Zfp280c	0.00015446510934469043	0.002076199998299218
NM_001310601	54.4	20.965	11.347999999999999	12.627	Bod1l	-0.0051452254368734894	0.0018089909168063827
NM_001033457	0.0	0.494	32.148	23.991	Nom1	0.0033468251472768005	0.004083169225120366
NM_177242	0.0	6.811	26.539	24.151	Pptc7	0.0030765363055589344	0.0022591482811083626
NM_009456	0.0	7.665	39.084	35.208	Ube2l3	0.004508143640928915	0.00389476408807488
NM_024467	0.0	24.363000000000003	6.531000000000001	9.094	Zfp319	0.0009525559961481962	-0.004925768103611812
NM_001081274	0.0	0.015	32.948	39.334	Pgd	0.004533686762622621	0.006170219959353638
NM_001045807	0.0	18.85	21.99	15.729000000000001	Rbm15	0.0022055837590310755	-0.0020898259354603472
NM_010390	0.0	0.5660000000000001	5.702000000000001	11.610999999999999	H2-Q1	0.0011428365288454932	0.0015271588631967012
NM_148945	0.6459999999999999	0.588	15.6	11.196	Rps6ka3	0.0015117303909630098	0.0018970795066905858
NM_001044371	3.0839999999999996	22.5	6.3629999999999995	9.579	Rad17	0.0006097963458367834	-0.004091558450169125
NM_153405	0.0	33.088	22.948	17.637	Rbm45	0.0023693598823586134	-0.005503417216505271
NM_026156	0.0	36.131	44.916000000000004	38.466	Xab2	0.004983238888702254	-0.0028554183787800704
NM_024277	0.0	0.09300000000000001	17.272000000000002	1.515	Rps27a	0.000947849162079452	0.0008051208085782004
NM_019425	0.0	23.544	3.491	11.402000000000001	Gnpnat1	0.000979680967684203	-0.004535062836374201
NM_026780	0.28600000000000003	0.0	72.896	82.835	Syf2	0.00968262896256056	0.013159493325782255
NM_026871	0.0	0.0	10.716	5.814	Hint2	0.0009526548663115472	0.0011286468102758309
NM_001159718	0.0	52.394	38.205999999999996	33.938	Sept2	0.004291566339414032	-0.00788811874849078
NM_026585	2.634	22.326	17.08	22.186	Fam21	0.002125390986998519	-0.0021050755223124998
NM_026696	0.0	22.266	17.024	15.165999999999999	0610030E20Rik	0.0019174388664734846	-0.003229467002417841
NM_001134480	0.0	18.863	23.474	15.446	Plcxd2	0.00225611678649481	-0.002074011620341873
NM_020603	0.0	21.022	57.827	62.403	Wdr46	0.007423958182231317	0.004553139186482845
NM_023153	0.0	0.028999999999999998	43.2	70.00399999999999	Cwc15	0.007322627181816126	0.010410184549187835
NM_009206	0.0	0.0	23.18	22.734	Slc4a1ap	0.002820295106481045	0.0037213558918824806
NM_008866	0.0	36.661	21.315	18.105	Lypla1	0.002319112741055783	-0.006430648605668223
NM_183162	0.0	10.902999999999999	17.77	19.542	Helz2	0.0023008429471449024	0.00029395798439957874
NM_019715	0.0	30.74	11.716	19.057000000000002	Kcmf1	0.0019368832819629696	-0.005131155020666298
NM_019519	0.0	0.0	25.344	18.819000000000003	Rabggta	0.002632112833740415	0.003308002652240686
NM_054043	0.0	79.045	35.848	40.429	Msi2	0.004615831773189039	-0.01406327525830793
NM_001305232	0.0	39.598	56.677	54.214	Fam134a	0.006723125305685062	-0.0013347594302683835
NM_030730	0.0	16.788	10.620999999999999	11.384	Rad54l2	0.0013348726058305805	-0.002523181615869519
NM_028243	208.562	0.0	6.459	6.9879999999999995	Prcp	-0.024471794460486047	0.02117433562619463
NM_001113553	3.338	10.085	13.849	16.121	Irak2	0.0014519474168720621	0.00025091478942389537
NM_033604	0.223	22.838	21.453000000000003	18.044	Rnf111	0.0023186300457317503	-0.002829906675526964
NM_026638	0.0	39.904	82.18700000000001	78.67399999999999	Cdipt	0.009784553575429521	0.0026109056475095804
NM_020045	0.0	51.153	25.016	18.719	Nfu1	0.002518237604975106	-0.009971741955603996
NM_001039514	0.27399999999999997	0.0	28.997	25.837	Dhps	0.003300215383805308	0.004353687783146446
NM_080445	0.0	0.0	11.198	7.612	B3galt6	0.0011104036287987703	0.00137302508063145
NR_027502	0.09699999999999999	0.19699999999999998	10.922	15.61	Zc3h7a	0.0016830379511074704	0.0023289292199951284
NM_178379	0.0	17.71	24.38	21.804000000000002	Cox10	0.0027773948819030674	-0.0009405890416610159
NM_026283	0.0	17.762	5.222	3.8489999999999998	Samd8	0.0005087572780539287	-0.003924580210761661
NM_001310605	0.0	0.0	10.932	18.485	Pmf1	0.0019106325633201301	0.002733296467699038
NM_033320	0.157	0.006999999999999999	14.414000000000001	10.149	Glce	0.0014364812914495256	0.001824846905228
NM_018789	0.0	0.011000000000000001	15.953	9.266	Foxo4	0.0014638702984107474	0.0017543232931285062
NM_008929	0.0	0.188	8.543	10.571	Dnajc3	0.0012030342660575228	0.0015990519796632043
NM_001081188	0.353	23.215	26.695999999999998	22.839000000000002	Exosc7	0.002914143338486119	-0.002117116732888776
NM_001161457	0.0	34.824	52.083	39.779	Cbfb	0.005430105755337118	-0.0020864232551725003
NM_001039878	85.95700000000001	0.298	58.49	48.832	Strn4	-0.003952013567531569	0.016503197204039144
NM_177041	0.0	0.0	15.377	18.311	Flad1	0.0021124389608950405	0.0028756430393340904
NM_008946	0.35200000000000004	38.001	95.775	128.224	Psmb6	0.014107247184648439	0.009883808455243118
NM_153136	0.0	12.93	1.476	1.666	Nudt18	0.00017302854313303194	-0.003086006537351661
NM_080557	0.0	0.0	1.238	13.965	Snx4	0.001104134422987278	0.0018054756957217796
NR_029458	0.0	38.542	3.654	7.97	A530088E08Rik	0.00070436521232271	-0.008847860655824004
NM_001302457	0.19399999999999998	0.0	13.005999999999998	18.949	Ing1	0.002022023307808893	0.0028870677693949133
NR_132325	0.0	0.0	18.415	12.955	Rab28	0.0018587372490005208	0.0023130101334668126
NM_175649	0.0	11.946	8.306000000000001	11.363	Tnfrsf26	0.0012299936062130118	-0.0013566991005874293
NM_144892	0.0	13.190999999999999	49.373999999999995	43.748999999999995	Ncoa5	0.005634354596879985	0.003919370587889606
NM_172667	0.10800000000000001	19.973	19.77	15.03	Cwc22	0.0020309318835463283	-0.002540562574854769
NM_026369	345.426	31.653000000000002	50.09	74.732	Arpc5	-0.033960130813105914	0.03628177959932676
NM_001177838	0.0	0.0	16.069000000000003	11.84	Smox	0.001661979838743129	0.002085809222797595
NM_133964	369.092	1.167	47.06	54.117	Dohh	-0.03846578031931731	0.043747494179939346
NM_010757	0.0	20.143	36.613	18.182000000000002	Mafk	0.0030934315785191256	-0.001575356306137725
NM_144925	5.742999999999999	37.499	25.230999999999998	24.561999999999998	Tnrc6a	0.002292892725574909	-0.005137189357353297
NM_023554	0.0	0.0	37.867	41.354	Nol7	0.004922494775415954	0.00661043580582146
NM_027236	244.958	44.269	50.346000000000004	44.667	Eif1ad	-0.024027762175595407	0.019572756777373173
NM_022885	0.0	8.752	38.189	21.111	Slc30a5	0.003408790668219784	0.0018036623657072084
NM_001110515	0.0	0.0	26.164	33.141	Psmg4	0.0037427426371692656	0.005143015885199008
NM_029734	0.0	0.0	12.716	10.283	Wdyhv1	0.001383503281302433	0.001765696761044018
NM_007591	1.5	275.949	370.24199999999996	437.22	Calr	0.0499179693921454	-0.002584256705991887
NM_001289470	0.0	0.0	11.119000000000002	8.224	Cd84	0.001152351144176941	0.0014472233520308416
NM_001285904	0.0	51.347	29.914	33.260999999999996	Pih1d1	0.0038420573824802175	-0.008008567724946214
NM_026776	0.331	19.459	63.458	72.122	Vps25	0.008385485074127967	0.006422769786822419
NM_027590	124.833	23.975	9.856	9.267999999999999	Ints10	-0.014020048925822478	0.007323374145987791
NM_144527	0.094	26.565	5.734	10.694	Cep85	0.0010183832078900757	-0.005315161610305192
NR_030705	0.0	0.0	0.0	22.125	Snord2	0.0016545100499833262	0.0027879613228247073
NM_001291136	130.526	0.10800000000000001	22.588	22.064	Rprd1b	-0.01309638071423614	0.016138293163085023
NM_021372	0.0	0.012	12.307	7.481	Sertad2	0.0011541819888894937	0.0013943932351996049
NM_001252467	0.0	66.10300000000001	78.16199999999999	63.413000000000004	Ranbp3	0.008402439182098343	-0.006249692823011914
NM_178069	0.0	42.568000000000005	22.252	42.161	Lsg1	0.004152850621577391	-0.004895385936010656
NM_177899	0.0	10.11	6.832000000000001	5.716	Zfp866	0.0007397246571201215	-0.0016469955868654406
NM_028002	0.0	0.0	11.533	9.685	Dus4l	0.0012816127011063556	0.0016466233525514614
NM_001199432	0.0	10.290999999999999	21.929000000000002	19.961	Dnmt1	0.0025342554311850733	0.0006590431319318872
NM_025494	0.0	0.0	12.612	17.912	Atp6v1c1	0.0019489746644152605	0.0027231801381902097
NM_019657	0.0	0.0	41.177	35.668	Hsd17b12	0.004657260852357322	0.006016271952189102
NM_133668	0.965	172.30599999999998	242.08599999999998	225.424	Slc25a3	0.028134685531328925	-0.007203740966784684
NM_012057	0.166	0.0	5.649	11.767999999999999	Irf5	0.0011328753758896865	0.0017076107853763842
NM_007757	0.0	17.595	7.653	9.202	Cpox	0.0010268363058560301	-0.003116935630365173
NM_001190805	0.0	0.021	49.552	43.526	Dnajb11	0.005649593160722321	0.0073105251822530954
NM_172538	0.0	10.558	1.808	1.4340000000000002	Vezt	0.0001759231287106284	-0.002488326616234279
NM_001166482	0.0	34.846	9.953	7.686	Mthfsd	0.0009940882508589057	-0.007693131482960116
NM_009498	0.0	0.0	18.487000000000002	13.22	Vamp3	0.0018820335984199243	0.002349063542139087
NM_177045	2.557	0.031	25.441999999999997	26.665	Cc2d1b	0.0029132574705811242	0.004538140595800683
NM_001252313	0.823	61.093	58.198	55.51	Ncor1	0.0067556378882176644	-0.006605993486620519
NM_133966	71.125	29.683000000000003	41.005	37.349000000000004	Taf5l	-0.00390805749947681	0.00536942646899469
NM_009797	0.0	23.679000000000002	25.458000000000002	14.345999999999998	Capza1	0.0022612167181308455	-0.0033872462377787732
NM_001291126	0.0	13.790999999999999	63.733000000000004	50.531000000000006	Phf23	0.00683439360791624	0.00514915264893534
NM_026337	0.0	18.147000000000002	36.829	39.931	Sltm	0.004733796269491141	0.0016904215874620008
NM_001083334	0.0	19.132	7.209	14.84	Bin1	0.0014242683113816503	-0.00282117767269448
NM_026703	0.0	0.046	36.152	31.412	Ndufa8	0.004096066856706215	0.005282348470432031
NM_010817	0.0	91.008	85.398	108.92399999999999	Psmd7	0.012111374512638984	-0.006700962428140957
NM_001161329	0.0	0.054000000000000006	27.947	31.618000000000002	Nol11	0.003714925831811776	0.005003004264344008
NM_025324	0.0	25.583000000000002	14.97	16.798	Zfp524	0.0019343428185746646	-0.003959246012568734
NM_145958	74.952	19.145	13.456	12.639000000000001	Kbtbd2	-0.007532970829496945	0.004336271423199447
NM_212470	0.0	0.0	8.401	10.849	Atraid	0.0012172933341018876	0.0016775502958105502
NM_001077265	0.0	0.17800000000000002	16.808	23.767	Hnrnpd	0.0025892816181649105	0.0035699118404707137
NM_029023	0.0	55.893	8.038	14.539000000000001	Scpep1	0.001376753015026414	-0.012354164164399514
NM_029078	79.332	39.96	37.634	27.601999999999997	Pcf11	-0.005813865830063332	0.002142778307708038
NM_001034862	0.0	0.0	10.885	5.662000000000001	Erich1	0.000949455727546517	0.0011157390294484742
NM_138589	0.0	3.102	23.784000000000002	19.197	Ubfd1	0.0025794971432720813	0.0024941761195915453
NM_001145919	0.0	31.746	18.762999999999998	18.789	Ythdf3	0.002255629194085535	-0.005165171952650905
NM_001305046	0.0	18.792	7.55	9.782	Uap1	0.0010631121820280486	-0.0033578292663985682
NM_001304992	0.0	18.39	6.784	8.658	Ppp3cc	0.0009427516316743555	-0.003423604527022155
NM_145514	0.0	62.019	35.417	32.586	Wdr26	0.004038639565059215	-0.01065563397774391
NR_106005	0.0	0.0	0.0	25.788	Mir7038	0.0019284296121568373	0.0032495343092882973
NM_016918	0.0	0.425	23.766	28.250999999999998	Nudt5	0.003260424943787428	0.004328079042155702
NM_183186	0.0	52.611000000000004	46.49	36.802	Foxn3	0.004905701962135927	-0.007277308774171747
NR_106132	0.0	0.0	29.311999999999998	8.623	Mir7672	0.00206142044118326	0.0021698531866777325
NM_144937	24.235	16.112000000000002	5.627000000000001	4.257	Usp3	-0.0023788668362983247	-0.0011002353480777686
NM_029103	0.0	25.881	33.854	42.053999999999995	Manf	0.004735088628028048	-0.0001560789819043074
NM_026040	0.0	0.0	22.198	19.680999999999997	Srfbp1	0.0025445332793699333	0.003300357318141295
NM_054087	0.0	9.308	24.024	22.873	Slc19a2	0.0028550023729582716	0.0013581269808893774
NM_001289442	0.0	14.343	7.564	9.853	Grap2	0.001076973311128763	-0.0021955180049803777
NM_133803	181.61900000000003	0.0	27.073	27.456	Dpp3	-0.018675749463316533	0.021924515786690604
NR_003270	0.0	0.0	7.3420000000000005	12.065	Snhg3	0.0012570465599308597	0.0017916408358904063
NM_001130485	0.0	0.0	39.82	34.528	Rpl35a	0.004506430370740549	0.005822470912747044
NM_178408	0.0	0.02	15.728	14.883	Arrdc1	0.0018730204659519122	0.002451471575308681
NM_001163709	0.0	0.0	2.995	11.827	Bri3	0.0010291669027877445	0.0016010000791452663
NR_040721	0.0	0.0	40.327	13.918	Snhg5	0.002989714511626748	0.0032441510730803814
NM_198862	0.0	10.712	9.55	7.504	Nlgn2	0.0010037215192001965	-0.0014772356395471324
NM_007761	0.0	40.62	23.708000000000002	18.398	Crcp	0.0024496645121715173	-0.007331166517638327
NR_040409	0.0	22.804000000000002	7.388999999999999	14.812999999999999	Gm15441	0.0014244485101692177	-0.0037694347906339783
NR_045851	0.0	51.988	9.871	1.568	4933433G19Rik	0.000502277654526607	-0.012909009363840984
NM_001168489	0.0	34.08	24.099	27.398000000000003	Men1	0.003153158228061644	-0.004487952916161933
NM_001168220	0.0	23.465	13.388	10.533	Knop1	0.0013931394964569264	-0.004258334463773696
NR_045036	0.14	37.599000000000004	101.708	115.883	Khdrbs1	0.013497551290169059	0.008631770869765134
NM_013535	0.0	86.755	57.105	67.794	Grcc10	0.007675851347559082	-0.011827290602855806
NM_011223	0.0	14.319	19.168	26.241	Pxn	0.002863310897873309	0.00030459029132350176
NM_021539	0.0	0.027999999999999997	16.707	14.868	Wsb2	0.0019191977545931777	0.0024836889756016324
NM_029657	53.828	15.962	16.574	16.578	Mgrn1	-0.004518945713219373	0.0037413896155245123
NM_025701	0.0	18.848	36.723	30.410999999999998	Trappc5	0.004015525964124063	0.00030524662054981315
NM_001271357	0.115	56.903	49.466	38.964	Flcn	0.005189649697608808	-0.007995999482110905
NM_010213	0.0	6.459	10.293	20.531	Fhl3	0.0020213180242262957	0.0012938082512520168
NM_172660	0.0	0.11	38.998000000000005	21.241999999999997	D2Wsu81e	0.0034729814002906196	0.004089425910066875
NM_194348	0.0	13.353	18.268	16.285	Atg2a	0.0020770147452813053	-0.000732907007032213
NM_181278	0.0	2.648	19.412	14.625	B230219D22Rik	0.0020271158883128667	0.0018741288083018535
NM_007911	0.0	14.54	1.979	1.6880000000000002	Efnb3	0.00019613285837416202	-0.003481836414509169
NM_133818	0.0	15.012	19.456	12.218	AI597479	0.0018273611420169136	-0.0016313717716472567
NM_001162939	246.825	10.032	34.301	35.782	Aen	-0.025633542351580284	0.02691138440267067
NM_145516	0.0	14.814	20.886	24.221	Plekhb2	0.002794406441168247	-1.472438916182487e-05
NM_025511	0.0	240.645	22.561	15.011	Cox20	0.0017868889407767576	-0.059631831191909554
NM_001313976	0.0	63.713	88.698	122.77799999999999	Prkar1a	0.013355175477897909	0.0022395480608907586
NM_022419	0.0	29.108	26.018	17.546	Abhd8	0.0025179669488086588	-0.004370109663931025
NM_001190473	0.0	0.0	16.549	23.320999999999998	Dapk3	0.0025437278011499107	0.003550264065261806
NR_045686	0.0	0.995	21.849	16.886	Gm16062	0.0023168951277258197	0.002677433367681478
NM_172774	0.0	22.084	15.671	11.071	Atrip	0.0015461486135567425	-0.0037483176867852755
NM_025523	0.0	0.0	0.449	10.9	Ndufc1	0.0008368025462057008	0.001390097637528559
NM_009259	0.0	5.235	89.76700000000001	79.99	Spn	0.010310658140083985	0.012040470629707483
NM_134100	0.0	61.393	50.187	48.198	Mfsd5	0.005921019953493874	-0.00798031113441702
NM_026146	0.0	14.398	3.8739999999999997	6.917000000000001	Eps8l1	0.0006789910701145938	-0.0027161038991165786
NM_007920	0.0	10.645	17.444000000000003	25.635	Elf1	0.002741179932617748	0.0011165405720007053
NM_138598	0.0	25.169	19.832	20.241	Fam104a	0.0024275145046155524	-0.003238434221793913
NM_011530	0.0	25.881	39.626	100.545	Tap2	0.009388001795977536	0.007427659369527863
NM_001033472	0.0	0.0	13.917	18.153	A830080D01Rik	0.002030064764341151	0.0028017768460863
NM_025427	0.0	0.0	24.01	20.101	Rgcc	0.002663511336186695	0.003420246748639778
NM_001285412	0.0	33.555	55.153999999999996	36.766	Calu	0.0053554549281296686	-0.0020237665697647182
NM_017367	173.43	61.246	72.56	64.77	Ccni	-0.01280188048522822	0.011649667235683005
NM_133716	0.125	49.98	48.541000000000004	48.03	Smap2	0.005833943765919586	-0.00509289771030449
NR_105965	0.0	0.0	61.13	15.342	Mir6999	0.00410156961106749	0.0041923975098830165
NM_021420	0.98	83.74700000000001	61.871	83.056	Stk4	0.008933890047912183	-0.00885431381991776
NM_133934	0.226	72.995	33.929	44.284	Isy1	0.004794654275885221	-0.012058989982039999
NM_001110854	0.0	0.017	30.629	16.34	Crem	0.0027021165276251515	0.003186535654543841
NR_028550	0.0	0.0	0.0	23.322	Snord49a	0.0017440218479417464	0.0029387947557476986
NM_029735	0.075	100.86200000000001	148.17	112.785	Eprs	0.01540720540089628	-0.006440803768155376
NM_172624	0.10400000000000001	34.119	43.605	45.23	Dpp9	0.005416635798721299	-0.0015201798715731112
NM_001163754	0.0	14.651	5.547000000000001	6.013999999999999	Rab3gap2	0.0006918696031056853	-0.0028336207057097097
NM_177267	0.0	8.613	14.617	15.015	Dcaf5	0.0018139885707320355	0.00020038476550731038
NM_028388	4.262	62.70399999999999	31.464000000000002	34.232	Ndufv2	0.003452331561632517	-0.01036198352626013
NM_001081750	0.0	27.355999999999998	22.214000000000002	18.605	Zfp664	0.002416420431596382	-0.003923261555158073
NM_023536	0.0	16.500999999999998	39.406	52.659	Mrto4	0.005813052510198684	0.0038160281739596865
NM_001313897	0.0	0.0	19.852	25.609	Lta4h	0.002874452220842827	0.0039606416773773625
NM_011263	0.0	36.358000000000004	21.804000000000002	22.594	Rest	0.00267896942846223	-0.00576840505684054
NM_028221	0.0	30.421	40.235	45.701	Fam192a	0.00530815670443668	-0.0006371294400140992
NM_001113358	0.0	0.048	215.81900000000002	223.17	Dad1	0.027118702613064514	0.03608505713760231
NM_025327	17.553	25.669	137.852	187.293	Krtcap2	0.018492625559277096	0.023731648610712714
NM_145546	0.0	0.0	19.622	36.056999999999995	Gtf2b	0.003644639415820071	0.005268689443923471
NR_027897	0.0	0.0	25.575	16.151	0610012G03Rik	0.0024437632634752345	0.0029803461515513336
NM_019403	0.0	0.0	25.105	26.840999999999998	Rnf5	0.0032204485167530547	0.0043100186376020064
NM_001004174	0.0	0.106	13.652999999999999	23.249000000000002	AA467197	0.0023981979991554315	0.0034066977169197057
NM_033573	0.532	57.845	45.656000000000006	52.434	Prcc	0.005960542617727163	-0.0066434531291025
NM_009439	377.23199999999997	74.375	71.726	104.181	Psmd3	-0.034647206057644736	0.03278031746904989
NM_144514	0.0	0.0	8.995	29.836	Commd1	0.002665850238156933	0.004092045886597368
NM_172730	0.0	18.381	4.968999999999999	9.809	Ccdc174	0.0009411240826472399	-0.00334331169717276
NM_133744	0.0	22.2	14.637	18.133	Ccdc71	0.0020240692632486493	-0.0029267098956043463
NM_001282052	0.0	28.284000000000002	45.188	38.046	Gak	0.00497886639505187	-0.0008649361957896445
NM_001099276	0.0	19.298	3.7289999999999996	2.352	Pik3c2b	0.0003219388174203287	-0.004566408784690823
NM_026963	0.0	0.0	41.957	34.519	Lzic	0.0046090343711010645	0.005900313151447904
NM_027002	3.432	0.0	41.214	35.173	Polr2d	0.004205600606812936	0.006285281725696636
NM_009923	0.156	22.955	5.733	12.587	Cnp	0.001158760717695292	-0.004135259335737229
NM_174989	0.0	10.038	8.817	11.095999999999998	Ticam1	0.0012381002832779714	-0.0008770482832860791
NM_001286002	0.0	14.036	15.222999999999999	12.673	Scyl3	0.0016585411130774779	-0.0014775688388227834
NM_029036	0.0	0.39299999999999996	32.111	24.509	S100pbp	0.0033839518889969846	0.004173246403766079
NM_008510	0.0	0.0	13.007	27.180999999999997	Xcl1	0.0026612011284846064	0.003905760539344927
NM_008187	0.0	0.026000000000000002	15.811	15.683	Cfap20	0.0019368451649073011	0.002553791866808488
NM_025797	0.488	0.18100000000000002	22.429000000000002	27.068	Cyb5a	0.003048564407102109	0.004239750737497157
NM_001034030	0.0	43.798	7.773	9.086	Limk2	0.000977579403303281	-0.009916970702621371
NM_025437	0.0	0.622	52.222	54.651	Eif1ax	0.006609493983100055	0.008655321516823272
NM_025348	0.0	0.0	37.293	60.611000000000004	Ndufa3	0.006334795159914369	0.00901578862815096
NM_001162872	0.0	0.158	17.746	15.745	Exoc7	0.002034762636966067	0.002598911041851378
NM_133227	0.057	0.0	13.383	14.627	Nup155	0.0017336666351306035	0.002343213379479033
NM_001079695	46.967	99.63799999999999	42.958999999999996	77.543	Srsf5	0.0019995453969481646	-0.009943627793391616
NM_001080941	0.0	26.912	4.809	6.9270000000000005	Zfp429	0.0007027746318869039	-0.005922979785766232
NM_153178	1.719	43.174	67.454	63.174	Ago2	0.007699076441585556	-0.0005687662400393873
NM_009090	0.0	0.0	18.081	13.655999999999999	Polr2c	0.001895016544446061	0.002388999313525118
NR_033498	0.0	17.553	10.912	9.916	AI504432	0.0012378047343310928	-0.002895639893251305
NR_130957	0.0	36.114000000000004	7.617999999999999	4.151	4632404H12Rik	0.000614650090892266	-0.00855343950349008
NM_008043	0.0	21.241999999999997	4.434	3.924	Frat1	0.00047012336396915795	-0.0048460063723617455
