id	chr	start	end	strand	Length	Copies	Annotation/Divergence	0-1uM-PCC-24h	100uM-K99A-24h	10uM-K99A-24h	10uM-PCC-24h	No-Peptide-24h	gene_name	pc1	pc2	kmeans
NM_001243968	chr7	13035120	13037627	-	1002.0	1	Ube2m|2510040H03Rik|UBC12|Ubc-rs2|-|7 A1|7 7.73 cM|protein-coding	112.507	108.891	83.51299999999998	140.735	65.01100000000001	Ube2m	0.003977986171838715	0.011787136045832071	3
NM_022996	chr18	38418975	38464406	+	927.0	1	Ndfip1|0610010M22Rik|N4wbp5|-|18 B3|18|protein-coding	311.89	290.934	195.363	268.22900000000004	144.279	Ndfip1	0.009398318920949856	0.008169001680718851	3
NM_010749	chr6	122309010	122317677	+	2213.0	1	M6pr|CD-MPR|Mpr46|-|6 F1|6 57.52 cM|protein-coding	123.849	94.383	66.33	130.82299999999998	60.53	M6pr	0.004104215435973587	0.020854723392480186	3
NM_018871	chr5	135908379	135934641	-	3588.0	1	Ywhag|14-3-3gamma|D7Bwg1348e|-|5 G2|5|protein-coding	95.25	84.335	61.144	102.591	47.593	Ywhag	0.003257803512409969	0.009721757694309179	3
NM_011660	chr4	57943373	57956411	-	1044.0	1	Txn1|ADF|AW550880|Trx1|Txn|RP23-332H16.1|4 B3|4 31.87 cM|protein-coding	274.007	263.77	205.985	304.027	141.282	Txn1	0.009566119063730377	0.014100678703192938	3
NM_007451	chrX	36795652	36798806	+	1232.0	1	Slc25a5|Ant2|RP23-286I5.1|X A4|X 21.2 cM|protein-coding	170.25099999999995	143.602	109.02	166.838	79.186	Slc25a5	0.005621768691912821	0.013709896743404532	3
NM_182650	chr6	51460435	51469894	-	2132.0	1	Hnrnpa2b1|9130414A06Rik|Hnrpa2|Hnrpa2b1|hnrnp-A|-|6 B3|6|protein-coding	323.823	306.432	280.635	392.213	186.259	Hnrnpa2b1	0.011056944067936137	0.016918874036926553	3
NM_011568	chr11	120594516	120598365	-	1124.0	1	Alyref|ALY|REF1|Refbp1|Thoc4|RP23-84C12.4|11 E2|11|protein-coding	68.753	59.661	43.264	83.061	39.786	Alyref	0.0022699400491284	0.01119743501113438	3
NM_013651	chr10	80798735	80804922	+	1663.0	1	Sf3a2|66kDa|AW047242|PRP11|SFA66|Sap62|-|10 C1|10 39.72 cM|protein-coding	91.703	70.876	53.54	88.381	43.99	Sf3a2	0.0028341481103330204	0.010931786645335496	3
NM_013536	chr6	124704370	124712178	-	1037.0	1	Emg1|C2f|Grcc2f|-|6 F2|6 59.17 cM|protein-coding	147.829	114.46	96.352	150.757	72.788	Emg1	0.0047160553339483345	0.016490755492719868	3
NM_025570	chr4	155803618	155808829	+	659.0	1	Mrpl20|2610008D01Rik|4930425I20Rik|RP23-242K15.8|4 E2|4 87.44 cM|protein-coding	87.631	78.714	61.69	94.794	45.816	Mrpl20	0.0028891799295200343	0.007057991195435587	3
NM_007527	chr7	45461695	45466898	-	861.0	1	Bax|-|-|7 B5|7 29.32 cM|protein-coding	187.928	145.279	116.19	176.16099999999997	91.51	Bax	0.0055642023267250705	0.018779150118324317	3
NM_011358	chr11	116849897	116853094	-	1898.0	1	Srsf2|D11Wsu175e|MRF-1|Pr264|SC35|Sfrs10|Sfrs2|RP23-468A19.7|11 E2|11 81.49 cM|protein-coding	233.319	191.829	163.08	261.516	127.832	Srsf2	0.007444135211298049	0.027777860523293698	3
NM_001289612	chr1	36778984	36782820	+	1335.0	1	Zap70|Srk|ZAP-70|mrtle|mur|-|1 A4-C1|1 15.41 cM|protein-coding	114.454	79.366	54.13399999999999	118.783	58.399	Zap70	0.0034919255126529608	0.02396066293252287	3
NM_001081188	chr9	123113231	123136129	+	1027.0	1	Exosc7|2610002K22Rik|AV212732|mKIAA0116|-|9 F4|9|protein-coding	48.274	36.988	28.554	50.062	24.667	Exosc7	0.0015025878627413086	0.00697852637062196	3
NM_008143	chr11	48800360	48806241	+	1244.0	1	Gnb2l1|AL033335|GB-like|Gnb2-rs1|Rack1|p205|RP23-14F5.6|11 B1.2|11|protein-coding	1792.167	1586.55	1323.109	1663.733	884.9580000000002	Gnb2l1	0.05358885730243967	0.04001354737475359	3
NM_007505	chr18	77773768	77782868	+	2417.0	1	Atp5a1|AI035633|AL022851|AL023067|Atpm|D18Ertd206e|Mom2|-|18 E3|18 52.38 cM|protein-coding	354.1269999999999	358.658	269.339	374.367	185.579	Atp5a1	0.011731240341029887	0.007321676556699496	3
NM_008683	chr14	55662267	55671906	-	596.0	1	Nedd8|Rub1|-|14 C3|14 28.19 cM|protein-coding	184.648	173.737	138.20600000000002	198.11	98.628	Nedd8	0.005970814623659659	0.009493297890950329	3
NR_002898	chr2	32963301	32963418	+	117.0	1	Snora65|MBII-351|Rnu65|-|2 B|2|snoRNA	69.13	49.224	36.355	66.702	34.466	Snora65	0.002014671720456503	0.011158430706793416	3
NM_010028	chrX	13281022	13293983	+	4552.0	1	Ddx3x|D1Pas1-rs2|Ddx3|Fin14|RP23-158L19.4|X A1.1|X 8.17 cM|protein-coding	156.39	144.649	111.556	157.3	78.458	Ddx3x	0.005032609656717483	0.006918864157050255	3
NM_001002927	chr4	4133536	4138445	-	1408.0	1	Penk|AI326464|ENK|PPA|Penk1|RP23-76M24.2|4 A1|4 2.31 cM|protein-coding	137.748	110.411	80.172	204.285	23.096	Penk	0.00939683904615723	0.028498036196515038	4
NM_007498	chr1	191170297	191183333	-	1970.0	1	Atf3|LRG-21|-|1 H6|1 96.28 cM|protein-coding	33.526	25.49	8.346	46.474	7.978	Atf3	0.002010956485696271	0.010988093842902336	4
NM_001290546	chrX	52912214	52956961	+	4124.0	1	Phf6|2700007B13Rik|4931428F02Rik|mKIAA1823|-|X|X A4|protein-coding	43.503	26.055	17.038	48.676	8.637	Phf6	0.0022944612052744674	0.01024973254228078	4
NM_001276425	chr2	32587078	32599696	+	3633.0	1	St6galnac4|SIAT7-D|ST6GalNAcIV|Siat7d|RP23-17P12.1|2 B|2|protein-coding	32.806	19.588	8.567	34.907	6.7170000000000005	St6galnac4	0.001656846375660698	0.008872995935804194	4
NM_026352	chr3	79591389	79603650	+	1716.0	1	Ppid|4930564J03Rik|CYP-40|Ppidl|Ppif|-|3|3 F1|protein-coding	50.675	40.55	26.384	64.533	12.774	Ppid	0.002835170586388712	0.009365837456759623	4
NM_175088	chr6	15720661	15802169	+	3428.0	1	Mdfic|Kdt1|Mdfid|-|6 A1|6|protein-coding	39.768	28.296	16.298	55.787	14.041	Mdfic	0.0020916481664571248	0.012148390001141957	4
NM_009852	chr19	10789339	10830058	-	3019.0	1	Cd6|-|-|19 A|19 7.16 cM|protein-coding	92.505	56.132	53.864	109.791	27.862	Cd6	0.004469528445740426	0.01840998491343343	4
NR_003270	chr4	132351933	132353686	-	434.0	1	Snhg3|Rnu17d|U17HG|-|4 D2.3|4|ncRNA	32.734	21.359	18.565	49.367	12.627	Snhg3	0.0017469778490233224	0.009774290544146472	4
NM_001199114	chr17	45585200	45595902	-	1918.0	1	Slc29a1|1200014D21Rik|AA407560|ENT1|-|17|17 C|protein-coding	49.839	25.749	16.249000000000002	44.532	13.181	Slc29a1	0.0020175965780310527	0.0114572655376664	4
NM_011352	chr9	57940135	57962865	+	3259.0	1	Sema7a|2900057C09Rik|CDw108|H-Sema-L|M-Sema-L|Semal|-|9|9 A3.3-B|protein-coding	48.633	37.014	20.117	66.673	18.56	Sema7a	0.0024381207787005856	0.013913291041653736	4
NM_013807	chr4	117128655	117133952	-	2350.0	1	Plk3|Cnk|Fnk|PRK|RP23-59L24.6|4 D1|4|protein-coding	31.6	16.180999999999994	9.938	35.008	9.768	Plk3	0.0014006046155783138	0.00962436326165042	4
NM_024253	chr7	43437138	43438246	+	807.0	1	Nkg7|2500004F03Rik|-|7|7 B2|protein-coding	26.692	13.931	8.413	40.383	13.069	Nkg7	0.0012125478949577056	0.011976616823002656	4
NM_018738	chr11	58199556	58207592	+	2018.0	1	Igtp|AW558444|Irgm3|RP24-499A8.4|11 B1.3|11 36.01 cM|protein-coding	137.249	83.33	55.107	179.75599999999997	59.872	Igtp	0.005936363513250271	0.04463821914621331	4
NM_001025615	chr16	27388956	27452218	+	6945.0	1	Ccdc50|C3orf6|RP23-290F22.1|16 B2|16 18.98 cM|protein-coding	26.611	14.347	9.405	33.831	11.687	Ccdc50	0.001096984548050606	0.009358343272119434	4
NM_009137	chr8	94745684	94751388	+	1806.0	1	Ccl22|ABCD-1|DCBCK|MDC|Scya22|-|8 C5|8|protein-coding	112.938	141.863	35.872	173.229	60.25899999999999	Ccl22	0.005596896197622604	0.02909269602258334	4
NM_001166548	chr11	3202353	3244588	+	3591.0	1	Eif4enif1|2610509L04Rik|A930019J01Rik|AA410001|AU021239|Clast4|D11Ertd166e|RP23-191E3.3|11 A1|11 2.24 cM|protein-coding	46.984	36.085	30.353	62.964	22.013	Eif4enif1	0.00204911456825266	0.009541155373690931	4
NM_008019	chr2	151542499	151561691	+	1634.0	1	Fkbp1a|12kDa|FKBP12|FKBP12-T1|FKBP12-T2|Fkbp|Fkbp1|mFKBP1|mFKBP12|RP23-419G21.5|2 G3|2|protein-coding	129.827	99.075	71.611	165.505	59.54600000000001	Fkbp1a	0.005464725005661218	0.02849447830894456	4
NM_019703	chr13	6579874	6648771	-	4009.0	1	Pfkp|1200015H23Rik|9330125N24Rik|ATP-PFK|PFK-C|PFK-P|-|13 A1|13|protein-coding	31.977	25.012	18.057	44.63800000000001	16.468	Pfkp	0.0013562470257663722	0.008111801433707648	4
NM_007650	chr19	10718143	10738974	-	2056.0	1	Cd5|Ly-1|Ly-12|Ly-A|Lyt-1|-|19 A|19 7.16 cM|protein-coding	114.594	43.802	52.397	109.638	42.949	Cd5	0.003912236583224662	0.029227397864336625	4
NM_010699	chr7	46845804	46855627	+	1613.0	1	Ldha|Ldh1|Ldhm|l7R2|-|7 B4|7 30.6 cM|protein-coding	295.3040000000001	245.288	159.667	384.889	158.015	Ldha	0.011384048299372356	0.06679542193631231	4
NM_001271419	chr15	74994877	74998031	-	950.0	1	Ly6a|Ly-6A.2|Ly-6A/E|Ly-6E.1|Sca-1|Sca1|TAP|-|15 D3|15 34.29 cM|protein-coding	213.642	142.755	132.04	311.557	130.555	Ly6a	0.007929605187450067	0.06402946866906205	4
NM_001281976	chr1	60909025	60915832	+	1818.0	1	Ctla4|Cd152|Ctla-4|Ly-56|CH29-120A16.2|1 C|1 30.58 cM|protein-coding	38.819	27.426	26.614	57.335	24.286	Ctla4	0.0014409904711273605	0.010541914748306108	4
NM_001029841	chr15	66780819	66831829	-	2856.0	1	Sla|Slap|Slap-1|-|15 D2|15 29.3 cM|protein-coding	132.987	78.53399999999998	57.182	123.129	57.32899999999999	Sla	0.004154676913198439	0.027706046414043367	4
NM_001205314	chr1	52119438	52161865	+	5126.0	1	Stat1|2010005J02Rik|AA408197|-|1 C1.1|1 26.81 cM|protein-coding	123.639	87.389	55.269	146.156	63.752	Stat1	0.004308978374000118	0.03185385420648605	4
NM_008330	chr11	49087017	49096987	+	1723.0	1	Ifi47|47kDa|IRG-47|Ifggc1|Igrd|Iigp4|Iipg4|Irgd|RP23-54N20.3|11 B1.2|11|protein-coding	87.70700000000002	52.267	40.614	92.328	40.567	Ifi47	0.002918303727535165	0.02071298184081969	4
NR_102366	chr19	11047612	11050566	-	772.0	1	AW112010|-|-|19 A|19|ncRNA	136.852	88.346	57.958	148.873	67.571	AW112010	0.00448151771206896	0.034580604550862065	4
NM_009201	chr7	16781346	16798274	+	2747.0	1	Slc1a5|AAAT|ASCT2|ATBO|M7V1|M7VS1|R16|RDRC|Slc1a7|-|7 A2|7|protein-coding	144.702	81.866	58.602	149.42700000000005	67.885	Slc1a5	0.004617423861654465	0.0378740434430404	4
NM_011616	chrX	57212143	57224042	+	1243.0	1	Cd40lg|CD154|CD40-L|Cd40l|HIGM1|IGM|IMD3|Ly-62|Ly62|T-BAM|TRAP|Tnfsf5|gp39|RP23-153G22.3|X A5|X 31.21 cM|protein-coding	46.392	15.963	10.2	54.297	25.538	Cd40lg	0.0013420980567925348	0.020700788235042924	4
NM_011157	chr10	62494428	62507755	-	933.0	1	Srgn|Prg|Prg1|Sgc|-|10 B4|10|protein-coding	765.93	495.175	492.369	864.415	417.862	Srgn	0.023556509680325632	0.14605253112690542	4
NM_030259	chr5	124463265	124478235	-	1254.0	1	Rilpl2|-|-|5 F|5|protein-coding	77.7	44.354	34.963	93.408	45.804	Rilpl2	0.002288536502523489	0.02429914721779946	4
NM_015811	chr1	144244669	144249104	-	1323.0	1	Rgs1|BL34|-|1 F|1 62.56 cM|protein-coding	67.281	53.728	25.69	91.732	45.76	Rgs1	0.0020560637916163553	0.02266828385084774	4
NM_198095	chr8	71534262	71537437	-	759.0	1	Bst2|2310015I10Rik|Bst-2|C87040|CD317|DAMP-1|GREG|-|8 B3.3|8|protein-coding	53.834	45.215	33.463	71.118	36.85	Bst2	0.0015828811143083546	0.012062348949575977	4
NM_008620	chr5	105115767	105139552	-	4462.0	1	Gbp4|AW228052|Mag-2|Mpa-2|Mpa2|mKIAA4245|-|5 E5|5 50.68 cM|protein-coding	25.828000000000007	15.135	14.794	31.993	16.592	Gbp4	0.0007058586302404901	0.007283519492393889	4
NM_008390	chr11	53770014	53777324	+	2126.0	1	Irf1|AU020929|Irf-1|RP23-303F24.1|11 B1.3|11 32.0 cM|protein-coding	152.138	113.645	64.408	194.162	101.429	Irf1	0.0042967899842055604	0.04691263888862447	4
NM_008326	chr11	48865249	48871346	-	2222.0	1	Irgm1|Ifggd3|Ifi1|Iigp3|Iipg3|Irgm|LRG-47|RP23-14F5.1|11 B1.2|11|protein-coding	56.43	34.067	23.579	64.53699999999999	34.784	Irgm1	0.0014721571428059806	0.017129574446633582	4
NM_009415	chr6	124810592	124814296	-	1592.0	1	Tpi1|AI255506|Tpi|Tpi-1|-|6 F2|6 59.17 cM|protein-coding	42.592	35.705	23.866	58.076	32.345	Tpi1	0.0010980874376622742	0.01160967565002678	4
NM_001204281	chr15	97792664	97814863	-	3766.0	1	Hdac7|5830434K02Rik|HD7|HD7a|Hdac7a|mFLJ00062|-|15|15 F2|protein-coding	50.354	21.85	13.282	52.29600000000001	32.425	Hdac7	0.0009759840518925631	0.019293172796628157	4
NM_001085518	chr2	122484941	122528040	+	3720.0	1	Gm14085|OTTMUSG00000015615|RP23-357I14.1|2 E5|2|protein-coding	1.149	0.223	5.86	0.039	61.233	Gm14085	-0.003994657694544989	0.008525230907375196	5
NM_001143849	chr7	101451252	101512829	+	4021.0	1	Pde2a|CGS-PDE|cGSPDE|-|7 E3|7|protein-coding	5.2010000000000005	7.485	15.4	1.474	88.304	Pde2a	-0.005562113275042404	0.008791739075484792	5
NM_010741	chr15	75045015	75048837	-	843.0	1	Ly6c1|AA682074|AA959465|Ly-6C|Ly-6C1|Ly6c|-|15 D3|15 34.29 cM|protein-coding	16.405	5.99	16.059	21.601	85.06200000000003	Ly6c1	-0.004442721816440458	0.01634040803245046	5
NR_105744	chr9	110281287	110281409	+	122.0	1	Mir6236|mmu-mir-6236|-|-|ncRNA	102.022	140.003	82.134	45.903	428.427	Mir6236	-0.02294664208673394	0.037104476237247185	5
NM_029658	chr11	76019195	76027782	-	3506.0	1	Fam101b|1500005K14Rik|RefilinB|cfm|RP23-96I9.3|11|11 B4|protein-coding	4.255	4.9510000000000005	14.01	2.01	72.889	Fam101b	-0.00457679439825644	0.007330016366366775	5
NM_009696	chr7	19696244	19699166	-	1245.0	1	Apoe|AI255918|-|7 A3|7 9.94 cM|protein-coding	36.62300000000001	52.69	85.609	25.48	344.1230000000001	Apoe	-0.02042512865381749	0.02695412729569961	5
NM_001161428	chr19	3935186	3949340	+	1980.0	1	Unc93b1|Unc-93B1|Unc93b|-|19 A|19|protein-coding	13.038	20.5	22.474	12.226	88.307	Unc93b1	-0.004909383867405227	0.007126025573230892	5
NM_013737	chr17	43568451	43612201	+	1901.0	1	Pla2g7|R75400|-|17|17 C|protein-coding	21.207	33.927	32.96	16.041	129.099	Pla2g7	-0.007148012268219545	0.009172211771855279	5
NM_010705	chr14	47373860	47386167	+	1371.0	1	Lgals3|GBP|L-34|Mac-2|gal3|-|14 C1|14|protein-coding	22.681	59.96100000000001	84.42399999999998	17.815	326.939	Lgals3	-0.01982184805366226	0.01751748355037564	5
NM_017372	chr10	117277541	117282272	-	1051.0	1	Lyz2|AI326280|Lys|Lysm|Lyzs|Lzm|Lzm-s1|Lzp|-|10 D2|10 65.34 cM|protein-coding	206.947	441.944	700.696	132.90200000000002	2638.343	Lyz2	-0.16006468090722256	0.14724592733866773	5
NM_011662	chr7	30413788	30417579	+	559.0	1	Tyrobp|DAP12|KARAP|Ly83|-|7 B|7 17.45 cM|protein-coding	59.601000000000006	141.909	138.721	35.936	519.9540000000002	Tyrobp	-0.03029334104102015	0.020015291669336518	5
NM_011355	chr2	91096797	91115756	+	1326.0	1	Spi1|Dis-1|Dis1|PU.1|Sfpi-1|Sfpi1|Spi-1|Tcfpu1|Tfpu.1|RP23-20F9.1|2 E3|2 50.44 cM|protein-coding	19.816	32.247	41.485	14.632	153.539	Spi1	-0.008845776295232166	0.009976444557841165	5
NM_008372	chr15	9506159	9529876	-	3200.0	1	Il7r|CD127|IL-7Ralpha|-|15 A1|15 4.16 cM|protein-coding	20.849	24.518	83.19200000000002	11.223	307.272	Il7r	-0.019090363409834214	0.022182634540965092	5
NM_013599	chr2	164948219	164955849	+	3159.0	1	Mmp9|AW743869|B/MMP9|Clg4b|MMP-9|pro-MMP-9|RP23-61O3.10-001|2 H1-H2|2 85.27 cM|protein-coding	22.579	46.489	59.43899999999999	9.87	219.35	Mmp9	-0.013127002610022065	0.00979853648412128	5
NM_001042613	chr15	3270767	3280508	+	2006.0	1	Sepp1|AU018766|D15Ucla1|Se-P|selp|-|15 A1|15 1.84 cM|protein-coding	14.29	14.866	44.916	8.789	165.69099999999997	Sepp1	-0.01011715054004728	0.012859641086494723	5
NM_010821	chr19	12460779	12465285	+	4332.0	1	Mpeg1|MPS1|Mpg-1|-|19 A|19|protein-coding	20.228	32.326	35.319	19.975	130.012	Mpeg1	-0.0071197685730846685	0.009824926438632585	5
NM_009921	chr9	109847377	109849456	-	593.0	1	Camp|CAP18|Cnlp|Cramp|FALL39|MCLP|-|9 F2|9 59.8 cM|protein-coding	128.409	212.333	230.843	80.303	827.7139999999998	Camp	-0.04676936449161847	0.044994904538121085	5
NM_181596	chr16	48872608	48874498	+	602.0	1	Retnlg|Fizz3|Relmg|Xcp1|-|16 B5|16 30.75 cM|protein-coding	11.556	105.169	265.165	2.761	916.248	Retnlg	-0.05887174705415143	0.03221014181390327	5
NM_010185	chr1	171229572	171234349	-	651.0	1	Fcer1g|AI573376|CD23|FcR-gamma|FcR[g]|FcRgamma|Fce1g|FcepsilonRI|Ly-50|-|1 H3|1 79.23 cM|protein-coding	55.105	75.015	88.081	33.855	296.378	Fcer1g	-0.016363900585576567	0.017589722218436132	5
NM_009402	chr7	18884690	18890438	+	676.0	1	Pglyrp1|PGRP|PGRP-S|Pglyrp|Tag7|Tasg7|Tnfsf3l|-|7|7 A3|protein-coding	57.53	107.719	116.647	27.311	383.386	Pglyrp1	-0.02193987553005201	0.011381768928616916	5
NM_009663	chr5	149265058	149288047	+	847.0	1	Alox5ap|Flap|-|5 G3|5|protein-coding	28.252	75.68	110.481	16.551	352.74	Alox5ap	-0.021272361301432997	0.00853972889706117	5
NM_009656	chr5	121567687	121593824	-	2192.0	1	Aldh2|Ahd-5|Ahd5|-|5|5 F-G1|protein-coding	20.113	36.51300000000001	55.303	16.746	171.608	Aldh2	-0.009916118720119656	0.0073824417073444035	5
NM_008491	chr2	32384637	32387739	-	845.0	1	Lcn2|24p3|AW212229|Sip24|RP23-161B9.11-003|2 A3|2 22.09 cM|protein-coding	257.151	442.642	516.83	139.86	1600.6629999999998	Lcn2	-0.0904035151763619	0.04898528818279288	5
NM_010828	chr10	17723228	17725674	+	1965.0	1	Cited2|AI835299|ER154-like|Mrg1|Msg2|p35srj|-|10 A2|10|protein-coding	22.351	24.973000000000006	32.053000000000004	19.306	98.005	Cited2	-0.005047561697098733	0.007796109011059766	5
NM_017370	chr8	109575128	109579172	-	1338.0	1	Hp|HP-1|preHP2|-|8 D3|8 57.11 cM|protein-coding	45.25899999999999	77.124	99.894	28.191	300.846	Hp	-0.017058127474954676	0.009805977270156791	5
NM_001163396	chr12	108635753	108688515	+	1940.0	1	Evl|AI528774|-|12|12 F2|protein-coding	21.796	16.795	31.707	21.529	93.858	Evl	-0.004788614552015903	0.010009698578643065	5
NM_009911	chr1	128588199	128592299	-	1810.0	1	Cxcr4|CD184|Cmkar4|LESTR|PB-CKR|PBSF/SDF-1|Sdf1r|b2b220Clo|-|1 E4|1 56.43 cM|protein-coding	31.049	42.258	61.756	27.108	180.234	Cxcr4	-0.009829603723992664	0.009943392972317498	5
NM_001001806	chr17	84183928	84187947	-	3529.0	1	Zfp36l2|Brf2|ERF2|Tis11d|-|17 E4|17|protein-coding	51.574	45.147	88.90299999999998	44.72	256.768	Zfp36l2	-0.013757149999528323	0.021169729486034017	5
NM_001099217	chr15	75108161	75111949	-	795.0	1	Ly6c2|Ly-6C.2|Ly-6C2|-|15 D3|15|protein-coding	67.263	100.427	124.601	49.81	357.019	Ly6c2	-0.01930618708600395	0.014209095786918502	5
NM_008694	chr9	110419808	110423012	+	1155.0	1	Ngp|bectenecin|-|9 F2|9|protein-coding	534.788	913.145	1031.474	318.353	2856.762	Ngp	-0.15615562017859205	0.046720953355137575	5
NM_010240	chr7	45457944	45459886	-	964.0	1	Ftl1|Ftl|Ftl-1|L-ferritin|-|7 B4|7|protein-coding	195.106	262.213	268.9	154.565	730.335	Ftl1	-0.03589198189962421	0.03430350642670367	5
NM_016740	chr3	93520496	93526288	+	499.0	1	S100a11|EMAPI|Emap1|S100a14|S100c|cal|-|3|3 E-F|protein-coding	62.56800000000001	103.794	129.009	58.648	339.103	S100a11	-0.017930919743046583	0.010152080689854528	5
NM_001289619	chr6	42349828	42358562	+	2501.0	1	Zyx|9530098H06Rik|R75157|-|6 B2.1|6|protein-coding	31.15	35.74	46.557	30.048	121.342	Zyx	-0.005922398087167036	0.008170252056694813	5
NM_001146124	chr10	60284461	60302600	+	2551.0	1	Psap|AI037048|SGP-1|-|10 B4|10 30.02 cM|protein-coding	145.815	234.669	298.2870000000001	136.363	766.5939999999998	Psap	-0.040303204422946916	0.02238057544095212	5
NM_008410	chr14	73362232	73385271	-	1764.0	1	Itm2b|AI256040|Bri|Bri2|Bricd2b|D14Sel6|E25BMM|imBRI2|-|14 D3|14 38.88 cM|protein-coding	126.721	176.97299999999996	221.166	107.51	567.17	Itm2b	-0.029111370551586913	0.021003591903880056	5
NM_023665	chr4	134923625	134927370	+	1408.0	1	Rsrp1|2700043I21Rik|D4Ucla2|D4Wsu53e|RP23-79J18.3|4 D3|4 67.15 cM|protein-coding	90.691	85.785	176.959	87.118	438.307	Rsrp1	-0.022986313962170216	0.02786030237810428	5
NM_025347	chr7	126776975	126780514	+	946.0	1	Ypel3|0610043B10Rik|1190001G19Rik|Suap|-|7 F3|7|protein-coding	46.382	50.538	92.65	45.602	226.08900000000003	Ypel3	-0.011790487575856795	0.012224491303291988	5
NM_009892	chr3	106147554	106167564	-	1526.0	1	Chil3|AI505981|Chi3l3|ECF-L|Ym1|-|3 F2.2|3 46.49 cM|protein-coding	278.608	391.002	476.559	169.239	1162.695	Chil3	-0.0605838585912215	0.015535989317785912	5
NM_001009935	chr3	96557957	96561857	+	2791.0	1	Txnip|1200008J08Rik|AA682105|Hyplip1|THIF|Tbp-2|VDUP1|-|3 F2.2|3 41.93 cM|protein-coding	65.977	78.215	150.364	47.302	363.1	Txnip	-0.019997130541491888	0.0107817236029019	5
NM_027521	chr10	80019675	80031471	+	3456.0	1	Hmha1|6330406L22Rik|AW539505|Ha-1|-|10 C1|10|protein-coding	61.31	68.07300000000001	145.502	54.802	348.103	Hmha1	-0.018977494142967014	0.014078761972173084	5
NR_106017	chr7	31040258	31040317	-	59.0	1	Mir7050|mmu-mir-7050|-|-|ncRNA	49.721	39.447	69.321	33.068000000000005	155.09799999999996	Mir7050	-0.0075432189025416655	0.008884096129969262	5
NM_001301305	chr6	136923661	136941503	-	1139.0	1	Arhgdib|D4|Gdid4|Ly-GDI|-|6 G1|6|protein-coding	176.903	253.511	343.675	174.46599999999995	745.2610000000002	Arhgdib	-0.036729065229836606	0.013385854672809077	5
NM_016971	chr10	118204964	118210046	+	1080.0	1	Il22|IL-22|IL-22a|ILTIFa|Iltif|mCG_123110|10 D2|10 66.67 cM|protein-coding	62.707	30.425	5.983	39.777	1.675	Il22	0.0029776809644743037	0.013167154057293892	6
NM_011896	chr3	37639950	37644599	+	2485.0	1	Spry1|sprouty1|-|3 B|3|protein-coding	118.522	22.033	4.148	83.10700000000001	3.662	Spry1	0.005537108430176152	0.03977439321011442	6
NM_013652	chr11	83662584	83664683	+	655.0	1	Ccl4|AT744.1|Act-2|MIP-1B|Mip1b|Scya4|RP23-320E6.8|11 C|11 51.09 cM|protein-coding	203.013	13.189	2.997	154.395	6.393	Ccl4	0.009645301483041884	0.07995364094599737	6
NM_013674	chr13	30749258	30766927	+	4672.0	1	Irf4|AI385587|IRF-4|LSIRF|Spip|RP23-213G18.1|13|13 A3.3|protein-coding	280.797	141.322	71.101	332.356	22.641	Irf4	0.017314756282855715	0.08770177655079993	6
NM_010735	chr17	35203165	35205351	-	1377.0	1	Lta|LT|LT-[a]|LT-alpha|LT[a]|LTalpha|Ltx|TNF-beta|TNFSF1|Tnfb|Tnfsf1b|hlb382|-|17 B1|17 18.59 cM|protein-coding	108.011	59.098	27.029	134.629	9.461	Lta	0.006867655743868681	0.034613949475030915	6
NM_011267	chr1	153740353	153745468	+	2328.0	1	Rgs16|Rgs14|Rgsr|-|1 G3|1 65.43 cM|protein-coding	44.122	9.438	8.363	44.247	3.553	Rgs16	0.00235510560515716	0.01609317370068784	6
NM_013730	chr1	171767132	171801184	+	2679.0	1	Slamf1|4933415F16|AA177906|CD150|CDw150|ESTM51|IPO-3|Slam|-|1 H3|1 79.54 cM|protein-coding	57.176	13.34	6.061	36.117	5.751	Slamf1	0.0023079578648506523	0.016459380901147718	6
NM_176933	chr8	34807610	34819894	+	2421.0	1	Dusp4|2700078F24Rik|AI844617|BB104621|E130306H24Rik|MKP2|-|8 A4|8|protein-coding	45.058	26.982	10.271	51.412	6.15	Dusp4	0.0025883484194859922	0.013189723091904105	6
NM_010260	chr3	142620663	142638008	+	2442.0	1	Gbp2|-|-|3 H1|3 66.69 cM|protein-coding	155.069	55.487	22.845	194.603	23.352	Gbp2	0.00899667406473422	0.0658944230663101	6
NM_001139509	chr2	57107226	57124003	-	3016.0	1	Nr4a2|HZF-3|NOT|Nurr1|RNR-1|TINOR|TINUR|RP23-271B15.1|2 C1.1|2 31.66 cM|protein-coding	25.081	6.814	3.051	17.980999999999995	4.011	Nr4a2	0.0009910754930895652	0.007674603566689674	6
NM_001199271	chr10	77032739	77050432	+	2246.0	1	Slc19a1|AI323572|RFC|RFC-1|RFC1|-|10 C1|10 39.72 cM|protein-coding	58.029	31.087	19.029	45.718	10.082	Slc19a1	0.002510007954344923	0.010328111076801365	6
NM_009251	chr12	104214544	104241934	+	2012.0	1	Serpina3g|2A2|AI119734|Spi2-1|Spi2/eb.1|Spi2A|spi2|-|12 E|12|protein-coding	69.256	34.231	15.795	83.25	15.983	Serpina3g	0.00362062612295729	0.024615899419507856	6
