id	chr	start	end	strand	Length	Copies	Annotation/Divergence	0-1uM-PCC-24h	100uM-K99A-24h	10uM-K99A-24h	10uM-PCC-24h	No-Peptide-24h	gene_name	pc1	pc2	kmeans
NM_023210	chr3	95929257	95947387	+	3251.0	1	Anp32e|2810018A15Rik|AI047746|AI326868|CPD1|LANP-L|LANPL|mLANP-L|-|3 F2.1|3|protein-coding	109.623	117.599	102.141	115.014	38.755	Anp32e	0.0049001705469044286	-0.010073802045119208	5
NM_001081279	chr8	35587798	35679449	+	6403.0	1	Mfhas1|2310066G09Rik|D8Ertd91e|-|8 A4|8 21.16 cM|protein-coding	44.441	52.039	47.44	46.863	17.166	Mfhas1	0.0019391772582052378	-0.007241117529329052	5
NM_001130452	chr11	96817414	96824127	-	3491.0	1	Nfe2l1|AA408798|AW212678|LCR-F1|Lcrf1|NRF1|TCF-11|TCF11|RP23-353J21.3|11 D-E|11 60.12 cM|protein-coding	89.602	112.769	99.454	91.811	38.43	Nfe2l1	0.00364313086398821	-0.01831355856669915	5
NR_030738	chr11	62602877	62604806	+	456.0	1	2410006H16Rik|-|-|11 B2|11|ncRNA	505.376	542.044	488.638	376.198	185.483	2410006H16Rik	0.01724596476347081	-0.09601901574517784	5
NM_013562	chr12	40203129	40223189	-	1802.0	1	Ifrd1|Ifnl|PC4|Tis7|-|12 B1|12 18.06 cM|protein-coding	129.468	144.608	125.739	129.423	49.863	Ifrd1	0.005365937937225065	-0.01653334522093155	5
NM_001039214	chr18	73572705	73592578	+	4076.0	1	Mex3c|A130001D14Rik|BC035207|BM-013|Rkhd2|-|18 E2|18|protein-coding	41.12600000000001	52.589	45.214	41.165	18.341	Mex3c	0.0016018565112497635	-0.00863120949896819	5
NM_025397	chr11	70451931	70453726	+	884.0	1	Med11|1110030J09Rik|AI465144|AW545069|DN-491F10.5|11 B3|11|protein-coding	90.263	97.233	99.426	89.304	34.798	Med11	0.003684238965380941	-0.01520729781087423	5
NM_010907	chr12	55489409	55492647	-	1571.0	1	Nfkbia|AI462015|Nfkbi|-|12|12 C1-C3|protein-coding	578.494	707.828	711.297	571.7819999999998	253.199	Nfkbia	0.022378879050264096	-0.14372756840479775	5
NM_011692	chrX	75514297	75534946	+	1593.0	1	Vbp1|-|RP23-252K7.8|X A7.3|X 38.25 cM|protein-coding	54.351000000000006	68.96300000000001	56.971	63.869	24.795	Vbp1	0.0023757014278218353	-0.007406034009143439	5
NM_026377	chr19	47731756	47735588	+	1577.0	1	Sfr1|6330577E15Rik|Meir5|-|19 D2|19|protein-coding	107.919	126.219	120.312	109.742	45.667	Sfr1	0.004319119351673507	-0.019936853892309314	5
NM_008842	chr17	29491045	29495459	+	1745.0	1	Pim1|Pim-1|-|17 A3.3|17 15.38 cM|protein-coding	404.069	387.593	332.7480000000001	428.739	155.543	Pim1	0.016960170084032868	-0.00441853372180858	5
NM_016888	chr11	22834739	22859735	-	2695.0	1	B3gnt2|AA408337|AA409404|AW260308|B3Galt6|B3gnt1|BGnT-1|BGnT-2|BGnT1|BGnT2|Beta3gnt|RP23-242C19.1|11 A3.2|11 14.22 cM|protein-coding	105.835	133.035	117.022	113.351	48.381	B3gnt2	0.0042610537410231394	-0.019496555986326197	5
NM_001277311	chr17	46680783	46683126	+	852.0	1	Mea1|Mea-1|-|17 C|17 22.9 cM|protein-coding	94.391	107.043	89.23899999999998	85.788	39.442	Mea1	0.0034487698549273914	-0.013510661644967595	5
NM_029632	chr17	36948355	36951792	-	1674.0	1	Ppp1r11|1500041B02Rik|AV117883|Hcgv|Tcte5|Tctex-5|Tctex5|-|17 B1|17 19.16 cM|protein-coding	82.289	87.329	79.16	84.56299999999997	32.706	Ppp1r11	0.003377130412894376	-0.008117691611550435	5
NM_021876	chr7	89954654	89980976	-	2046.0	1	Eed|ENSMUSG00000039373|l(7)5Rn|l7Rn5|lusk|-|7 E1|7|protein-coding	73.8	81.631	72.023	71.36	32.521	Eed	0.002705462638287465	-0.009318793802506652	5
NM_011543	chr11	52231995	52246858	+	1446.0	1	Skp1a|15kDa|2610043E24Rik|2610206H23Rik|EMC19|OCP-II|OCP2|SKP1|Tceb1l|p19A|p19Skp1|RP23-223A11.5|11 B1.3|11 31.86 cM|protein-coding	107.03	117.139	92.49	103.443	46.73	Skp1a	0.0039337739725841	-0.008766287372712196	5
NM_001033140	chr7	30321409	30322375	-	964.0	1	Sdhaf1|0610010E21Rik|AI430885|AW490662|Lyrm8|-|7 B1|7|protein-coding	78.164	79.957	84.59899999999998	61.20399999999999	33.787	Sdhaf1	0.002398979954841534	-0.015418494291319588	5
NM_018824	chr2	132052496	132145108	-	6346.0	1	Slc23a2|AI844736|NBTL1|SVCT2|Slc23a1|YSPL2|YSPL3|mKIAA0238|RP23-370C15.1|2|2 G2|protein-coding	19.58	25.224	24.426	20.525	10.167	Slc23a2	0.0007008122791249433	-0.004736974849264447	5
NM_025899	chr7	120635189	120659523	+	1866.0	1	Uqcrc2|1500004O06Rik|-|7 F2|7|protein-coding	147.351	147.808	131.18	146.225	59.62300000000001	Uqcrc2	0.005732611021796889	-0.009497508232102415	5
NM_026517	chr3	28805511	28807415	+	471.0	1	Rpl22l1|3110001N18Rik|AU041196|-|3 A3|3|protein-coding	61.572	62.813	72.854	53.62	29.417	Rpl22l1	0.00187923109421748	-0.012398605223057321	5
NM_175092	chr5	123118180	123132629	-	2136.0	1	Rhof|AI845056|AV026554|Arhf|Ifld1|Rif|-|5 F|5 62.77 cM|protein-coding	75.94800000000002	64.839	73.086	65.681	30.69	Rhof	0.0025536354118818536	-0.006582930385946568	5
NM_145441	chr12	4879032	4907520	-	2502.0	1	Ubxn2a|6330407P03Rik|Ubxd4|-|12 A1.1|12|protein-coding	39.563	42.379	40.621	33.257	17.233	Ubxn2a	0.0012935240670439347	-0.0068329896383898785	5
NR_030457	chr14	54616677	54616785	-	108.0	1	Mir686|Mirn686|mmu-mir-686|-|14|14|ncRNA	211.867	230.47	208.283	232.505	94.782	Mir686	0.008520783176944878	-0.018084196171057644	5
NM_008866	chr1	4807893	4846735	+	2422.0	1	Lypla1|Pla1a|-|1 A1|1|protein-coding	36.319	46.271	39.025	41.978	18.912	Lypla1	0.001413113464133464	-0.005156662313609728	5
NM_001008705	chr5	145140397	145148074	+	698.0	1	Bud31|C77604|EDG-2|EDG2|G10|-|5 G2|5|protein-coding	156.584	172.141	149.3	148.403	70.661	Bud31	0.005524440239467903	-0.018733561726954336	5
NM_027427	chr11	83473108	83506740	+	2031.0	1	Taf15|2610111C21Rik|68kDa|TAFII68|Taf2n|RP23-249K18.5|11|11 B5|protein-coding	89.84100000000002	87.07	90.155	101.737	41.797	Taf15	0.0035163666703333816	-0.004221534031897888	5
NM_009884	chr7	35046422	35056566	-	4698.0	1	Cebpg|C/EBP[g]|C/EBPgamma|GPE1-BP|Gpe1bp|Ig/EBP|-|7 B1|7|protein-coding	38.634	43.871	41.334	35.292	18.114	Cebpg	0.001290578875395764	-0.006960397019452893	5
NM_011640	chr11	69580359	69591873	+	1759.0	1	Trp53|Tp53|bbl|bfy|bhy|p44|p53|RP23-56I20.1|11 B2-C|11 42.83 cM|protein-coding	144.188	138.41	130.719	135.196	59.606	Trp53	0.005222581180869641	-0.010492279706771362	5
NM_025824	chr1	58393136	58406548	+	2819.0	1	Bzw1|1200015E15Rik|mKIAA0005|-|1|1 C2|protein-coding	107.349	115.373	92.056	110.8	47.86600000000001	Bzw1	0.004085659018677898	-0.00574847661950586	5
NM_011341	chr4	155992914	156013610	+	5165.0	1	Sdf4|Cab45|RP23-118E21.4|4 E2|4|protein-coding	95.508	121.395	127.552	107.202	53.161	Sdf4	0.0033992854562671405	-0.023161744117419374	5
NM_138597	chr16	91925223	91931630	-	763.0	1	Atp5o|ATPO|D12Wsu28e|OSCP|-|16 C4|16|protein-coding	136.32399999999998	134.315	114.764	125.769	57.052	Atp5o	0.004851884899303794	-0.008033417690271574	5
NM_026474	chr14	79587691	79629755	+	1936.0	1	Sugt1|2410174K12Rik|SGT1|-|14 D3|14|protein-coding	55.61	60.861	60.462	62.052	26.117	Sugt1	0.00219375294626702	-0.006516302515523802	5
NM_021284	chr6	145216699	145250231	-	4663.0	1	Kras|AI929937|K-ras|Ki-ras|Kras-2|Kras2|p21B|ras|RP24-359O2.1|6 G2|6 77.37 cM|protein-coding	59.298	59.411	66.107	55.718	27.84	Kras	0.0019605128708148106	-0.009034135126669415	5
NM_001164074	chr17	70844205	70853532	-	1375.0	1	Tgif1|AA959811|AI462167|Tgif|-|17 E1.3|17|protein-coding	145.717	146.139	128.914	111.491	61.62600000000001	Tgif1	0.004438825994276668	-0.01810383842386617	5
NM_010431	chr12	73907867	73947530	+	4744.0	1	Hif1a|AA959795|HIF1alpha|MOP1|bHLHe78|-|12 C3|12 31.99 cM|protein-coding	132.55200000000002	161.254	146.64700000000005	148.001	70.226	Hif1a	0.0048487012408938044	-0.019572580852138328	5
NM_001159574	chr5	74535482	74597124	+	2929.0	1	Fip1l1|1300019H17Rik|Rje|-|5|5 D|protein-coding	51.194	56.416	51.288	54.448	24.694000000000006	Fip1l1	0.001892621725732973	-0.005119379801571051	5
NM_001170967	chr18	31804057	31841642	+	1138.0	1	Wdr33|1110001N06Rik|2310011G05Rik|2810021O11Rik|8430413N20Rik|WDC146|-|18|18 B3|protein-coding	38.37300000000001	44.161	41.90600000000001	38.384	19.353	Wdr33	0.0013038208601868384	-0.006207180918866668	5
NM_015816	chr8	70673231	70678752	+	935.0	1	Lsm4|-|-|8 B3.3|8|protein-coding	127.427	133.612	106.732	125.084	58.611	Lsm4	0.004496654036174857	-0.006478106485317727	5
NM_008948	chr2	91054016	91059438	+	1621.0	1	Psmc3|TBP-1|RP23-263H8.1|2 E1|2 50.44 cM|protein-coding	145.579	155.036	128.67700000000002	159.12	69.911	Psmc3	0.0054835046332717	-0.005441547918790863	5
NM_178744	chr12	76370266	76388747	+	3983.0	1	Zbtb1|9430077A12|AI256369|Bsg2|C430003J21Rik|-|12 C3|12|protein-coding	36.447	41.348	33.229	33.853	18.315	Zbtb1	0.0011513224955611069	-0.00401978352904417	5
NM_001277113	chr4	152324436	152334082	+	2147.0	1	Rpl22|2700038K18Rik|RP23-421E12.9|4 E2|4|protein-coding	178.679	183.269	150.91	169.174	81.992	Rpl22	0.006085209213842088	-0.010234363660220269	5
NM_021345	chr9	64986983	65021717	-	2720.0	1	Ptplad1|4930523M17Rik|AW742319|B-ind1|HACD3|Hspc121|-|9|9 D|protein-coding	36.454	41.854	35.967	36.967	18.779	Ptplad1	0.001225885321147398	-0.004214843461263863	5
NM_023172	chr15	58933810	58939489	+	645.0	1	Ndufb9|1190008J14Rik|-|15|15 D2|protein-coding	122.8	138.155	112.869	121.891	62.119	Ndufb9	0.004091862326534963	-0.011250958100368849	5
NM_001039090	chr3	31095058	31122923	+	6919.0	1	Skil|Skir|SnoN|sno|-|3 A3|3 15.12 cM|protein-coding	27.099	38.529	38.139	35.624	17.373	Skil	0.0010159787453568447	-0.0065508162918312286	5
NM_011034	chr4	116685599	116700000	+	1409.0	1	Prdx1|MSP23|NkefA|OSF-3|OSF3|PAG|Paga|PrdxI|PrxI|TDX2|TPxA|Tdpx2|prx1|RP23-177C18.2|4 D1|4 53.28 cM|protein-coding	137.41299999999998	157.702	115.093	127.417	71.183	Prdx1	0.004204058307704924	-0.011528267152407436	5
NM_011291	chr1	16101296	16104433	-	924.0	1	Rpl7|Rpl7a|Surf-3|-|1 A3|1|protein-coding	296.4840000000001	310.62	294.173	305.856	140.66299999999998	Rpl7	0.010673039185928395	-0.0272247406756324	5
NM_053109	chr6	129180615	129186535	+	1207.0	1	Clec2d|Clr-b|Clrb|Ocil|-|6 F3|6|protein-coding	103.502	126.51	112.092	98.572	57.867	Clec2d	0.003049467503916953	-0.018886118557332063	5
NM_175015	chr2	73908450	73911294	-	672.0	1	Atp5g3|6030447M23|RP23-146O7.1|2 C3|2|protein-coding	310.879	339.75699999999995	259.759	329.796	157.945	Atp5g3	0.01088958281294956	-0.009761718877305248	5
NR_028574	chr3	123507552	123508336	-	784.0	1	Snhg8|1110065M07Rik|2010109N14Rik|-|3 G3|3|ncRNA	57.89100000000001	60.025	50.081	49.449	27.96	Snhg8	0.0017152518094581124	-0.005236405557674205	5
NM_016767	chr12	85686720	85709087	+	899.0	1	Batf|B-ATF|SFA-2|-|12 D2|12|protein-coding	60.881	75.778	76.385	60.847	35.77	Batf	0.0017881448040519509	-0.014291463895385175	5
NM_025409	chr18	76930027	76941614	+	1389.0	1	Ier3ip1|1110057H19Rik|AI644142|AL022842|AL022863|AV026606|-|18 E3|18|protein-coding	38.68	42.144	40.045	38.966	19.839	Ier3ip1	0.001279577078678512	-0.004638782501083825	5
NM_008444	chr2	153291416	153333389	+	5620.0	1	Kif3b|AI854312|AW549267|mKIAA0359|RP23-192G18.6|2 G-H2|2 75.41 cM|protein-coding	28.433000000000003	34.344	32.974000000000004	31.81	16.410999999999998	Kif3b	0.0009520769091809553	-0.004449656689817566	5
NM_010090	chr2	127336159	127338377	+	1612.0	1	Dusp2|PAC1|RP23-206D14.6|2 F1|2|protein-coding	185.128	181.082	176.892	190.715	91.34	Dusp2	0.0063101927612795785	-0.010348372507748579	5
NM_001177603	chr11	70235204	70237914	-	774.0	1	0610010K14Rik|1110020A23Rik|AL033328|AU045833|Bap18|DN-160I24.7|11 B3|11|protein-coding	76.235	88.678	70.96600000000002	78.422	42.682	0610010K14Rik	0.0023825090791430442	-0.006631094828532346	5
NM_018796	chr1	63176831	63180486	+	1925.0	1	Eef1b2|2810017J07Rik|Eef1b|RP23-13C17.3|1 C2|1|protein-coding	385.117	377.888	342.151	364.981	185.554	Eef1b2	0.012406247093342721	-0.02202367923367174	5
NM_001163485	chr15	34440508	34443276	-	512.0	1	Rpl30|-|-|15 B3.1|15 14.33 cM|protein-coding	414.086	423.742	373.924	367.018	205.99	Rpl30	0.012257845009728591	-0.036946077157017164	5
NR_028101	chr15	34440506	34443233	-	473.0	1	Gm12191|OTTMUSG00000005566|mCG_20799|11 B1.2|11|pseudo	448.228	458.597	404.669	397.28	222.974	Gm12191	0.013267797060732282	-0.039936926711328695	5
NM_008416	chr8	84976909	84978748	-	1837.0	1	Junb|-|-|8 C2-D1|8 41.41 cM|protein-coding	302.617	370.673	345.25	320.078	181.046	Junb	0.009166424934854523	-0.05084051631455872	5
NM_025327	chr3	89246438	89249722	+	509.0	1	Krtcap2|0610010I12Rik|Kcp2|-|3|3 F2|protein-coding	185.004	194.055	176.614	171.423	95.375	Krtcap2	0.005539513208559764	-0.018698186544653817	5
NM_021519	chr2	25557900	25562082	+	662.0	1	Edf1|0610008L11Rik|AA409425|RP23-464C2.4|2 A3|2|protein-coding	166.68200000000004	198.901	173.976	171.59099999999995	97.932	Edf1	0.004962808550122869	-0.022121323576075925	5
NM_016891	chr17	20945454	20965905	+	2239.0	1	Ppp2r1a|6330556D22Rik|PP2A|PR65|-|17 A3.2|17|protein-coding	130.908	136.592	119.592	135.145	67.332	Ppp2r1a	0.004361798315891061	-0.00707231925242807	5
NM_008248	chr11	54866438	54870496	+	571.0	1	Hint1|AA673479|Hint|Ipk1|PKCI-1|PRKCNH1|RP24-84L18.1|11 B1.3|11|protein-coding	249.686	226.386	206.43	215.2	123.137	Hint1	0.007005599622949271	-0.00898195722020499	5
NM_001252653	chr3	95734148	95739569	-	1883.0	1	Ecm1|AI663821|p85|-|3 F2.1|3 40.91 cM|protein-coding	50.276	41.667	39.401	23.543000000000006	28.005	Ecm1	0.0005343162336565597	-0.005023127989188383	5
NM_010136	chr9	118478189	118486132	+	3707.0	1	Eomes|C77258|TBR-2|Tbr2|-|9 F3|9 70.21 cM|protein-coding	52.896	103.219	50.87300000000001	59.912	3.64	Eomes	0.0038990355547177283	-0.01968476139299768	6
NM_007720	chr9	120092133	120094906	+	1152.0	1	Ccr8|C-C|C-C CKR-8|CC-CKR-8|CCR-8|CKR-8|Cmkbr8|mCCR8|-|9 F4|9|protein-coding	51.584	159.156	99.195	85.935	9.065	Ccr8	0.00484682017883878	-0.045214270270612714	6
NM_001159482	chr11	78188427	78192193	+	1363.0	1	Rab34|AI326479|Narr|Rah|Rah1|RP23-185A18.5|11 B5|11 46.74 cM|protein-coding	38.28	69.69	61.664	36.104	5.69	Rab34	0.002359022636476988	-0.023734463931058988	6
NM_007409	chr3	138277645	138290691	+	1323.0	1	Adh1|ADH-AA|AI194826|Adh-1|Adh-1-t|Adh-1e|Adh-1t|Adh-3e|Adh1-e|Adh1-t|Adh1tl|Adh3-e|-|3 G3|3 64.16 cM|protein-coding	17.58	29.1	15.364	14.61	2.735	Adh1	0.0009808502714627203	-0.005773973347234204	6
NM_001077509	chr4	150927999	150946102	+	2105.0	1	Tnfrsf9|4-1BB|A930040I11Rik|AA408498|AI325004|CDw137|Cd137|ILA|Ly63|RP23-272N19.6|4 E2|4 81.52 cM|protein-coding	121.782	232.856	160.391	126.07	34.679	Tnfrsf9	0.006849147534032854	-0.05910049198799359	6
NM_011817	chr13	51846675	51848474	+	1074.0	1	Gadd45g|AI327420|C86281|CR6|DDIT2|OIG37|-|13|13 A5-B|protein-coding	29.655	57.774	27.609	28.965	8.617	Gadd45g	0.0016046948844386454	-0.010858411302919159	6
NM_010276	chr4	11704447	11714993	+	2250.0	1	Gem|AV020497|RP23-54P14.1|4 A1|4 5.34 cM|protein-coding	10.970999999999998	18.741	15.142	9.33	2.803	Gem	0.0005546081865404187	-0.005599653536067233	6
NM_001113379	chr7	98494222	98501830	+	3812.0	1	Lrrc32|AI426318|D11S833Eh|D7H11S833E|EG434215|Garp|-|7 E2|7 53.86 cM|protein-coding	7.0470000000000015	21.7	11.684	4.673	3.269	Lrrc32	0.00030219968919883137	-0.007138052901020762	6
NM_009969	chr11	54247270	54249899	-	1027.0	1	Csf2|Csfgm|GMCSF|Gm-CSf|MGI-IGM|RP23-309E16.1|11 B1.3|11 32.13 cM|protein-coding	46.601000000000006	69.444	34.846	47.63399999999999	12.384	Csf2	0.002476147786319445	-0.0075272955390466014	6
NR_105913	chr14	54643049	54643110	-	61.0	1	Mir6948|mmu-mir-6948|-|-|ncRNA	6.183	43.973	28.16	24.877	9.323	Mir6948	0.0007268282430732843	-0.012841876139560868	6
NM_013614	chr12	17544873	17551502	+	2533.0	1	Odc1|ODC|-|12 A1.1|12 8.11 cM|protein-coding	80.623	136.809	112.913	70.164	29.677	Odc1	0.0035221574127506845	-0.03948899797953048	6
NM_026125	chr4	155962312	155966629	+	1311.0	1	Fam132a|1110035L05Rik|C1qdc2|CTRP12|alipolin|RP23-118E21.2|4 E2|4 87.66 cM|protein-coding	10.069	25.515	19.405	10.059	5.6389999999999985	Fam132a	0.00042963303703832413	-0.008557402925521372	6
NM_029508	chr19	36379067	36456204	+	1498.0	1	Pcgf5|0610009F02Rik|1110054A01Rik|5830406C17Rik|5830443C21Rik|9530023M17Rik|AI324127|-|19 C2|19|protein-coding	65.268	108.939	82.56299999999997	68.836	27.61	Pcgf5	0.002978383879203135	-0.02407947126370181	6
NM_198297	chr16	48734690	48771956	-	676.0	1	Trat1|C030046M14Rik|Tcrim|Trim|-|16 B5|16|protein-coding	39.986	75.859	49.672	45.75100000000001	23.402	Trat1	0.001590222956351254	-0.014798015853323902	6
NR_045896	chr2	58163974	58177063	+	681.0	1	Gm13546|OTTMUSG00000012675|RP23-255J22.5|2 C1.1|2|ncRNA	13.723	45.934	15.735	11.619000000000002	14.804	Gm13546	0.00014166482938919082	-0.01011040219292822	6
NR_030484	chr5	98475556	98475664	-	108.0	1	Mir703|Mirn703|mmu-mir-703|-|5|5|ncRNA	132.708	191.024	118.911	119.096	61.752	Mir703	0.004733363598933528	-0.027130668663718643	6
NM_010362	chr19	47854989	47864788	+	1153.0	1	Gsto1|AA407097|AI194287|AU018802|GSTO 1-1|GSTX|SPG-R|p28|-|19 D1|19|protein-coding	72.294	109.308	81.089	60.635	36.14	Gsto1	0.002332665181943841	-0.02314315932482669	6
NM_023326	chr2	25706879	25707719	+	838.0	1	Bmyc|2900002K07Rik|AW060705|Mycb|RP23-225D24.2|2 A3|2|protein-coding	17.203	33.563	21.475	17.72	11.29	Bmyc	0.0005493184191514553	-0.007014673478310197	6
NM_016861	chr19	40222239	40271616	-	1496.0	1	Pdlim1|Clim1|mClim1|-|19|19 D1|protein-coding	28.798	57.324	45.465	27.436	21.115	Pdlim1	0.0007175888557155363	-0.015887070589843042	6
NM_025846	chr7	114046782	114117781	-	2267.0	1	Rras2|2610016H24Rik|C86394|TC21|-|7 F2|7|protein-coding	61.965	97.651	73.048	53.948	36.397	Rras2	0.0017417043607695602	-0.0207660877819858	6
NM_008965	chr15	5233399	5244187	-	3259.0	1	Ptger4|EP4|Ptgerep4|-|15 A1|15 1.99 cM|protein-coding	35.17	68.157	50.21100000000001	40.432	25.429	Ptger4	0.0011016801040006439	-0.014972143375386554	6
NM_023380	chr16	75858794	75909266	-	1835.0	1	Samsn1|4930571B16Rik|930571B16Rik|Hacs1|SLy2|-|16 C3.1|16|protein-coding	130.657	231.456	181.026	132.097	87.62100000000002	Samsn1	0.0037758205385392822	-0.053885104228077255	6
NR_037218	chr10	81271597	81271687	+	90.0	1	Mir3057|mmu-mir-3057|-|10|10 39.72 cM|ncRNA	18.16	24.545	19.086	7.226	10.34	Mir3057	0.00022219458206212421	-0.006598752520661458	6
NM_011454	chr13	32965513	32979037	+	1850.0	1	Serpinb6b|NK13|Spi12|ovalbumin|RP23-391I11.3|13 A3.3|13 13.78 cM|protein-coding	67.007	128.66	95.594	89.291	61.285	Serpinb6b	0.001634164477397353	-0.022444457990148603	6
NM_001136062	chr11	70657176	70662513	+	1466.0	1	Eno3|Eno-3|MSE|DN-183N8.17-002|11 B4|11 43.21 cM|protein-coding	8.776	29.302	15.874	13.111	15.023	Eno3	-9.179249000704345e-05	-0.00604252708892705	6
NM_008091	chr2	9857078	9878600	-	3207.0	1	Gata3|Gata-3|jal|RP23-276D17.1|2 A1|2 6.69 cM|protein-coding	36.694	89.041	93.225	38.158	18.474	Gata3	0.001727458717434968	-0.03846892372046468	7
NM_001272052	chr2	163726571	163750239	-	1690.0	1	Ada|-|RP23-144O20.2|2 H3|2 84.44 cM|protein-coding	8.033999999999999	11.32	16.625999999999998	7.825	4.13	Ada	0.00028307104210051516	-0.0048699608539158	7
NM_001271431	chr2	93419102	93462950	-	1614.0	1	Cd82|AA682076|AL023070|C33|IA4|Kai1|Tspan27|RP23-70K10.2|2 E1|2 51.62 cM|protein-coding	214.265	376.6	498.798	245.256	127.583	Cd82	0.008240955322157675	-0.1579244251428226	7
NM_183031	chr14	121952331	121965193	-	2938.0	1	Gpr183|Ebi2|-|14 E5|14|protein-coding	72.661	150.455	141.727	70.625	40.666	Gpr183	0.002749092257784596	-0.053612621095777656	7
NM_001160379	chr9	85320439	85327150	-	5445.0	1	Fam46a|D930050G01Rik|-|9 E3.1|9|protein-coding	16.848	40.468	42.304	21.38	12.172	Fam46a	0.0006694078417927581	-0.015618680850414337	7
NM_001146196	chr12	40059771	40134228	-	2979.0	1	Scin|AW545522|adseverin|-|12 B1|12|protein-coding	14.898	46.465	41.915	14.324000000000002	13.398	Scin	0.0003674250664532061	-0.019325083539159103	7
NM_007746	chr18	4331327	4352953	-	2497.0	1	Map3k8|Cot|Cot/Tpl2|Est|Estf|Tpl-2|Tpl2|c-COT|-|18 A1|18 2.73 cM|protein-coding	11.664	37.898	33.791	14.686	11.345999999999998	Map3k8	0.00035548261948666586	-0.014775822201936762	7
NM_025359	chr12	36014555	36042478	-	1915.0	1	Tspan13|1100001I23Rik|NET-6|Tm4sf13|RP23-282B14.3|12|12 B2|protein-coding	64.645	153.19299999999996	146.362	63.563	48.46	Tspan13	0.001838652475799411	-0.05834821166302522	7
NM_001252456	chr17	56412426	56462221	-	5587.0	1	Ptprs|AL022616|PTP|PTP-NU3|PTPNU-3|PTPsigma|Ptpt9|R-PTP-S|RPTPsigma|AC073761.1|17 D|17 29.32 cM|protein-coding	14.634	17.948	29.179	17.907	9.642	Ptprs	0.000468810006962654	-0.006302700571898673	7
NM_001289915	chr13	43785112	43803133	+	2127.0	1	Cd83|-|-|13 A4-5|13 21.6 cM|protein-coding	49.848	154.856	157.944	49.51600000000001	52.429	Cd83	0.0007836023872101395	-0.06936970957781315	7
NM_178407	chr5	62602446	62766177	-	7327.0	1	Arap2|Centd1|Gm148|mKIAA0580|-|5 C3.1|5|protein-coding	30.697	62.074	73.308	39.671	25.105	Arap2	0.0009470073224167467	-0.023096880038440383	7
NM_001253685	chr10	63382443	63408840	+	1145.0	1	Dnajc12|Jdp1|mJDP1|-|10 B4|10|protein-coding	7.869	13.126	15.109000000000002	6.658	5.283	Dnajc12	0.00018080700090098432	-0.004969232444837929	7
NM_173733	chr10	128669887	128673918	-	2343.0	1	Suox|SO|-|10 D3|10|protein-coding	15.615	27.645	29.518	14.742	10.415	Suox	0.00042559791235497407	-0.009703742982207013	7
NM_021494	chr7	109893781	109960422	-	4930.0	1	Dennd5a|1500012B19Rik|AJ245569|AW496491|ORF37|Rab6ip1|mKIAA1091|-|7 F1|7|protein-coding	55.925	123.508	126.597	54.085	44.673	Dennd5a	0.0013028334838363698	-0.04775096638057117	7
NM_009500	chr2	27263635	27426825	-	3452.0	1	Vav2|2810040F13Rik|AI847175|RP23-113K24.1|2 A3|2 19.36 cM|protein-coding	11.91	17.026	20.13	10.55	7.683	Vav2	0.0002833268201920078	-0.0056234716760990245	7
NM_008511	chr6	145121739	145174928	+	2292.0	1	Lrmp|D6Int3|D6Int4|D6Int5|D6Int7|D6Int8|Jaw1|RP24-216M19.3|6 G3|6 77.34 cM|protein-coding	21.649	52.268	65.828	28.028	25.534	Lrmp	0.00023501410013329957	-0.02258514558643269	7
NM_001044741	chr15	98632328	98644536	+	2553.0	1	Cacnb3|Beta3|CAB3|Ca(v)beta3|Cchb3|-|15 F1|15 54.64 cM|protein-coding	37.591	110.969	139.03799999999998	53.905	54.636	Cacnb3	8.467215215500038e-05	-0.05083591832301269	7
NR_106060	chrX	74317362	74317429	+	67.0	1	Mir7092|mmu-mir-7092|-|-|ncRNA	11.259	18.251	21.365	8.089	8.488	Mir7092	0.00014709024773769175	-0.0071195497969330215	7
NM_001110211	chr11	54978962	55033471	-	2616.0	1	Anxa6|AW107198|Anx6|AnxVI|Cabm|Camb|-|11 B1.3|11 32.13 cM|protein-coding	73.563	166.517	167.912	96.32	73.34	Anxa6	0.0015918743427692154	-0.05473442503150399	7
NM_011076	chr5	8660092	8748570	+	4947.0	1	Abcb1a|Abcb4|Evi32|Mdr1a|Mdr3|P-gp|Pgp|Pgy-3|Pgy3|mdr-3|-|5 A1|5 3.43 cM|protein-coding	5.3279999999999985	13.563	12.996	4.893	6.249	Abcb1a	7.323955633885776e-07	-0.00512968391604228	7
NM_007405	chr15	98589986	98607633	-	6001.0	1	Adcy6|AC6|mKIAA0422|-|15|15 F|protein-coding	19.896	42.227	49.923	23.011	24.967	Adcy6	-2.5907243373360816e-05	-0.015702988020030367	7
NM_001081029	chr5	9100737	9118983	+	981.0	1	Tmem243|4930420K17Rik|E030031F02Rik|-|5 A1|5|protein-coding	38.832	68.157	83.133	47.032	41.95	Tmem243	0.00033232581901289663	-0.02188248352060216	7
NM_019777	chr1	131254602	131279563	-	3179.0	1	Ikbke|AW558201|IKK-i|IKKepsilon|Ikki|-|1 E4|1|protein-coding	44.505	63.469	97.906	48.678	54.529	Ikbke	-0.00033533378508050863	-0.022386544897859486	7
NR_105926	chr15	100649163	100649229	-	66.0	1	Mir6961|mmu-mir-6961|-|-|ncRNA	20.954	26.895	47.096	38.32	26.633000000000006	Mir6961	0.0002439794647806914	-0.005509849989007589	7
