id	id	chr	start	end	strand	Length	Copies	Annotation/Divergence	0-1uM-PCC-24h	100uM-K99A-24h	10uM-K99A-24h	10uM-PCC-24h	No-Peptide-24h	gene_name
NM_011291	NM_011291	chr1	16101296	16104433	-	924.0	1	Rpl7|Rpl7a|Surf-3|-|1 A3|1|protein-coding	296.48400000000004	310.62	294.173	305.856	140.66299999999998	Rpl7
NM_011404	NM_011404	chr8	121881146	121907686	-	3501.0	1	Slc7a5|4F2LC|D0H16S474E|LAT1|TA1|-|8 E1|8 70.8 cM|protein-coding	208.115	190.957	131.506	200.28	38.97	Slc7a5
NM_009829	NM_009829	chr6	127125709	127151048	-	5764.0	1	Ccnd2|2600016F06Rik|AI256817|BF642806|C86853|Vin-1|Vin1|cD2|-|6 F3|6 61.92 cM|protein-coding	177.628	184.449	120.654	211.585	30.514	Ccnd2
NM_009687	NM_009687	chr14	50924949	50927188	+	1300.0	1	Apex1|APE|Apex|HAP1|Ref-1|-|14 C3|14 26.3 cM|protein-coding	231.75	192.985	130.594	179.40099999999998	35.951	Apex1
NM_009895	NM_009895	chr9	107296689	107301961	+	2156.0	1	Cish|AI385595|CIS1|Cis|F17|F23|-|9 F1|9 57.99 cM|protein-coding	197.21599999999998	249.63299999999998	191.046	218.541	49.541000000000004	Cish
NM_175015	NM_175015	chr2	73908450	73911294	-	672.0	1	Atp5g3|6030447M23|RP23-146O7.1|2 C3|2|protein-coding	310.879	339.75699999999995	259.759	329.796	157.945	Atp5g3
NM_009536	NM_009536	chr11	75732887	75765841	+	2070.0	1	Ywhae|AU019196|RP23-78H4.1|11 B2|11 45.92 cM|protein-coding	288.233	269.723	202.165	298.764	122.305	Ywhae
NM_182650	NM_182650	chr6	51460435	51469894	-	2132.0	1	Hnrnpa2b1|9130414A06Rik|Hnrpa2|Hnrpa2b1|hnrnp-A|-|6 B3|6|protein-coding	323.823	306.432	280.635	392.213	186.25900000000001	Hnrnpa2b1
NM_011968	NM_011968	chr12	55398825	55418459	+	988.0	1	Psma6|IOTA|-|12 C1|12|protein-coding	252.762	239.035	223.207	259.567	84.71799999999999	Psma6
NM_008617	NM_008617	chr5	135778649	135790386	+	1271.0	1	Mdh2|MDH|Mdh-2|Mor-1|Mor1|-|5 G2|5 75.4 cM|protein-coding	296.751	269.267	217.56099999999998	299.332	123.45200000000001	Mdh2
NM_078478	NM_078478	chr14	37120445	37135322	-	2894.0	1	Ghitm|1010001P14Rik|C77840|MICS1|PTD010|Tmbim5|-|14 B|14 21.29 cM|protein-coding	220.328	278.811	225.53900000000002	233.53599999999997	63.07899999999999	Ghitm
NM_010699	NM_010699	chr7	46845804	46855627	+	1613.0	1	Ldha|Ldh1|Ldhm|l7R2|-|7 B4|7 30.6 cM|protein-coding	295.30400000000003	245.28799999999998	159.667	384.889	158.015	Ldha
NM_009743	NM_009743	chr2	152780664	152831728	-	2416.0	1	Bcl2l1|Bcl(X)L|Bcl-XL|Bcl2l|BclX|bcl-x|bcl2-L-1|RP23-106A3.4|2 H1|2 75.41 cM|protein-coding	214.136	294.559	263.526	205.805	46.628	Bcl2l1
NM_007531	NM_007531	chr6	124712289	124716945	+	1349.0	1	Phb2|AU044498|BAP|Bap37|Bcap37|REA|-|6 F2|6 59.17 cM|protein-coding	264.899	222.43900000000002	154.41	270.428	86.804	Phb2
NM_009225	NM_009225	chr2	130171636	130179364	-	1112.0	1	Snrpb|AL024368|AU018828|SM-B|SM11|SMB|SNRNP-B|RP23-20A6.3|2 F1|2 63.19 cM|protein-coding	315.32599999999996	280.702	211.705	286.995	120.694	Snrpb
NM_008366	NM_008366	chr3	37120716	37125954	-	940.0	1	Il2|Il-2|DN-144H19.3|3 B-C|3 18.3 cM|protein-coding	167.854	32.732	9.833	249.106	11.0	Il2
NM_009400	NM_009400	chr4	156026342	156028891	+	1000.0	1	Tnfrsf18|AITR|Gitr|RP23-118E21.6|4|4 E|protein-coding	239.503	450.046	454.963	281.744	111.56700000000001	Tnfrsf18
NM_007505	NM_007505	chr18	77773768	77782868	+	2417.0	1	Atp5a1|AI035633|AL022851|AL023067|Atpm|D18Ertd206e|Mom2|-|18 E3|18 52.38 cM|protein-coding	354.12699999999995	358.658	269.339	374.36699999999996	185.579	Atp5a1
NM_008503	NM_008503	chr17	24720063	24721927	+	991.0	1	Rps2|Llrep3|S4|-|17 A3.3|17|protein-coding	276.059	242.451	192.40400000000002	245.729	77.367	Rps2
NM_016776	NM_016776	chr11	72441378	72451550	+	4089.0	1	Mybbp1a|AL024407|AU019902|P160|p160MBP|p67MBP|RP23-48A2.3|11 B4|11 44.29 cM|protein-coding	233.132	179.55	122.007	219.59099999999998	36.54	Mybbp1a
NM_008638	NM_008638	chr6	83305704	83317604	-	2060.0	1	Mthfd2|AW558851|NMDMC|-|6 C3|6 35.94 cM|protein-coding	233.03599999999997	245.41099999999997	179.917	226.165	47.809	Mthfd2
NM_011631	NM_011631	chr10	86690841	86705444	-	2739.0	1	Hsp90b1|ERp99|GRP94|TA-3|Targ2|Tra-1|Tra1|endoplasmin|gp96|-|10 C1|10 43.05 cM|protein-coding	347.029	308.371	232.50900000000001	340.51300000000003	154.32399999999998	Hsp90b1
NM_027739	NM_027739	chr10	127165831	127172340	+	2271.0	1	B4galnt1|4933429D13Rik|Gal-NAc-T|GalNAc-T|GalNAcT|Galgt1|Ggm-2|Ggm2|-|10 D3|10 74.5 cM|protein-coding	426.165	491.649	585.988	363.19599999999997	219.774	B4galnt1
NM_001163485	NM_001163485	chr15	34440508	34443276	-	512.0	1	Rpl30|-|-|15 B3.1|15 14.33 cM|protein-coding	414.086	423.74199999999996	373.92400000000004	367.01800000000003	205.99	Rpl30
NM_173867	NM_173867	chr4	140701473	140723220	+	3752.0	1	Rcc2|2610510H01Rik|2610529N02Rik|AA536646|AA675016|Td60|mKIAA1470|RP23-275J10.2|4 D3|4|protein-coding	283.235	273.876	215.28799999999998	262.512	83.50200000000001	Rcc2
NM_018796	NM_018796	chr1	63176831	63180486	+	1925.0	1	Eef1b2|2810017J07Rik|Eef1b|RP23-13C17.3|1 C2|1|protein-coding	385.11699999999996	377.88800000000003	342.151	364.981	185.554	Eef1b2
NM_011498	NM_011498	chr6	108660629	108666925	+	3106.0	1	Bhlhe40|Bhlhb2|C130042M06Rik|CR8|Clast5|Dec1|Sharp2|Stra13|Stra14|-|6|6 E-F1|protein-coding	242.35299999999998	382.426	384.05199999999996	241.477	71.291	Bhlhe40
NM_011119	NM_011119	chr10	128557766	128565934	-	2418.0	1	Pa2g4|38kDa|AA672939|Ebp1|Plfap|-|10 D3|10|protein-coding	243.735	208.571	135.417	251.13400000000001	51.058	Pa2g4
NM_018868	NM_018868	chr1	59685006	59711510	+	1959.0	1	Nop58|MSSP|Nol5|SIK|nop5|-|1 C1.3|1|protein-coding	226.354	188.81599999999997	120.213	241.66099999999997	37.079	Nop58
NM_001033122	NM_001033122	chr6	129267325	129275369	-	1613.0	1	Cd69|5830438K24Rik|AI452015|AIM|VEA|-|6 F3|6 63.21 cM|protein-coding	296.888	209.827	150.893	268.793	79.456	Cd69
NM_177420	NM_177420	chr19	15905123	15925059	-	2161.0	1	Psat1|D8Ertd814e|EPIP|PSA|Psat|-|19 A|19 10.86 cM|protein-coding	243.205	197.032	134.621	222.299	30.288	Psat1
NM_001038231	NM_001038231	chr19	5364633	5366363	-	761.0	1	Banf1|Baf|Bcrp1|L2bp1/Baf|-|19 A|19|protein-coding	283.938	283.435	208.204	276.033	82.542	Banf1
NM_007638	NM_007638	chr6	85451505	85468477	+	2438.0	1	Cct7|AA408524|AL022769|Ccth|Cctz|-|6|6 D1|protein-coding	270.545	247.908	173.19299999999998	255.046	61.602	Cct7
NM_011613	NM_011613	chr14	78277446	78308043	-	2228.0	1	Tnfsf11|Ly109l|ODF|OPG|OPGL|RANKL|Trance|-|14 D3|14 41.26 cM|protein-coding	252.65099999999998	212.176	160.238	200.435	22.671	Tnfsf11
NM_001177370	NM_001177370	chr19	46305930	46312090	+	2949.0	1	Nfkb2|NF-kappaB2|lyt|p49|p49/p100|p50B|p52|-|19 C3-D2|19 38.8 cM|protein-coding	284.388	375.99300000000005	400.99	289.262	100.839	Nfkb2
NM_001290712	NM_001290712	chr17	12916329	12925067	+	2400.0	1	Tcp1|AI528772|CCT|Cct1|Ccta|TRic|Tcp-1|Tp63|c-cpn|p63|RP23-351C7.3|17 A3-B|17 8.72 cM|protein-coding	259.584	244.043	178.593	267.48400000000004	61.07	Tcp1
NM_016737	NM_016737	chr19	7020696	7040026	-	2157.0	1	Stip1|Hop|Sti1|p60|-|19 A|19|protein-coding	242.976	247.579	191.887	261.153	50.885	Stip1
NM_008231	NM_008231	chr3	87906321	87916132	+	2237.0	1	Hdgf|AI118077|D3Ertd299e|-|3 F1|3 38.78 cM|protein-coding	321.006	269.496	207.257	302.286	100.279	Hdgf
NM_130889	NM_130889	chr4	46451117	46472523	+	1358.0	1	Anp32b|2410015B15Rik|PAL31|PHAPI2a|Ssp29|RP23-117B19.3|4|4 B2|protein-coding	296.626	255.12400000000002	187.269	301.866	85.734	Anp32b
NM_008367	NM_008367	chr2	11642792	11693194	+	4418.0	1	Il2ra|CD25|Il2r|Ly-43|-|2 A2-A3|2 8.91 cM|protein-coding	236.118	231.358	153.46	241.63400000000001	29.863000000000003	Il2ra
NM_010444	NM_010444	chr15	101266846	101274794	+	2467.0	1	Nr4a1|GFRP1|Gfrp|Hbr-1|Hbr1|Hmr|N10|NGFI-B|NGFIB|NP10|TIS1|TR3|nur77|-|15|15 F|protein-coding	341.75199999999995	355.147	196.83700000000002	261.26	94.786	Nr4a1
NM_009840	NM_009840	chr16	87483325	87495869	-	2374.0	1	Cct8|AI132397|Cctq|Tcpq|-|16 C3.3|16|protein-coding	271.55400000000003	240.667	176.208	294.688	65.55	Cct8
NM_008689	NM_008689	chr3	135584655	135691547	-	4091.0	1	Nfkb1|NF-KB1|NF-kappaB|NF-kappaB1|p105|p50|p50/p105|-|3 G3|3 62.82 cM|protein-coding	342.17699999999996	329.30300000000005	242.00599999999997	309.125	110.905	Nfkb1
NM_011239	NM_011239	chr16	18239979	18248694	-	844.0	1	Ranbp1|Htf9a|-|16 A3|16 11.3 cM|protein-coding	293.802	261.54400000000004	153.808	298.67400000000004	76.692	Ranbp1
NM_009838	NM_009838	chr5	129787356	129846443	+	2156.0	1	Cct6a|CCT-zeta|CCT-zeta-1|Cct6|Cctz-1|TCP-1-zeta|-|5 G1.3|5|protein-coding	258.58099999999996	225.99400000000003	165.209	279.339	43.906000000000006	Cct6a
NM_009836	NM_009836	chr3	88297135	88321766	+	1941.0	1	Cct3|AL024092|Cctg|Tcp1-rs3|TriC-P5|-|3 F|3 38.79 cM|protein-coding	272.671	236.13099999999997	183.172	285.226	49.915	Cct3
NM_001177352	NM_001177352	chr15	61985341	61990361	+	2394.0	1	Myc|AU016757|Myc2|Niard|Nird|bHLHe39|-|15 D2-D3|15 26.19 cM|protein-coding	331.026	192.47099999999998	134.22899999999998	275.142	60.791000000000004	Myc
NM_001252316	NM_001252316	chr10	127517123	127522444	-	2282.0	1	Shmt2|2700043D08Rik|AA408223|AA986903|-|10 D3|10|protein-coding	296.899	272.565	224.157	273.399	53.556999999999995	Shmt2
NM_001142950	NM_001142950	chr18	64499647	64516557	-	2633.0	1	Nars|3010001M15Rik|AA960128|ASNRS|C78150|-|18 E1|18|protein-coding	310.529	317.415	241.155	291.869	71.59	Nars
NM_010880	NM_010880	chr1	86344719	86359455	-	8241.0	1	Ncl|B530004O11Rik|C23|D0Nds28|D1Nds28|Nucl|-|1 D|1 43.94 cM|protein-coding	298.74	228.102	147.328	326.834	71.047	Ncl
NM_025352	NM_025352	chr11	53428948	53430831	-	495.0	1	Uqcrq|1100001F06Rik|1500040F11Rik|5830407L17Rik|9.5kDa|AA959903|QP-C|Qpc|Uqcrb|c1502|RP23-226J16.5|11 B1.3|11|protein-coding	491.719	435.824	321.079	386.411	179.642	Uqcrq
NM_008842	NM_008842	chr17	29491045	29495459	+	1745.0	1	Pim1|Pim-1|-|17 A3.3|17 15.38 cM|protein-coding	404.069	387.593	332.74800000000005	428.73900000000003	155.543	Pim1
NM_011733	NM_011733	chr6	131364858	131388450	-	1644.0	1	Ybx3|Csda|Dpba|MSY3|MSY4|Yb2|dbpA|oxyR|-|6 F3|6|protein-coding	337.226	204.479	108.71600000000001	344.116	63.115	Ybx3
NM_013674	NM_013674	chr13	30749258	30766927	+	4672.0	1	Irf4|AI385587|IRF-4|LSIRF|Spip|RP23-213G18.1|13|13 A3.3|protein-coding	280.797	141.322	71.101	332.356	22.641	Irf4
NM_007573	NM_007573	chr11	70977846	70983026	-	1157.0	1	C1qbp|AA407365|AA986492|D11Wsu182e|HABP1|P32|gC1qBP|DN-393H17.2|11 B4|11 43.21 cM|protein-coding	376.80800000000005	276.535	161.61700000000002	332.57300000000004	73.237	C1qbp
NM_010448	NM_010448	chr11	51600100	51606881	-	2395.0	1	Hnrnpab|3010025C11Rik|CBF-A|Cgbfa|Hnrpab|RP23-79E13.1|11 B1.3|11|protein-coding	399.95300000000003	354.245	251.50900000000001	442.01099999999997	135.347	Hnrnpab
NM_001085390	NM_001085390	chr19	53529318	53541322	+	1150.0	1	Dusp5|Gm337|-|19 D2|19|protein-coding	311.394	440.292	265.062	367.115	75.661	Dusp5
NM_011659	NM_011659	chr4	156013695	156016589	+	1146.0	1	Tnfrsf4|ACT35|CD134|Ly-70|Ox40|TXGP1L|Txgp1|RP23-118E21.5|4 E2|4 87.68 cM|protein-coding	338.444	562.44	495.57300000000004	367.009	82.69200000000001	Tnfrsf4
NM_007636	NM_007636	chr10	117050998	117063814	-	1944.0	1	Cct2|Cctb|-|10 D2|10|protein-coding	412.39599999999996	358.48900000000003	258.145	413.751	102.229	Cct2
NM_001252260	NM_001252260	chr11	33152498	33163206	-	1370.0	1	Npm1|B23|NO38|Npm|RP23-323L8.2|11 A4|11|protein-coding	404.64	326.974	211.362	409.116	80.794	Npm1
NM_010481	NM_010481	chr18	34937415	34954351	-	3023.0	1	Hspa9|74kDa|Csa|Grp75|Hsc74|Hsp74|Hsp74a|Hspa9a|Mortalin|Mot-2|Mot2|Mthsp70|Pbp74|-|18 C|18 18.8 cM|protein-coding	377.184	371.839	275.579	376.601	59.31	Hspa9
NM_001109745	NM_001109745	chr6	87842615	87851106	-	2150.0	1	Cnbp|AA408710|Cnbp1|Znf9|-|6|6 D1-D2|protein-coding	522.094	491.68699999999995	377.05300000000005	452.98900000000003	163.611	Cnbp
NM_001163434	NM_001163434	chr2	34772090	34776529	+	2523.0	1	Hspa5|AL022860|AU019543|Bip|D2Wsu141e|D2Wsu17e|Grp78|Hsce70|SEZ-7|Sez7|baffled|mBiP|RP23-446N16.1|2 B|2 22.94 cM|protein-coding	489.091	428.846	288.256	461.53	144.586	Hspa5
NM_010907	NM_010907	chr12	55489409	55492647	-	1571.0	1	Nfkbia|AI462015|Nfkbi|-|12|12 C1-C3|protein-coding	578.494	707.828	711.297	571.7819999999999	253.199	Nfkbia
NM_146200	NM_146200	chr7	126546911	126566366	-	2859.0	1	Eif3c|110kDa|3230401O13Rik|Eif3s8|NIPIL(A3)|NipilA3|Xs|Xsl|-|7 F4|7 69.14 cM|protein-coding	441.755	470.889	373.27099999999996	437.43	101.319	Eif3c
NM_007637	NM_007637	chr15	31590884	31601804	-	1756.0	1	Cct5|Ccte|TCPE|mKIAA0098|-|15|15 B3.2|protein-coding	491.319	450.24300000000005	335.532	474.611	123.802	Cct5
NM_011157	NM_011157	chr10	62494428	62507755	-	933.0	1	Srgn|Prg|Prg1|Sgc|-|10 B4|10|protein-coding	765.93	495.175	492.369	864.415	417.86199999999997	Srgn
NM_133664	NM_133664	chr1	135818598	135833341	+	2980.0	1	Lad1|-|-|1 E4|1|protein-coding	397.829	665.5880000000001	668.03	409.79900000000004	78.503	Lad1
NM_011865	NM_011865	chr6	86524497	86526165	-	1666.0	1	Pcbp1|WBP17|[a]CP-1|alphaCP-1|-|6|6 D1|protein-coding	675.204	604.863	490.3	578.756	255.301	Pcbp1
NM_007591	NM_007591	chr8	84842088	84846931	-	1932.0	1	Calr|CRT|Calregulin|-|8 C3|8 41.21 cM|protein-coding	635.6669999999999	653.359	503.026	664.4069999999999	240.46099999999998	Calr
NM_001287180	NM_001287180	chr15	80255184	80257545	+	1440.0	1	Atf4|Atf-4|C/ATF|CREB2|TAXREB67|-|15 E1|15 37.85 cM|protein-coding	678.762	653.6619999999999	482.298	635.265	207.48	Atf4
NM_008655	NM_008655	chr10	80930091	80932204	+	1260.0	1	Gadd45b|AI323528|Myd118|-|10 C1|10 39.72 cM|protein-coding	602.5419999999999	807.8710000000001	669.416	557.9540000000001	143.97899999999998	Gadd45b
NM_001166595	NM_001166595	chr11	69916712	69921275	-	1208.0	1	Eif5a|AA410058|D19Wsu54e|Eif4d|Eif5a1|eIF-4D|eIF-5A|eIF-5A-1|eIF-5A1|RP23-172M21.7|11 B3|11|protein-coding	717.4639999999999	556.203	376.151	737.9780000000001	210.56400000000002	Eif5a
NM_016774	NM_016774	chr10	128083307	128090388	+	1867.0	1	Atp5b|-|-|10 D3|10|protein-coding	848.707	820.37	620.016	850.444	284.638	Atp5b
NM_008143	NM_008143	chr11	48800360	48806241	+	1244.0	1	Gnb2l1|AL033335|GB-like|Gnb2-rs1|Rack1|p205|RP23-14F5.6|11 B1.2|11|protein-coding	1792.1670000000001	1586.55	1323.109	1663.733	884.9580000000001	Gnb2l1
NM_008302	NM_008302	chr17	45567778	45573261	-	2495.0	1	Hsp90ab1|90kDa|AL022974|C81438|Hsp84|Hsp84-1|Hsp90|Hspcb|-|17 B3|17 22.59 cM|protein-coding	1744.609	1555.19	1246.369	1789.8010000000002	399.505	Hsp90ab1
NM_007719	NM_007719	chr11	99144199	99155077	-	1970.0	1	Ccr7|CD197|Cdw197|Cmkbr7|EBI1|Ebi1h|RP23-80N1.2|11 D|11|protein-coding	1850.902	2340.601	1990.11	1843.761	511.798	Ccr7
