	Chr	Start	End	Strand
21296	chr14	25511265	25511765	+
21297	chr1	84739854	84740888	+
21298	chr1	171565682	171566182	+
21299	chrX	106136133	106136633	+
21300	chr9	22119066	22119690	+
21301	chr16	78623112	78623924	+
21302	chr13	20194562	20195062	+
21303	chr9	35061799	35062299	+
21304	chr17	32414337	32414837	+
21305	chr19	7458390	7459172	+
21306	chr3	60556818	60557318	+
21308	chr11	84477881	84478541	+
21309	chr2	58056940	58057746	+
21310	chr14	25392900	25393400	+
21311	chr3	139042071	139042571	+
21312	chr11	113681371	113681871	+
21313	chr15	99396312	99396812	+
21314	chr10	7813868	7814368	+
21315	chr7	4499043	4499543	+
21316	chr1	64756633	64757133	+
21317	chr10	12754627	12755127	+
21318	chr12	28792248	28792748	+
21319	chr11	97710939	97711439	+
21320	chr2	9867345	9867845	+
21322	chr9	41134317	41134985	+
21323	chr6	114935982	114936482	+
21324	chr2	165951000	165951500	+
21325	chr10	121374954	121375454	+
21326	chr12	99902958	99903722	+
21327	chr11	57672040	57672540	+
21328	chr10	121423817	121424317	+
21329	chr15	59246955	59247455	+
21330	chr12	115293715	115294349	+
21331	chr5	137188795	137189565	+
21332	chr2	119676068	119676568	+
21333	chr11	58024287	58024787	+
21334	chr4	133166552	133167052	+
21335	chr6	98959266	98959766	+
21336	chr2	170330020	170330520	+
21337	chr19	53601382	53601882	+
21338	chr1	97763744	97764244	+
21340	chr11	115690689	115691189	+
21341	chr19	38387241	38387741	+
21342	chr1	74368105	74368605	+
21343	chr8	127962541	127963041	+
21344	chr10	63240792	63241292	+
21345	chr1	136681092	136681592	+
21346	chr5	92102661	92103161	+
21348	chr11	78215736	78216236	+
21349	chr3	129523448	129524080	+
21350	chr1	54795943	54796717	+
21351	chr1	127316373	127316873	+
21352	chr7	98697104	98697876	+
21353	chr12	25339156	25339656	+
21354	chr6	95613416	95614102	+
21355	chr11	23570415	23571315	+
21356	chr18	53936815	53937445	+
21357	chr11	77351701	77352201	+
21358	chr2	73481841	73482341	+
21360	chr4	136462316	136462958	+
21361	chr7	113207826	113208478	+
21362	chr1	85611288	85612294	+
21363	chr5	148500167	148500667	+
21364	chr3	93524464	93524964	+
21365	chr7	127647753	127648643	+
21366	chr18	80699364	80699864	+
21367	chr8	128383824	128384324	+
21368	chr5	53540058	53540558	+
21369	chr12	115764934	115765562	+
21370	chr9	46092343	46092843	+
21371	chr10	68442407	68443031	+
21372	chr16	57434409	57434909	+
21373	chr14	53995327	53996223	+
21374	chr12	85986141	85986641	+
21375	chr6	48765678	48766302	+
21376	chrX	167203641	167204313	+
21377	chr10	93094980	93095620	+
21378	chr15	36785969	36786469	+
21379	chr9	116156997	116157643	+
21381	chr15	6724927	6725677	+
21382	chr17	36059019	36060095	+
21383	chr1	192088565	192089191	+
21384	chr6	122291008	122291650	+
21385	chr5	23891612	23892246	+
21386	chr10	117888014	117888514	+
21387	chrX	159705594	159706368	+
21388	chr5	124166910	124167410	+
21389	chr17	29584558	29585058	+
21390	chr6	34893551	34894051	+
21391	chr6	8641571	8642071	+
21392	chr11	46116130	46116630	+
21393	chr11	4497398	4497898	+
21394	chr10	117717641	117718313	+
21395	chr5	52658096	52658596	+
21396	chr17	83799651	83800281	+
21397	chr15	25816677	25817177	+
21398	chr4	155173247	155173747	+
21399	chr5	72740080	72740580	+
21400	chr11	54065241	54065741	+
21401	chr9	20949433	20949933	+
21402	chr6	144900515	144901425	+
21403	chr12	79437764	79438264	+
21404	chr9	62270930	62271430	+
21405	chr3	9547364	9547864	+
21406	chr5	122274280	122274904	+
21407	chr17	18720004	18720504	+
21408	chr19	12780370	12781280	+
21409	chr13	95709442	95710312	+
21410	chr1	95468452	95468952	+
21411	chr1	13382268	13382768	+
21412	chr12	84211213	84211713	+
21413	chr6	50110779	50111279	+
21414	chr16	10721632	10722132	+
21415	chr1	38902297	38902797	+
21416	chr4	132650437	132651073	+
21417	chr18	75392582	75393082	+
21418	chr2	58196314	58196814	+
21419	chr4	32137402	32137902	+
21420	chr12	71945904	71946596	+
21421	chr19	27965989	27966741	+
21422	chr11	32002109	32002609	+
21423	chr15	39108020	39108794	+
21424	chr3	31089307	31089983	+
21425	chr18	65324721	65325221	+
21426	chr6	65585769	65586269	+
21427	chr6	143187926	143188426	+
21428	chr2	37548427	37549079	+
21429	chr9	73091038	73091938	+
21430	chr10	75937900	75938400	+
21431	chr11	116397340	116397840	+
21432	chr3	31083382	31083882	+
21433	chr6	57271486	57271986	+
21434	chr6	86868445	86868945	+
21435	chr7	24429073	24429573	+
21436	chr2	166820875	166821375	+
21437	chr7	127300178	127300826	+
21438	chr16	10808950	10809610	+
21439	chr1	183166667	183167167	+
21440	chr1	134420305	134420805	+
21441	chr5	118085737	118086369	+
21442	chr13	52584835	52585335	+
21443	chr16	57215814	57216314	+
21444	chr9	13429845	13430469	+
21445	chr18	75446875	75447375	+
21446	chr11	108171270	108172032	+
21447	chr4	139582084	139582584	+
21448	chr19	44260612	44261402	+
21449	chr7	63908815	63909579	+
21450	chr10	40433613	40434113	+
21451	chr18	56731268	56732128	+
21452	chr3	30966121	30966939	+
21453	chr1	43768184	43768684	+
21454	chr7	122287124	122287624	+
21455	chr14	121989570	121990070	+
21456	chr15	86082717	86083217	+
21457	chr11	6515059	6516049	+
21458	chr4	11771970	11772470	+
21459	chr7	115040161	115040661	+
21460	chr16	23100117	23100617	+
21461	chr9	14887769	14888269	+
21462	chr6	83821433	83822195	+
21463	chr7	99891784	99892412	+
21464	chr16	94592979	94593479	+
21465	chr3	108124977	108125477	+
21466	chr3	116003834	116004462	+
21467	chr6	54090838	54091338	+
21468	chr9	109021588	109022244	+
21469	chr1	173408924	173409598	+
21470	chr10	67696618	67697118	+
21471	chr10	18921139	18921639	+
21472	chr6	52221574	52222074	+
21473	chr15	67162380	67162880	+
21474	chr16	24620163	24620791	+
21475	chr19	41552717	41553475	+
21476	chr18	76247948	76248448	+
21477	chr7	106578086	106578586	+
21478	chr7	66141020	66141520	+
21479	chr3	107047936	107048436	+
21480	chr10	91080172	91080812	+
21481	chr2	22771328	22771828	+
21482	chr7	16700689	16701189	+
21483	chr15	78300619	78301119	+
21484	chr16	57584717	57585217	+
21485	chr5	107750858	107751358	+
21487	chr2	103703278	103703778	+
21488	chr1	16162462	16162962	+
21489	chr17	69421984	69422624	+
21490	chr10	42869187	42869687	+
21491	chr13	24694733	24695583	+
21492	chr10	82798499	82799127	+
21493	chr5	142413458	142413958	+
21494	chr13	51735215	51735715	+
21495	chr10	28692902	28693630	+
21496	chr12	75507831	75508331	+
21497	chr13	24506329	24506957	+
21498	chr14	79553173	79553673	+
21499	chr2	59447135	59447635	+
21500	chr11	69036817	69037317	+
21501	chr13	48918674	48919310	+
21502	chr2	152904842	152905594	+
21503	chr12	77667685	77668339	+
21504	chr13	30822741	30823653	+
21505	chr7	90302665	90303165	+
21506	chr1	144213455	144214091	+
21507	chr11	52240904	52241754	+
21508	chr12	15810466	15810966	+
21509	chr9	101095907	101096811	+
21510	chr7	58500671	58501171	+
21511	chr4	101221102	101221984	+
21512	chr2	168475341	168475841	+
21513	chr13	43251011	43251511	+
21514	chr13	95687632	95688348	+
21515	chr10	62549693	62550193	+
21516	chr13	52874184	52874684	+
21517	chr3	9519051	9519551	+
21518	chr18	32952978	32953478	+
21519	chr10	68195639	68196139	+
21520	chr15	5194202	5194872	+
21521	chr17	5063153	5063653	+
21522	chr16	44356133	44356633	+
21523	chr16	24622185	24622967	+
21524	chr7	16760514	16761140	+
21525	chr9	40443231	40443731	+
21526	chr18	14679885	14680525	+
21527	chr9	45851492	45851992	+
21528	chr1	44121919	44122419	+
21529	chr1	74259719	74260219	+
21530	chr7	110796634	110797134	+
21531	chr9	71905407	71906031	+
21532	chr6	108334490	108335116	+
21533	chr7	28946780	28947280	+
21534	chr15	67031288	67031914	+
21535	chr10	67911188	67911688	+
21536	chr18	84034109	84034609	+
21537	chr2	151971066	151971704	+
21538	chr5	118045675	118046175	+
21539	chr8	88631438	88631938	+
21540	chr9	63691969	63692733	+
21541	chr11	46377866	46378366	+
21542	chr19	29464463	29465089	+
21543	chr7	25709276	25709776	+
21544	chr15	55500022	55500522	+
21545	chr18	68119321	68119821	+
21546	chrX	167036402	167036902	+
21547	chr1	193267843	193268495	+
21548	chr12	92891982	92892608	+
21550	chrX	78582874	78583526	+
21551	chr2	73445678	73446304	+
21552	chr2	58172566	58173066	+
21553	chr3	60522575	60523219	+
21554	chr7	100228994	100229900	+
21555	chr1	132016491	132017127	+
21556	chr11	23765030	23765530	+
21557	chr10	98897654	98898154	+
21558	chr5	140576942	140577442	+
21559	chr11	23572059	23572697	+
21560	chr14	79547597	79548231	+
21561	chr12	36133759	36134259	+
21562	chr12	69217012	69217676	+
21563	chr17	23676610	23677110	+
21564	chr17	31136214	31136714	+
21565	chr16	24624754	24625254	+
21566	chr15	58418503	58419003	+
21567	chr9	120010995	120011495	+
21568	chr11	11760128	11760628	+
21569	chr3	116507475	116507975	+
21570	chrX	151780271	151780897	+
21571	chr3	103784244	103784744	+
21572	chr6	99180903	99181711	+
21573	chr7	45447562	45448190	+
21574	chr16	4782175	4782675	+
21575	chr3	131181782	131182412	+
21577	chr16	38129987	38130791	+
21578	chr18	80138301	80138801	+
21579	chr2	132010245	132010745	+
21580	chr11	70785467	70785967	+
21581	chr5	100820456	100820956	+
21583	chr11	76491266	76492062	+
21584	chr7	127301519	127302019	+
21585	chr12	3671267	3671903	+
21586	chr12	73763937	73764437	+
21587	chr7	68213426	68214180	+
21588	chr10	93408590	93409090	+
21589	chr1	54832666	54833166	+
21590	chr2	120887448	120888110	+
21591	chr6	37785249	37785749	+
21592	chr11	63964734	63965234	+
21593	chr10	68198096	68198596	+
21594	chr9	57629157	57629657	+
21595	chr12	116308155	116308785	+
21596	chr17	83721710	83722210	+
21597	chr1	178332639	178333491	+
21598	chr12	116286268	116286932	+
21599	chr10	93883094	93883594	+
21600	chr7	64029810	64030472	+
21601	chr2	174333626	174334254	+
21602	chrX	17318721	17319363	+
21603	chr9	13559801	13560301	+
21604	chr3	96174523	96175343	+
21605	chr9	40994765	40995391	+
21606	chr18	38996203	38996703	+
21607	chr7	75500890	75501390	+
21609	chr2	84073025	84073525	+
21610	chr19	42177568	42178068	+
21611	chr6	99332071	99332913	+
21612	chr7	80650818	80651444	+
21613	chr10	68901607	68902107	+
21614	chr2	70093627	70094441	+
21615	chr5	122652962	122653462	+
21616	chr16	87634800	87635708	+
21617	chr4	149911890	149912650	+
21618	chr16	36675027	36675527	+
21619	chr4	132587980	132588480	+
21620	chr7	143783710	143784210	+
21621	chr10	127153142	127153896	+
21623	chr5	135674599	135675099	+
21624	chr7	28679979	28680743	+
21625	chr19	40761806	40762306	+
21626	chr1	138281993	138282671	+
21627	chr13	85427459	85428111	+
21628	chr7	97338484	97339110	+
21629	chr2	33898087	33898587	+
21630	chr15	27466422	27467392	+
21631	chr8	36129174	36129848	+
21632	chr5	65086412	65087036	+
21633	chr10	128096499	128097129	+
21634	chr11	11758569	11759069	+
21635	chr2	28864682	28865310	+
21636	chr10	96661341	96661841	+
21637	chr2	131506498	131506998	+
21638	chr2	118972623	118973123	+
21639	chr14	101467335	101467963	+
21640	chr2	167762216	167762716	+
21641	chr2	102970487	102971269	+
21642	chr14	62863972	62864596	+
21643	chrX	105926317	105926817	+
21644	chr2	29802684	29803184	+
21645	chr9	44050818	44051446	+
21646	chr18	54941175	54941861	+
21647	chr10	7483031	7483531	+
21648	chr11	120726541	120727041	+
21649	chr6	90758944	90759444	+
21650	chr18	67712110	67712610	+
21651	chr12	75731635	75732389	+
21652	chr15	59004248	59004748	+
21653	chr12	76859281	76859907	+
21654	chr2	173444914	173445414	+
21655	chr11	106754102	106754602	+
21656	chr1	160286821	160287321	+
21657	chr7	83564573	83565073	+
21658	chr15	50841076	50841712	+
21659	chr11	46215668	46216168	+
21660	chr1	106640788	106641420	+
21661	chr2	13579067	13579567	+
21662	chr1	60823497	60824203	+
21663	chr7	120684524	120685024	+
21664	chr16	23279927	23280427	+
21665	chr12	69249962	69250716	+
21666	chr11	94369427	94370105	+
21667	chr7	122392567	122393067	+
21668	chr10	39521101	39521731	+
21669	chr12	99633452	99634088	+
21670	chr17	8233296	8233796	+
21671	chr9	7850432	7851186	+
21672	chr12	17747921	17748603	+
21673	chr5	141014144	141014644	+
21674	chr17	86903829	86904329	+
21675	chr12	111515104	111515604	+
21676	chr4	155838112	155838780	+
21677	chr3	108885915	108886553	+
21678	chr15	62206315	62206815	+
21679	chr1	20986538	20987038	+
21680	chr15	36430895	36431395	+
21681	chr5	135707377	135708005	+
21682	chr13	45860721	45861221	+
21683	chr1	151765157	151765937	+
21684	chr1	54798079	54798579	+
21685	chr2	84015947	84016603	+
21686	chr2	103674040	103674734	+
21687	chr10	80122081	80123109	+
21688	chr11	73095496	73095996	+
21689	chr4	137641731	137642231	+
21690	chr7	68291958	68292632	+
21691	chr2	32757588	32758480	+
21692	chr3	115955229	115955865	+
21694	chr9	116270391	116271029	+
21695	chr17	72822516	72823152	+
21696	chr12	73672107	73672607	+
21697	chr13	63521173	63521861	+
21698	chr1	134068865	134069365	+
21699	chr6	135432149	135432781	+
21700	chr2	62419318	62419818	+
21701	chr1	160297471	160298103	+
21702	chr12	12370342	12371152	+
21703	chr4	15954026	15954912	+
21704	chr15	25896437	25897089	+
21705	chr4	149680288	149680930	+
21706	chr16	7768243	7768869	+
21707	chr3	103898930	103899866	+
21708	chr5	122261597	122262097	+
21709	chr7	127153761	127154725	+
21711	chr19	12834604	12835402	+
21712	chr6	50393586	50394086	+
21713	chr5	121173357	121173995	+
21714	chr12	25300568	25301068	+
21715	chr5	143058376	143058876	+
21716	chr19	53452806	53453560	+
21717	chr11	4509141	4509641	+
21718	chr8	14978514	14979014	+
21719	chr5	140875372	140875872	+
21720	chr16	8640792	8641568	+
21722	chr15	64043352	64043852	+
21723	chr3	87833370	87834008	+
21724	chr3	65625332	65625832	+
21725	chr7	24953950	24954722	+
21726	chr10	80755325	80755969	+
21727	chr5	100536005	100536761	+
21728	chr1	92110621	92111121	+
21729	chr4	129069075	129069739	+
21730	chr17	34094544	34095174	+
21731	chr6	91091470	91091970	+
21732	chr8	71282752	71283446	+
21733	chr17	83775071	83775825	+
21734	chr14	53350710	53351334	+
21735	chr12	36025128	36025760	+
21736	chr3	103774987	103775487	+
21737	chr2	33856419	33856919	+
21738	chr15	74912408	74912908	+
21739	chr17	51382236	51382736	+
21740	chr1	160275076	160275576	+
21741	chr3	130810859	130811613	+
21742	chr10	98931467	98932095	+
21743	chr1	151960659	151961159	+
21744	chrX	130565771	130566745	+
21745	chr9	64050882	64051680	+
21746	chr10	126900631	126901131	+
21747	chr2	5402345	5402845	+
21748	chr11	77339221	77340163	+
21749	chr3	127763018	127763670	+
21750	chr5	53403669	53404169	+
21751	chr12	54692896	54693710	+
21752	chr11	99176608	99177108	+
21753	chr4	8728674	8729174	+
21754	chr15	101139736	101140236	+
21755	chr2	167358163	167358789	+
21756	chr5	113873104	113873604	+
21758	chr8	46950079	46950579	+
21759	chr1	161697453	161698349	+
21760	chr10	61446404	61447032	+
21761	chr9	64786267	64786767	+
21762	chr15	80911880	80912380	+
21763	chr4	89145302	89145802	+
21764	chr17	65819248	65819904	+
21765	chr3	115875518	115876018	+
21766	chr10	118598519	118599289	+
21767	chr5	90362035	90362869	+
21768	chr6	72113405	72113905	+
21769	chr17	47529087	47529587	+
21770	chr1	92064056	92064556	+
21771	chr14	31192552	31193052	+
21772	chr16	10811184	10811684	+
21773	chr15	102354406	102355056	+
21774	chr6	30051277	30051777	+
21775	chr5	64664900	64665400	+
21777	chr4	133135713	133136631	+
21778	chr15	83402094	83402876	+
21779	chr1	13264053	13264679	+
21780	chr6	99048353	99048981	+
21781	chr4	63823151	63823651	+
21782	chr11	58139326	58139826	+
21783	chr1	194985600	194986100	+
21784	chr13	51951295	51951795	+
21785	chr8	122918430	122919060	+
21786	chr10	21218832	21219332	+
21787	chr5	96872805	96873591	+
21788	chr2	18966198	18966822	+
21789	chr11	116416771	116417429	+
21790	chr14	27044362	27044862	+
21791	chr2	43736300	43736946	+
21792	chr2	45044869	45045369	+
21793	chr2	73053669	73054169	+
21794	chr11	115175154	115175654	+
21795	chr14	25619658	25620158	+
21796	chr15	55834881	55835381	+
21797	chr2	172404363	172404863	+
21798	chr10	93435297	93435797	+
21799	chr10	7005430	7005930	+
21800	chr5	3372488	3373412	+
21801	chr13	37792961	37793461	+
21802	chr19	37377414	37378182	+
21803	chr16	8839106	8839880	+
21804	chr16	24153266	24153896	+
21805	chr8	34546240	34546874	+
21806	chr7	63950334	63951020	+
21807	chr2	170217338	170217838	+
21808	chr2	127329230	127329730	+
21811	chr9	62932725	62933225	+
21812	chr12	51694493	51694993	+
21813	chr13	44799634	44800134	+
21814	chr15	78828775	78829399	+
21815	chr5	123913341	123913841	+
21816	chr14	62845614	62846114	+
21817	chr6	108511206	108511706	+
21818	chr17	3211104	3211738	+
21819	chr16	32097761	32098419	+
21820	chr5	115491325	115491983	+
21822	chr8	81082972	81083596	+
21823	chr2	29657648	29658148	+
21824	chr8	120696873	120697373	+
21825	chr15	78600810	78601310	+
21826	chr12	108672737	108673237	+
21827	chr11	48837608	48838108	+
21828	chr11	99197111	99197941	+
21829	chr18	89235794	89236294	+
21830	chr17	31073672	31074172	+
21831	chr2	37982071	37982571	+
21832	chr9	62355697	62356197	+
21833	chr10	19508579	19509079	+
21835	chrX	105065136	105065636	+
21836	chr4	46550857	46551357	+
21837	chr18	53866098	53866598	+
21839	chr15	66767764	66768394	+
21840	chr13	32831535	32832289	+
21841	chr19	37333257	37333931	+
21842	chr9	31283363	31283863	+
21843	chr5	105594482	105594982	+
21845	chr19	53532859	53533359	+
21846	chr9	70491299	70491923	+
21847	chr11	11681533	11682033	+
21848	chr7	42495258	42495758	+
21849	chr8	11453339	11453839	+
21850	chr12	69375646	69376472	+
21851	chr13	112454111	112454739	+
21852	chr17	34234932	34235432	+
21853	chr10	68211704	68212768	+
21854	chr15	80624370	80625202	+
21855	chr13	49291048	49292068	+
21856	chr17	83772849	83773349	+
21857	chr10	30625767	30626267	+
21858	chr3	95225045	95225953	+
21859	chr6	120029407	120030033	+
21860	chr9	121436326	121436826	+
21861	chr6	97430342	97430842	+
21862	chr8	77451685	77452521	+
21863	chr18	75411610	75412110	+
21864	chr17	47518003	47518503	+
21865	chr1	53882147	53882647	+
21866	chr4	106793335	106794097	+
21867	chr12	85969045	85969545	+
21868	chr11	69755240	69756160	+
21869	chr5	34190106	34190606	+
21870	chr1	52495544	52496044	+
21871	chr17	31808935	31809435	+
21872	chr11	22631432	22631932	+
21873	chr11	118159605	118160241	+
21874	chr1	138326749	138327249	+
21875	chr14	79317958	79318718	+
21876	chr3	21995573	21996073	+
21877	chr11	21243970	21244626	+
21878	chr4	133928335	133928961	+
21879	chr10	60729726	60730226	+
21880	chr5	117178069	117178569	+
21881	chr8	61475318	61475818	+
21882	chr1	132323565	132324521	+
21883	chr12	11214454	11214954	+
21885	chr10	19058293	19059059	+
21887	chr7	16333152	16333804	+
21888	chr14	61777744	61778370	+
21890	chr16	31235698	31236198	+
21891	chr12	3304278	3305096	+
21892	chr4	133665714	133666214	+
21893	chr8	84840109	84840777	+
21894	chr14	27397621	27398121	+
21895	chr6	7847437	7847937	+
21896	chr14	73058345	73058845	+
21898	chr14	16166501	16167001	+
21899	chr1	34028821	34029445	+
21900	chr18	75383326	75383826	+
21901	chr11	77363166	77363666	+
21902	chr9	40321976	40322476	+
21903	chr15	97312126	97312626	+
21904	chr13	36367687	36368187	+
21906	chr15	58853924	58854690	+
21907	chr9	15586793	15587293	+
21908	chr1	160034296	160034796	+
21909	chr4	101218718	101219350	+
21911	chr14	16245785	16246631	+
21912	chrX	167143867	167144367	+
21913	chr13	101719493	101719993	+
21914	chr11	70772886	70773830	+
21915	chr9	115618083	115618583	+
21916	chrX	85868626	85869126	+
21917	chr14	62861993	62862617	+
21918	chr5	107279670	107280170	+
21920	chr17	47190503	47191335	+
21921	chr12	16921434	16922216	+
21922	chr19	41902583	41903213	+
21923	chr6	149372750	149373404	+
21924	chr2	26623279	26623779	+
21925	chr7	80089244	80090168	+
21926	chr15	85828367	85829007	+
21927	chr3	52882874	52883374	+
21928	chr17	19032379	19032879	+
21930	chr10	123191677	123192177	+
21931	chr11	68417477	68417977	+
21933	chr7	128459965	128460465	+
21934	chr3	131173935	131174435	+
21935	chr15	9586000	9586634	+
21936	chr4	135130961	135131741	+
21937	chr5	53584699	53585199	+
21938	chr3	79059276	79059776	+
21940	chr14	45093928	45094554	+
21941	chr5	147054155	147054655	+
21942	chr6	87725644	87726144	+
21943	chr3	35756669	35757621	+
21944	chr3	106523515	106524015	+
21945	chr2	122789756	122790256	+
21946	chr13	22020335	22020967	+
21947	chr10	66936942	66937442	+
21948	chrX	9139187	9139813	+
21949	chr12	73913959	73914801	+
21950	chr5	125444113	125444613	+
21951	chr9	116094068	116094568	+
21952	chr13	20537824	20538324	+
21953	chr9	20947297	20948031	+
21954	chr8	119548097	119548597	+
21955	chr3	144559055	144559555	+
21956	chr17	5022970	5023470	+
21957	chr13	19218911	19219777	+
21958	chr10	68151059	68151559	+
21959	chr18	50047500	50048124	+
21960	chr2	103579794	103580294	+
21961	chr9	15540764	15541264	+
21962	chr3	52390033	52390533	+
21963	chr9	41461667	41462167	+
21964	chr11	32691804	32692304	+
21965	chr5	123406417	123406917	+
21966	chr7	19129356	19130066	+
21967	chr2	154599466	154599966	+
21968	chr19	6269445	6270095	+
21969	chr1	138244199	138244699	+
21970	chr5	62806839	62807339	+
21971	chr12	102355946	102356446	+
21972	chr7	114094915	114095415	+
21973	chr3	121467142	121467642	+
21974	chr11	83113338	83114224	+
21975	chr18	39059168	39059954	+
21976	chr6	108331170	108331670	+
21977	chr6	120580232	120580732	+
21978	chr2	153296957	153297457	+
21979	chr1	85694212	85694872	+
21980	chr8	57589108	57589608	+
21981	chr6	114886513	114887013	+
21982	chr6	134063149	134063897	+
21983	chr13	9428089	9428589	+
21984	chr17	52072556	52073056	+
21986	chr2	90579502	90580002	+
21987	chr7	114116706	114117206	+
21988	chr6	67178286	67179040	+
21989	chr5	38554342	38554842	+
21990	chr19	5809040	5809666	+
21991	chr1	180519491	180519991	+
21992	chr15	99398213	99399059	+
21993	chr9	61679944	61680444	+
21994	chr17	84954643	84955143	+
21995	chr10	53959431	53959931	+
21996	chr9	88404170	88404850	+
21997	chr5	114770074	114770762	+
21998	chr3	88525177	88526327	+
21999	chr16	33693642	33694142	+
22000	chr11	49095119	49095993	+
22001	chr11	109588064	109588700	+
22003	chr13	95697591	95698091	+
22004	chr6	33051727	33052227	+
22005	chrX	12155554	12156054	+
22006	chr2	91089922	91090422	+
22007	chr14	54656107	54656919	+
22008	chr17	51784814	51785314	+
22009	chr1	127308512	127309012	+
22010	chr16	87653670	87654170	+
22011	chr1	16693423	16693923	+
22012	chr11	105156919	105157419	+
22013	chr8	72150108	72151316	+
22014	chr4	133737113	133737759	+
22015	chr5	103367498	103368256	+
22017	chr8	36132186	36132822	+
22018	chr2	146062151	146062923	+
22019	chr12	15796652	15797152	+
22020	chr3	37422078	37422972	+
22021	chr14	75525843	75526551	+
22022	chr6	33055119	33055759	+
22023	chr16	3714688	3715188	+
22024	chr17	73016160	73016660	+
22025	chr7	45915496	45916136	+
22026	chr5	65927124	65927624	+
22027	chr4	149063679	149064179	+
22028	chr12	17764490	17764990	+
22029	chr17	52303991	52304899	+
22030	chr17	15535520	15536020	+
22031	chrX	162760310	162760936	+
22032	chrX	36939399	36940041	+
22033	chr12	54405032	54405532	+
22034	chr9	41138113	41138613	+
22035	chr3	22121491	22121991	+
22036	chr18	75030579	75031457	+
22037	chr8	111617197	111617697	+
22038	chrX	107401641	107402395	+
22039	chr3	104642977	104643675	+
22040	chr9	77670875	77671375	+
22041	chr8	36097195	36097695	+
22042	chr17	5048129	5048887	+
22043	chr5	97959212	97959712	+
22044	chr9	63740595	63741095	+
22045	chr10	80989420	80989920	+
22046	chr15	36492544	36493044	+
22047	chr12	107115481	107116425	+
22048	chr11	6556032	6556532	+
22049	chr8	110981383	110982333	+
22050	chr11	58030021	58030521	+
22051	chr4	32554270	32555056	+
22052	chr5	64739582	64740366	+
22053	chr12	84167116	84167616	+
22054	chr19	4111743	4112377	+
22055	chr1	85988788	85989288	+
22056	chr14	73209499	73209999	+
22057	chr14	62798246	62798746	+
22058	chr7	127278500	127279126	+
22059	chr3	101682056	101682556	+
22060	chr1	61033315	61034075	+
22061	chr9	121023574	121024074	+
22062	chr7	16785632	16786322	+
22063	chr17	18974094	18974738	+
22064	chr4	155215048	155215548	+
22065	chr5	31604545	31605045	+
22066	chr14	79556036	79556536	+
22068	chr2	146415463	146416129	+
22069	chr10	118041234	118041734	+
22070	chr11	62676734	62677234	+
22071	chr1	131085674	131086174	+
22073	chr14	49218070	49219038	+
22074	chr1	85719331	85719831	+
22075	chr17	26573139	26574071	+
22076	chr15	96936746	96937246	+
22077	chr9	31294029	31294529	+
22078	chr7	29025716	29026216	+
22079	chr18	70606987	70607629	+
22080	chr2	18977797	18978423	+
22081	chr4	8780381	8781269	+
22082	chr1	37521854	37522480	+
22083	chr3	96747306	96747806	+
22084	chr5	140210314	140210814	+
22085	chr4	132647819	132648319	+
22086	chr8	126697734	126698234	+
22087	chr19	3780352	3780852	+
22088	chr19	14344410	14344910	+
22089	chr8	124233660	124234160	+
22090	chr1	127421576	127422506	+
22091	chr1	164504306	164504806	+
22092	chr9	44868906	44869406	+
22093	chr13	113170625	113171257	+
22094	chr9	107331592	107332092	+
22095	chr1	43517438	43517938	+
22096	chr10	75939578	75940202	+
22097	chr12	111902651	111903275	+
22099	chr12	100867733	100868359	+
22101	chr10	28776599	28777255	+
22102	chr6	134386135	134386635	+
22104	chr11	107124112	107124612	+
22105	chr1	171562131	171562759	+
22106	chrX	101954110	101954610	+
22107	chr9	40390745	40391245	+
22108	chr4	117212380	117212880	+
22109	chr11	46350943	46351829	+
22110	chr7	114098911	114099411	+
22111	chr13	54204871	54205371	+
22113	chr4	63874958	63875458	+
22114	chr3	153762653	153763153	+
22115	chr9	41160525	41161233	+
22116	chr3	21943847	21944513	+
22117	chr8	20549993	20550747	+
22118	chr15	66541626	66542126	+
22119	chr12	80803754	80804254	+
22120	chr14	73137290	73137940	+
22121	chr16	24449045	24449545	+
22122	chr3	103499789	103500435	+
22123	chr5	93132061	93132561	+
22124	chr14	77865239	77865739	+
22125	chr17	73229556	73230056	+
22126	chr13	21782859	21783483	+
22127	chr3	9849714	9850214	+
22128	chrX	12968924	12969694	+
22129	chr17	80167233	80167733	+
22130	chr15	80458165	80458825	+
22131	chr2	60855198	60855832	+
22132	chr4	95188545	95189045	+
22133	chr4	32385813	32386313	+
22134	chr15	31453068	31453568	+
22135	chr5	103747888	103748640	+
22136	chr5	93197520	93198314	+
22137	chr17	64723737	64724361	+
22138	chr13	63237843	63238487	+
22139	chr9	15225123	15225623	+
22140	chr14	101661204	101661704	+
22141	chr18	75385384	75385884	+
22142	chr15	100118294	100118794	+
22143	chr17	72904224	72904724	+
22144	chr4	133696756	133697524	+
22145	chr7	142474085	142474585	+
22147	chr12	111768065	111768805	+
22148	chr14	27392724	27393224	+
22149	chr11	79207920	79208618	+
22150	chr8	72176931	72177431	+
22151	chr14	121354664	121355326	+
22152	chr3	89231216	89231716	+
22153	chr13	36789013	36789799	+
22154	chr12	25017210	25017968	+
22155	chr8	46744679	46745553	+
22156	chr17	88474029	88474529	+
22157	chr9	107972458	107973120	+
22158	chrX	16617846	16618574	+
22159	chr4	88169519	88170169	+
22160	chr10	44636858	44637498	+
