	Chr	Start	End	Strand
25212	chr7	128048805	128049573	+
25214	chr2	9868823	9869323	+
25219	chr6	66312446	66313070	+
25220	chr16	76120586	76121396	+
25221	chr5	115002955	115003455	+
25224	chr8	13200002	13200626	+
25226	chr16	94079185	94079685	+
25231	chr9	61627985	61628751	+
25232	chr1	171777923	171778423	+
25233	chr5	140798592	140799328	+
25235	chr1	60920395	60920895	+
25238	chr1	179130584	179131388	+
25242	chr6	125242976	125243606	+
25250	chr12	76527085	76527585	+
25251	chr8	88210597	88211245	+
25259	chrX	75061754	75062564	+
25261	chr13	97606978	97607602	+
25264	chr1	161793252	161793752	+
25265	chr12	99649894	99650522	+
25273	chr5	29467962	29468462	+
25275	chr15	102743171	102743801	+
25278	chr19	47886958	47887458	+
25280	chr16	10640587	10641213	+
25282	chr1	80644289	80644789	+
25284	chr11	94160896	94161646	+
25286	chr15	83037643	83038143	+
25288	chr15	85600142	85601198	+
25291	chr6	48669528	48670028	+
25296	chr2	25497640	25498520	+
25303	chr4	139640248	139641356	+
25304	chr4	133614381	133614881	+
25307	chr18	67209209	67210027	+
25310	chr3	135634466	135635092	+
25318	chr1	183155185	183155815	+
25320	chr14	18425429	18426249	+
25324	chr10	34013103	34014001	+
25327	chr10	96654173	96654673	+
25331	chr2	103576154	103576654	+
25332	chr1	66175027	66176163	+
25333	chr12	108797863	108798769	+
25334	chr10	111385356	111386130	+
25340	chr3	145968691	145969445	+
25341	chr8	126894954	126895454	+
25348	chr1	53894625	53895125	+
25352	chrX	57310581	57311359	+
25370	chr12	25306202	25306702	+
25383	chr7	123108242	123109008	+
25386	chr14	54056829	54057641	+
25390	chr13	44416557	44417315	+
25391	chr2	128376967	128377725	+
25392	chr15	51984441	51985391	+
25397	chr5	112241493	112242119	+
25400	chr15	77305968	77306592	+
25403	chr11	34056653	34057347	+
25405	chr18	12228345	12229105	+
25407	chr4	9066717	9067345	+
25411	chr6	72824645	72825273	+
25422	chr18	75343012	75343782	+
25426	chr15	76189748	76190248	+
25434	chr17	6815779	6816279	+
25435	chr10	119114050	119114838	+
25447	chr6	94648090	94648714	+
25456	chr15	78842843	78843343	+
25460	chr5	135962895	135963645	+
25461	chr3	135677831	135678633	+
25463	chr5	72741374	72741874	+
25475	chr3	89231257	89232193	+
25478	chr13	47102978	47103756	+
25489	chr7	128114895	128115689	+
25493	chr15	99225111	99225611	+
25496	chr11	75206235	75206877	+
25498	chr18	39185279	39185991	+
25499	chr15	73716372	73717146	+
25501	chr11	115337410	115338048	+
25502	chr2	153744419	153745261	+
25504	chr11	109403019	109403519	+
25505	chr17	7884595	7885231	+
25507	chr7	25385130	25385760	+
25516	chr1	143984948	143985448	+
25517	chr10	26324115	26324907	+
25521	chr10	76743761	76744537	+
25529	chr15	79037577	79038353	+
25530	chr1	72211654	72212280	+
25531	chr2	154793609	154794377	+
25533	chr13	49257547	49258189	+
25535	chr11	106475526	106476026	+
25549	chr11	35324424	35325570	+
25553	chr8	111546858	111547630	+
25554	chrX	11999238	12000076	+
25556	chr19	7560887	7561805	+
25560	chr19	7336095	7336595	+
25561	chr4	70303503	70304457	+
25562	chr3	28406562	28407234	+
25564	chr7	34382767	34383541	+
25585	chr19	46857091	46857993	+
25592	chr5	110444501	110445345	+
25595	chr17	84757712	84758342	+
25598	chr14	64639586	64640086	+
25599	chr1	153847095	153847721	+
25616	chr2	117352622	117353248	+
25617	chr4	47287608	47288376	+
25618	chr5	53546257	53546757	+
25624	chr5	36845348	36845848	+
25626	chr2	29645141	29645831	+
25627	chr1	40228290	40228790	+
25629	chr7	41389484	41390394	+
25630	chr10	19569614	19570240	+
25639	chr11	53129058	53129558	+
25640	chr11	70351392	70352274	+
25642	chr18	61188048	61188548	+
25646	chr15	81154312	81154958	+
25649	chr11	33146619	33147251	+
25651	chr5	142911294	142911918	+
25654	chr17	43270225	43270981	+
25661	chr1	21288467	21288967	+
25674	chr2	29194640	29195396	+
25675	chr1	85839499	85840131	+
25676	chr17	33680614	33681114	+
25686	chr11	6184672	6185612	+
25690	chrX	42166276	42167346	+
25691	chr8	84025679	84026725	+
25693	chr5	147918231	147918987	+
25698	chr7	42501551	42502051	+
25711	chr4	123558543	123559175	+
25716	chr15	85346512	85347012	+
25721	chr4	102635217	102635853	+
25726	chr9	58243705	58244331	+
25731	chr18	75463042	75464068	+
25735	chr1	94047041	94047863	+
25736	chr4	101221687	101222187	+
25740	chr16	52146498	52146998	+
25741	chr1	155361551	155362305	+
25742	chr2	128061025	128061829	+
25746	chr5	144752701	144753201	+
25749	chr13	74769187	74769813	+
25751	chr18	80198213	80198975	+
25753	chr10	121692626	121693254	+
25755	chr15	97355647	97356429	+
25759	chr13	51758903	51759581	+
25760	chr12	99284202	99284994	+
25768	chr7	128540890	128541740	+
25774	chr3	108124714	108125344	+
25779	chr8	126802837	126803475	+
25781	chr17	5036338	5036838	+
25782	chr1	139412688	139413462	+
25783	chr11	115246859	115247713	+
25787	chr2	11546259	11546759	+
25795	chr4	55442361	55442861	+
25796	chr6	146494941	146495713	+
25804	chr15	52750048	52750806	+
25807	chr1	131087242	131088124	+
25817	chr6	100390427	100391053	+
25822	chr13	95882015	95882515	+
25823	chr6	91507959	91508789	+
25828	chrX	159680523	159681281	+
25829	chr5	135196582	135197082	+
25839	chr14	98166698	98167680	+
25841	chr13	28606339	28606965	+
25842	chr11	70862300	70863212	+
25849	chr14	25484239	25484865	+
25850	chr11	62452214	62452974	+
25851	chr1	106544748	106545374	+
25857	chr1	191197804	191198432	+
25858	chr11	32128661	32129161	+
25863	chr14	21525118	21525766	+
25880	chr17	84083535	84084163	+
25881	chr8	122996099	122996961	+
25887	chr9	14897874	14898758	+
25890	chr11	23754020	23754520	+
25899	chr10	62549580	62550240	+
25914	chr8	90830510	90831280	+
25916	chr11	61644456	61644956	+
25920	chr9	69457868	69458626	+
25921	chr9	123017344	123018120	+
25924	chr5	148674001	148674501	+
25930	chr11	86744920	86745420	+
25931	chr11	113153100	113153600	+
25932	chr5	147315013	147315513	+
25934	chr11	46400030	46400694	+
25939	chr2	167627427	167628485	+
25940	chr12	3304287	3305217	+
25943	chr13	97409529	97410153	+
25945	chr9	63137138	63138010	+
25948	chr7	110223600	110224576	+
25952	chr6	119198757	119199453	+
25953	chr19	57274128	57274754	+
25955	chr19	14668300	14669198	+
25958	chr19	40873719	40874219	+
25967	chr14	74888908	74889576	+
25972	chr7	48131895	48132659	+
25985	chr9	122245715	122246469	+
25993	chr15	77864251	77864751	+
25994	chr4	117484063	117484841	+
25998	chr6	54824672	54825172	+
26000	chr13	95858909	95859541	+
26001	chr2	3703867	3704367	+
26002	chr5	107355712	107356394	+
26006	chr16	84710436	84711164	+
26010	chr17	83851184	83851942	+
26017	chr4	129508349	129509207	+
26018	chr4	155962214	155962914	+
26022	chr5	143522729	143523229	+
26024	chr4	32308041	32308921	+
26029	chr11	104617754	104618616	+
26031	chr11	21221454	21222158	+
26034	chr5	118620549	118621049	+
26035	chrX	136986017	136987035	+
26043	chr2	103585899	103586749	+
26051	chr6	125301923	125302423	+
26054	chr17	32161884	32162764	+
26059	chr9	86623732	86624232	+
26062	chr10	75434359	75435131	+
26066	chr16	23314303	23315001	+
26069	chr1	180198919	180199419	+
26071	chr16	30533679	30534345	+
26073	chr11	99186814	99187314	+
26074	chrX	140529056	140529944	+
26079	chr11	100525587	100526321	+
26085	chr11	97335826	97336452	+
26102	chr3	149304933	149305559	+
26115	chr8	84191867	84192495	+
26118	chr3	149326914	149327540	+
26120	chr16	33703456	33704082	+
26123	chr10	128043275	128044333	+
26125	chr11	98595113	98595741	+
26133	chr16	23249958	23250458	+
26136	chr11	61029603	61030103	+
26137	chr17	44718858	44719512	+
26147	chr11	117239890	117240390	+
26153	chr5	139284717	139285529	+
26154	chr11	58290818	58291318	+
26157	chr11	20896450	20897092	+
26158	chr6	15728688	15729316	+
26163	chr7	99314095	99315089	+
26167	chr9	106883592	106884508	+
26176	chr13	95063326	95064138	+
26177	chr16	43650425	43650925	+
26183	chr7	141064078	141064578	+
26184	chr2	3709682	3710182	+
26189	chr1	106606544	106607044	+
26193	chr17	35697642	35698142	+
26200	chr19	10750706	10751376	+
26204	chr14	25561703	25562423	+
26205	chr2	181442915	181443415	+
26206	chr14	8254764	8255538	+
26207	chr5	62858922	62859556	+
26208	chr10	128135724	128136350	+
26223	chr7	99152569	99153355	+
26224	chr1	143654301	143654801	+
26228	chr2	121167556	121168408	+
26232	chr12	73714177	73714677	+
26233	chr15	25441149	25441793	+
26235	chr13	30793645	30794145	+
26236	chr7	64032831	64033511	+
26238	chr11	57657971	57658605	+
26241	chr6	29287140	29287924	+
26243	chrX	101730085	101731469	+
26254	chr11	61698832	61699332	+
26257	chr11	95733897	95734673	+
26258	chr1	165998854	165999784	+
26260	chr5	122983109	122983773	+
26261	chr3	37640837	37641337	+
26265	chr8	108703521	108704149	+
26269	chr1	157085928	157086558	+
26272	chr8	64726589	64727215	+
26274	chr6	28931195	28932187	+
26279	chr4	57039007	57039709	+
26295	chr12	21132730	21133492	+
26302	chr11	58994056	58994812	+
26303	chr9	14072120	14072620	+
26304	chr8	11393339	11394131	+
26305	chr6	70967447	70968237	+
26310	chr3	40531150	40531916	+
26319	chr14	75526602	75527102	+
26321	chr12	116466982	116467482	+
26323	chrX	11839070	11840300	+
26324	chr6	18845263	18846303	+
26326	chr15	27826250	27826750	+
26329	chr6	122527411	122527911	+
26330	chr14	27268449	27268949	+
26332	chr11	45007777	45008277	+
26340	chr15	50694420	50694920	+
26344	chr5	75070350	75070994	+
26346	chr5	32052557	32053455	+
26348	chr13	58058786	58059546	+
26349	chr7	128067372	128067872	+
26355	chr11	58139258	58139758	+
26356	chr10	96471472	96471972	+
26358	chr11	87461738	87462238	+
26366	chr15	80713894	80714728	+
26372	chr9	56425197	56425697	+
26374	chr3	52621495	52622157	+
26377	chr7	123350321	123350953	+
26378	chr6	129193111	129193611	+
26379	chr3	105803557	105804195	+
26381	chr3	38657917	38658865	+
26382	chr17	28471057	28471681	+
26386	chrX	164012419	164013691	+
26389	chr3	95312135	95312759	+
26391	chr1	133658411	133659041	+
26395	chr1	133656984	133657484	+
26405	chr5	20332729	20333379	+
26407	chr5	118579806	118580306	+
26411	chr1	57944679	57945581	+
26413	chr19	32230581	32231081	+
26414	chr18	68214660	68215160	+
26417	chr15	35326417	35327063	+
26429	chr19	53800413	53801101	+
26431	chr1	164573286	164573786	+
26432	chr19	5429991	5430747	+
26440	chr11	6419546	6420454	+
26448	chr2	28465943	28466443	+
26452	chr8	126827254	126827754	+
26454	chr6	29856086	29856790	+
26456	chr10	111227039	111227539	+
26460	chr4	46181951	46182617	+
26471	chr14	47305522	47306282	+
26473	chrX	11664230	11664854	+
26478	chr3	152952410	152952910	+
26479	chr18	39480952	39481452	+
26482	chr5	123980095	123980595	+
26486	chr5	17389613	17390113	+
26487	chr9	90249647	90250335	+
26490	chr12	71943732	71944232	+
26495	chr15	102079769	102080613	+
26496	chr10	128064777	128065401	+
26498	chr10	54037725	54038225	+
26499	chr5	5420075	5420575	+
26501	chr1	184854139	184854639	+
26504	chr17	17591484	17592430	+
26505	chr10	50594240	50595072	+
26506	chr9	100690285	100690785	+
26507	chr1	95754674	95755298	+
26517	chr8	61426757	61427541	+
26520	chr17	31306419	31306919	+
26521	chr5	139373661	139374905	+
26524	chr19	36473806	36474664	+
26527	chr8	120728003	120728673	+
26530	chr2	72283365	72284269	+
26535	chr14	20698780	20699890	+
26545	chr7	25433199	25433957	+
26550	chr17	23858219	23858719	+
26563	chr3	126751839	126752599	+
26568	chr7	78869112	78869754	+
26570	chr12	101077933	101078683	+
26574	chr15	56046847	56047347	+
26577	chr11	43430708	43431618	+
26578	chr3	21941342	21941966	+
26579	chr10	13972230	13972864	+
26582	chr5	140207168	140207936	+
26589	chr1	88538676	88539514	+
26594	chr10	13866563	13867187	+
26598	chr6	72558298	72558932	+
26601	chr1	54853330	54853830	+
26603	chr5	142375276	142376034	+
26606	chr10	4469785	4470411	+
26607	chr7	19301931	19302555	+
26613	chr18	70545762	70546262	+
26619	chr2	114260200	114260830	+
26621	chr8	72139168	72139898	+
26622	chr2	75639266	75640656	+
26623	chr14	104467142	104467642	+
26625	chr9	86451677	86452177	+
26627	chr2	166016373	166017293	+
26628	chr2	164917794	164918294	+
26632	chr19	9033622	9034122	+
26633	chr18	46211711	46212211	+
26645	chr14	66274282	66274782	+
26650	chr14	73442027	73442801	+
26659	chr3	104819766	104820394	+
26661	chr11	78781984	78782484	+
26667	chr2	68364362	68364986	+
26671	chr8	88221023	88221809	+
26677	chr17	5098276	5099036	+
26679	chr2	30244722	30245222	+
26681	chr17	71622294	71623100	+
26683	chr4	128884749	128885499	+
26691	chr2	26930324	26930824	+
26696	chr16	16947016	16947834	+
26698	chrX	47998740	47999506	+
26699	chr9	72170209	72170709	+
26700	chr4	108387393	108388031	+
26702	chr18	65318623	65319385	+
26703	chr11	75199086	75199736	+
26711	chr12	17509503	17510003	+
26712	chr11	55102507	55103007	+
26715	chr19	47168149	47168649	+
26717	chr14	53742926	53743860	+
26719	chr6	129225342	129225842	+
26721	chr4	48267295	48267795	+
26730	chr2	32520196	32520820	+
26731	chr14	54107863	54108363	+
26736	chr16	45388842	45389616	+
26753	chr10	67607499	67607999	+
26759	chr13	103913527	103914153	+
26763	chr17	35178423	35178923	+
26764	chr5	115475723	115476223	+
26769	chr15	36564463	36564963	+
26772	chr4	11162700	11163326	+
26777	chr18	46181790	46182418	+
26779	chr16	23246330	23246830	+
26781	chr10	68268595	68269095	+
26786	chr6	134060878	134061536	+
26793	chr6	66929066	66929728	+
26794	chr6	100279544	100280044	+
26796	chr1	106629548	106630176	+
26797	chr2	24311245	24311879	+
26803	chr15	95802385	95803009	+
26805	chr16	49970985	49971485	+
26808	chr6	120819283	120819915	+
26810	chr9	13320339	13320965	+
26813	chr12	107772874	107773374	+
26814	chr2	6733086	6733586	+
26815	chr1	191383144	191383788	+
26829	chr10	13323652	13324428	+
26830	chr14	25549930	25550430	+
26831	chr1	175640343	175640843	+
26834	chr15	67413490	67413990	+
26841	chr5	77217249	77218163	+
26843	chr4	111442580	111443514	+
26844	chrX	164245413	164246503	+
26850	chr10	67696136	67696636	+
26856	chr2	58165317	58165817	+
26859	chr2	131505582	131506082	+
26863	chr5	148395170	148395670	+
26866	chr14	64076714	64077214	+
26869	chr16	30024902	30025402	+
26874	chr8	61425353	61425853	+
26875	chr2	104374576	104375076	+
26878	chr13	92331855	92332355	+
26880	chr10	122805733	122806393	+
26881	chr15	96719884	96720384	+
26891	chr14	49063728	49064504	+
26892	chr4	124659634	124660414	+
26898	chr7	128131715	128132387	+
26900	chr17	29888551	29889301	+
26908	chr10	98920282	98920930	+
26911	chr3	37282515	37283693	+
26914	chr10	127179907	127180775	+
26917	chrX	142901390	142902154	+
26921	chr6	50115990	50116936	+
26922	chrX	145362468	145363366	+
26932	chr16	87703247	87703929	+
26941	chr1	78485021	78485521	+
26951	chr14	30362525	30363025	+
26957	chr7	142033542	142034338	+
26958	chr6	113071707	113072461	+
26963	chr5	64908150	64908798	+
26980	chr15	80047979	80048479	+
26982	chr9	46142511	46143363	+
26986	chr13	43465756	43466738	+
26990	chr16	11078657	11079291	+
26991	chr9	79961359	79962147	+
26995	chr10	60375372	60376174	+
26996	chr9	115301029	115301659	+
26997	chr13	52976372	52976872	+
26999	chr1	35579655	35580279	+
27002	chr8	25107992	25108882	+
27006	chr11	34398267	34398767	+
27007	chr1	151685931	151686705	+
27009	chr15	100735599	100736351	+
27010	chr15	80048379	80049075	+
27015	chr6	59313040	59313664	+
27022	chr8	12956514	12957484	+
27025	chr11	73108750	73109524	+
27026	chr3	89880247	89881255	+
27028	chr11	113680622	113681316	+
27030	chrX	50564909	50565821	+
27035	chr11	104362157	104362657	+
27046	chr2	26405896	26406574	+
27051	chr14	121937270	121937770	+
27054	chr2	65551381	65552007	+
27060	chr6	38120792	38121422	+
27064	chr14	70519439	70520219	+
27067	chr11	62184804	62185450	+
27074	chr9	99478989	99479613	+
27078	chrX	50571975	50572599	+
27079	chr1	92123197	92123965	+
27085	chr7	92738023	92738661	+
27089	chr2	43746926	43747600	+
27090	chr6	88770177	88770677	+
27093	chr7	117429251	117429751	+
27097	chr19	55768424	55768924	+
27100	chr6	103525275	103526033	+
27103	chr11	83010703	83011203	+
27109	chr10	14115226	14115726	+
27111	chr11	57680498	57681142	+
27113	chr5	52111842	52112342	+
27118	chr16	32916630	32917130	+
27129	chr13	111473326	111473826	+
27130	chr9	57342075	57342705	+
27137	chr10	77634888	77635536	+
27139	chr5	122548878	122549518	+
27144	chrX	159741011	159741987	+
27151	chr6	54852656	54853156	+
27152	chr11	11682761	11683261	+
27153	chr11	88690511	88691345	+
27155	chr12	25208420	25209154	+
27161	chr11	69784344	69785142	+
27166	chr2	32884489	32885117	+
27169	chr14	72869313	72869813	+
27171	chr15	58145877	58146505	+
27172	chr9	83551676	83552468	+
27181	chr8	33668292	33668918	+
27182	chr7	118251906	118252680	+
27192	chr8	57611706	57612358	+
27200	chr17	12205413	12205913	+
27202	chr2	132379706	132380524	+
27205	chrX	57190088	57190776	+
27207	chr5	65107112	65107736	+
27212	chr16	75854491	75855125	+
27215	chr1	52491559	52492059	+
27216	chr19	53386712	53387554	+
27217	chr1	136341868	136342506	+
27218	chr4	47313761	47314529	+
27220	chr17	24170888	24171570	+
27224	chr11	4826076	4826832	+
27225	chr17	29499056	29499556	+
27226	chr2	93428551	93429309	+
27227	chr11	98966377	98967255	+
27239	chr13	30787832	30788458	+
27244	chrX	101084197	101085155	+
27245	chr9	15063614	15064114	+
27251	chr14	70893890	70894684	+
27252	chr10	120701779	120702279	+
27268	chr11	21265144	21265644	+
27272	chr7	43283050	43283722	+
27273	chr10	19004135	19004773	+
27276	chr7	97624475	97625185	+
27279	chr6	31207552	31208052	+
27289	chr5	107646182	107646682	+
27293	chr13	33000438	33001104	+
27295	chr5	139830839	139831489	+
27296	chr1	176800625	176801253	+
27301	chr2	112309389	112309889	+
27322	chr13	46739752	46740432	+
27326	chr8	115187379	115188013	+
27333	chr12	79649940	79650440	+
27336	chr2	156717356	156717856	+
27338	chr10	81538073	81538573	+
27341	chr11	79604696	79605468	+
27345	chr6	71707878	71708510	+
27348	chr3	104714087	104714587	+
27350	chr10	19572293	19573193	+
27351	chr17	47177666	47178166	+
27352	chr7	73543371	73544165	+
27353	chr11	117297351	117298139	+
27355	chr2	25540208	25540960	+
27357	chr15	80807902	80808402	+
27358	chr11	101164554	101165178	+
27364	chr15	80505701	80506555	+
27368	chr19	41342194	41343042	+
27369	chr10	82934659	82935437	+
27371	chr4	55297859	55298613	+
27372	chr10	7685622	7686568	+
27381	chr4	122877873	122878373	+
27393	chr7	80102978	80103638	+
27394	chr7	137478215	137478715	+
27395	chr1	59150712	59151338	+
27402	chr10	128455232	128455860	+
27406	chr4	145249953	145250453	+
27408	chr16	10759209	10759839	+
27413	chr8	81860938	81861612	+
27415	chr6	72382361	72382861	+
27416	chr6	34952747	34953585	+
27418	chr3	69116498	69117128	+
27422	chr1	82844838	82845338	+
27424	chr19	53543527	53544165	+
27429	chr18	82510234	82510734	+
27433	chr19	18624144	18624644	+
27434	chr4	63940243	63940905	+
27437	chr10	117909234	117909734	+
27440	chr5	140218555	140219189	+
27441	chr16	90743276	90744164	+
27449	chr4	109135088	109136102	+
27457	chr7	90006954	90007454	+
27470	chr12	73637642	73638450	+
27474	chr4	143180574	143181290	+
27477	chr18	5940524	5941024	+
27479	chr7	63821671	63822171	+
27486	chr1	50962100	50962756	+
27489	chr9	80074926	80075552	+
27502	chr7	55959931	55960431	+
27511	chr18	37655511	37656289	+
27514	chr19	45683278	45684206	+
27519	chr6	82744629	82745415	+
27521	chr6	113612853	113613541	+
27524	chrX	35924466	35925314	+
27527	chr11	5500125	5500753	+
27529	chr4	62965583	62966209	+
27531	chr11	99119557	99120283	+
27533	chr11	54428168	54428870	+
27536	chr16	95894029	95894529	+
27539	chr11	88091442	88091942	+
27542	chr9	67883154	67883822	+
27543	chr6	99256275	99256775	+
27545	chr11	75458391	75458891	+
27546	chr2	75693281	75693781	+
27555	chr11	84918365	84918865	+
27560	chr5	64651676	64652176	+
27561	chr11	5342416	5343168	+
27565	chr5	105798595	105799391	+
27567	chr4	47314992	47315492	+
27568	chr10	39458225	39458725	+
27570	chr11	60125324	60126090	+
27584	chr7	132336444	132336944	+
27589	chr13	35035915	35036415	+
27590	chr17	86876567	86877067	+
27606	chr2	93418808	93419472	+
27608	chr9	41169466	41169966	+
27616	chr12	115847580	115848206	+
27619	chr15	80035013	80035641	+
27621	chrX	130772842	130773886	+
27626	chr5	105056448	105057236	+
27636	chr13	49090303	49091053	+
27643	chr19	29157501	29158257	+
27644	chr13	20124888	20125388	+
27647	chr4	106939265	106940029	+
27653	chr9	116091099	116091599	+
27655	chr2	152804942	152805442	+
27656	chr15	57906946	57907756	+
27661	chr2	11690152	11690834	+
27663	chr4	57952962	57953608	+
27666	chr19	10780780	10781280	+
27670	chr8	81636733	81637233	+
27672	chr8	121902146	121902646	+
27673	chr11	68482756	68483256	+
27674	chr7	80166382	80167114	+
27675	chr1	43353843	43354343	+
27680	chr3	19304808	19305436	+
27681	chr15	66718657	66719157	+
27690	chr9	58255061	58255699	+
27692	chr1	191416176	191416676	+
27693	chr2	101756801	101757301	+
27701	chr8	122720191	122720827	+
27703	chr10	21048250	21048750	+
27704	chr11	32022882	32023636	+
27714	chr19	4208875	4209505	+
27717	chr17	44536164	44536798	+
27718	chr10	59699039	59699539	+
27721	chr4	129814722	129815222	+
27722	chr8	46143383	46144157	+
27723	chr16	34248299	34248799	+
27724	chr19	59332289	59332921	+
27728	chr7	68368910	68369410	+
27729	chr3	65952067	65952567	+
27731	chr1	125474139	125474639	+
27737	chr3	116327245	116327745	+
27746	chr9	79951383	79952031	+
27748	chr17	73786832	73787464	+
27753	chr1	182718233	182718733	+
27757	chr2	31042541	31043041	+
27758	chr15	38635754	38636254	+
27759	chr15	67062177	67062931	+
27763	chr6	17633630	17634380	+
27764	chr5	98186122	98186622	+
27765	chr10	127176484	127176984	+
27772	chr7	137440378	137441138	+
27776	chr1	88647003	88647503	+
27783	chr7	101057001	101057635	+
27786	chr1	164887936	164888436	+
27797	chr2	72840934	72841742	+
27798	chr12	110380477	110381287	+
27809	chr11	117918009	117918773	+
27823	chr13	28630093	28630593	+
27824	chr7	118080735	118081653	+
27834	chr12	76364677	76365177	+
27837	chr3	21598435	21598935	+
27844	chr2	70126984	70127614	+
27845	chr5	8455451	8456239	+
27846	chr12	79430336	79430836	+
27847	chr12	85691843	85692343	+
27855	chr17	34183459	34184249	+
27857	chr14	78300868	78301368	+
27859	chr10	127327191	127327841	+
27869	chr15	59554278	59554942	+
27871	chr14	122110401	122110901	+
27878	chr4	122951301	122951801	+
27891	chr2	13407818	13408318	+
27901	chr8	94362212	94362712	+
27903	chr13	44814689	44815189	+
27904	chr7	24366208	24366962	+
27911	chr9	96516920	96517704	+
27912	chr8	114788565	114789369	+
27922	chr2	34975905	34976405	+
27929	chr12	80465419	80466065	+
27931	chr11	83304123	83304623	+
27932	chr19	41495339	41495969	+
27935	chr11	11750956	11751456	+
27944	chr10	80961199	80962073	+
27946	chr2	178077859	178078611	+
27947	chr19	10173364	10173864	+
27955	chr2	75825288	75825926	+
27960	chr11	17943561	17944381	+
27964	chr17	64628458	64629094	+
27972	chr2	18935482	18935982	+
27974	chrX	8991412	8992406	+
27976	chr1	167337315	167337943	+
27981	chr6	129267192	129267692	+
27985	chr2	117308216	117308926	+
27991	chr4	9065806	9066306	+
27993	chr13	73481993	73482493	+
27994	chr14	79234812	79235312	+
27999	chr3	89451429	89452139	+
28005	chr15	101235821	101236321	+
28007	chr4	8906294	8906794	+
28021	chr10	93180899	93181399	+
28023	chr18	75363787	75364469	+
28024	chr11	57607731	57608521	+
28026	chr11	22936519	22937019	+
28033	chrX	159700187	159701007	+
28034	chr11	88139717	88140349	+
28035	chr6	72689109	72689953	+
28037	chr15	78434412	78435184	+
28043	chr14	27303816	27304316	+
28044	chr2	170287676	170288176	+
28051	chr12	100241902	100242668	+
28062	chr18	42514531	42515183	+
28072	chr7	105738295	105738795	+
28075	chr11	11766097	11766597	+
28084	chr4	149683390	149683890	+
28088	chr9	30429866	30430366	+
28091	chr13	93757558	93758186	+
28093	chr11	115210180	115210936	+
28096	chr2	152782764	152783522	+
28097	chr10	89680930	89681430	+
28098	chr5	119324357	119324983	+
28107	chr11	104691760	104692614	+
28108	chr8	46549668	46550168	+
28112	chr5	148378365	148379003	+
28113	chr17	17423823	17424453	+
28116	chr7	101354191	101354819	+
28118	chr11	59216943	59217837	+
28128	chr5	136501118	136501890	+
28131	chrX	93596947	93597717	+
28144	chr9	65534087	65534587	+
28145	chr18	33088476	33088976	+
28151	chr3	78966555	78967179	+
28154	chr18	44387359	44387859	+
28155	chr4	88109606	88110230	+
28157	chr2	151548728	151549228	+
28163	chr7	100852257	100852897	+
28170	chr1	37474621	37475121	+
28175	chr4	33273172	33273672	+
28179	chr5	136560453	136561227	+
28181	chr9	124125856	124126356	+
28185	chr7	29504879	29505533	+
28189	chr14	31126872	31127372	+
28190	chr9	57954570	57955284	+
28197	chr13	113612883	113613727	+
28202	chr10	75329665	75330301	+
28205	chr4	106232346	106232846	+
28209	chr5	147354559	147355059	+
28211	chr1	36281229	36281871	+
28220	chr5	142963909	142964605	+
28221	chr13	85502025	85502791	+
28226	chr5	147338052	147338682	+
28233	chr16	94628723	94629223	+
28234	chr8	125861827	125862473	+
28237	chr16	24160462	24160962	+
28238	chr6	129043493	129043993	+
28243	chr6	108844251	108844879	+
28248	chr2	102986395	102987023	+
28249	chrX	107100301	107101201	+
28253	chrX	85838727	85839369	+
28270	chrX	73009503	73010271	+
28271	chr4	87985418	87986044	+
28272	chr12	51847488	51847988	+
28274	chr6	83423822	83424322	+
28278	chr8	9980318	9980818	+
28279	chr11	94952208	94953028	+
28281	chr4	129760091	129760591	+
28286	chr8	114889825	114890595	+
28297	chr6	135431684	135432328	+
28301	chr5	134224755	134225255	+
28306	chr16	93005290	93005790	+
28311	chr9	118285178	118285678	+
28313	chr17	87119427	87119927	+
28316	chr9	45847309	45847933	+
28325	chr4	117624156	117624656	+
28327	chr16	90712297	90712797	+
28330	chr15	61981163	61981825	+
28331	chr5	64158146	64158646	+
28335	chr4	32272079	32272947	+
28339	chr2	152790938	152791438	+
28346	chr10	59792169	59792669	+
28347	chr2	163103202	163103702	+
28348	chr4	57833917	57834417	+
28350	chr13	45932190	45932994	+
28351	chr16	22444188	22444882	+
28352	chr2	79372073	79372573	+
28354	chrX	52783557	52784189	+
28360	chr4	15928811	15929311	+
28370	chr16	10655610	10656110	+
28373	chr3	35771547	35772177	+
28381	chr2	166680097	166680889	+
28384	chr1	86046676	86047176	+
28390	chr9	120013251	120013901	+
28397	chr1	165320497	165321163	+
28400	chr10	53398586	53399086	+
28405	chr8	81083587	81084223	+
28406	chr4_GL456216_random	17345	17971	+
28409	chr13	30564916	30565416	+
28417	chr7	48795444	48795944	+
28426	chr14	121323053	121323553	+
28431	chr13	9027426	9028054	+
28433	chr5	62815166	62815666	+
28436	chr10	61237060	61237560	+
28437	chr11	35326479	35327111	+
28444	chr9	57927451	57927951	+
28452	chr6	50387248	50388012	+
28453	chr15	85909086	85909586	+
28459	chr11	32698008	32698634	+
28463	chr2	131888541	131889041	+
28464	chr9	77518088	77518588	+
28467	chr8	105640251	105640751	+
28474	chr5	64647516	64648016	+
28477	chr3	87524005	87524639	+
28479	chr6	114930579	114931079	+
28487	chr1	135813568	135814068	+
28497	chr9	46072841	46073341	+
28502	chr9	44194548	44195048	+
