Annotation Cluster 1	Enrichment Score: 9.315815480902241
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0002684~positive regulation of immune system process	10	3.436426116838488	0.05245632268288851	CDKN1A, CBLB, IL2RA, HSP90AA1, STAT5A, NFKBIA, HSPD1, TNFRSF4, CD5, IL2	235	155	7517	2.063692518874399	1.0	0.48503155858030345	59.084984566207524
GOTERM_BP_FAT	GO:0042129~regulation of T cell proliferation	5	1.718213058419244	0.05756569299940327	CBLB, IL2RA, STAT5A, NDFIP1, IL2	235	47	7517	3.4028972385694884	1.0	0.5067244709356512	62.59436195331419
GOTERM_BP_FAT	GO:0050728~negative regulation of inflammatory response	3	1.0309278350515463	0.060058563399880346	IL2RA, NDFIP1, IL2	235	13	7517	7.3816693944353515	1.0	0.5136459175428982	64.20200424935652
GOTERM_BP_FAT	GO:0050871~positive regulation of B cell activation	4	1.3745704467353952	0.06525944401690334	CDKN1A, STAT5A, TNFRSF4, IL2	235	30	7517	4.264964539007092	1.0	0.5384730200994337	67.34933218998958
BIOCARTA	m_il2Pathway:IL 2 signaling pathway	4	1.3745704467353952	0.09044393854289935	IL2RB, IL2RA, STAT5A, IL2	50	19	852	3.587368421052632	0.9999642247215915	0.8184774834885487	65.61098558262535
GOTERM_BP_FAT	GO:0032102~negative regulation of response to external stimulus	3	1.0309278350515463	0.09662226309129046	IL2RA, NDFIP1, IL2	235	17	7517	5.644806007509386	1.0	0.6450460114568984	81.46194255904682
GOTERM_BP_FAT	GO:0050727~regulation of inflammatory response	4	1.3745704467353952	0.10044432586988807	IL2RA, STAT5A, NDFIP1, IL2	235	36	7517	3.554137115839244	1.0	0.657537756039405	82.72076814869375
GOTERM_BP_FAT	GO:0031348~negative regulation of defense response	3	1.0309278350515463	0.10655043663909591	IL2RA, NDFIP1, IL2	235	18	7517	5.331205673758865	1.0	0.6778652664314191	84.56651803541561
GOTERM_BP_FAT	GO:0030890~positive regulation of B cell proliferation	3	1.0309278350515463	0.10655043663909591	CDKN1A, TNFRSF4, IL2	235	18	7517	5.331205673758865	1.0	0.6778652664314191	84.56651803541561
GOTERM_BP_FAT	GO:0042130~negative regulation of T cell proliferation	3	1.0309278350515463	0.12715759412773947	CBLB, IL2RA, NDFIP1	235	20	7517	4.798085106382978	1.0	0.724320213415379	89.51951493073192
GOTERM_BP_FAT	GO:0002697~regulation of immune effector process	5	1.718213058419244	0.1321962206350854	TNF, STAT5A, NDFIP1, TNFRSF4, IL2	235	63	7517	2.5386693684566026	1.0	0.7345586626537572	90.4790556057066
GOTERM_BP_FAT	GO:0048585~negative regulation of response to stimulus	4	1.3745704467353952	0.13434937046320936	IL2RA, SOCS1, NDFIP1, IL2	235	41	7517	3.1207057602490917	1.0	0.7384453246515241	90.86337184570581
GOTERM_BP_FAT	GO:0051250~negative regulation of lymphocyte activation	4	1.3745704467353952	0.1415550643763187	CBLB, IL2RA, NDFIP1, IL2	235	42	7517	3.0464032421479232	1.0	0.7515561007629522	92.04616547969484
GOTERM_BP_FAT	GO:0050866~negative regulation of cell activation	4	1.3745704467353952	0.14888723147280675	CBLB, IL2RA, NDFIP1, IL2	235	43	7517	2.975556655121227	1.0	0.7599150562085788	93.10094912347286
GOTERM_BP_FAT	GO:0002695~negative regulation of leukocyte activation	4	1.3745704467353952	0.14888723147280675	CBLB, IL2RA, NDFIP1, IL2	235	43	7517	2.975556655121227	1.0	0.7599150562085788	93.10094912347286
GOTERM_BP_FAT	GO:0030888~regulation of B cell proliferation	3	1.0309278350515463	0.20474737707336485	CDKN1A, TNFRSF4, IL2	235	27	7517	3.554137115839243	1.0	0.8412197494539713	97.76225425754056
GOTERM_BP_FAT	GO:0042102~positive regulation of T cell proliferation	3	1.0309278350515463	0.2394438293997544	IL2RA, STAT5A, IL2	235	30	7517	3.198723404255319	1.0	0.8703754875966775	98.93221688143048
GOTERM_BP_FAT	GO:0032101~regulation of response to external stimulus	4	1.3745704467353952	0.24442420721351632	IL2RA, STAT5A, NDFIP1, IL2	235	55	7517	2.3263442940038686	1.0	0.8752747294600638	99.04245355782227
GOTERM_BP_FAT	GO:0002683~negative regulation of immune system process	4	1.3745704467353952	0.2697595167298431	CBLB, IL2RA, NDFIP1, IL2	235	58	7517	2.2060161408657373	1.0	0.8951904120545064	99.45613542190239
GOTERM_BP_FAT	GO:0050868~negative regulation of T cell activation	3	1.0309278350515463	0.2743988039168175	CBLB, IL2RA, NDFIP1	235	33	7517	2.907930367504836	1.0	0.8965124327796979	99.51069118578701
GOTERM_BP_FAT	GO:0002706~regulation of lymphocyte mediated immunity	3	1.0309278350515463	0.46436652991934385	STAT5A, NDFIP1, IL2	235	50	7517	1.9192340425531915	1.0	0.9739340830524089	99.99681514499271
GOTERM_BP_FAT	GO:0002703~regulation of leukocyte mediated immunity	3	1.0309278350515463	0.49498597566922536	STAT5A, NDFIP1, IL2	235	53	7517	1.8105981533520674	1.0	0.9800326836195798	99.99880025433926
KEGG_PATHWAY	mmu04012:ErbB signaling pathway	4	1.3745704467353952	0.596487587664793	CDKN1A, CBLB, EIF4EBP1, STAT5A	144	67	3138	1.3009950248756217	1.0	0.9238822761700732	99.99615312869777

Annotation Cluster 31	Enrichment Score: 1.199212020548066
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0045637~regulation of myeloid cell differentiation	6	2.0618556701030926	0.009314916491060747	TNF, HIF1A, TNFSF11, STAT5A, NDFIP1, NFKBIA	235	42	7517	4.569604863221884	0.9999990163236178	0.25494497933005666	14.377164349137583
GOTERM_BP_FAT	GO:0051094~positive regulation of developmental process	8	2.7491408934707904	0.06950744038778817	NME2, TNF, HIF1A, TNFSF11, HSP90AA1, BAX, STAT5A, JUNB	235	116	7517	2.2060161408657373	1.0	0.5509307344183804	69.72510746547033
GOTERM_BP_FAT	GO:0045639~positive regulation of myeloid cell differentiation	3	1.0309278350515463	0.1377867874568449	HIF1A, TNFSF11, STAT5A	235	21	7517	4.569604863221884	1.0	0.745761950364751	91.44684541678009
GOTERM_BP_FAT	GO:0045597~positive regulation of cell differentiation	6	2.0618556701030926	0.17895098021016304	NME2, HIF1A, TNFSF11, HSP90AA1, STAT5A, JUNB	235	96	7517	1.9992021276595742	1.0	0.8036879374087964	96.20025841161254

Annotation Cluster 32	Enrichment Score: 1.1797405781744403
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
KEGG_PATHWAY	mmu00190:Oxidative phosphorylation	13	4.4673539518900345	0.0012685913841759624	UQCRC2, ATP5D, NDUFA4, ATP5B, CYC1, NDUFC2, UQCRFS1, UQCRQ, ATP5G3, PPA1, UQCR10, ATP5O, ATP5A1	144	97	3138	2.92053264604811	0.12478582957676632	0.032772612776194476	1.4118210187952562
GOTERM_BP_FAT	GO:0006119~oxidative phosphorylation	7	2.405498281786942	0.001749633986952558	ATP5D, UQCR10, ATP5B, NDUFC2, ATP5O, ATP5A1, ATP5G3	235	42	7517	5.331205673758866	0.9248465996136943	0.13393058482905174	2.862653447381691
GOTERM_BP_FAT	GO:0016310~phosphorylation	13	4.4673539518900345	0.8263414645253755	ATP5D, STAT5A, ATP5B, TRIM28, PIM1, NDUFC2, CDK4, ATP5G3, UQCR10, NME1, ATP5O, ATP5A1, GADD45B	235	481	7517	0.864519838987924	1.0	0.999781402807122	99.99999999997546
GOTERM_BP_FAT	GO:0006796~phosphate metabolic process	16	5.498281786941581	0.8297252370779588	ATP5D, STAT5A, ATP5B, TRIM28, NDUFC2, PIM1, CDK4, ATP5G3, PPA1, DUSP5, UQCR10, DUSP2, NME1, ATP5O, ATP5A1, GADD45B	235	590	7517	0.867450414713307	1.0	0.9997955816536861	99.9999999999823
GOTERM_BP_FAT	GO:0006793~phosphorus metabolic process	16	5.498281786941581	0.8297252370779588	ATP5D, STAT5A, ATP5B, TRIM28, NDUFC2, PIM1, CDK4, ATP5G3, PPA1, DUSP5, UQCR10, DUSP2, NME1, ATP5O, ATP5A1, GADD45B	235	590	7517	0.867450414713307	1.0	0.9997955816536861	99.9999999999823

Annotation Cluster 33	Enrichment Score: 1.1784775511107544
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0051098~regulation of binding	7	2.405498281786942	0.02131198179252057	TAF10, GTPBP4, TNF, NFKBIA, IRF4, TNFRSF4, DDIT3	235	70	7517	3.198723404255319	0.9999999999999851	0.3573896996179228	30.043352794462173
GOTERM_BP_FAT	GO:0051101~regulation of DNA binding	6	2.0618556701030926	0.0315615901196376	TAF10, TNF, NFKBIA, IRF4, TNFRSF4, DDIT3	235	57	7517	3.367077267637178	1.0	0.38348576284929914	41.251753587515495
GOTERM_BP_FAT	GO:0051100~negative regulation of binding	4	1.3745704467353952	0.041358695520024025	GTPBP4, NFKBIA, TNFRSF4, DDIT3	235	25	7517	5.117957446808511	1.0	0.43900260880679454	50.36880023297377
GOTERM_BP_FAT	GO:0043433~negative regulation of transcription factor activity	3	1.0309278350515463	0.11673740014748918	NFKBIA, TNFRSF4, DDIT3	235	19	7517	5.0506159014557666	1.0	0.7009149932678216	87.23960904304164
GOTERM_BP_FAT	GO:0043392~negative regulation of DNA binding	3	1.0309278350515463	0.1595815476588054	NFKBIA, TNFRSF4, DDIT3	235	23	7517	4.172247918593894	1.0	0.777466940473665	94.40617717113604
GOTERM_BP_FAT	GO:0051090~regulation of transcription factor activity	4	1.3745704467353952	0.1639050971081711	TNF, NFKBIA, TNFRSF4, DDIT3	235	45	7517	2.843309692671395	1.0	0.7852464482790876	94.86480721244254

Annotation Cluster 34	Enrichment Score: 1.1583569878378697
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0032268~regulation of cellular protein metabolic process	14	4.810996563573884	0.007717176965379874	TRP53, GTPBP4, TNF, SOCS1, EIF5A, FKBP1A, CDK4, YWHAE, NOC2L, EIF4G1, PA2G4, EIF4EBP1, BAX, IL2	235	195	7517	2.296519367157665	0.9999893529352369	0.2337787653481994	12.057849898909234
GOTERM_BP_FAT	GO:0045727~positive regulation of translation	3	1.0309278350515463	0.05185854301251302	TNF, EIF5A, CDK4	235	12	7517	7.996808510638297	1.0	0.48386838048833913	58.654761174354334
GOTERM_BP_FAT	GO:0006417~regulation of translation	6	2.0618556701030926	0.07645365103188911	EIF4G1, EIF4EBP1, PA2G4, TNF, EIF5A, CDK4	235	73	7517	2.6290877295249198	1.0	0.5733638754644899	73.26320302860123
SP_PIR_KEYWORDS	translation regulation	4	1.3745704467353952	0.13636278087308737	EIF4G1, EIF4EBP1, PA2G4, YBX1	269	49	10236	3.1062893558910547	1.0	0.5344950560768202	85.38445035458734
GOTERM_BP_FAT	GO:0010608~posttranscriptional regulation of gene expression	7	2.405498281786942	0.14004466829985673	EIF4G1, EIF4EBP1, PA2G4, GTPBP4, TNF, EIF5A, CDK4	235	113	7517	1.9815100734324986	1.0	0.7496886386121977	91.81084880170842
GOTERM_BP_FAT	GO:0032270~positive regulation of cellular protein metabolic process	5	1.718213058419244	0.19196349318821979	TRP53, TNF, EIF5A, CDK4, IL2	235	73	7517	2.1909064412707666	1.0	0.8245695696020865	97.08471537812531

Annotation Cluster 35	Enrichment Score: 1.1347287049273171
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_SEQ_FEATURE	repeat:4	5	1.718213058419244	0.025838516545430734	HNRNPM, EIF3A, RPL7, SNRPD3, NCL	265	43	10040	4.405440982887231	0.9999999980947937	0.761691949101596	32.941982784814606
UP_SEQ_FEATURE	repeat:2	6	2.0618556701030926	0.03478001109275343	HNRNPM, EIF3A, RPL7, SNRPD3, NDRG1, NCL	265	69	10040	3.294503691550451	0.9999999999983843	0.7975232530643455	41.74684074606613
UP_SEQ_FEATURE	repeat:3	5	1.718213058419244	0.04728955571812462	HNRNPM, RPL7, SNRPD3, NDRG1, NCL	265	52	10040	3.642960812772133	0.9999999999999999	0.873088291034478	52.26498759108365
UP_SEQ_FEATURE	repeat:6	4	1.3745704467353952	0.05913856149008251	HNRNPM, EIF3A, RPL7, NCL	265	34	10040	4.457269700332963	1.0	0.9034595288300882	60.56630682201447
UP_SEQ_FEATURE	repeat:5	4	1.3745704467353952	0.08221112273486933	HNRNPM, EIF3A, RPL7, SNRPD3	265	39	10040	3.8858248669569426	1.0	0.9497566968055559	73.00607508931442
UP_SEQ_FEATURE	repeat:1	5	1.718213058419244	0.10776314393654075	HNRNPM, RPL7, SNRPD3, NDRG1, NCL	265	69	10040	2.7454197429587093	1.0	0.9608014773852797	82.4581216458654
UP_SEQ_FEATURE	repeat:8	3	1.0309278350515463	0.1670802639626867	HNRNPM, EIF3A, NCL	265	28	10040	4.059299191374662	1.0	0.9920550661953703	93.86235921216173
UP_SEQ_FEATURE	repeat:7	3	1.0309278350515463	0.22470414973058062	HNRNPM, EIF3A, NCL	265	34	10040	3.3429522752497225	1.0	0.9977578060913797	97.94546810338903

Annotation Cluster 36	Enrichment Score: 1.105637459946031
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0042110~T cell activation	8	2.7491408934707904	0.025469337419771507	TRP53, SATB1, CBLB, BAX, STAT5A, IRF1, FKBP1A, HSPD1	235	93	7517	2.751590025165866	1.0	0.36148123975896684	34.81224649629585
GOTERM_BP_FAT	GO:0001775~cell activation	12	4.123711340206185	0.03076972866775296	TRP53, SATB1, CBLB, TNF, BAX, STAT5A, IRF1, FKBP1A, NDRG1, HSPD1, IRF4, LTA	235	186	7517	2.0636925188743995	1.0	0.38193822065792404	40.449937858058526
GOTERM_BP_FAT	GO:0042098~T cell proliferation	4	1.3745704467353952	0.03331697989380199	TRP53, SATB1, BAX, FKBP1A	235	23	7517	5.562997224791859	1.0	0.39702143718124505	42.99318219648545
GOTERM_BP_FAT	GO:0048534~hemopoietic or lymphoid organ development	12	4.123711340206185	0.03950463731514092	TRP53, SATB1, TNF, HIF1A, TNFSF11, BAX, STAT5A, IRF8, IRF1, NFKB1, IRF4, LTA	235	194	7517	1.9785917964465891	1.0	0.4360626092378106	48.752534600134446
GOTERM_BP_FAT	GO:0002521~leukocyte differentiation	8	2.7491408934707904	0.05097923597203279	TRP53, SATB1, TNF, TNFSF11, BAX, STAT5A, IRF1, IRF4	235	108	7517	2.369424743892829	1.0	0.4807593355583756	58.014190004848295
GOTERM_BP_FAT	GO:0002520~immune system development	12	4.123711340206185	0.05810984718476729	TRP53, SATB1, TNF, HIF1A, TNFSF11, BAX, STAT5A, IRF8, IRF1, NFKB1, IRF4, LTA	235	207	7517	1.854332408263953	1.0	0.5073040040523922	62.95096734696526
GOTERM_BP_FAT	GO:0045321~leukocyte activation	10	3.436426116838488	0.08553766040196631	TRP53, SATB1, CBLB, BAX, STAT5A, IRF1, FKBP1A, NDRG1, HSPD1, IRF4	235	171	7517	1.8705984820206545	1.0	0.6057275790788788	77.30609461636351
GOTERM_BP_FAT	GO:0046651~lymphocyte proliferation	4	1.3745704467353952	0.08799228873691174	TRP53, SATB1, BAX, FKBP1A	235	34	7517	3.7632040050062576	1.0	0.6140260177268431	78.29556154789812
GOTERM_BP_FAT	GO:0032943~mononuclear cell proliferation	4	1.3745704467353952	0.09413276795660737	TRP53, SATB1, BAX, FKBP1A	235	35	7517	3.6556838905775075	1.0	0.6374939042904298	80.59619674564816
GOTERM_BP_FAT	GO:0070661~leukocyte proliferation	4	1.3745704467353952	0.09413276795660737	TRP53, SATB1, BAX, FKBP1A	235	35	7517	3.6556838905775075	1.0	0.6374939042904298	80.59619674564816
GOTERM_BP_FAT	GO:0030097~hemopoiesis	10	3.436426116838488	0.11420431565046028	TRP53, SATB1, TNF, HIF1A, TNFSF11, BAX, STAT5A, IRF8, IRF1, IRF4	235	182	7517	1.757540332008417	1.0	0.694861715482605	86.61889786698767
GOTERM_BP_FAT	GO:0046649~lymphocyte activation	8	2.7491408934707904	0.17807342961177924	TRP53, SATB1, CBLB, BAX, STAT5A, IRF1, FKBP1A, HSPD1	235	148	7517	1.7290396779758481	1.0	0.8037421724895056	96.13233630660487
GOTERM_BP_FAT	GO:0030098~lymphocyte differentiation	5	1.718213058419244	0.2792630060131781	TRP53, SATB1, BAX, STAT5A, IRF1	235	86	7517	1.8597229094507668	1.0	0.8980322390029939	99.56234349811636
GOTERM_BP_FAT	GO:0030217~T cell differentiation	4	1.3745704467353952	0.2868129777251858	TRP53, SATB1, STAT5A, IRF1	235	60	7517	2.132482269503546	1.0	0.9031402535046873	99.6324801656526

Annotation Cluster 37	Enrichment Score: 1.0373036642669466
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
SMART	SM00207:TNF	4	1.3745704467353952	0.005469610467058946	TNF, TNFSF11, LTA, TNFSF8	123	16	5259	10.689024390243905	0.38285228349355394	0.1136662605558656	5.767700352056259
INTERPRO	IPR006052:Tumor Necrosis Factor	4	1.3745704467353952	0.008897254334117794	TNF, TNFSF11, LTA, TNFSF8	272	16	9828	9.033088235294118	0.9950068247661666	0.3151454532148956	12.346775603543081
GOTERM_BP_FAT	GO:0051023~regulation of immunoglobulin secretion	3	1.0309278350515463	0.023870288638837563	TNF, TNFRSF4, IL2	235	8	7517	11.995212765957445	0.9999999999999997	0.35303667506772163	33.01533281995322
GOTERM_MF_FAT	GO:0005164~tumor necrosis factor receptor binding	4	1.3745704467353952	0.02549810976283811	TNF, TNFSF11, LTA, TNFSF8	224	21	7236	6.153061224489796	0.9999328325071838	0.282025639006414	29.98463855668543
GOTERM_BP_FAT	GO:0002637~regulation of immunoglobulin production	4	1.3745704467353952	0.026180257510623722	TNF, NDFIP1, TNFRSF4, IL2	235	21	7517	6.0928064842958465	1.0	0.3628110983762033	35.59650115415798
GOTERM_MF_FAT	GO:0032813~tumor necrosis factor receptor superfamily binding	4	1.3745704467353952	0.03246403846925479	TNF, TNFSF11, LTA, TNFSF8	224	23	7236	5.618012422360248	0.9999953423470936	0.3358407320046257	36.58436827155731
SP_PIR_KEYWORDS	lymphokine	3	1.0309278350515463	0.037914066655991535	TNF, LTA, IL2	269	12	10236	9.513011152416357	0.999965732055329	0.23173694274300327	39.77110658798515
GOTERM_BP_FAT	GO:0002700~regulation of production of molecular mediator of immune response	4	1.3745704467353952	0.04571236751306805	TNF, NDFIP1, TNFRSF4, IL2	235	26	7517	4.921112929623568	1.0	0.4577339970893739	53.97778359436095
BIOCARTA	m_cytokinePathway:Cytokine Network	4	1.3745704467353952	0.04988987184308513	IL17A, TNF, LTA, IL2	50	15	852	4.544	0.996022718315596	0.9369343065969772	43.80022451342291
GOTERM_BP_FAT	GO:0051222~positive regulation of protein transport	4	1.3745704467353952	0.050283403453100506	TNF, TNFRSF4, LTA, IL2	235	27	7517	4.738849487785658	1.0	0.48177661674663297	57.50068137441636
GOTERM_BP_FAT	GO:0043123~positive regulation of I-kappaB kinase/NF-kappaB cascade	4	1.3745704467353952	0.06006143883696359	TNF, TNFSF11, NUP62, LTA	235	29	7517	4.4120322817314745	1.0	0.51091661672062	64.20382053610156
KEGG_PATHWAY	mmu04940:Type I diabetes mellitus	5	1.718213058419244	0.0853564130763354	TNF, GZMB, HSPD1, LTA, IL2	144	37	3138	2.9448198198198203	0.9999146017772427	0.44317906910482596	63.189384791155035
INTERPRO	IPR008983:Tumour necrosis factor-like	3	1.0309278350515463	0.09527290475081268	TNF, TNFSF11, LTA	272	19	9828	5.705108359133128	1.0	0.8980782829649323	77.1529972455962
GOTERM_BP_FAT	GO:0043122~regulation of I-kappaB kinase/NF-kappaB cascade	4	1.3745704467353952	0.10044432586988807	TNF, TNFSF11, NUP62, LTA	235	36	7517	3.554137115839244	1.0	0.657537756039405	82.72076814869375
GOTERM_BP_FAT	GO:0051050~positive regulation of transport	6	2.0618556701030926	0.10742080268800241	TNF, BAX, CALR, TNFRSF4, LTA, IL2	235	81	7517	2.369424743892829	1.0	0.6785343717814105	84.8139951024836
GOTERM_BP_FAT	GO:0010627~regulation of protein kinase cascade	7	2.405498281786942	0.12385750030983611	SPRY1, TNF, TNFSF11, NUP62, SOCS1, LTA, IL2	235	109	7517	2.054226039430022	1.0	0.7188961897195583	88.84257957893517
GOTERM_BP_FAT	GO:0009967~positive regulation of signal transduction	7	2.405498281786942	0.12385750030983611	TNF, HIF1A, TNFSF11, NUP62, EEF1E1, LTA, IL2	235	109	7517	2.054226039430022	1.0	0.7188961897195583	88.84257957893517
GOTERM_BP_FAT	GO:0010740~positive regulation of protein kinase cascade	5	1.718213058419244	0.1321962206350854	TNF, TNFSF11, NUP62, LTA, IL2	235	63	7517	2.5386693684566026	1.0	0.7345586626537572	90.4790556057066
GOTERM_BP_FAT	GO:0002697~regulation of immune effector process	5	1.718213058419244	0.1321962206350854	TNF, STAT5A, NDFIP1, TNFRSF4, IL2	235	63	7517	2.5386693684566026	1.0	0.7345586626537572	90.4790556057066
GOTERM_BP_FAT	GO:0050708~regulation of protein secretion	3	1.0309278350515463	0.1377867874568449	TNF, TNFRSF4, IL2	235	21	7517	4.569604863221884	1.0	0.745761950364751	91.44684541678009
GOTERM_BP_FAT	GO:0010647~positive regulation of cell communication	7	2.405498281786942	0.14849107453771015	TNF, HIF1A, TNFSF11, NUP62, EEF1E1, LTA, IL2	235	115	7517	1.947049028677151	1.0	0.7630457452831975	93.04749533618914
GOTERM_BP_FAT	GO:0032880~regulation of protein localization	5	1.718213058419244	0.17318969491751673	RSL1D1, TNF, TNFRSF4, LTA, IL2	235	70	7517	2.284802431610942	1.0	0.797513015226752	95.73301299846078
GOTERM_BP_FAT	GO:0051223~regulation of protein transport	4	1.3745704467353952	0.19517560684996804	TNF, TNFRSF4, LTA, IL2	235	49	7517	2.611202778983934	1.0	0.8268609918698093	97.27108370311923
BIOCARTA	m_inflamPathway:Cytokines and Inflammatory Response	3	1.0309278350515463	0.233412631811671	TNF, LTA, IL2	50	16	852	3.195	0.999999999999659	0.8901060510173395	94.98623572716227
GOTERM_BP_FAT	GO:0070201~regulation of establishment of protein localization	4	1.3745704467353952	0.24442420721351632	TNF, TNFRSF4, LTA, IL2	235	55	7517	2.3263442940038686	1.0	0.8752747294600638	99.04245355782227
GOTERM_BP_FAT	GO:0051051~negative regulation of transport	3	1.0309278350515463	0.46436652991934385	TNF, TNFRSF4, LTA	235	50	7517	1.9192340425531915	1.0	0.9739340830524089	99.99681514499271
GOTERM_BP_FAT	GO:0051046~regulation of secretion	3	1.0309278350515463	0.5886691340254612	TNF, TNFRSF4, IL2	235	63	7517	1.5232016210739616	1.0	0.9918480259530024	99.99996008788032
SP_PIR_KEYWORDS	Signal-anchor	7	2.405498281786942	0.6237378682851462	TNF, TNFSF11, TFRC, CD69, SLC3A2, B4GALNT1, TNFSF8	269	245	10236	1.0872012745618693	1.0	0.9702106869846859	99.9997299642851
GOTERM_BP_FAT	GO:0060341~regulation of cellular localization	3	1.0309278350515463	0.7961811962232305	TNF, TNFRSF4, IL2	235	94	7517	1.0208691715708464	1.0	0.9995836928170578	99.99999999965058

Annotation Cluster 38	Enrichment Score: 1.0263905144723258
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0044092~negative regulation of molecular function	9	3.0927835051546393	0.013906556972424875	CDKN1A, SPRY1, GTPBP4, NUP62, NR4A1, NFKBIA, GADD45B, TNFRSF4, DDIT3	235	102	7517	2.822403003754693	0.9999999989745632	0.30013275025168695	20.726662727429655
GOTERM_BP_FAT	GO:0031399~regulation of protein modification process	9	3.0927835051546393	0.026672984582371707	TRP53, GTPBP4, TNF, BAX, SOCS1, FKBP1A, YWHAE, IL2, NOC2L	235	115	7517	2.5033487511563366	1.0	0.3649603609395765	36.134843719718646
GOTERM_BP_FAT	GO:0051174~regulation of phosphorus metabolic process	13	4.4673539518900345	0.03075412085651484	GTPBP4, TNF, SOCS1, FKBP1A, YWHAE, TNFRSF4, CISH, CDKN1A, SPRY1, NUP62, BAX, GADD45B, IL2	235	210	7517	1.9801621073961497	1.0	0.3849066553332582	40.43403098794263
GOTERM_BP_FAT	GO:0019220~regulation of phosphate metabolic process	13	4.4673539518900345	0.03075412085651484	GTPBP4, TNF, SOCS1, FKBP1A, YWHAE, TNFRSF4, CISH, CDKN1A, SPRY1, NUP62, BAX, GADD45B, IL2	235	210	7517	1.9801621073961497	1.0	0.3849066553332582	40.43403098794263
GOTERM_BP_FAT	GO:0042325~regulation of phosphorylation	12	4.123711340206185	0.04880084134727944	CDKN1A, SPRY1, GTPBP4, TNF, NUP62, BAX, SOCS1, FKBP1A, GADD45B, TNFRSF4, CISH, IL2	235	201	7517	1.9096856144807874	1.0	0.474296349775588	56.38683580106414
GOTERM_BP_FAT	GO:0033673~negative regulation of kinase activity	4	1.3745704467353952	0.1563393944542647	CDKN1A, SPRY1, NUP62, GADD45B	235	44	7517	2.907930367504836	1.0	0.7758946780724092	94.0372978783791
GOTERM_BP_FAT	GO:0006469~negative regulation of protein kinase activity	4	1.3745704467353952	0.1563393944542647	CDKN1A, SPRY1, NUP62, GADD45B	235	44	7517	2.907930367504836	1.0	0.7758946780724092	94.0372978783791
GOTERM_BP_FAT	GO:0051348~negative regulation of transferase activity	4	1.3745704467353952	0.1639050971081711	CDKN1A, SPRY1, NUP62, GADD45B	235	45	7517	2.843309692671395	1.0	0.7852464482790876	94.86480721244254
GOTERM_BP_FAT	GO:0043086~negative regulation of catalytic activity	5	1.718213058419244	0.21134309089622066	CDKN1A, SPRY1, NUP62, NR4A1, GADD45B	235	76	7517	2.1044232922732364	1.0	0.848417680378367	98.05096152489374
GOTERM_BP_FAT	GO:0045859~regulation of protein kinase activity	7	2.405498281786942	0.21843737452310152	CDKN1A, SPRY1, GTPBP4, NUP62, GADD45B, TNFRSF4, CISH	235	130	7517	1.7223895253682486	1.0	0.8559500386353477	98.32222859225061
GOTERM_BP_FAT	GO:0001932~regulation of protein amino acid phosphorylation	5	1.718213058419244	0.23124606298037523	TNF, BAX, SOCS1, FKBP1A, IL2	235	79	7517	2.024508483705898	1.0	0.8623603985626251	98.72442236303553
GOTERM_BP_FAT	GO:0043549~regulation of kinase activity	7	2.405498281786942	0.23875243951602085	CDKN1A, SPRY1, GTPBP4, NUP62, GADD45B, TNFRSF4, CISH	235	134	7517	1.6709749126706892	1.0	0.870835353849579	98.91600299754761
GOTERM_BP_FAT	GO:0051338~regulation of transferase activity	7	2.405498281786942	0.25961612135958695	CDKN1A, SPRY1, GTPBP4, NUP62, GADD45B, TNFRSF4, CISH	235	138	7517	1.6225408572309592	1.0	0.8903303504526596	99.31631459548753

Annotation Cluster 39	Enrichment Score: 0.9303889591302782
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_SEQ_FEATURE	repeat:TNFR-Cys 1	3	1.0309278350515463	0.08786440821640057	TNFRSF9, TNFRSF18, TNFRSF4	265	19	10040	5.982125124131081	1.0	0.9470866733102499	75.4357262084353
UP_SEQ_FEATURE	repeat:TNFR-Cys 2	3	1.0309278350515463	0.08786440821640057	TNFRSF9, TNFRSF18, TNFRSF4	265	19	10040	5.982125124131081	1.0	0.9470866733102499	75.4357262084353
