!Series_title	"T cell gene expression profile"
!Series_geo_accession	"GSE5960"
!Series_status	"Public on Oct 04 2006"
!Series_submission_date	"Oct 03 2006"
!Series_last_update_date	"Jan 08 2014"
!Series_pubmed_id	"17028589"
!Series_summary	"compare gene expression profiles between normal and anergic T cells and identify upregulated genes in anergic T cells"
!Series_summary	"Keywords: cell type comparison"
!Series_overall_design	"RNA from normal Th1 T cell clone and anergic Th1 T cell clone made anergic by plate-bound anti-CD3 antibody were isolated and amplified for microarray analysis"
!Series_type	"Expression profiling by array"
!Series_contributor	"Reinhard,,Marks"
!Series_contributor	"Allen,,Ho"
!Series_contributor	"Thomas,,Gajewski"
!Series_contributor	"Yuanyuan,,Zha"
!Series_sample_id	"GSM138549 GSM138550 GSM138551 GSM138552 "
!Series_contact_name	"yuanyuan,,zha"
!Series_contact_email	"yzha@uchicago.edu"
!Series_contact_phone	"772-702-4812"
!Series_contact_fax	"773-702-7195"
!Series_contact_department	"Department of Pathology"
!Series_contact_institute	"University of Chicago"
!Series_contact_address	"910 E. 58th St. MKL051"
!Series_contact_city	"Chicago"
!Series_contact_state	"IL"
!Series_contact_zip/postal_code	"60637"
!Series_contact_country	"USA"
!Series_platform_id	"GPL81"
!Series_platform_taxid	"10090"
!Series_sample_taxid	"10090"
!Series_relation	"BioProject: http://www.ncbi.nlm.nih.gov/bioproject/PRJNA97425"

!Sample_title	"Control1"	"Anergic1"	"Control2"	"Anergic2"
!Sample_geo_accession	"GSM138549"	"GSM138550"	"GSM138551"	"GSM138552"
!Sample_status	"Public on Oct 04 2006"	"Public on Oct 04 2006"	"Public on Oct 04 2006"	"Public on Oct 04 2006"
!Sample_submission_date	"Oct 03 2006"	"Oct 03 2006"	"Oct 03 2006"	"Oct 03 2006"
!Sample_last_update_date	"Oct 03 2006"	"Oct 03 2006"	"Oct 03 2006"	"Oct 03 2006"
!Sample_type	"RNA"	"RNA"	"RNA"	"RNA"
!Sample_channel_count	"1"	"1"	"1"	"1"
!Sample_source_name_ch1	"Th1 T cell"	"anergic Th1 T cell clone"	"Th1 T cell"	"anergic Th1 T cell clone"
!Sample_organism_ch1	"Mus musculus"	"Mus musculus"	"Mus musculus"	"Mus musculus"
!Sample_characteristics_ch1	"control CD4 T Cell clone"	"anergized CD4 T cell clone"	"control CD4 T Cell clone"	"anergized CD4 T cell clone"
!Sample_molecule_ch1	"polyA RNA"	"polyA RNA"	"polyA RNA"	"polyA RNA"
!Sample_extract_protocol_ch1	"total RNA was extracted using Trizol  method (Invitrogen)"	"total RNA was extracted using Trizol  method (Invitrogen)"	"total RNA was extracted using Trizol  method (Invitrogen)"	"total RNA was extracted using Trizol  method (Invitrogen)"
!Sample_label_ch1	"biotin"	"biotin"	"biotin"	"biotin"
!Sample_label_protocol_ch1	"Approximately 8 µg of total RNA was processed to produce biotinylated cRNA targets."	"Approximately 8 µg of total RNA was processed to produce biotinylated cRNA targets."	"Approximately 8 µg of total RNA was processed to produce biotinylated cRNA targets."	"Approximately 8 µg of total RNA was processed to produce biotinylated cRNA targets."
!Sample_taxid_ch1	"10090"	"10090"	"10090"	"10090"
!Sample_hyb_protocol	"standard Affymetrix procedures"	"standard Affymetrix procedures"	"standard Affymetrix procedures"	"standard Affymetrix procedures"
!Sample_scan_protocol	"standard Affymetrix procedures"	"standard Affymetrix procedures"	"standard Affymetrix procedures"	"standard Affymetrix procedures"
!Sample_description	"we are interested in which genes are upregulated during T cell anergy. Thus, RNA from normal quiescent T cell clones were extracted to be compared to RNA extracted from anergic T cell clones"	"we are interested in which genes are upregulated during T cell anergy. Thus,RNA from normal quiescent T cell clones were extracted to be compared to RNA extracted from anergic T cell clones"	"we are interested in which genes are upregulated during T cell anergy. Thus, RNA from normal quiescent T cell clones were extracted to be compared to RNA extracted from anergic T cell clones"	"we are interested in which genes are upregulated during T cell anergy. Thus, RNA from normal quiescent T cell clones were extracted to be compared to RNA extracted from anergic T cell clones"
!Sample_data_processing	"Affymetrix Microarray Suite 4.0"	"Affymetrix Microarray Suite 4.0"	"Affymetrix Microarray Suite 4.0"	"Affymetrix Microarray Suite 4.0"
!Sample_platform_id	"GPL81"	"GPL81"	"GPL81"	"GPL81"
!Sample_contact_name	"yuanyuan,,zha"	"yuanyuan,,zha"	"yuanyuan,,zha"	"yuanyuan,,zha"
!Sample_contact_email	"yzha@uchicago.edu"	"yzha@uchicago.edu"	"yzha@uchicago.edu"	"yzha@uchicago.edu"
!Sample_contact_phone	"772-702-4812"	"772-702-4812"	"772-702-4812"	"772-702-4812"
!Sample_contact_fax	"773-702-7195"	"773-702-7195"	"773-702-7195"	"773-702-7195"
!Sample_contact_department	"Department of Pathology"	"Department of Pathology"	"Department of Pathology"	"Department of Pathology"
!Sample_contact_institute	"University of Chicago"	"University of Chicago"	"University of Chicago"	"University of Chicago"
!Sample_contact_address	"910 E. 58th St. MKL051"	"910 E. 58th St. MKL051"	"910 E. 58th St. MKL051"	"910 E. 58th St. MKL051"
!Sample_contact_city	"Chicago"	"Chicago"	"Chicago"	"Chicago"
!Sample_contact_state	"IL"	"IL"	"IL"	"IL"
!Sample_contact_zip/postal_code	"60637"	"60637"	"60637"	"60637"
!Sample_contact_country	"USA"	"USA"	"USA"	"USA"
!Sample_supplementary_file	"NONE"	"NONE"	"NONE"	"NONE"
!Sample_data_row_count	"12488"	"12488"	"12488"	"12488"
!series_matrix_table_begin
"ID_REF"	"GSM138549"	"GSM138550"	"GSM138551"	"GSM138552"
"162194_r_at"	11.4	13.2	6	26
"162195_i_at"	3.7	11.8	8	7.3
"162196_f_at"	8.9	15.2	13.6	12.7
"162197_at"	8.3	6.4	11.1	17.7
"162198_f_at"	77.3	51	122.6	108.6
"162199_r_at"	15.8	31.4	57.6	69.1
"162200_r_at"	4.2	1.8	1.6	4.1
"162201_r_at"	60.6	58	67.8	52.4
"162202_f_at"	202.7	177.7	367.4	202.4
"162203_r_at"	19	1.7	2.2	11.1
"162204_r_at"	41.1	17.5	121.6	120
"162205_f_at"	353	284	473	374.9
"162206_f_at"	754.6	398.6	204.3	221.5
"162207_f_at"	29.9	15.6	20.7	27.6
"162208_f_at"	6.9	5.7	12.1	5.5
"162209_r_at"	7.7	0.9	3.5	1.6
"162210_r_at"	90.5	35.5	37.7	47.1
"162211_r_at"	88.5	31.5	83.5	152.8
"162212_at"	35.3	8	19.2	14.2
"162213_i_at"	21.4	91.7	151	150.2
"162214_r_at"	51.6	36.4	80	62.9
"162215_f_at"	9.5	16.1	14.3	63.9
"162216_i_at"	15.9	20.2	40.2	18.6
"162217_r_at"	67.8	5.7	33.1	42.1
"162218_f_at"	194.6	141.1	162.5	258
"162219_f_at"	13	30.3	54	18.1
"162220_r_at"	26.5	60	76	130.4
"162221_i_at"	116.1	88.7	99.7	63.5
"162222_r_at"	50	16.3	78	37.8
"162223_f_at"	8.5	16.4	81.8	121.7
"162224_r_at"	9.8	16.1	8.1	61.5
"162225_f_at"	65.8	73.3	46.4	44.7
"162226_r_at"	163	95.9	196.5	185.6
"162227_r_at"	669.2	576.2	848.2	844.5
"162228_f_at"	84.2	113.8	117	159.9
"162229_at"	10.3	10.5	10	13.4
"162230_r_at"	20.8	1.8	11.5	18.3
"162231_r_at"	152.5	135.3	55.1	81.3
"162232_r_at"	35.2	14.6	18	2.8
"162233_r_at"	23.8	29.8	28.5	18.2
"162234_f_at"	7.8	2.8	5.8	10.6
"162235_f_at"	79	62.9	169	38.4
"162236_f_at"	129.9	353.9	201.9	347.2
"162237_f_at"	100.6	17.2	32	23.9
"162238_r_at"	263.2	95.7	125.7	337.4
"162239_at"	9.1	4.3	18.2	13
"162240_r_at"	1.8	1.1	1.7	2.8
"162241_r_at"	3.9	32.6	21	4.3
"162242_at"	48.5	29.2	98	33.4
"162243_f_at"	79.4	23.7	42.3	103.3
"162244_r_at"	30.3	33.9	45.3	30.7
"162245_f_at"	86.5	91.7	164.9	233.8
"162246_r_at"	278.7	179.4	284.4	362.3
"162247_r_at"	954.3	679.5	1038.6	1125.2
"162248_f_at"	25.5	38.2	51.3	49.3
"162249_f_at"	11.5	10	15.8	46.1
"162250_f_at"	269.9	123.4	267.2	172.4
"162251_f_at"	156.7	112.7	162.1	218.8
"162252_f_at"	73.2	37.7	110.1	53
"162253_i_at"	138.5	136.9	91.1	30.7
"162254_f_at"	35.7	17.6	99.1	14.3
"162255_s_at"	43.4	66.3	78.7	128.5
"162256_r_at"	684.3	410.4	361.2	278.1
"162257_i_at"	17.2	30.4	122.4	163.2
"162258_f_at"	77.1	21.3	16.6	17.2
"162259_f_at"	4.9	5.5	12.7	20.4
"162260_at"	186.7	135	255.6	226.1
"162261_f_at"	80.3	85.4	152.1	110.2
"162262_f_at"	440.4	664.4	735.4	644.1
"162263_f_at"	105.1	57.9	33.3	94.1
"162264_s_at"	2.9	2.7	4.2	5.8
"162265_r_at"	195.3	170.9	258.3	300.3
"162266_f_at"	102.7	51	104	101.5
"162267_r_at"	94.9	92.1	274.2	246.7
"162268_at"	64.8	125.4	56.1	37.4
"162269_at"	37	2.8	5.9	27.4
"162270_r_at"	62.3	51.9	34.9	36.1
"162271_f_at"	28.8	16.6	73	119.2
"162272_r_at"	132.6	137.8	373	302.8
"162273_at"	102.9	89.7	280.6	208
"162274_f_at"	18.9	5.8	81.5	19
"162275_f_at"	267.5	294.8	374.5	289.2
"162276_i_at"	86.1	174.3	260.7	347.1
"162277_r_at"	96.1	41.3	94.3	73.1
"162278_r_at"	107.2	77.4	192.8	179.3
"162279_f_at"	571	460.4	513	348.1
"162280_f_at"	14.6	11.9	19.6	20.3
"162281_at"	154.7	144.1	48.7	47.7
"162282_f_at"	20.6	30.8	66.6	35.9
"162283_r_at"	44.8	7.7	23	30.4
"162284_r_at"	1361.7	1042.4	1937.9	1840.3
"162285_r_at"	11.5	5	7.9	39
"162286_r_at"	76.4	128.8	209.8	185.3
"162287_r_at"	206.1	189.3	288	309.3
"162288_f_at"	108.3	76.2	145.7	65.5
"162289_at"	5.1	22.2	15.2	8
"162290_f_at"	245.7	202.8	288	259.6
"162291_r_at"	46.6	12.8	5.9	21.1
"162292_r_at"	1080.6	916	1359.3	1387.9
"162293_r_at"	53.6	19	64.5	182.6
"162294_f_at"	1.7	1.4	4.6	2
"162295_at"	7.8	11.9	4.9	7.6
"162296_at"	155.4	31.9	178	205.3
"162297_s_at"	4.8	20.5	22.3	9.8
"162298_r_at"	8.8	4.1	2.9	2.5
"162299_f_at"	928.2	750.7	992.3	839.9
"162300_at"	5.6	2.2	9.6	8.3
"162301_f_at"	247.8	182.5	261.9	197.3
"162302_f_at"	58.1	26.7	29.7	36.8
"162303_f_at"	58.2	34	46.3	42.7
"162304_r_at"	70.8	48	98.6	66.5
"162305_f_at"	15.1	9.3	7.6	13.2
"162306_at"	8.1	4.1	8.8	5.6
"162307_at"	13.2	15	30	20.8
"162308_f_at"	124.9	93.5	58.7	119.5
"162309_at"	5	7	8.7	5.1
"162310_r_at"	23.9	28.7	20.4	36.7
"162311_f_at"	678.7	573.6	1110.2	955.3
"162312_f_at"	24	10.9	5.4	5.9
"162313_f_at"	280.5	364.1	326.3	426.5
"162314_at"	256.8	124.3	178.2	37.5
"162315_f_at"	14.7	6.6	6.8	12.9
"162316_f_at"	107.2	38	76.1	71.9
"162317_r_at"	154.7	119.1	229.9	268.5
"162318_r_at"	10.2	52	56.2	17.1
"162319_i_at"	65	32.2	70.6	88.3
"162320_at"	53.2	17.6	85.1	24.7
"162321_f_at"	85.1	59.7	246.8	367.2
"162322_r_at"	76.1	62.8	137.3	92.8
"162323_at"	67.5	8.2	25.3	38.8
"162324_at"	227.6	102.7	237.9	188.6
"162325_f_at"	99.6	128.4	151.3	191.6
"162326_at"	197	224.9	233.2	259.3
"162327_f_at"	242.2	315.8	211.3	268.2
"162328_f_at"	92	106.2	168.9	188.4
"162329_r_at"	9.5	16.2	24.3	10.6
"162330_f_at"	262.4	68.2	223.1	230.7
"162331_f_at"	19.7	18.5	28.2	38.6
"162332_f_at"	93	171	24.5	126.8
"162333_r_at"	162.6	84.3	236.9	170.6
"162334_r_at"	63.8	5.7	49.6	9.7
"162335_at"	45.9	42.5	145.7	56
"162336_r_at"	79.8	55.6	78.1	76.5
"162337_f_at"	215.1	177.3	169.5	127.5
"162338_r_at"	1260.4	1216.6	1660.1	2050.8
"162339_r_at"	21.5	39.7	42.5	28.4
"162340_r_at"	176	115.7	265	245.7
"162341_r_at"	216.8	265.3	564.5	282
"162342_at"	37.1	13.5	20.7	43
"162343_f_at"	499.4	627.7	429.4	603.1
"162344_at"	10.8	2.2	13.8	7
"162345_at"	8.9	5.5	5.8	9.7
"162346_f_at"	206.8	78.2	106.7	144.8
"162347_f_at"	197.5	149.7	229.9	203.6
"162348_r_at"	61.7	27.8	150.3	112.8
"162349_i_at"	32.1	41.8	7.9	41.3
"162350_at"	508.5	569.4	711.1	444.9
"162351_f_at"	74	52.3	62.7	56.3
"162352_r_at"	8.3	3.5	4.7	5
"162353_at"	171.2	125	124.1	129.3
"162354_f_at"	15.6	17.1	55.7	25.4
"162355_at"	7.4	5.1	4.1	15.6
"162356_r_at"	789.9	591.5	1027.3	804.3
"162357_at"	28.9	12.4	31.5	11.9
"162358_i_at"	511.2	334.5	330.3	440.3
"162359_r_at"	290.5	250.3	365.9	391
"162360_f_at"	319.8	173.9	245.2	179
"162361_at"	71.2	56.4	67.5	24
"162362_f_at"	2.5	2	3	8.5
"162363_at"	72	28	114.6	77.9
"162364_f_at"	11.3	34.1	55	28.4
"162365_i_at"	253	333	467.7	757.5
"162366_r_at"	43.7	39.4	91.2	117.6
"162367_f_at"	9.2	16.2	8.8	27.4
"162368_r_at"	98.5	52.6	69	40.4
"162369_f_at"	54.5	29.3	31.9	13.8
"162370_r_at"	314.3	198.2	420.1	412.3
"162371_r_at"	730.4	575.3	754.1	917.2
"162372_f_at"	139.6	213.9	213.8	139.2
"162373_r_at"	14.3	15.2	38.2	106.7
"162374_r_at"	2.1	32.2	18.5	50.7
"162375_i_at"	5.4	18.9	4.9	2.1
"162376_r_at"	16.2	4.9	14.3	3
"162377_f_at"	171.7	91.8	25.1	11.8
"162378_r_at"	42.2	19.4	11.5	35.8
"162379_r_at"	108.6	139.2	293.3	331.1
"162380_r_at"	155.6	171.7	298.4	165.6
"162381_f_at"	220.6	243.1	221.1	339.8
"162382_f_at"	18.8	66.9	62.2	35.9
"162383_r_at"	490.1	478.6	505.6	610.5
"162384_f_at"	11.9	17.3	10.4	23.8
"162385_i_at"	67.7	31.5	54.1	93.3
"162386_at"	13.4	3.1	5.6	3.3
"162387_f_at"	76.2	103.4	169.7	190.2
"162388_r_at"	893.3	949.9	1255.4	851.8
"162389_at"	31.7	30	130.1	100.3
"162390_r_at"	8	3.9	6.7	30.2
"162391_r_at"	4.8	2.5	5.5	4.9
"162392_r_at"	592.4	387.8	793.9	889.4
"162393_at"	35.2	32	93.7	72.9
"162394_r_at"	260.7	132.6	193.2	160.5
"162395_r_at"	6.8	5.8	3.7	6.4
"162396_at"	14.8	47.5	20.4	57.6
"162397_r_at"	166.5	128.2	331.6	189.2
"162398_at"	117.9	124.9	148.2	102.7
"162399_f_at"	389.3	1035.3	592.3	670.6
"162400_f_at"	118.7	88	133.5	55.5
"162401_f_at"	11	6.4	8.5	10.5
"162402_r_at"	45.8	49.9	60.1	105
"162403_at"	68.3	62	71.7	134.3
"162404_i_at"	97.1	49.6	194	162.5
"162405_at"	47.9	18.1	31.6	16.6
"162406_f_at"	14.5	5.9	7.5	8.1
"162407_at"	60.5	44.1	147.8	92.9
"162408_f_at"	62.4	13	61.4	15.3
"162409_r_at"	12.4	21.8	63.9	42.4
"162410_s_at"	9.3	13.7	21.9	19.5
"162411_f_at"	3.5	2.7	7.6	7.9
"162412_r_at"	41.9	26.9	20.7	34.5
"162413_r_at"	53.2	50.8	68	66
"162414_f_at"	15.3	5.3	12.3	11.4
"162415_f_at"	838.1	525.4	822.9	619.5
"162416_at"	5.1	3.8	7.3	5.4
"162417_at"	159.7	113.9	262.9	93
"162418_r_at"	215.5	144.9	171.3	206.9
"162419_r_at"	55.3	8.6	9.8	10.3
"162420_r_at"	171.5	186.7	223.9	157.6
"162421_r_at"	9.9	1.7	2.5	5.1
"162422_r_at"	773.5	441.6	877.7	950.5
"162423_f_at"	19	11.5	51.9	25.2
"162424_f_at"	1108.8	1334.8	1545.5	808.1
"162425_f_at"	35.4	24	83.6	10.3
"162426_f_at"	197.6	249.7	219.2	310.1
"162427_r_at"	20.6	15.4	20.4	28.7
"162428_i_at"	1119.6	747.8	1193.3	1392.5
"162429_r_at"	241.8	48.5	270.8	292.6
"162430_at"	44.9	8.6	61.5	5.4
"162431_at"	48	57.4	76.1	105.4
"162432_f_at"	49.3	27.1	28.4	147.6
"162433_f_at"	9.3	8.4	18.2	24.6
"162434_i_at"	42.7	30.9	29.9	17.7
"162435_f_at"	131.9	150.6	237.7	275.1
"162436_at"	33	48.5	34.3	60.2
"162437_at"	2.2	2.4	2	2.5
"162438_f_at"	102.7	206.1	231.2	240.7
"162439_at"	11	25.7	23.3	30.7
"162440_r_at"	1311	1155.5	1959.7	1809
"162441_i_at"	115.6	21.6	48.3	25.2
"162442_r_at"	161.2	172.3	118.1	217.9
"162443_at"	4.6	3.6	5.2	6.4
"162444_r_at"	78.6	94.2	141.6	148.8
"162445_at"	10.9	31.5	64.4	110.1
"162446_at"	72.2	54.7	28.3	41.3
"162447_f_at"	462.8	386.1	482.5	406.6
"162448_f_at"	9.8	5.2	19.6	6
"162449_f_at"	58.6	27.1	40.8	18
"162450_f_at"	9.2	7.7	8.7	8.2
"162451_r_at"	36.5	17.3	1.2	23
"162452_at"	102.4	76.9	175.9	132.5
"162453_at"	12.7	14.5	16.8	29.4
"162454_f_at"	15.1	6.2	16	24.7
"162455_f_at"	104.8	139.4	85.7	171.3
"162456_f_at"	30.2	10.4	20.2	31.5
"162457_f_at"	204.6	170.9	474.6	411.4
"162458_i_at"	348.3	460.2	613.1	621.2
"162459_f_at"	6.4	8.7	5.8	11.6
"162460_f_at"	368.1	238.9	297.4	226.6
"162461_at"	116.7	51.4	147.3	110.6
"162462_r_at"	15.5	12.9	46.6	26.5
"162463_at"	112.7	74.3	60.9	79.1
"162464_f_at"	233.5	205.4	331.3	329.1
"162465_i_at"	3.8	4.8	265.5	106.7
"162466_at"	364.3	357.9	482.3	525.6
"162467_r_at"	18.8	31.8	38.7	31.9
"162468_at"	783.8	981.1	1494.1	1851.4
"162469_r_at"	2009	1737.6	2260.8	2548.9
"162470_at"	286.8	322.9	267.7	289.7
"162471_i_at"	8.9	2.6	33.7	65.7
"162472_f_at"	69.2	34.6	61.2	80.1
"162473_r_at"	4	3.6	21	3.7
"162474_f_at"	11.1	9.4	18.6	5.4
"162475_f_at"	4.8	30.7	13.2	23
"162476_r_at"	68.3	20.9	97.4	81.6
"162477_r_at"	38.7	43	116.2	21.2
"162478_r_at"	36.2	39.4	13	19.1
"162479_f_at"	499.1	493.3	497.1	430.4
"162480_f_at"	13.8	5.4	11	8.1
"162481_f_at"	378.2	698.7	836.9	451.6
"162482_at"	392.1	382	330.1	202.6
"162483_f_at"	47.9	79.2	41	57
"162484_r_at"	165.5	144.5	223.6	348.1
"162485_at"	2.7	2.6	3.7	10.2
"162486_f_at"	233.6	520.4	722.4	922.2
"162487_f_at"	310.4	273.4	429.3	380.1
"162488_at"	17	19.4	20.2	18.4
"162489_i_at"	835.9	801.5	784.1	646.2
"162490_f_at"	136.5	94.6	94.6	177.3
"162491_f_at"	13.7	40.3	13.8	24.3
"162492_at"	110	119.2	222.7	49.9
"162493_r_at"	148.6	142.9	262.3	161.1
"162494_at"	12.3	9.4	14.8	44.7
"162495_r_at"	32.5	13.4	12.8	23.3
"162496_r_at"	396.6	435.9	561.1	520.5
"162497_r_at"	838.3	759.1	896.3	769.5
"162498_r_at"	59.9	48.5	73.4	45.2
"162499_f_at"	156.7	153.4	152.7	73.9
"162500_f_at"	220.9	141	361.7	233.7
"162501_at"	182.7	197.2	248.3	144.6
"162502_f_at"	198.3	134.4	121.3	150.4
"162503_f_at"	152.3	291.2	128.3	150.7
"162504_at"	133	59.9	42	73.9
"92180_at"	239.9	190.2	229.7	276.7
"92181_at"	58.9	157.3	81	95.7
"92182_at"	375.4	367.4	473.7	305.4
"92183_at"	211.1	116.7	252.1	391.8
"92184_at"	16.3	11.2	18	17.9
"92185_at"	777.1	294.2	439.8	378.9
"92186_at"	51.3	28	21.1	19.9
"92188_s_at"	26.3	23.6	27.3	21.9
"92189_at"	987.6	575.8	380.8	402
"92190_at"	72.4	49.4	199.9	145.8
"92191_at"	406.5	334	330.7	239.3
"92192_s_at"	8.8	14.8	10.3	13.2
"92193_r_at"	91.5	60	154.6	175.4
"92194_at"	179.4	90.4	195.1	182.9
"92195_at"	101.5	225.2	136.1	223.1
"92196_f_at"	4027.1	2689.1	3837.1	3393.8
"92197_r_at"	1827.4	2109.3	1991	1839.1
"92198_s_at"	5.1	4.7	10.9	13.8
"92199_at"	511	632.6	521	577
"92200_at"	63.9	40.2	22.3	16.7
"92201_at"	42.1	63.6	206.6	175
"92202_g_at"	115.3	33.3	87.1	84.3
"92203_s_at"	16.2	4533.6	14.1	3129.4
"92204_at"	76.1	2480.8	91.5	1625.1
"92205_at"	22.2	15.2	56.2	32.2
"92206_at"	2318.9	1310.6	2822.2	1927
"92207_at"	54.7	22.5	68.3	139.9
"92208_at"	83.8	98	92.8	76.1
"92209_at"	305.4	416.5	316.3	403.8
"92210_at"	46.9	12.9	10.1	29.7
"92211_at"	372.7	331.4	530.1	473.4
"92212_at"	64.1	108.3	115.9	144
"92213_at"	14.2	22.3	15.3	53.8
"92214_at"	921.8	802.1	1042	828.7
"92215_at"	9.1	11.4	23.3	22.8
"92216_at"	956.1	398.7	339.6	332.8
"92217_s_at"	1635.8	1044.7	1608.5	916.5
"92218_at"	10.7	6.6	18.8	11.8
"92219_s_at"	13.2	2.2	6.7	4.1
"92220_s_at"	437.7	963.1	599.5	1260.5
"92222_f_at"	96.6	101.5	117.8	124.9
"92223_at"	95.2	110.9	63.3	121.4
"92224_at"	65.7	18.5	125.2	72
"92225_f_at"	370.1	204.6	697.2	431.2
"92226_at"	1581.2	1686	1576.3	1241.5
"92227_s_at"	19.1	9.2	9.2	7.2
"92228_at"	154.3	59.7	37.6	177
"92229_at"	129	48.6	120.7	105.1
"92230_at"	29.8	30.6	17.6	27
"92231_at"	84.1	84.1	205.7	153.5
"92232_at"	843.2	454.9	104.4	192.5
"92233_at"	1017.8	1242.7	736.9	601.3
"92234_at"	128.7	271.4	185.1	543.1
"92235_g_at"	232.3	179	237.8	531
"92237_at"	16.5	20.7	15.1	12.8
"92238_at"	98.3	11.4	27.7	62
"92239_at"	32.7	29.4	125.3	31.6
"92240_at"	101.3	67	148.7	67.9
"92241_at"	669.8	744.1	669.4	777.9
"92242_at"	15.1	12.8	13.7	11.6
"92243_at"	449.9	292.6	635.3	671
"92244_at"	24.3	27.2	89.9	19.6
"92245_at"	255.9	334.4	357	363.2
"92246_at"	191.9	79.1	123	172
"92247_at"	88.5	68.8	156.8	154.7
"92248_at"	224.7	478.9	116.2	239.2
"92249_g_at"	353.8	625.2	226.4	400.3
"92250_s_at"	8.1	37.5	8.8	7.4
"92251_f_at"	45.1	18.4	129.6	71.3
"92252_at"	43.9	29.3	23.8	15.3
"92253_at"	82.3	163.4	202	199.1
"92254_at"	85.1	21.4	114.2	31.6
"92255_at"	21.9	19.9	16.9	34.5
"92256_at"	202.3	488.2	192.6	255.5
"92257_at"	216.6	210.4	224.5	174.5
"92258_at"	17.7	7.8	123.8	29.1
"92259_at"	620.7	408.1	672.5	675.1
"92260_at"	32.6	68.3	108.4	91.4
"92261_at"	142.7	163.6	164.3	240.9
"92262_at"	808.8	891.9	879.7	1238.7
"92263_at"	16.5	40.4	32.2	67.2
"92264_at"	29.8	23	27.7	21.4
"92265_f_at"	186.9	188	474.5	355.5
"92266_at"	8.9	5.8	9.4	9.5
"92267_at"	1316.6	830.5	1103.7	1318.9
"92268_at"	1656.4	1090	1273	761.7
"92269_r_at"	38	41.7	25.7	66.2
"92270_at"	57.8	134.8	63.5	44.6
"92271_at"	11.2	29.8	11.9	18.1
"92272_at"	172.8	240.5	324.4	202.8
"92273_at"	5303.4	1618.8	3171.3	1554
"92274_at"	34.8	12.5	20.4	36.4
"92275_at"	98.4	39.3	62.3	55.2
"92276_at"	24.8	26	41.9	24.9
"92277_at"	4.6	2.6	12.7	4.3
"92278_at"	520.2	489.4	760.6	578.2
"92279_at"	280.6	260.1	310	319.3
"92280_at"	14.9	51.8	15.3	44.9
"92281_at"	396.6	342.3	476.6	539.5
"92282_at"	417.8	267.5	456.8	323
"92283_s_at"	6.3	27	20.1	25.2
"92284_r_at"	9.7	10.4	14.2	22.9
"92285_at"	27.4	44.9	60.8	66.8
"92286_g_at"	77.5	25.6	58.4	59
"92287_at"	326.5	268.6	349.8	348
"92288_at"	94.2	72.9	109.7	163.5
"92289_at"	9.4	7.4	9.8	14.9
"92290_at"	298	196.5	250.8	273.8
"92291_f_at"	46.1	2.9	16.8	61.3
"92292_at"	358.5	179.2	276.8	270.6
"92293_at"	13.1	10.1	13.7	15.7
"92294_at"	492	314.7	271.8	310.1
"92295_at"	19.4	11.7	23.1	47.3
"92296_at"	46.6	76.4	49.5	21.6
"92299_at"	79.6	14.2	66.8	55.8
"92300_at"	496.7	572.6	255.9	309.5
"92301_at"	117.6	606.1	484.7	800.7
"92302_at"	329.2	507	458.4	487.4
"92303_at"	239.8	154.3	446.8	366.7
"92304_at"	346.8	213.2	452.7	222
"92305_s_at"	181.5	183.8	238	381.9
"92306_at"	7.5	10.3	194.2	160.8
"92307_at"	155.8	110.8	154.9	214.1
"92308_at"	8.5	5.5	15	43.3
"92309_i_at"	40.3	17.9	18.7	21.3
"92310_at"	4782.9	1832.4	3020	514.9
"92311_s_at"	23.9	14.4	9.7	20.3
"92312_at"	91.8	81.3	133.4	147.2
"92313_at"	70.5	70	78.1	110.4
"92314_at"	73.7	16.4	135.4	96.9
"92315_at"	99.1	48.8	117.7	146.7
"92316_f_at"	34.2	17.2	73	35.9
"92317_at"	5.7	5.6	39.2	30
"92318_at"	58.2	17.3	82.2	92.7
"92319_i_at"	16.9	21.7	79.1	69.4
"92320_f_at"	67.3	27.8	25.2	27
"92321_r_at"	22.3	26.8	64.4	21.2
"92322_at"	152.8	134.7	297.5	218.2
"92323_at"	146.4	138.5	135.4	189.3
"92324_at"	4.6	3.5	41.7	16
"92325_at"	33.3	32.5	46.9	47.7
"92328_at"	33.1	19.4	46.3	43
"92329_at"	76.2	57.2	96.7	74.4
"92330_r_at"	191.1	152.2	402.1	318.5
"92331_at"	7.6	8.9	14.4	11
"92332_at"	14.6	10.1	58.8	57.3
"92333_at"	14.2	10.9	44.1	66.6
"92334_at"	18.6	12.9	33.6	27.2
"92335_at"	77.3	16.7	72.1	32.4
"92336_at"	23.1	14.5	83.6	105.1
"92337_g_at"	10.5	5.6	25.7	12.4
"92338_f_at"	161.9	112.1	223	161.2
"92339_at"	611.7	210.3	239	141.9
"92340_at"	34.1	34.9	116	51.5
"92341_at"	124.7	23.4	424.7	109.1
"92342_at"	20.7	23.8	39.8	24.9
"92343_at"	77.6	103.9	161.5	141.8
"92344_at"	70.1	67	185.2	96.6
"92345_g_at"	268.8	185.8	549.6	405.4
"92346_at"	26.9	73	38.8	15.5
"92347_at"	26.5	24	41.4	38.4
"92348_at"	423.4	282.7	537.8	456.2
"92349_at"	29.2	6.8	13.5	12.5
"92350_at"	844.8	1006.4	602.5	930.2
"92351_at"	20.7	19.8	37.7	30.1
"92352_at"	288	408.9	486	496.8
