id	chr_name	start	end	chromosome_id	tag_count_0_1um_pcc	id_0_1um_pcc	tag_count_no_peptide	id_no_peptide	tag_count_10um_k99a	id_10um_k99a	tag_count_100um_k99a	id_100um_k99a	tag_count_10um_pcc	id_10um_pcc
7795	chr11	78036818	78039062	13	93.2	7795	106.0	6190.0	107.2	6073.0	44.7	11291.0	80.3	6228.0
7796	chr11	106217276	106218984	13	93.2	7796	157.7	2667.0	181.1	1951.0			80.9	6160.0
7798	chr12	59129312	59131182	15	93.2	7798	91.8	7760.0	77.1	9799.0			30.0	17853.0
7799	chr13	21451888	21453394	14	93.2	7799	93.4	7570.0	85.8	8596.0	55.4	8715.0	79.7	6317.0
7802	chr13	67080372	67082390	14	93.2	7802	63.4	12153.0	93.1	7666.0	56.6	8482.0	76.2	6791.0
7803	chr14	54687029	54688595	11	93.2	7803	150.2	2985.0	99.5	6917.0	73.5	5767.0	84.3	5741.0
7805	chr15	76576348	76578286	16	93.2	7805	79.3	9518.0	95.3	7409.0	63.3	7286.0	84.9	5668.0
7807	chr17	21960470	21963022	18	93.2	7807	90.9	7894.0	114.5	5366.0	91.6	3782.0	65.3	8584.0
7808	chr17	36118810	36120792	18	93.2	7808	95.9	7276.0	82.6	9053.0	64.5	7098.0	68.7	7992.0
7809	chr17	55944677	55946623	18	93.2	7809	98.5	7019.0	78.0	9692.0	56.6	8504.0	61.8	9222.0
7810	chr17	78200625	78202821	18	93.2	7810	111.8	5626.0	84.4	8795.0	65.6	6913.0	47.9	12286.0
7811	chr17	80223635	80225293	18	93.2	7811	108.5	5964.0	107.2	6083.0	69.6	6279.0	67.6	8172.0
7812	chr18	9957468	9959376	20	93.2	7812	109.3	5874.0	91.7	7873.0	28.3	16819.0	40.4	14400.0
7813	chr18	34371746	34374026	20	93.2	7813	90.1	7997.0	104.5	6408.0	49.8	10036.0	63.5	8917.0
7816	chr19	41933557	41934827	21	93.2	7816	120.1	4854.0	127.7	4277.0	93.9	3612.0	67.0	8288.0
7817	chr19	46056205	46058393	21	93.2	7817	111.0	5715.0	158.8	2657.0	98.4	3238.0	143.8	1827.0
7818	chr19	46396806	46398410	21	93.2	7818	223.6	1204.0	102.2	6625.0	86.5	4227.0	77.4	6641.0
7819	chrX	7762695	7764621	3	93.2	7819	96.8	7204.0	97.2	7201.0	52.6	9415.0	76.8	6716.0
7821	chrX	102185014	102188718	3	93.2	7821	68.4	11313.0	90.3	8041.0	63.9	7208.0	99.9	4138.0
7822	chr1	64615941	64618129	1	92.6	7822	93.4	7487.0	94.9	7421.0	24.3	18320.0	86.6	5420.0
7824	chr1	165458975	165460219	1	92.6	7824	76.8	9802.0	72.1	10538.0	43.0	11657.0	45.1	12915.0
7826	chr2	26351133	26352491	2	92.6	7826	104.3	6315.0	87.1	8383.0	69.6	6222.0	74.5	6989.0
7827	chr2	30827209	30828591	2	92.6	7827	77.6	9658.0	91.7	7828.0	57.7	8187.0	81.4	6057.0
7828	chr2	34825368	34827120	2	92.6	7828	84.3	8689.0	86.2	8499.0			101.1	3998.0
7829	chr2	34913387	34915183	2	92.6	7829	97.6	7034.0	74.4	10185.0	53.7	9022.0	72.8	7260.0
7830	chr2	80314778	80317106	2	92.6	7830	75.9	9937.0	116.8	5118.0	34.5	14274.0	37.5	15163.0
7831	chr2	117249221	117250951	2	92.6	7831	111.8	5558.0	101.3	6687.0	60.5	7686.0	79.7	6267.0
7832	chr2	154602559	154604497	2	92.6	7832			115.9	5217.0	87.7	4077.0		
7833	chr2	180271297	180273297	2	92.6	7833	101.8	6563.0	93.1	7633.0	78.6	5040.0	87.8	5300.0
7835	chr3	55111982	55113110	4	92.6	7835	107.6	5991.0	112.2	5554.0	74.1	5622.0	67.6	8101.0
7836	chr3	103057368	103059184	4	92.6	7836	88.4	8141.0	92.2	7765.0	62.8	7314.0	79.7	6276.0
7839	chr3	121427424	121428714	4	92.6	7839	64.2	11930.0	82.1	9071.0	58.3	8106.0	79.1	6352.0
7840	chr4	41463478	41465806	5	92.6	7840	84.3	8700.0	105.8	6187.0				
7841	chr4	45342500	45344340	5	92.6	7841	66.7	11488.0	86.2	8512.0	74.7	5548.0	53.7	10867.0
7842	chr4	88093431	88095603	5	92.6	7842	105.1	6239.0	96.7	7216.0	70.1	6162.0	75.1	6924.0
7843	chr4	117681381	117682865	5	92.6	7843	101.8	6579.0	113.6	5424.0	69.0	6309.0	83.8	5774.0
7847	chr5	113991280	113993248	6	92.6	7847	69.2	11042.0	92.6	7701.0	79.7	4920.0	93.0	4753.0
7849	chr5	122371362	122374002	6	92.6	7849	70.1	10904.0	108.1	5969.0	37.3	13391.0	59.5	9603.0
7850	chr5	146220013	146222067	6	92.6	7850	81.8	9077.0	94.4	7491.0	67.3	6586.0	67.6	8118.0
7853	chr6	120364318	120365904	7	92.6	7853	101.8	6595.0	96.3	7283.0	62.2	7409.0	83.8	5785.0
7854	chr6	125144766	125147524	7	92.6	7854	96.8	7136.0	92.6	7703.0	37.9	13217.0	49.7	11779.0
7855	chr7	19148409	19149743	8	92.6	7855	175.2	2078.0	171.1	2253.0	69.0	6319.0	69.9	7735.0
7856	chr7	44983633	44985691	8	92.6	7856	28.4	21037.0	73.9	10278.0	64.5	7045.0	95.3	4544.0
7858	chr7	126648850	126650438	8	92.6	7858	96.8	7142.0	92.2	7783.0	51.5	9600.0	110.9	3310.0
7860	chr8	64732149	64734695	10	92.6	7860	97.6	7066.0	117.2	5082.0	76.9	5280.0	83.8	5790.0
7862	chr8	72761685	72763251	10	92.6	7862	111.0	5675.0	110.4	5750.0	82.0	4699.0	65.3	8547.0
7863	chr8	80737696	80739280	10	92.6	7863	76.8	9857.0	81.7	9174.0	59.9	7820.0	64.7	8643.0
7864	chr8	83331164	83333174	10	92.6	7864	101.0	6685.0	89.0	8168.0			73.4	7205.0
7865	chr8	104590552	104592916	10	92.6	7865	81.8	9096.0	90.3	8014.0	54.3	8936.0	59.5	9625.0
7866	chr8	124521153	124522791	10	92.6	7866	88.4	8183.0	96.7	7241.0	84.3	4427.0	84.3	5713.0
7868	chr9	44407691	44409803	12	92.6	7868	56.7	13452.0	75.3	10052.0	47.5	10537.0	58.3	9882.0
7871	chr9	63758319	63759515	12	92.6	7871	523.1	157.0	462.1	214.0	57.1	8332.0	71.1	7561.0
7872	chr9	69988372	69991238	12	92.6	7872	90.1	7956.0	104.5	6371.0				
7873	chr9	78448108	78450378	12	92.6	7873	71.8	10669.0	87.1	8412.0	39.0	12887.0	65.9	8442.0
7874	chr10	43220753	43223001	9	92.6	7874	101.0	6701.0	98.5	6997.0	37.9	13248.0	35.8	15797.0
7875	chr10	81560153	81562251	9	92.6	7875	136.8	3682.0	134.1	3881.0	53.7	9091.0	74.5	7028.0
7878	chr11	59846924	59849918	13	92.6	7878	80.9	9248.0	77.6	9732.0				
7880	chr11	93994502	93996190	13	92.6	7880	90.1	7966.0	85.3	8651.0	56.6	8471.0	82.6	5958.0
7883	chr11	101732283	101734425	13	92.6	7883	82.6	8986.0	99.0	6954.0	59.9	7847.0	59.5	9651.0
7884	chr11	116167263	116169185	13	92.6	7884	98.5	6986.0	104.5	6384.0	63.9	7185.0	61.2	9308.0
7885	chr12	91383391	91385297	15	92.6	7885	102.6	6524.0	91.2	7909.0	56.0	8599.0	65.9	8475.0
7886	chr13	21716054	21717792	14	92.6	7886	146.8	3142.0	161.0	2572.0	107.5	2662.0	75.7	6884.0
7889	chr13	55593149	55595183	14	92.6	7889	98.5	6998.0	86.7	8480.0	50.9	9762.0	63.0	8995.0
7890	chr14	18268174	18270434	11	92.6	7890	75.9	10020.0	128.6	4208.0	64.5	7084.0	54.3	10813.0
7891	chr14	31337023	31338551	11	92.6	7891	82.6	8997.0	85.8	8597.0	15.3	23744.0	74.5	7055.0
7892	chr14	54780862	54782270	11	92.6	7892	116.0	5222.0	104.0	6452.0	43.0	11757.0	46.2	12732.0
7895	chr14	105257888	105260390	11	92.6	7895			61.6	12461.0			19.1	23065.0
7897	chr15	44618332	44621080	16	92.6	7897	51.7	14620.0	99.9	6865.0	17.0	22640.0	30.6	17667.0
7898	chr15	55112158	55114300	16	92.6	7898	50.9	14813.0	94.0	7564.0	35.1	14217.0	53.7	10941.0
7899	chr16	64769199	64772005	17	92.6	7899	106.0	6212.0	95.3	7410.0	35.6	14028.0	79.1	6407.0
7900	chr16	75592579	75593871	17	92.6	7900	69.2	11133.0	76.6	9901.0	57.1	8370.0	64.7	8684.0
7902	chr17	27839294	27841216	18	92.6	7902	75.1	10187.0	86.2	8546.0	60.5	7764.0	80.3	6249.0
7903	chr17	46031049	46033825	18	92.6	7903	85.9	8556.0	72.1	10596.0	67.9	6554.0	48.5	12130.0
7907	chr18	61398000	61401226	20	92.6	7907	158.5	2649.0	122.7	4659.0	24.9	18300.0	34.7	16250.0
7908	chr19	6941366	6943658	21	92.6	7908	88.4	8227.0	87.6	8374.0				
7910	chr19	60873060	60874986	21	92.6	7910	85.9	8569.0	101.3	6728.0	69.0	6382.0	90.1	5087.0
7911	chrX	16617584	16620092	3	92.6	7911	100.1	6835.0	87.1	8432.0	33.9	14663.0	63.0	9014.0
7912	chrX	107149294	107152322	3	92.6	7912	106.8	6136.0	112.2	5604.0	22.6	19442.0	32.9	16871.0
7913	chr1	34800930	34803020	1	92.0	7913	93.4	7486.0	82.1	9058.0	62.2	7376.0	76.2	6719.0
7914	chr1	60342633	60344499	1	92.0	7914	91.8	7698.0	105.4	6239.0	77.5	5170.0	82.0	5982.0
7916	chr1	167307869	167309909	1	92.0	7916	70.1	10865.0	37.9	17552.0	19.2	21045.0	28.9	18206.0
7917	chr1	181016532	181017802	1	92.0	7917	106.0	6140.0	84.4	8743.0	67.3	6569.0	104.0	3739.0
7918	chr2	121456012	121458160	2	92.0	7918	116.0	5160.0	93.5	7579.0	76.3	5331.0	87.8	5299.0
7919	chr2	156863206	156864576	2	92.0	7919	92.6	7612.0	98.1	7030.0	77.5	5180.0	80.3	6193.0
7921	chr2	180711211	180712583	2	92.0	7921	80.9	9176.0	94.4	7477.0	75.2	5480.0	84.3	5687.0
7922	chr3	32364900	32366774	4	92.0	7922			115.0	5306.0	39.6	12638.0	63.5	8830.0
7923	chr3	95753642	95755902	4	92.0	7923	86.8	8351.0	99.0	6932.0	62.2	7392.0	61.8	9153.0
7924	chr3	106547928	106550106	4	92.0	7924	55.9	13566.0	68.4	11139.0	54.3	8896.0	75.1	6920.0
7925	chr4	48278380	48280170	5	92.0	7925	101.8	6575.0	124.1	4534.0	59.9	7793.0	67.6	8108.0
7926	chr4	53158916	53160694	5	92.0	7926	95.1	7312.0	96.7	7214.0	53.2	9176.0	76.2	6741.0
7928	chr4	147808202	147810014	5	92.0	7928	85.9	8478.0	103.6	6472.0	58.8	8006.0	33.5	16497.0
7929	chr5	36465253	36466551	6	92.0	7929	141.8	3366.0	169.2	2307.0	63.9	7141.0	125.9	2458.0
7930	chr5	114941501	114943219	6	92.0	7930	80.1	9336.0	94.4	7488.0	70.7	6101.0	80.3	6206.0
7931	chr5	138622153	138623893	6	92.0	7931	54.2	13932.0	57.0	13301.0	44.7	11228.0	43.9	13284.0
7933	chr6	29163608	29165166	7	92.0	7933	91.8	7732.0	90.3	8005.0	71.3	6014.0	69.9	7724.0
7937	chr7	19228259	19229471	8	92.0	7937	101.8	6596.0	105.8	6198.0	80.9	4803.0	82.6	5937.0
7940	chr7	47049965	47051787	8	92.0	7940	81.8	9087.0	86.2	8521.0	48.6	10243.0	45.6	12816.0
7941	chr7	98700763	98702655	8	92.0	7941	84.3	8720.0	86.7	8461.0	78.6	5064.0	69.9	7740.0
7942	chr7	109958334	109960008	8	92.0	7942	73.4	10378.0	135.9	3770.0			77.4	6597.0
7944	chr7	141194396	141195148	8	92.0	7944	122.6	4620.0	109.9	5799.0			60.7	9381.0
7946	chr7	144553200	144555456	8	92.0	7946	79.3	9461.0	87.1	8406.0			71.6	7461.0
7948	chr8	105855309	105856667	10	92.0	7948	116.8	5104.0	85.8	8579.0	66.7	6687.0	68.7	7949.0
7949	chr8	115707340	115709626	10	92.0	7949	120.1	4827.0	106.3	6164.0	61.1	7624.0	64.1	8757.0
7950	chr9	20877293	20879701	12	92.0	7950			97.6	7106.0	35.6	13962.0	79.1	6383.0
7951	chr9	46282085	46283885	12	92.0	7951	88.4	8187.0	78.9	9561.0	20.9	20198.0	71.6	7468.0
7952	chr9	48985834	48987976	12	92.0	7952	135.2	3779.0	112.2	5581.0	39.0	12884.0	62.4	9067.0
7954	chr9	57071318	57072672	12	92.0	7954	105.1	6267.0	102.2	6605.0	63.3	7251.0	73.9	7117.0
7955	chr9	100544244	100545942	12	92.0	7955	107.6	6020.0	104.5	6372.0	75.2	5507.0	92.4	4824.0
7957	chr10	80796178	80798188	9	92.0	7957	79.3	9482.0	94.4	7505.0	74.1	5653.0	79.1	6391.0
7958	chr10	115382934	115384808	9	92.0	7958	71.8	10677.0	89.9	8076.0	72.4	5901.0	81.4	6089.0
7961	chr11	62820053	62821643	13	92.0	7961	74.3	10279.0	67.5	11332.0	45.2	11110.0	54.3	10796.0
7965	chr11	101170611	101172527	13	92.0	7965	80.9	9257.0	78.9	9570.0	48.1	10417.0	53.1	11063.0
7966	chr11	113618305	113620603	13	92.0	7966	101.0	6712.0	121.3	4753.0	95.6	3444.0	78.6	6470.0
7971	chr13	50416989	50419037	14	92.0	7971	99.3	6891.0	91.7	7859.0	75.8	5454.0	64.1	8786.0
7973	chr13	55361571	55362913	14	92.0	7973	99.3	6892.0	120.9	4787.0	57.7	8262.0	92.4	4834.0
7976	chr16	14361313	14363261	17	92.0	7976	85.1	8663.0	81.7	9201.0	54.9	8853.0	23.7	20574.0
7978	chr16	90808252	90811064	17	92.0	7978	60.9	12654.0	78.5	9645.0	80.3	4898.0	89.0	5206.0
7980	chr16	94525231	94526947	17	92.0	7980	93.4	7583.0	96.3	7311.0	84.8	4383.0	88.4	5287.0
7983	chr17	74338802	74340204	18	92.0	7983	50.9	14830.0	77.6	9749.0	56.0	8631.0	56.0	10436.0
7985	chr19	29046463	29048741	21	92.0	7985	59.2	13024.0	83.5	8937.0	50.9	9790.0	60.7	9442.0
7989	chr1	138175333	138176971	1	91.4	7989	403.8	328.0	80.7	9278.0	69.0	6295.0	73.9	7071.0
7990	chr1	153899987	153901461	1	91.4	7990	99.3	6840.0	134.6	3839.0	54.9	8757.0	63.5	8820.0
7992	chr2	30363520	30365568	2	91.4	7992	96.8	7116.0	91.7	7827.0	30.0	15963.0	45.1	12921.0
7994	chr2	80638459	80640449	2	91.4	7994	99.3	6847.0	68.9	11078.0	53.7	9024.0	79.7	6264.0
7995	chr2	113827772	113830154	2	91.4	7995	81.8	9045.0	79.4	9474.0	41.9	11965.0	55.5	10458.0
7997	chr2	157278973	157280263	2	91.4	7997	62.6	12205.0	64.8	11805.0	54.9	8769.0	73.4	7172.0
7998	chr2	172392910	172394384	2	91.4	7998	63.4	12058.0	74.8	10102.0	74.7	5542.0	95.9	4482.0
8002	chr3	54734109	54735435	4	91.4	8002	65.1	11790.0	99.9	6832.0	55.4	8654.0	58.3	9836.0
8004	chr3	94785627	94787279	4	91.4	8004	80.9	9180.0	94.4	7478.0	63.3	7223.0	71.6	7440.0
8005	chr3	97157387	97159931	4	91.4	8005	106.8	6069.0	110.4	5737.0	32.8	14878.0	58.9	9720.0
8007	chr4	75277186	75279492	5	91.4	8007	111.8	5568.0	104.9	6297.0			73.9	7086.0
8009	chr5	120611841	120613271	6	91.4	8009	103.5	6408.0	208.5	1415.0	78.0	5122.0	64.1	8735.0
8011	chr5	140331089	140332757	6	91.4	8011	90.1	7934.0	78.9	9545.0	58.3	8116.0	73.4	7190.0
8013	chr6	21985069	21986817	7	91.4	8013	55.9	13585.0	70.7	10790.0	59.9	7805.0	72.8	7278.0
8014	chr6	85586928	85588984	7	91.4	8014	104.3	6336.0	77.1	9781.0	31.1	15589.0		
8016	chr7	89940462	89942680	8	91.4	8016	80.9	9213.0	107.7	6006.0			56.6	10253.0
8017	chr7	114253100	114255632	8	91.4	8017	44.2	16292.0	86.2	8523.0	57.1	8322.0	57.2	10130.0
8020	chr8	56551236	56552814	10	91.4	8020	71.8	10656.0	135.9	3771.0	51.5	9602.0	64.1	8753.0
8021	chr8	69791820	69793430	10	91.4	8021	73.4	10387.0	97.6	7105.0	85.4	4297.0	101.1	4009.0
8022	chr8	94922283	94924765	10	91.4	8022	70.1	10933.0	89.0	8169.0	39.0	12879.0	68.2	8038.0
8023	chr8	109778732	109780300	10	91.4	8023	99.3	6870.0	70.7	10804.0	56.6	8451.0	65.3	8548.0
8025	chr9	73112223	73114477	12	91.4	8025	85.9	8519.0	99.5	6902.0	24.9	18184.0	67.0	8243.0
8026	chr9	78191139	78192721	12	91.4	8026	80.9	9228.0	93.5	7605.0	62.2	7421.0	86.1	5522.0
8028	chr10	77977160	77979794	9	91.4	8028	95.9	7242.0	80.3	9380.0	49.8	9989.0	63.5	8877.0
8030	chr10	127676408	127678402	9	91.4	8030	30.9	20240.0	54.3	13847.0	37.9	13254.0	42.2	13828.0
8031	chr11	17159875	17161053	13	91.4	8031	80.9	9244.0	64.3	11939.0	33.4	14784.0	60.7	9398.0
8032	chr11	30772264	30773882	13	91.4	8032	89.3	8079.0	84.4	8782.0	48.6	10270.0	54.9	10640.0
8034	chr11	54785530	54787468	13	91.4	8034	80.1	9374.0	125.0	4483.0	92.8	3691.0	64.7	8657.0
8035	chr11	69836514	69839066	13	91.4	8035	93.4	7562.0	100.4	6804.0	64.5	7065.0	71.6	7482.0
8036	chr11	116843695	116845179	13	91.4	8036	116.0	5211.0	81.7	9189.0	59.9	7849.0	116.7	2956.0
8038	chr12	69295594	69298704	15	91.4	8038	121.0	4766.0	96.3	7300.0	35.1	14191.0	57.8	10025.0
8039	chr12	86242316	86243406	15	91.4	8039	110.1	5777.0	84.9	8715.0	58.3	8151.0	90.7	5010.0
8040	chr12	102877051	102878405	15	91.4	8040	103.5	6448.0	83.0	8981.0	70.1	6200.0	35.8	15819.0
8041	chr13	38633988	38635734	14	91.4	8041	116.8	5122.0	95.3	7403.0	36.8	13641.0	70.5	7658.0
8042	chr13	55634771	55636243	14	91.4	8042	116.0	5219.0	125.0	4487.0	84.3	4448.0	113.8	3131.0
8043	chr14	30479696	30481716	11	91.4	8043	95.1	7369.0	100.8	6757.0	67.3	6623.0	71.6	7490.0
8044	chr14	57397489	57399207	11	91.4	8044	119.3	4905.0	94.4	7517.0	61.1	7653.0	71.6	7491.0
8045	chr14	60248638	60250840	11	91.4	8045	60.9	12634.0	147.8	3128.0	59.4	7951.0	40.4	14376.0
8046	chr15	58872170	58873720	16	91.4	8046	111.8	5616.0	103.6	6495.0	18.1	21907.0	77.4	6623.0
8047	chr15	96461512	96462392	16	91.4	8047	67.6	11441.0	83.5	8923.0	43.0	11764.0	54.9	10677.0
8048	chr15	97247099	97248913	16	91.4	8048	100.1	6818.0	108.1	5987.0	80.3	4892.0	78.0	6554.0
8049	chr15	97907542	97909060	16	91.4	8049	98.5	7012.0	83.5	8924.0			53.1	11084.0
8050	chr15	103162537	103164277	16	91.4	8050	68.4	11285.0	86.7	8488.0	62.2	7451.0	84.3	5746.0
8053	chr16	56715619	56716931	17	91.4	8053	83.4	8880.0	114.5	5364.0	66.2	6820.0	66.4	8370.0
8054	chr17	14958821	14961145	18	91.4	8054	32.5	19749.0	50.2	14750.0	59.4	7962.0	71.1	7593.0
8055	chr17	26089692	26090720	18	91.4	8055	119.3	4913.0	89.9	8099.0	49.2	10173.0	47.4	12440.0
8056	chr17	27909249	27910431	18	91.4	8056	76.8	9910.0	90.8	7987.0	56.6	8501.0	64.7	8691.0
8058	chr18	14783707	14785031	20	91.4	8058	67.6	11452.0	80.7	9338.0	49.8	10035.0	92.4	4844.0
8059	chr18	38338016	38339598	20	91.4	8059	84.3	8780.0	70.7	10845.0	34.5	14463.0	28.3	18609.0
8060	chr18	77046695	77047915	20	91.4	8060	88.4	8225.0	91.2	7926.0	72.4	5926.0		
8061	chr19	6241830	6242996	21	91.4	8061	111.0	5712.0	121.3	4761.0	86.5	4224.0	77.4	6638.0
8063	chr19	40512478	40513734	21	91.4	8063	136.0	3754.0	111.8	5648.0	80.9	4845.0	94.2	4683.0
8066	chrX	73963578	73965682	3	91.4	8066	105.1	6306.0	92.2	7821.0	82.0	4731.0	102.2	3943.0
8067	chrX	85774530	85777182	3	91.4	8067	95.9	7286.0	92.6	7752.0	51.5	9664.0	44.5	13232.0
8068	chr1	66700958	66702858	1	90.8	8068	57.6	13183.0	76.6	9832.0	30.0	15945.0	71.6	7425.0
8070	chr1	93804289	93805733	1	90.8	8070	46.7	15624.0	54.7	13715.0	62.2	7379.0	59.5	9571.0
8074	chr2	10047158	10048884	2	90.8	8074	170.2	2213.0	87.1	8381.0	59.9	7782.0	61.2	9245.0
8075	chr2	11602223	11603585	2	90.8	8075	84.3	8688.0	92.6	7685.0	62.8	7305.0	69.9	7698.0
8076	chr2	36101890	36105118	2	90.8	8076	98.5	6928.0	116.8	5117.0	91.6	3745.0	90.1	5035.0
8077	chr2	119111830	119114232	2	90.8	8077	89.3	8017.0	73.0	10411.0			69.9	7701.0
8078	chr2	168228508	168230100	2	90.8	8078	77.6	9668.0	93.1	7632.0	48.1	10343.0	78.6	6427.0
8080	chr3	51560535	51562179	4	90.8	8080	117.6	5023.0	112.7	5505.0	61.1	7588.0	69.9	7711.0
8083	chr3	96104781	96106623	4	90.8	8083	97.6	7040.0	123.2	4595.0				
8084	chr4	26345515	26347471	5	90.8	8084	94.3	7416.0	93.5	7585.0	53.7	9043.0	35.8	15730.0
8087	chr4	103112716	103114386	5	90.8	8087	78.4	9550.0	105.8	6188.0	59.4	7901.0	80.3	6201.0
8088	chr4	132046127	132048845	5	90.8	8088	83.4	8813.0	68.4	11143.0	51.5	9569.0	59.5	9592.0
8090	chr4	155653661	155655539	5	90.8	8090	65.1	11806.0	62.5	12232.0			41.6	13958.0
8091	chr5	121837213	121838887	6	90.8	8091	144.3	3251.0	111.3	5662.0	56.6	8430.0	60.7	9377.0
8092	chr5	130078496	130080972	6	90.8	8092	71.8	10635.0	65.7	11644.0	48.1	10368.0	56.0	10350.0
8093	chr6	65042224	65043938	7	90.8	8093	75.9	9966.0	87.1	8401.0	22.6	19252.0	24.3	20183.0
8094	chr6	91473309	91474593	7	90.8	8094	111.0	5663.0	184.8	1863.0	65.6	6853.0	75.1	6933.0
8095	chr6	91877353	91879533	7	90.8	8095	96.8	7134.0	97.2	7160.0	40.2	12509.0	47.4	12361.0
8097	chr7	43579799	43581279	8	90.8	8097	116.8	5099.0	88.5	8226.0	91.1	3807.0	76.2	6754.0
8098	chr7	97370630	97372482	8	90.8	8098	113.5	5430.0	83.5	8889.0			78.0	6523.0
8099	chr7	105736185	105738579	8	90.8	8099	128.5	4159.0	126.4	4357.0	73.5	5740.0	70.5	7637.0
8101	chr8	11758476	11760052	10	90.8	8101	93.4	7537.0	75.3	10049.0	67.3	6599.0	78.6	6449.0
8102	chr8	22226335	22228541	10	90.8	8102	68.4	11228.0	39.7	17140.0	31.1	15607.0	20.2	22229.0
8103	chr8	106891968	106893562	10	90.8	8103	101.8	6600.0	88.5	8229.0	81.4	4757.0	75.1	6943.0
8105	chr9	98600539	98602445	12	90.8	8105	75.9	9987.0	68.4	11167.0	68.4	6437.0	71.6	7470.0
8106	chr9	123528181	123529675	12	90.8	8106	77.6	9719.0	83.5	8898.0	64.5	7059.0	73.9	7120.0
8107	chr10	3972593	3974881	9	90.8	8107	119.3	4887.0	110.9	5716.0	14.7	24128.0	55.5	10512.0
8108	chr10	116948568	116950616	9	90.8	8108	45.1	16134.0	137.8	3663.0	75.8	5442.0	87.2	5389.0
8111	chr11	102155422	102157024	13	90.8	8111	90.1	7968.0	90.8	7974.0	65.0	6982.0	74.5	7041.0
8114	chr12	85337800	85340204	15	90.8	8114	90.9	7877.0	93.5	7614.0			41.6	14043.0
8115	chr13	21944591	21946107	14	90.8	8115	111.0	5697.0	61.1	12527.0			79.1	6401.0
8118	chr13	35905181	35906851	14	90.8	8118	95.9	7255.0	85.3	8658.0	50.3	9882.0	64.1	8785.0
8119	chr13	67682573	67684169	14	90.8	8119	101.8	6625.0	82.1	9126.0	54.9	8835.0	60.1	9535.0
8120	chr14	59201487	59203809	11	90.8	8120	87.6	8309.0	83.9	8846.0	79.2	5015.0	48.5	12118.0
8121	chr15	35936922	35938386	16	90.8	8121	92.6	7677.0	96.7	7259.0	70.7	6132.0	68.2	8069.0
8122	chr15	82015985	82017101	16	90.8	8122	141.8	3396.0	208.0	1433.0	104.1	2862.0	121.3	2714.0
8124	chr15	83593453	83595071	16	90.8	8124	100.1	6817.0	93.1	7671.0	64.5	7093.0	89.0	5204.0
8125	chr16	20425451	20427525	17	90.8	8125	109.3	5866.0	100.4	6815.0	54.9	8855.0	72.8	7317.0
8126	chr16	33061791	33063935	17	90.8	8126							42.2	13884.0
8129	chr19	21652257	21653413	21	90.8	8129	130.2	4095.0	116.3	5209.0	51.5	9657.0	93.6	4733.0
8130	chr19	46337959	46339593	21	90.8	8130	86.8	8442.0	107.2	6086.0	70.7	6147.0	78.0	6566.0
8131	chrX	7788472	7792062	3	90.8	8131	55.1	13874.0	79.4	9525.0	61.1	7675.0	76.8	6717.0
8133	chr1	37871326	37873102	1	90.1	8133	88.4	8123.0	96.7	7202.0	65.6	6830.0	78.0	6493.0
8134	chr1	37998638	38000420	1	90.1	8134	39.2	17526.0	185.7	1839.0	49.8	9920.0	57.8	9949.0
8136	chr1	91493713	91495419	1	90.1	8136	91.8	7702.0	69.3	10992.0	52.6	9284.0	47.9	12147.0
8137	chr1	93478604	93480102	1	90.1	8137	92.6	7605.0	84.9	8673.0	64.5	7016.0	50.8	11469.0
8138	chr1	180904391	180905929	1	90.1	8138	140.2	3461.0	101.7	6629.0	61.6	7475.0	76.2	6728.0
8140	chr2	32692837	32694965	2	90.1	8140	88.4	8129.0	98.1	7027.0	43.5	11505.0	90.7	4965.0
8141	chr2	38997335	38998793	2	90.1	8141	95.9	7210.0	99.0	6925.0	58.3	8100.0	78.0	6495.0
8144	chr3	16184066	16185432	4	90.1	8144	80.1	9319.0	91.2	7886.0			61.2	9258.0
8145	chr3	67430222	67432020	4	90.1	8145	62.6	12214.0	70.3	10864.0	39.6	12640.0	57.2	10099.0
8146	chr3	88716368	88717634	4	90.1	8146	91.8	7711.0	80.3	9351.0	44.7	11207.0	67.0	8201.0
8147	chr3	89458113	89460149	4	90.1	8147	79.3	9432.0	115.9	5219.0	50.3	9824.0	20.8	21848.0
8149	chr4	14826116	14828232	5	90.1	8149	95.1	7308.0	95.3	7376.0	70.7	6094.0	76.8	6650.0
8150	chr4	107802424	107804462	5	90.1	8150	178.5	1981.0	169.2	2306.0	22.6	19219.0	45.1	12946.0
8151	chr4	117885811	117887825	5	90.1	8151	90.9	7817.0	83.9	8813.0	76.9	5263.0	75.7	6837.0
8152	chr4	128803290	128805934	5	90.1	8152	91.8	7719.0	96.7	7221.0	75.8	5407.0	82.6	5928.0
8153	chr5	24393874	24395404	6	90.1	8153	98.5	6945.0	101.3	6698.0	20.4	20449.0		
8154	chr5	25704864	25706322	6	90.1	8154	72.6	10483.0	85.3	8623.0	47.5	10509.0	62.4	9037.0
8155	chr5	122208598	122211592	6	90.1	8155	103.5	6410.0	100.8	6741.0	80.3	4862.0	59.5	9602.0
8156	chr5	143234854	143236176	6	90.1	8156	124.3	4479.0	77.1	9777.0	57.1	8311.0	73.4	7191.0
8157	chr6	38551653	38554215	7	90.1	8157	70.1	10911.0	62.0	12312.0	37.9	13211.0	66.4	8322.0
8158	chr6	43665440	43667070	7	90.1	8158	40.0	17381.0	113.1	5476.0			68.2	8028.0
