id	chr_name	start	end	chromosome_id	tag_count_0_1um_pcc	id_0_1um_pcc	tag_count_no_peptide	id_no_peptide	tag_count_10um_k99a	id_10um_k99a	tag_count_100um_k99a	id_100um_k99a	tag_count_10um_pcc	id_10um_pcc
23210	chr10	42226255	42227047	9	22.8	23210	12.5	29450.0						
23211	chr10	44539109	44539881	9	22.8	23211	20.0	24635.0	13.7	26960.0	28.8	16506.0	19.6	22633.0
23213	chr10	59938642	59939410	9	22.8	23213			19.6	23754.0	17.0	22568.0	19.1	22993.0
23214	chr10	96628411	96628911	9	22.8	23214	15.0	27592.0					428.6	120.0
23215	chr10	112926389	112926889	9	22.8	23215								
23218	chr10	122683292	122684268	9	22.8	23218	24.2	22735.0	20.1	23530.0			11.6	28802.0
23219	chr10	122828904	122829698	9	22.8	23219							19.6	22642.0
23220	chr11	5436584	5437220	13	22.8	23220			16.0	25597.0				
23222	chr11	21140586	21141232	13	22.8	23222	25.9	22051.0						
23223	chr11	34758481	34759337	13	22.8	23223	15.9	26959.0	18.2	24397.0	23.2	19016.0	8.09	33500.0
23224	chr11	54427569	54428493	13	22.8	23224					12.4	26172.0	20.2	22301.0
23225	chr11	54724881	54725667	13	22.8	23225	331.2	510.0	18.7	24182.0	14.1	24592.0		
23226	chr11	62507596	62508376	13	22.8	23226			12.3	28041.0	26.0	17704.0	15.0	25909.0
23227	chr11	62752423	62752923	13	22.8	23227								
23230	chr11	97822693	97823797	13	22.8	23230	14.2	28148.0	10.9	29070.0			112.1	3233.0
23231	chr11	101196165	101197063	13	22.8	23231			7.76	32426.0	10.7	27823.0		
23232	chr11	104617446	104618708	13	22.8	23232	8.34	32470.0	15.5	25910.0	11.9	26739.0	24.3	20255.0
23233	chr11	106663857	106664357	13	22.8	23233								
23234	chr11	109591366	109592126	13	22.8	23234	28.4	21111.0	16.0	25612.0	27.1	17247.0	17.9	23727.0
23235	chr11	114446342	114447130	13	22.8	23235	23.4	23123.0	29.2	20090.0	17.5	22241.0	12.7	27862.0
23237	chr11	119150376	119150876	13	22.8	23237			25.5	21322.0	14.7	24192.0		
23238	chr11	119680834	119681680	13	22.8	23238	11.7	30326.0	18.2	24409.0	15.3	23688.0	24.8	20022.0
23240	chr12	3867803	3868657	15	22.8	23240	32.5	19693.0	26.0	21164.0	41.3	12238.0	28.3	18557.0
23241	chr12	26057155	26058367	15	22.8	23241	13.3	28777.0	31.5	19403.0	15.8	23272.0	31.8	17241.0
23242	chr12	35915894	35917244	15	22.8	23242			27.8	20526.0	32.2	15220.0	18.5	23365.0
23243	chr12	51863024	51863822	15	22.8	23243	10.8	30884.0	20.1	23553.0	13.6	25059.0	34.7	16199.0
23244	chr12	85838994	85839848	15	22.8	23244	20.9	24255.0			19.8	20924.0	19.1	23034.0
23245	chr12	86882122	86882784	15	22.8	23245	57.6	13298.0	26.0	21170.0				
23246	chr12	89364319	89365095	15	22.8	23246	22.5	23521.0	15.5	25928.0	17.0	22614.0	14.4	26353.0
23247	chr12	105935296	105936078	15	22.8	23247	18.4	25558.0	15.1	26224.0	22.1	19668.0	17.9	23745.0
23248	chr12	107306744	107307704	15	22.8	23248	16.7	26500.0	25.5	21330.0			38.7	14895.0
23249	chr12	107810902	107811544	15	22.8	23249							16.8	24568.0
23250	chr12	108656333	108657247	15	22.8	23250	14.2	28178.0	17.3	24965.0			13.9	26779.0
23252	chr13	43477138	43477638	14	22.8	23252	297.0	651.0	223.5	1203.0	170.2	958.0	247.8	511.0
23253	chr13	52538209	52538879	14	22.8	23253	15.9	27027.0			17.0	22629.0		
23255	chr13	73709556	73710704	14	22.8	23255	61.7	12466.0	13.7	27006.0	38.5	13104.0	25.4	19748.0
23256	chr13	81175308	81175962	14	22.8	23256					15.3	23735.0		
23257	chr13	85509148	85509980	14	22.8	23257	100.1	6806.0	223.1	1210.0			103.4	3836.0
23258	chr13	108596450	108597318	14	22.8	23258	43.4	16584.0	21.9	22755.0			12.7	27916.0
23259	chr13	113828738	113829748	14	22.8	23259	20.0	24731.0	16.0	25634.0	12.4	26261.0		
23260	chr14	13901509	13902009	11	22.8	23260	23.4	23161.0	13.7	27008.0				
23262	chr14	27234149	27234847	11	22.8	23262	408.0	317.0	346.7	431.0	307.7	200.0	312.5	276.0
23263	chr14	40932949	40933701	11	22.8	23263			109.0	5901.0			77.4	6621.0
23265	chr14	60666019	60666801	11	22.8	23265	32.5	19724.0	19.6	23794.0	15.3	23750.0	24.3	20283.0
23266	chr14	77845867	77846491	11	22.8	23266					15.3	23755.0	21.4	21749.0
23267	chr14	118930932	118931596	11	22.8	23267	97.6	7092.0						
23268	chr15	27708552	27709366	16	22.8	23268	18.4	25607.0			11.9	26800.0		
23269	chr15	63998598	63999098	16	22.8	23269					13.0	25640.0		
23271	chr15	76780824	76781490	16	22.8	23271	18.4	25617.0			14.7	24274.0		
23272	chr15	80735210	80735836	16	22.8	23272	24.2	22808.0					15.0	26011.0
23274	chr15	86113056	86114022	16	22.8	23274	26.7	21808.0	31.9	19283.0	19.2	21265.0	24.3	20298.0
23275	chr15	101113293	101114055	16	22.8	23275	16.7	26557.0	21.4	22945.0	11.9	26825.0	15.6	25481.0
23276	chr16	11474816	11475746	17	22.8	23276	13.3	28871.0	7.76	32569.0			16.2	25033.0
23277	chr16	11500736	11501842	17	22.8	23277	18.4	25623.0	6.39	33896.0			31.2	17483.0
23281	chr16	36587711	36588211	17	22.8	23281								
23282	chr16	45044608	45045288	17	22.8	23282	24.2	22822.0	34.2	18640.0	15.3	23787.0	16.8	24631.0
23284	chr16	70421040	70421692	17	22.8	23284					15.3	23790.0		
23285	chr16	76321426	76322352	17	22.8	23285	55.9	13680.0	40.6	16959.0	26.6	17543.0	30.0	17900.0
23286	chr16	87597681	87598679	17	22.8	23286	14.2	28271.0	13.7	27029.0	8.48	30746.0		
23287	chr17	5782659	5783335	18	22.8	23287	22.5	23602.0	27.4	20718.0	19.2	21280.0	14.4	26415.0
23288	chr17	27405898	27406526	18	22.8	23288	38.4	17976.0					27.7	18837.0
23289	chr17	31439594	31440222	18	22.8	23289			25.5	21354.0			20.2	22393.0
23290	chr17	32550463	32551227	18	22.8	23290	23.4	23216.0	29.7	19983.0	25.4	18028.0	20.2	22394.0
23291	chr17	33558050	33558874	18	22.8	23291	156.0	2744.0	32.4	19163.0			26.6	19276.0
23292	chr17	35741123	35742107	18	22.8	23292	19.2	25195.0	24.6	21687.0	22.1	19728.0	17.3	24254.0
23293	chr17	44556926	44557554	18	22.8	23293			13.7	27037.0				
23294	chr17	44614104	44614858	18	22.8	23294					9.05	29952.0	11.6	28961.0
23295	chr17	50879780	50880554	18	22.8	23295	28.4	21190.0	33.8	18763.0	22.1	19731.0	22.5	21175.0
23296	chr17	56443457	56444159	18	22.8	23296			23.3	22196.0			23.7	20589.0
23297	chr17	65957213	65958135	18	22.8	23297	35.9	18726.0					12.7	28004.0
23298	chr17	69266003	69266955	18	22.8	23298	12.5	29788.0	24.6	21692.0	24.9	18290.0		
23299	chr17	73819033	73819707	18	22.8	23299	37.5	18216.0	15.5	25981.0	30.5	15925.0	32.9	16853.0
23300	chr17	78086702	78087558	18	22.8	23300	15.9	27116.0	20.1	23588.0	27.1	17317.0	28.3	18604.0
23301	chr17	79099175	79099827	18	22.8	23301							62.4	9126.0
23302	chr18	7607942	7608700	20	22.8	23302			30.6	19696.0	10.2	28798.0	18.5	23450.0
23303	chr18	32542687	32543429	20	22.8	23303			28.7	20283.0	24.3	18541.0	52.6	11214.0
23304	chr18	65300905	65301847	20	22.8	23304	22.5	23633.0	17.8	24748.0			23.1	20877.0
23305	chr19	10709592	10710224	21	22.8	23305			22.4	22599.0	20.4	20675.0		
23306	chr19	12002988	12003620	21	22.8	23306			36.5	18011.0			13.9	26903.0
23308	chr19	29707654	29708154	21	22.8	23308	53.4	14246.0	45.6	15767.0			47.4	12450.0
23309	chr19	32244911	32245669	21	22.8	23309	20.9	24361.0	13.7	27057.0	18.7	21613.0		
23310	chr19	32361856	32362744	21	22.8	23310	24.2	22861.0			13.0	25732.0		
23311	chr19	36815742	36816508	21	22.8	23311	15.0	27820.0	16.9	25253.0	20.9	20356.0	11.6	29007.0
23312	chr19	43530266	43531084	21	22.8	23312			56.1	13530.0			50.3	11717.0
23313	chr19	53205193	53206149	21	22.8	23313			11.9	28463.0				
23314	chr19	58819303	58820057	21	22.8	23314	32.5	19782.0	13.7	27061.0			15.6	25557.0
23317	chrX	50611523	50612695	3	22.8	23317	10.0	31730.0	10.0	30177.0	19.2	21310.0	11.6	29016.0
23318	chrX	93288673	93290037	3	22.8	23318			31.0	19580.0	7.35	32460.0	8.66	32884.0
23320	chr1	39571093	39571593	1	22.2	23320								
23321	chr1	43477423	43478345	1	22.2	23321					15.3	23403.0	18.5	23141.0
23322	chr1	69241542	69242170	1	22.2	23322	30.0	20358.0	29.7	19854.0	27.7	16837.0	23.1	20621.0
23323	chr1	80334644	80335144	1	22.2	23323	274.5	775.0						
23324	chr1	87650131	87650783	1	22.2	23324	21.7	23679.0						
23325	chr1	106548897	106549675	1	22.2	23325	11.7	29900.0	12.8	27391.0	17.5	21999.0		
23326	chr1	125424745	125425707	1	22.2	23326					15.8	23029.0		
23327	chr1	128601155	128601907	1	22.2	23327					14.7	23873.0		
23328	chr1	134509202	134510074	1	22.2	23328	48.4	15229.0	7.3	32704.0	21.5	19780.0		
23329	chr1	138596205	138596705	1	22.2	23329								
23330	chr1	151682740	151683756	1	22.2	23330	10.0	31061.0	23.7	21891.0	12.4	25797.0	27.7	18630.0
23331	chr1	156711091	156711883	1	22.2	23331	43.4	16418.0					38.1	14958.0
23333	chr1	171661562	171662352	1	22.2	23333					10.2	28090.0	10.4	29746.0
23334	chr1	171789333	171789833	1	22.2	23334								
23335	chr1	177258792	177259292	1	22.2	23335								
23336	chr1	181168374	181169096	1	22.2	23336								
23337	chr1	184441107	184441607	1	22.2	23337	22.5	23278.0	24.2	21719.0			11.0	29069.0
23338	chr2	9749705	9750363	2	22.2	23338	34.2	19016.0	33.8	18673.0	27.1	17082.0	23.7	20358.0
23340	chr2	18935410	18936038	2	22.2	23340			104.9	6287.0	35.6	13885.0	24.8	19848.0
23341	chr2	18948848	18949526	2	22.2	23341			16.9	25063.0			23.7	20362.0
23342	chr2	25912938	25913928	2	22.2	23342	16.7	26238.0	21.4	22808.0	19.8	20718.0	20.8	21824.0
23344	chr2	27744519	27745735	2	22.2	23344	43.4	16426.0	22.8	22234.0	28.8	16394.0	26.0	19326.0
23345	chr2	30120040	30120704	2	22.2	23345			19.2	23864.0	20.4	20397.0		
23346	chr2	34249413	34250463	2	22.2	23346	25.9	21897.0	25.5	21235.0	18.7	21346.0	27.1	18893.0
23349	chr2	102998337	102998979	2	22.2	23349			17.8	24528.0			37.0	15362.0
23350	chr2	119250729	119251229	2	22.2	23350	22.5	23296.0						
23351	chr2	122429437	122429937	2	22.2	23351					23.8	18591.0	9.82	30596.0
23353	chr2	126920412	126921178	2	22.2	23353	25.0	22236.0	32.4	19058.0	10.2	28133.0	34.1	16284.0
23354	chr2	131321118	131321750	2	22.2	23354	35.0	18781.0	27.4	20588.0	23.2	18849.0	23.1	20651.0
23355	chr2	132094566	132095334	2	22.2	23355	36.7	18271.0						
23356	chr2	132724765	132725469	2	22.2	23356	33.4	19280.0						
23357	chr2	147010398	147011218	2	22.2	23357	29.2	20670.0	29.2	20029.0	23.2	18851.0	27.7	18645.0
23358	chr2	166015461	166016433	2	22.2	23358			7.3	32739.0			13.3	26993.0
23359	chr2	167823393	167824087	2	22.2	23359	28.4	20958.0	14.1	26567.0	22.1	19483.0		
23360	chr2	173149063	173149563	2	22.2	23360								
23361	chr2	179661949	179663157	2	22.2	23361	14.2	27905.0	23.3	22077.0	14.7	23919.0	21.4	21563.0
23363	chr2	180099523	180100023	2	22.2	23363								
23364	chr2	181243336	181244122	2	22.2	23364	32.5	19554.0	26.0	21067.0	17.0	22434.0	30.0	17738.0
23365	chr3	41587367	41588231	4	22.2	23365	35.9	18537.0	15.5	25761.0	35.1	14087.0	19.1	22875.0
23366	chr3	51578071	51578921	4	22.2	23366	26.7	21614.0	11.4	28538.0	18.1	21704.0	24.3	20145.0
23367	chr3	52330566	52331648	4	22.2	23367	25.9	21919.0	31.0	19465.0	23.2	18858.0	46.8	12486.0
23368	chr3	83993261	83994037	4	22.2	23368			10.5	29262.0	18.1	21708.0		
23369	chr3	90245550	90246496	4	22.2	23369	23.4	22928.0	25.1	21392.0	18.1	21710.0	22.0	21270.0
23372	chr3	121437641	121438361	4	22.2	23372	17.5	25771.0			27.1	17113.0	16.2	24748.0
23375	chr3	136556358	136556998	4	22.2	23375	17.5	25776.0	19.6	23665.0			22.5	20946.0
23376	chr3	136610143	136610821	4	22.2	23376			18.7	24091.0	31.1	15551.0	88.4	5227.0
23377	chr3	139076298	139076926	4	22.2	23377	40.0	17334.0			13.6	24843.0		
23378	chr3	142550258	142550758	4	22.2	23378			22.4	22457.0				
23379	chr3	152920353	152920853	4	22.2	23379	42.6	16679.0	16.9	25091.0	23.8	18615.0		
23380	chr4	8778161	8779015	5	22.2	23380	14.2	27936.0	25.1	21397.0	31.1	15553.0	26.0	19349.0
23381	chr4	15928592	15929538	5	22.2	23381			19.6	23670.0	14.1	24443.0	11.0	29159.0
23382	chr4	45528742	45529494	5	22.2	23382	22.5	23336.0	21.4	22822.0	15.3	23488.0	20.2	22131.0
23383	chr4	45941630	45942256	5	22.2	23383	19.2	24924.0	24.6	21546.0	23.2	18878.0	26.0	19352.0
23384	chr4	46664936	46665898	5	22.2	23384	23.4	22953.0			11.9	26526.0	21.4	21585.0
23386	chr4	63493902	63494600	5	22.2	23386	22.5	23339.0	22.4	22465.0	22.1	19510.0	23.1	20679.0
23388	chr4	98243581	98244275	5	22.2	23388	30.0	20417.0					25.4	19600.0
23389	chr4	99942130	99942964	5	22.2	23389	18.4	25340.0	18.7	24098.0	10.7	27553.0	16.2	24763.0
23390	chr4	107182910	107183568	5	22.2	23390			119.5	4872.0			26.6	19151.0
23391	chr4	107777342	107778288	5	22.2	23391	16.7	26290.0	14.1	26585.0			17.3	23959.0
23392	chr4	109253327	109254039	5	22.2	23392	30.0	20419.0	23.3	22093.0	13.6	24863.0	15.0	25697.0
23394	chr4	117218741	117219631	5	22.2	23394	12.5	29159.0	14.1	26586.0	14.7	23965.0		
23396	chr4	133813002	133813502	5	22.2	23396	24.2	22611.0	23.3	22095.0	19.2	21090.0	13.9	26561.0
23397	chr4	137719337	137720327	5	22.2	23397	12.5	29176.0	13.7	26869.0	14.1	24466.0	12.1	28158.0
23398	chr4	138963079	138963705	5	22.2	23398			24.2	21749.0	22.6	19228.0		
23401	chr4	148163181	148164433	5	22.2	23401	25.0	22277.0	22.4	22472.0	20.9	20126.0	21.4	21594.0
23402	chr4	148623339	148624001	5	22.2	23402			111.8	5613.0			119.0	2809.0
23404	chr4	154334221	154335665	5	22.2	23404	29.2	20708.0	18.7	24103.0	9.05	29540.0		
23405	chr5	21309218	21310394	6	22.2	23405	7.51	32741.0	16.0	25530.0	19.2	21100.0	13.9	26568.0
23406	chr5	43424268	43425060	6	22.2	23406	25.9	21969.0	22.4	22475.0	23.2	18887.0	17.3	23971.0
23407	chr5	63939165	63939795	6	22.2	23407	20.9	24115.0					22.5	20967.0
23408	chr5	64499923	64500587	6	22.2	23408	21.7	23756.0	20.5	23241.0	29.4	16234.0		
23409	chr5	77092841	77093467	6	22.2	23409			8.21	31528.0			28.9	18265.0
23410	chr5	107355676	107356466	6	22.2	23410			10.5	29305.0				
23411	chr5	118632790	118633648	6	22.2	23411	42.6	16703.0	35.1	18283.0	22.1	19536.0		
23412	chr5	119359197	119359953	6	22.2	23412	10.0	31244.0			9.61	29002.0	16.2	24795.0
23413	chr5	122602227	122602727	6	22.2	23413	23.4	22990.0					16.8	24426.0
23414	chr5	125137129	125137953	6	22.2	23414	40.0	17370.0	22.8	22283.0			32.9	16719.0
23415	chr5	137718175	137719003	6	22.2	23415	21.7	23774.0	23.7	21941.0			36.4	15582.0
23416	chr5	139174687	139175487	6	22.2	23416	22.5	23368.0	25.5	21264.0	20.9	20140.0	21.4	21605.0
23417	chr5	147314868	147315622	6	22.2	23417			18.2	24344.0				
23419	chr6	17654544	17655452	7	22.2	23419	24.2	22637.0	22.4	22480.0			16.2	24803.0
23420	chr6	52231884	52232836	7	22.2	23420	28.4	21017.0	26.0	21097.0	13.6	24909.0	17.9	23613.0
23421	chr6	54825071	54825889	7	22.2	23421					14.7	24027.0		
23422	chr6	84655638	84656408	7	22.2	23422	39.2	17590.0	39.2	17250.0			36.4	15585.0
23423	chr6	86822183	86822683	7	22.2	23423								
23424	chr6	87183617	87184435	7	22.2	23424	20.0	24536.0						
23425	chr6	113330108	113330608	7	22.2	23425								
23426	chr6	120149586	120150570	7	22.2	23426	15.9	26823.0	40.1	17018.0	38.5	13033.0	28.3	18489.0
23427	chr6	120454851	120455777	7	22.2	23427								
23429	chr6	134058751	134059559	7	22.2	23429	27.5	21349.0	22.8	22296.0	10.2	28330.0	24.8	19931.0
23430	chr6	134983685	134984185	7	22.2	23430	34.2	19096.0	28.3	20337.0				
23431	chr6	136902874	136903634	7	22.2	23431	12.5	29280.0						
23432	chr6	145802186	145802894	7	22.2	23432	38.4	17851.0	20.5	23259.0	23.8	18660.0	41.6	13977.0
23434	chr7	16715975	16716755	8	22.2	23434	27.5	21354.0	26.9	20816.0	23.2	18930.0	30.6	17590.0
23435	chr7	24467738	24468386	8	22.2	23435	44.2	16281.0	62.0	12322.0			66.4	8329.0
23437	chr7	66661642	66662282	8	22.2	23437	21.7	23801.0	33.8	18708.0	25.4	17903.0	16.2	24827.0
23438	chr7	75775728	75776496	8	22.2	23438								
23439	chr7	89247935	89248739	8	22.2	23439	27.5	21369.0	31.0	19497.0	19.2	21151.0		
23440	chr7	90054981	90055609	8	22.2	23440			22.8	22306.0			15.0	25791.0
23441	chr7	90068251	90068883	8	22.2	23441							19.6	22568.0
23442	chr7	99572975	99573799	8	22.2	23442	24.2	22666.0	18.7	24145.0	19.2	21153.0	18.5	23279.0
23443	chr7	101478426	101479298	8	22.2	23443	27.5	21371.0	19.6	23729.0			17.3	24032.0
23444	chr7	102346291	102347169	8	22.2	23444	23.4	23018.0			23.2	18942.0	26.6	19185.0
23445	chr7	104286769	104287625	8	22.2	23445	20.9	24154.0	171.5	2232.0	11.3	27100.0	12.7	27700.0
23446	chr7	120729852	120730352	8	22.2	23446	25.9	22009.0	27.8	20487.0	22.1	19570.0		
23447	chr7	127031674	127032486	8	22.2	23447	33.4	19354.0	26.9	20825.0	36.8	13586.0	31.2	17410.0
23448	chr7	128067281	128068043	8	22.2	23448	15.9	26860.0	16.9	25132.0				
23449	chr7	128728554	128729054	8	22.2	23449								
23450	chr7	129730862	129732126	8	22.2	23450	22.5	23415.0	9.12	30665.0	8.48	30381.0	23.7	20461.0
23451	chr7	139152054	139153358	8	22.2	23451	12.5	29332.0	13.2	27207.0	11.9	26622.0	20.8	21916.0
23452	chr8	11005965	11006779	10	22.2	23452							22.5	21021.0
23453	chr8	36193418	36193918	10	22.2	23453								
23454	chr8	57592442	57593206	10	22.2	23454	20.9	24169.0						
23457	chr8	72244440	72245206	10	22.2	23457	22.5	23423.0	19.2	23936.0			22.5	21028.0
23458	chr8	90830975	90831895	10	22.2	23458	10.8	30789.0			20.9	20184.0	15.0	25811.0
23460	chr8	110954980	110955606	10	22.2	23460	15.9	26890.0	15.5	25850.0	17.0	22541.0	12.7	27735.0
23461	chr8	111584872	111585372	10	22.2	23461	40.0	17411.0	23.3	22126.0			25.4	19671.0
23462	chr8	114869946	114870736	10	22.2	23462	18.4	25448.0	17.8	24623.0	13.6	24967.0	16.2	24857.0
23463	chr8	116552902	116553532	10	22.2	23463					19.2	21171.0	19.6	22596.0
23464	chr8	123426736	123427494	10	22.2	23464			9.12	30675.0				
23466	chr9	7774011	7774825	12	22.2	23466	16.7	26397.0	6.39	33726.0				
23467	chr9	13449047	13449905	12	22.2	23467	10.0	31406.0	24.6	21601.0	22.6	19296.0	17.9	23664.0
23468	chr9	13472016	13473062	12	22.2	23468			10.5	29401.0	18.1	21810.0	23.1	20738.0
23469	chr9	32534123	32534921	12	22.2	23469			12.8	27571.0	28.8	16486.0	26.0	19417.0
23470	chr9	44562341	44562841	12	22.2	23470							21.4	21657.0
23471	chr9	57974752	57975716	12	22.2	23471					9.05	29720.0		
23472	chr9	60858408	60859172	12	22.2	23472	14.2	28088.0	24.2	21791.0	21.5	19905.0	9.82	30963.0
23473	chr9	72890651	72891297	12	22.2	23473	22.5	23452.0	34.7	18450.0				
23474	chr9	80074872	80075642	12	22.2	23474			8.67	31123.0	6.79	32648.0	11.6	28770.0
23475	chr9	96369052	96369826	12	22.2	23475	21.7	23831.0	14.6	26419.0	10.2	28462.0	24.8	19983.0
23477	chr9	110908820	110909320	12	22.2	23477								
23478	chr9	114509517	114510391	12	22.2	23478	30.0	20497.0	22.4	22525.0			17.9	23677.0
23479	chr9	116091357	116092143	12	22.2	23479			36.0	18070.0				
23480	chr9	117653463	117654281	12	22.2	23480	30.9	20211.0	25.1	21446.0	26.0	17682.0	24.8	19985.0
23481	chr10	21092769	21093425	9	22.2	23481	32.5	19663.0	41.5	16689.0	46.4	10840.0	22.5	21055.0
23482	chr10	42068270	42068968	9	22.2	23482								
23484	chr10	45000184	45000808	9	22.2	23484	33.4	19387.0	19.6	23752.0				
23485	chr10	57743375	57743875	9	22.2	23485	25.9	22042.0					21.4	21684.0
23486	chr10	75847977	75848753	9	22.2	23486			10.0	29927.0				
23487	chr10	78078094	78078738	9	22.2	23487	20.9	24210.0			26.6	17462.0	22.5	21065.0
23489	chr10	84631853	84632563	9	22.2	23489	52.6	14375.0			12.4	26135.0	18.5	23327.0
23490	chr10	95179013	95179653	9	22.2	23490	10.8	30841.0	7.76	32371.0			37.5	15258.0
23491	chr10	95313935	95314695	9	22.2	23491	28.4	21082.0	23.3	22147.0	28.8	16508.0	26.6	19220.0
23492	chr10	100629532	100630308	9	22.2	23492	19.2	25078.0	19.2	23970.0	10.2	28523.0	25.4	19700.0
23493	chr10	111782124	111782624	9	22.2	23493	30.9	20235.0					15.0	25883.0
23494	chr10	122916271	122916771	9	22.2	23494								
23495	chr10	128135665	128136335	9	22.2	23495					21.5	19928.0		
23497	chr11	10275838	10276518	13	22.2	23497	27.5	21422.0						
23499	chr11	53469842	53470342	13	22.2	23499					11.9	26716.0		
23500	chr11	54761778	54762562	13	22.2	23500	131.0	4037.0	87.6	8353.0				
23501	chr11	59885377	59886135	13	22.2	23501	24.2	22744.0	25.1	21458.0	15.8	23246.0		
23503	chr11	69401004	69401808	13	22.2	23503			12.8	27625.0	13.0	25543.0	11.0	29428.0
23504	chr11	70805219	70806053	13	22.2	23504	29.2	20799.0	17.3	24941.0	20.9	20240.0	14.4	26328.0
23506	chr11	75972222	75973562	13	22.2	23506	27.5	21435.0	8.21	31731.0				
23507	chr11	77461411	77462269	13	22.2	23507	15.9	26969.0						
23508	chr11	86385595	86386551	13	22.2	23508	33.4	19414.0	33.8	18740.0	45.2	11114.0	24.3	20250.0
23509	chr11	88583448	88584282	13	22.2	23509					21.5	19938.0	34.7	16195.0
23510	chr11	94957904	94958670	13	22.2	23510			15.5	25906.0				
23513	chr11	99186010	99186510	13	22.2	23513								
23516	chr11	102893291	102893791	13	22.2	23516	36.7	18418.0	25.5	21318.0				
23517	chr11	106937576	106938202	13	22.2	23517			31.0	19528.0			20.2	22324.0
23518	chr11	115338333	115339007	13	22.2	23518	36.7	18419.0	25.1	21467.0	22.6	19349.0	23.1	20798.0
23519	chr11	117688400	117688900	13	22.2	23519								
23520	chr11	119931456	119932082	13	22.2	23520			34.2	18615.0	99.0	3198.0	124.2	2567.0
23521	chr12	8359407	8359907	15	22.2	23521	27.5	21452.0	24.6	21651.0	22.1	19656.0		
23522	chr12	8496282	8497418	15	22.2	23522	19.2	25105.0	22.4	22552.0	16.4	22908.0	23.1	20800.0
23523	chr12	17873292	17874064	15	22.2	23523	26.7	21765.0	16.4	25411.0	14.1	24613.0	14.4	26342.0
23526	chr12	107945910	107947142	15	22.2	23526	11.7	30361.0	28.3	20398.0	20.4	20606.0	22.5	21112.0
23527	chr12	107984664	107985810	15	22.2	23527	151.0	2949.0	141.0	3479.0				
23528	chr12	109089657	109090859	15	22.2	23528								
23529	chr12	110463953	110464759	15	22.2	23529	14.2	28180.0	11.4	28731.0	20.4	20607.0	13.9	26781.0
23531	chr13	6641880	6642572	14	22.2	23531	27.5	21468.0	12.8	27669.0				
23532	chr13	21579322	21579958	14	22.2	23532								
23533	chr13	45865928	45866770	14	22.2	23533							9.82	31207.0
23535	chr13	109190249	109191141	14	22.2	23535	10.0	31572.0	26.9	20884.0	11.9	26782.0		
23537	chr14	47365059	47365917	11	22.2	23537	16.7	26526.0			6.79	32714.0	10.4	30282.0
23538	chr14	55768247	55769125	11	22.2	23538	17.5	26086.0	11.9	28400.0			10.4	30286.0
23539	chr14	60117334	60117986	11	22.2	23539	45.1	16173.0	42.4	16489.0	40.7	12405.0		
23540	chr14	60122705	60123795	11	22.2	23540								
23541	chr14	60717771	60718271	11	22.2	23541	20.0	24746.0	20.1	23564.0				
23542	chr14	60727153	60727653	11	22.2	23542	56.7	13506.0			44.7	11312.0		
23543	chr14	65077149	65077999	11	22.2	23543			16.0	25645.0			16.8	24590.0
23544	chr14	66249497	66250123	11	22.2	23544	15.0	27705.0						
23545	chr14	67358988	67359646	11	22.2	23545	25.9	22122.0	37.4	17771.0	26.6	17521.0	17.3	24195.0
23547	chr14	70798487	70799113	11	22.2	23547	20.9	24290.0	30.1	19810.0	18.1	21900.0		
23548	chr14	72829636	72830136	11	22.2	23548	23.4	23172.0						
23549	chr14	76569757	76570257	11	22.2	23549								
23550	chr14	78482566	78483200	11	22.2	23550			17.3	24984.0	14.1	24664.0		
23552	chr14	100284383	100285875	11	22.2	23552	30.0	20582.0	46.1	15667.0	9.61	29256.0	18.5	23400.0
23553	chr15	6570763	6571487	16	22.2	23553							16.2	25017.0
23554	chr15	25692115	25692899	16	22.2	23554	18.4	25604.0	21.4	22935.0				
23555	chr15	36545135	36545783	16	22.2	23555	27.5	21494.0	32.4	19150.0	22.6	19384.0	24.8	20059.0
23556	chr15	38709649	38710291	16	22.2	23556								
23557	chr15	52753647	52754147	16	22.2	23557	38.4	17961.0						
23558	chr15	59573877	59574989	16	22.2	23558	10.0	31605.0	8.67	31264.0				
23559	chr15	68209019	68209799	16	22.2	23559	30.9	20301.0	21.9	22766.0	19.8	20962.0	26.0	19497.0
23560	chr15	97369570	97370752	16	22.2	23560							301.0	302.0
23561	chr15	100680132	100681066	16	22.2	23561	30.9	20307.0	18.7	24226.0	20.4	20643.0	14.4	26395.0
23563	chr16	8674074	8674704	17	22.2	23563	20.0	24774.0	12.3	28129.0				
23564	chr16	10383969	10384745	17	22.2	23564	28.4	21176.0	28.7	20273.0	15.3	23781.0		
23565	chr16	10758511	10759443	17	22.2	23565					14.7	24287.0	26.6	19268.0
23568	chr16	44672262	44672914	17	22.2	23568	15.9	27093.0	14.6	26491.0				
23569	chr16	46117212	46117844	17	22.2	23569							28.3	18591.0
23570	chr16	57423309	57423809	17	22.2	23570	33.4	19483.0			26.6	17542.0		
23571	chr16	59459443	59460379	17	22.2	23571	18.4	25634.0	8.21	31855.0	15.8	23348.0	22.0	21486.0
23572	chr16	70329116	70329976	17	22.2	23572	10.8	30957.0	16.9	25233.0	10.2	28742.0		
23574	chr16	75920983	75921483	17	22.2	23574			16.9	25234.0	37.9	13311.0	24.3	20307.0
23575	chr16	84623665	84624581	17	22.2	23575			11.4	28784.0	17.5	22322.0	22.5	21163.0
