chr_name	chromosome_id	end	id	id_0_1um_pcc	id_100um_k99a	id_10um_k99a	id_10um_pcc	id_no_peptide	start	tag_count_0_1um_pcc	tag_count_100um_k99a	tag_count_10um_k99a	tag_count_10um_pcc	tag_count_no_peptide
chr2	2	58357846	10186	14246.0	13525.0	10186.0	15707.0	12198.0	58356126	53.7	36.8	74.4	35.8	62.6
chr2	2	132145264	10188	11144.0	7688.0	10188.0	9149.0	10879.0	132144154	69.8	60.5	74.4	61.8	70.1
chr3	4	63977237	10192	11360.0	8197.0	10192.0	9029.0	11923.0	63975925	68.5	57.7	74.4	62.4	64.2
chr4	5	32616775	10195	11463.0	32073.0	10195.0	11595.0	0.0	32614563	67.9	7.35	74.4	50.3	0.0
chr7	8	79149632	10211	11067.0	9069.0	10211.0	11026.0	10925.0	79148206	70.4	53.7	74.4	53.1	70.1
chr9	12	8043630	10215	28131.0	28418.0	10215.0	0.0	15920.0	8042198	14.2	10.2	74.4	0.0	45.9
chr9	12	121711819	10219	10957.0	7627.0	10219.0	14678.0	14169.0	121710575	71.0	61.1	74.4	39.3	53.4
chr11	13	61762493	10224	12505.0	9998.0	10224.0	12403.0	14010.0	61761227	62.4	49.8	74.4	47.4	54.2
chr12	15	111967487	10229	10635.0	7277.0	10229.0	9093.0	11563.0	111965969	72.9	63.3	74.4	62.4	66.7
chr15	16	98662852	10239	11971.0	12415.0	10239.0	0.0	10716.0	98660984	65.4	40.7	74.4	0.0	71.8
chr16	17	11176995	10240	10764.0	8270.0	10240.0	10180.0	10718.0	11175973	72.2	57.7	74.4	57.2	71.8
chr16	17	93684889	10241	11121.0	16568.0	10241.0	11205.0	12025.0	93682633	70.4	28.8	74.4	52.6	64.2
chr2	2	158768550	10262	13029.0	15538.0	10262.0	15890.0	11337.0	158766596	59.3	31.1	73.9	35.2	67.6
chr3	4	9609565	10263	12351.0	11367.0	10263.0	11592.0	14490.0	9608563	63.0	44.1	73.9	50.3	51.7
chr5	6	105519456	10270	11800.0	7911.0	10270.0	12181.0	10903.0	105517654	66.1	59.4	73.9	47.9	70.1
chr5	6	125180774	10271	12481.0	16438.0	10271.0	15743.0	14901.0	125179342	62.4	28.8	73.9	35.8	50.1
chr6	7	29737097	10273	11164.0	10673.0	10273.0	11147.0	11047.0	29735615	69.8	46.9	73.9	52.6	69.2
chr9	12	52049557	10283	10720.0	11419.0	10283.0	8870.0	14937.0	52048435	72.2	44.1	73.9	63.5	50.1
chr12	15	26415564	10293	12619.0	10275.0	10293.0	14548.0	12143.0	26413874	61.7	48.6	73.9	39.9	63.4
chr12	15	101958203	10299	10862.0	8058.0	10299.0	9656.0	11104.0	101956881	71.6	58.8	73.9	59.5	69.2
chr17	18	79052987	10319	19229.0	21008.0	10319.0	25062.0	10727.0	79051467	34.6	19.8	73.9	16.2	71.8
chr19	21	11472762	10320	15975.0	13683.0	10320.0	24282.0	30548.0	11469832	46.9	36.8	73.9	17.3	11.7
chr4	5	43657333	10334	11900.0	10926.0	10334.0	10866.0	11795.0	43655217	65.4	45.8	73.4	53.7	65.1
chr4	5	141147792	10337	11467.0	9949.0	10337.0	9469.0	11804.0	141146630	67.9	49.8	73.4	60.1	65.1
chr4	5	151935177	10338	11371.0	9831.0	10338.0	12176.0	12229.0	151934157	68.5	50.3	73.4	47.9	62.6
chr7	8	29283076	10345	14286.0	11085.0	10345.0	13616.0	12918.0	29280982	53.7	45.2	73.4	42.7	59.2
chr7	8	100933334	10347	11285.0	7614.0	10347.0	8637.0	10653.0	100931952	69.2	61.1	73.4	64.7	71.8
chr10	9	68725336	10360	10844.0	8239.0	10360.0	9075.0	11692.0	68723418	71.6	57.7	73.4	62.4	65.9
chr13	14	23699024	10373	10866.0	15229.0	10373.0	14050.0	11417.0	23697478	71.6	32.2	73.4	41.6	67.6
chr13	14	100745169	10378	0.0	0.0	10378.0	0.0	10980.0	100743391	0.0	0.0	73.4	0.0	70.1
chr14	11	87418940	10382	12071.0	9516.0	10382.0	9803.0	14615.0	87417354	64.8	52.0	73.4	58.9	51.7
chr19	21	6049368	10393	13670.0	17048.0	10393.0	34357.0	14450.0	6047488	56.8	27.7	73.4	7.51	52.6
chr19	21	60812631	10395	16419.0	14476.0	10395.0	16643.0	13701.0	60810977	45.1	34.5	73.4	33.5	55.9
chrX	3	20619665	10396	10662.0	10616.0	10396.0	9824.0	14251.0	20617599	72.9	47.5	73.4	58.9	53.4
chrX	3	134296800	10397	12547.0	11645.0	10397.0	13393.0	11604.0	134294672	62.4	43.5	73.4	43.9	66.7
chr1	1	74506483	10403	10897.0	9670.0	10403.0	11574.0	12337.0	74504755	71.0	50.9	73.0	50.3	61.7
chr2	2	19372548	10407	11670.0	12459.0	10407.0	10718.0	11912.0	19370888	66.7	40.2	73.0	54.3	64.2
chr2	2	69823835	10410	12222.0	11360.0	10410.0	13403.0	10612.0	69821629	63.6	44.1	73.0	43.3	71.8
chr4	5	46651887	10417	15860.0	17121.0	10417.0	18923.0	13396.0	46650111	46.9	27.1	73.0	27.1	56.7
chr5	6	69558230	10421	10816.0	0.0	10421.0	13437.0	10632.0	69556280	71.6	0.0	73.0	43.3	71.8
chr17	18	30576989	10466	11002.0	7000.0	10466.0	7893.0	10851.0	30575963	71.0	65.0	73.0	69.3	70.9
chr18	20	36455040	10470	15041.0	0.0	10470.0	19803.0	20340.0	36453612	50.6	0.0	73.0	25.4	30.9
chr19	21	29103513	10473	13000.0	12608.0	10473.0	10699.0	16393.0	29101687	59.9	40.2	73.0	54.9	44.2
chr19	21	46763065	10474	13265.0	13688.0	10474.0	18618.0	10595.0	46761765	58.7	36.8	73.0	28.3	72.6
chrX	3	52915793	10475	12888.0	24365.0	10475.0	13917.0	16029.0	52912895	60.5	14.7	73.0	42.2	45.9
chr1	1	53297867	10477	14642.0	14667.0	10477.0	15524.0	16031.0	53295837	51.9	33.4	72.5	36.4	45.1
chr2	2	127247829	10484	11356.0	8102.0	10484.0	10730.0	12525.0	127246611	68.5	58.3	72.5	54.3	60.9
chr4	5	137359130	10495	12917.0	11067.0	10495.0	11136.0	13750.0	137357902	59.9	45.2	72.5	52.6	55.1
chr5	6	149440902	10503	13725.0	20473.0	10503.0	14826.0	17377.0	149439466	56.2	20.4	72.5	38.7	40.0
chr6	7	87812618	10506	16175.0	17649.0	10506.0	16943.0	12557.0	87811734	45.7	26.0	72.5	32.3	60.9
chr8	10	3494071	10510	14984.0	16940.0	10510.0	18298.0	15308.0	3492461	50.6	27.7	72.5	28.9	48.4
chr8	10	25977708	10512	12826.0	16943.0	10512.0	13137.0	10930.0	25975796	60.5	27.7	72.5	44.5	70.1
chr14	11	57424865	10526	12867.0	10874.0	10526.0	13680.0	11570.0	57423195	60.5	46.4	72.5	42.7	66.7
chr15	16	36795912	10528	0.0	15896.0	10528.0	0.0	15786.0	36794130	0.0	30.5	72.5	0.0	46.7
chr3	4	51408929	10544	14253.0	10919.0	10544.0	11748.0	12880.0	51407687	53.7	45.8	72.1	49.7	59.2
chr5	6	24166095	10551	11374.0	7496.0	10551.0	20168.0	11035.0	24164269	68.5	61.6	72.1	24.3	69.2
chr5	6	34550609	10554	12475.0	18127.0	10554.0	9272.0	11942.0	34548735	62.4	24.9	72.1	61.2	64.2
chr7	8	143055766	10562	13465.0	11557.0	10562.0	15776.0	12252.0	143052836	57.4	43.5	72.1	35.8	62.6
chr8	10	22125783	10563	12041.0	15385.0	10563.0	11629.0	12412.0	22124441	64.8	31.7	72.1	50.3	61.7
chr8	10	75034783	10566	13998.0	15391.0	10566.0	11397.0	12106.0	75033639	55.0	31.7	72.1	51.4	63.4
chr10	9	61477014	10573	19903.0	0.0	10573.0	10913.0	12120.0	61475360	32.1	0.0	72.1	53.7	63.4
chr14	11	78850406	10590	11967.0	8848.0	10590.0	7879.0	11280.0	78848450	65.4	54.9	72.1	69.3	68.4
chr15	16	75970518	10594	11331.0	14824.0	10594.0	15303.0	11734.0	75968482	69.2	33.4	72.1	37.5	65.9
chr1	1	43828006	10604	12435.0	12614.0	10604.0	11727.0	11153.0	43826632	62.4	39.6	71.6	49.7	68.4
chr2	2	38927909	10609	12783.0	11359.0	10609.0	9704.0	13891.0	38926761	60.5	44.1	71.6	58.9	54.2
chr2	2	158626907	10613	11563.0	8770.0	10613.0	8401.0	16436.0	158625331	67.3	54.9	71.6	65.9	43.4
chr4	5	151045137	10620	0.0	21396.0	10620.0	0.0	0.0	151043191	0.0	18.7	71.6	0.0	0.0
chr6	7	119450265	10628	12371.0	14907.0	10628.0	13452.0	12396.0	119448775	63.0	32.8	71.6	43.3	61.7
chr9	12	114730884	10646	15294.0	18188.0	10646.0	16551.0	13275.0	114729628	49.4	24.9	71.6	33.5	57.6
chr10	9	82049182	10651	11832.0	8136.0	10651.0	8769.0	11392.0	82047428	66.1	58.3	71.6	64.1	67.6
chr13	14	17697338	10658	11628.0	14199.0	10658.0	13670.0	15965.0	17696116	67.3	35.1	71.6	42.7	45.9
chr15	16	73423830	10666	12527.0	12255.0	10666.0	11199.0	12640.0	73422954	62.4	41.3	71.6	52.6	60.9
chr19	21	6980931	10677	13263.0	14656.0	10677.0	13223.0	0.0	6980179	58.7	33.9	71.6	44.5	0.0
chrX	3	51205832	10679	19413.0	22370.0	10679.0	16452.0	19785.0	51203080	34.0	17.5	71.6	34.1	32.5
chr1	1	89070135	10681	12895.0	11651.0	10681.0	15527.0	11159.0	89069075	59.9	43.0	71.2	36.4	68.4
chr3	4	109124341	10695	13436.0	9303.0	10695.0	0.0	16065.0	109122419	57.4	52.6	71.2	0.0	45.1
chr5	6	110110707	10702	11050.0	8013.0	10702.0	9041.0	12079.0	110109321	70.4	58.8	71.2	62.4	63.4
chr6	7	51472677	10707	12576.0	11403.0	10707.0	0.0	11363.0	51470829	61.7	44.1	71.2	0.0	67.6
chr6	7	148947307	10709	13457.0	11238.0	10709.0	11270.0	10785.0	148945923	57.4	44.7	71.2	52.0	70.9
chr7	8	34168736	10710	11918.0	9591.0	10710.0	8228.0	17857.0	34167316	65.4	51.5	71.2	67.0	38.4
chr8	10	80494068	10716	12939.0	13774.0	10716.0	10780.0	13782.0	80493040	59.9	36.2	71.2	54.3	55.1
chr9	12	44336205	10717	11822.0	8037.0	10717.0	9389.0	13266.0	44334743	66.1	58.8	71.2	60.7	57.6
chr9	12	89201911	10720	28148.0	15406.0	10720.0	28771.0	27539.0	89197835	14.2	31.7	71.2	11.6	15.0
chr10	9	111009629	10723	14160.0	11102.0	10723.0	13649.0	13634.0	111008463	54.3	45.2	71.2	42.7	55.9
chr11	13	49713860	10726	11413.0	10704.0	10726.0	12227.0	10813.0	49712838	68.5	46.9	71.2	47.9	70.9
chr14	11	55095540	10742	19011.0	9636.0	10742.0	0.0	13316.0	55094416	35.2	51.5	71.2	0.0	57.6
chr14	11	115042700	10744	0.0	11313.0	10744.0	0.0	12305.0	115041790	0.0	44.7	71.2	0.0	62.6
chr19	21	23273229	10755	13531.0	7875.0	10755.0	15327.0	17045.0	23271151	57.4	59.9	71.2	37.5	41.7
chr4	5	147937426	10779	13299.0	17860.0	10779.0	18463.0	13074.0	147935716	58.0	25.4	70.7	28.3	58.4
chr4	5	150910811	10780	17090.0	0.0	10780.0	14461.0	17833.0	150908549	42.0	0.0	70.7	39.9	38.4
chr6	7	48595115	10791	12250.0	14123.0	10791.0	17577.0	15080.0	48593293	63.6	35.1	70.7	30.6	49.2
chr9	12	55513633	10807	11608.0	0.0	10807.0	18726.0	11383.0	55511587	67.3	0.0	70.7	27.7	67.6
chr10	9	96616956	10813	11083.0	14779.0	10813.0	13015.0	17643.0	96614788	70.4	33.4	70.7	45.1	39.2
chr11	13	62250104	10819	12052.0	16740.0	10819.0	19225.0	19407.0	62248220	64.8	28.3	70.7	26.6	33.4
chr12	15	51691290	10827	11418.0	16327.0	10827.0	9409.0	15360.0	51689570	68.5	29.4	70.7	60.7	48.4
chr15	16	84988203	10836	15956.0	9772.0	10836.0	11837.0	13844.0	84986995	46.9	50.9	70.7	49.7	55.1
chr16	17	35984463	10840	11756.0	10739.0	10840.0	11702.0	13677.0	35983325	66.7	46.9	70.7	50.3	55.9
chr18	20	10727087	10842	13666.0	15491.0	10842.0	12132.0	11000.0	10726075	56.8	31.7	70.7	48.5	70.1
chr1	1	74663091	10851	12097.0	9012.0	10851.0	11865.0	17296.0	74660911	64.2	53.7	70.3	49.1	40.0
chr3	4	40848371	10862	12227.0	20745.0	10862.0	13945.0	11182.0	40846509	63.6	19.8	70.3	41.6	68.4
chr4	5	43026098	10866	11786.0	14515.0	10866.0	11364.0	12540.0	43024990	66.1	33.9	70.3	51.4	60.9
chr5	6	115280501	10873	12127.0	15353.0	10873.0	10236.0	13757.0	115279137	64.2	31.7	70.3	56.6	55.1
chr7	8	28695353	10883	14429.0	8317.0	10883.0	13456.0	14725.0	28692603	53.1	57.1	70.3	43.3	50.9
chr8	10	116505504	10890	13067.0	12881.0	10890.0	9386.0	11070.0	116504346	59.3	39.0	70.3	60.7	69.2
chr11	13	61175340	10899	13089.0	14179.0	10899.0	15272.0	11400.0	61173902	59.3	35.1	70.3	37.5	67.6
chr15	16	96287078	10913	15811.0	15257.0	10913.0	14386.0	13671.0	96286122	47.5	32.2	70.3	40.4	55.9
chr18	20	10610354	10918	11976.0	9525.0	10918.0	9437.0	14832.0	10608936	65.4	52.0	70.3	60.7	50.9
chr3	4	154597856	10932	0.0	23086.0	10932.0	16486.0	0.0	154596300	0.0	15.8	69.8	33.5	0.0
chr5	6	123524663	10939	14827.0	10096.0	10939.0	10348.0	13928.0	123522845	51.2	49.2	69.8	56.0	54.2
chr5	6	149184217	10944	13976.0	16013.0	10944.0	12656.0	12555.0	149183001	55.0	30.0	69.8	46.2	60.9
chr6	7	47594972	10946	12812.0	13212.0	10946.0	11909.0	11823.0	47593650	60.5	37.9	69.8	49.1	65.1
chr7	8	89981887	10954	13857.0	18410.0	10954.0	9993.0	11670.0	89980637	55.6	24.3	69.8	57.8	65.9
chr12	15	10391780	10972	12289.0	12566.0	10972.0	0.0	17928.0	10390570	63.6	40.2	69.8	0.0	38.4
chr14	11	99100409	10975	13771.0	17523.0	10975.0	13522.0	12996.0	99099397	56.2	26.6	69.8	43.3	59.2
chrX	3	93633236	10988	11235.0	15293.0	10988.0	11108.0	12041.0	93631218	69.8	32.2	69.8	53.1	64.2
chr1	1	4809257	10989	14077.0	11181.0	10989.0	11467.0	17287.0	4807867	54.3	44.7	69.3	50.8	40.0
chr1	1	24006358	10990	14640.0	0.0	10990.0	23490.0	12331.0	24004972	51.9	0.0	69.3	17.9	61.7
chr3	4	58579048	11003	12905.0	8894.0	11003.0	7815.0	17088.0	58577492	59.9	54.3	69.3	69.3	40.9
chr4	5	16014642	11006	18718.0	15989.0	11006.0	15559.0	14884.0	16012604	35.8	30.0	69.3	36.4	50.1
chr4	5	149137890	11008	16160.0	0.0	11008.0	15388.0	13751.0	149136814	45.7	0.0	69.3	37.0	55.1
chr6	7	119903579	11014	16176.0	10952.0	11014.0	9167.0	15291.0	119902419	45.7	45.8	69.3	61.8	48.4
chr8	10	23237961	11021	13063.0	10392.0	11021.0	12677.0	13608.0	23237031	59.3	48.1	69.3	46.2	55.9
chr10	9	62948228	11033	13617.0	14582.0	11033.0	19697.0	11691.0	62946150	56.8	33.9	69.3	25.4	65.9
chr11	13	104444855	11045	13218.0	13451.0	11045.0	17010.0	14579.0	104443039	58.7	37.3	69.3	32.3	51.7
chr13	14	62130530	11051	11630.0	13102.0	11051.0	15468.0	11873.0	62129138	67.3	38.5	69.3	37.0	65.1
chr15	16	82380758	11063	16399.0	11621.0	11063.0	15670.0	12644.0	82379168	45.1	43.5	69.3	36.4	60.9
chrX	3	94368419	11069	11442.0	17062.0	11069.0	17934.0	13876.0	94365845	68.5	27.7	69.3	30.0	55.1
chr1	1	46854807	11071	12339.0	10906.0	11071.0	14762.0	11605.0	46853719	63.0	45.8	68.9	38.7	65.9
chr1	1	52502305	11072	12774.0	14060.0	11072.0	12903.0	22541.0	52500667	60.5	35.1	68.9	45.1	24.2
chr3	4	103279583	11083	15857.0	0.0	11083.0	0.0	13390.0	103278523	46.9	0.0	68.9	0.0	56.7
chr4	5	151861751	11088	11370.0	9051.0	11088.0	11003.0	13405.0	151860397	68.5	53.7	68.9	53.1	56.7
chr5	6	52670146	11090	0.0	23517.0	11090.0	21880.0	13415.0	52668682	0.0	15.3	68.9	20.8	56.7
chr5	6	100799713	11092	11907.0	0.0	11092.0	20416.0	12551.0	100798955	65.4	0.0	68.9	23.7	60.9
chr6	7	43266915	11098	18044.0	17147.0	11098.0	16314.0	14322.0	43264897	38.3	27.1	68.9	34.1	52.6
chr8	10	111993062	11107	14581.0	21463.0	11107.0	9060.0	12933.0	111991524	52.5	18.7	68.9	62.4	59.2
chr11	13	97316601	11113	12162.0	9362.0	11113.0	10923.0	14193.0	97314957	64.2	52.6	68.9	53.7	53.4
chr12	15	98628868	11116	17613.0	16756.0	11116.0	12557.0	12810.0	98627412	40.1	28.3	68.9	46.8	60.1
chr13	14	45508362	11119	15315.0	14614.0	11119.0	12865.0	11271.0	45506988	49.4	33.9	68.9	45.6	68.4
chr1	1	88009187	11135	13412.0	11787.0	11135.0	9239.0	12694.0	88007439	57.4	42.4	68.4	61.2	60.1
chr3	4	122295466	11140	17702.0	13547.0	11140.0	15374.0	16445.0	122293286	39.5	36.8	68.4	37.0	43.4
chr8	10	72444469	11157	14445.0	0.0	11157.0	0.0	13968.0	72443153	53.1	0.0	68.4	0.0	54.2
chr8	10	84005334	11159	14575.0	10531.0	11159.0	12378.0	13613.0	84003788	52.5	47.5	68.4	47.4	55.9
chr8	10	84068727	11160	14576.0	13959.0	11160.0	0.0	19362.0	84067577	52.5	35.6	68.4	0.0	33.4
chr9	12	14381859	11164	14000.0	14360.0	11164.0	11523.0	11843.0	14379519	55.0	34.5	68.4	50.8	65.1
chr11	13	3648576	11171	12278.0	9732.0	11171.0	9892.0	13473.0	3647036	63.6	50.9	68.4	58.3	56.7
chr11	13	87663895	11175	14322.0	0.0	11175.0	8353.0	14773.0	87662251	53.7	0.0	68.4	66.4	50.9
chr15	16	103216182	11193	14197.0	7094.0	11193.0	12269.0	14221.0	103214566	54.3	64.5	68.4	47.9	53.4
chr19	21	59944227	11202	17977.0	16376.0	11202.0	19295.0	0.0	59942227	38.9	29.4	68.4	26.6	0.0
chrX	3	38636240	11205	12209.0	9418.0	11205.0	11720.0	11758.0	38633502	64.2	52.6	68.4	50.3	65.9
chr5	6	138620340	11222	0.0	13570.0	11222.0	0.0	16090.0	138618698	0.0	36.8	68.0	0.0	45.1
chr8	10	22859406	11239	16189.0	14552.0	11239.0	11630.0	11374.0	22858486	45.7	33.9	68.0	50.3	67.6
chr8	10	84914260	11242	15128.0	21800.0	11242.0	15234.0	11377.0	84912904	50.0	18.1	68.0	37.5	67.6
chr9	12	108518602	11245	11827.0	11871.0	11245.0	8969.0	13791.0	108517134	66.1	42.4	68.0	63.0	55.1
chr12	15	98921221	11260	14883.0	0.0	11260.0	17025.0	15962.0	98919959	51.2	0.0	68.0	32.3	45.9
chr16	17	22439251	11267	12186.0	0.0	11267.0	13535.0	14822.0	22437705	64.2	0.0	68.0	43.3	50.9
chr18	20	13972904	11274	12200.0	19119.0	11274.0	12745.0	26602.0	13970230	64.2	23.2	68.0	46.2	16.7
chr19	21	4284601	11275	19590.0	19751.0	11275.0	16859.0	16013.0	4282441	33.3	22.1	68.0	32.9	45.9
chrX	3	52989879	11280	14371.0	9535.0	11280.0	13918.0	16203.0	52987275	53.7	52.0	68.0	42.2	45.1
chr1	1	171438131	11282	11887.0	14858.0	11282.0	14961.0	12699.0	171436917	65.4	32.8	67.5	38.1	60.1
chr3	4	51340722	11291	12460.0	15545.0	11291.0	15371.0	12533.0	51338904	62.4	31.1	67.5	37.0	60.9
chr4	5	15959422	11298	14954.0	17620.0	11298.0	14277.0	14687.0	15958402	50.6	26.0	67.5	40.4	50.9
chr8	10	84107161	11316	0.0	16478.0	11316.0	18061.0	0.0	84105391	0.0	28.8	67.5	29.5	0.0
chr9	12	44344632	11319	12712.0	12037.0	11319.0	10268.0	15923.0	44343202	61.1	41.9	67.5	56.6	45.9
chr11	13	72798294	11333	13364.0	11594.0	11333.0	9898.0	15740.0	72796452	58.0	43.5	67.5	58.3	46.7
chr14	11	58000070	11343	13645.0	17520.0	11343.0	25449.0	16587.0	57998414	56.8	26.6	67.5	15.6	43.4
chr15	16	12205463	11348	12749.0	9891.0	11348.0	10173.0	11879.0	12204285	61.1	50.3	67.5	57.2	65.1
chr1	1	37865779	11363	16574.0	14059.0	11363.0	11572.0	11763.0	37864885	43.8	35.1	67.1	50.3	65.1
chr1	1	133909358	11367	12776.0	23418.0	11367.0	19547.0	11464.0	133907714	60.5	15.3	67.1	25.4	66.7
chr2	2	18064704	11371	15357.0	9163.0	11371.0	12470.0	12704.0	18063782	48.8	53.2	67.1	46.8	60.1
chr3	4	142881235	11384	13559.0	14512.0	11384.0	11487.0	18797.0	142879845	56.8	33.9	67.1	50.8	35.0
chr6	7	30694279	11395	12690.0	14533.0	11395.0	11269.0	13422.0	30692677	61.1	33.9	67.1	52.0	56.7
chr12	15	31950090	11427	17609.0	14400.0	11427.0	16581.0	13824.0	31948586	40.1	34.5	67.1	33.5	55.1
chr12	15	51378466	11428	17475.0	27847.0	11428.0	17852.0	11995.0	51376508	40.8	10.7	67.1	30.0	64.2
chr14	11	14013954	11434	14887.0	13110.0	11434.0	15652.0	14799.0	14012928	51.2	38.5	67.1	36.4	50.9
chr14	11	50931612	11438	11855.0	12580.0	11438.0	12729.0	11722.0	50930728	66.1	40.2	67.1	46.2	65.9
chr15	16	100638026	11440	15655.0	18014.0	11440.0	14736.0	12313.0	100636052	48.2	25.4	67.1	39.3	62.6
chr17	18	22227139	11444	16554.0	9900.0	11444.0	17289.0	17506.0	22225041	44.5	50.3	67.1	31.8	40.0
chr18	20	31911219	11448	12087.0	10604.0	11448.0	12890.0	16623.0	31910123	64.8	47.5	67.1	45.6	43.4
chr1	1	74393293	11456	14079.0	13702.0	11456.0	13562.0	11767.0	74391757	54.3	36.2	66.6	42.7	65.1
chr2	2	94157984	11461	12657.0	14503.0	11461.0	10213.0	0.0	94156312	61.1	33.9	66.6	56.6	0.0
chr5	6	33937488	11474	12474.0	12502.0	11474.0	11256.0	12549.0	33936732	62.4	40.2	66.6	52.0	60.9
chr7	8	130866862	11488	16188.0	9856.0	11488.0	13623.0	15714.0	130865780	45.7	50.3	66.6	42.7	46.7
chr10	9	24871026	11498	14155.0	0.0	11498.0	0.0	14172.0	24869428	54.3	0.0	66.6	0.0	53.4
chr10	9	67913002	11499	16818.0	9988.0	11499.0	13647.0	12272.0	67911402	43.2	49.8	66.6	42.7	62.6
chr10	9	128590435	11502	14734.0	14170.0	11502.0	11051.0	12436.0	128588993	51.9	35.1	66.6	53.1	61.7
chr12	15	55821094	11513	18100.0	11744.0	11513.0	17019.0	17679.0	55819064	38.3	43.0	66.6	32.3	39.2
chr12	15	108792829	11515	11846.0	10565.0	11515.0	0.0	12297.0	108791771	66.1	47.5	66.6	0.0	62.6
chr18	20	49756406	11529	16882.0	14044.0	11529.0	16442.0	12175.0	49755130	43.2	35.6	66.6	34.1	63.4
chr18	20	82693318	11532	15043.0	13504.0	11532.0	15325.0	14243.0	82692692	50.6	37.3	66.6	37.5	53.4
chr3	4	37349783	11548	17237.0	16195.0	11548.0	16683.0	17807.0	37347459	41.4	29.4	66.1	32.9	38.4
chr3	4	97228226	11552	17849.0	19821.0	11552.0	16688.0	12537.0	97227344	38.9	21.5	66.1	32.9	60.9
chr5	6	96794132	11560	13714.0	13199.0	11560.0	11502.0	22625.0	96792256	56.2	37.9	66.1	50.8	24.2
chr5	6	97112042	11561	12476.0	12662.0	11561.0	10600.0	14520.0	97110826	62.4	39.6	66.1	54.9	51.7
chr6	7	29986353	11564	13728.0	9846.0	11564.0	9280.0	19086.0	29984493	56.2	50.3	66.1	61.2	34.2
chr7	8	12422698	11568	12584.0	19562.0	11568.0	13295.0	15294.0	12421344	61.7	22.1	66.1	43.9	48.4
chr8	10	79639714	11572	16042.0	13958.0	11572.0	19412.0	18867.0	79638462	46.3	35.6	66.1	26.0	35.0
chr9	12	13828682	11574	13605.0	11566.0	11574.0	13635.0	15325.0	13827668	56.8	43.5	66.1	42.7	48.4
chr9	12	43241036	11576	17285.0	16487.0	11576.0	0.0	14160.0	43238970	41.4	28.8	66.1	0.0	53.4
chr12	15	69158887	11589	14480.0	13814.0	11589.0	16583.0	16338.0	69157749	53.1	36.2	66.1	33.5	44.2
chr14	11	55492230	11597	14769.0	0.0	11597.0	14059.0	11724.0	55490386	51.9	0.0	66.1	41.6	65.9
chr17	18	46713299	11608	12420.0	8995.0	11608.0	10308.0	15397.0	46712225	63.0	54.3	66.1	56.6	48.4
chrX	3	21090107	11616	12646.0	10757.0	11616.0	10703.0	12327.0	21088351	61.7	46.9	66.1	54.9	62.6
chrX	3	166661827	11618	13536.0	12612.0	11618.0	10445.0	12330.0	166660161	57.4	40.2	66.1	56.0	62.6
chr1	1	189689448	11628	13137.0	22728.0	11628.0	18887.0	11775.0	189687802	58.7	16.4	65.7	27.1	65.1
chr4	5	119233752	11641	13834.0	15560.0	11641.0	16495.0	12730.0	119232868	55.6	31.1	65.7	33.5	60.1
chr4	5	156256047	11642	12363.0	9952.0	11642.0	12346.0	13227.0	156254425	63.0	49.8	65.7	47.4	57.6
chr7	8	141100678	11659	12039.0	9477.0	11659.0	10776.0	13258.0	141099474	64.8	52.0	65.7	54.3	57.6
chr10	9	81267450	11672	13080.0	16723.0	11672.0	14684.0	12785.0	81265824	59.3	28.3	65.7	39.3	60.1
chr14	11	57747388	11693	14891.0	15680.0	11693.0	16036.0	12161.0	57746486	51.2	31.1	65.7	35.2	63.4
chr14	11	73144550	11694	13242.0	15246.0	11694.0	12569.0	12303.0	73143538	58.7	32.2	65.7	46.8	62.6
chr18	20	9449761	11706	13665.0	7367.0	11706.0	10065.0	17741.0	9448001	56.8	62.8	65.7	57.8	39.2
chr18	20	67641507	11707	12422.0	10310.0	11707.0	12590.0	14839.0	67640589	63.0	48.6	65.7	46.8	50.9
chr19	21	24962166	11709	13926.0	15718.0	11709.0	13066.0	14640.0	24961010	55.6	31.1	65.7	45.1	51.7
chr2	2	127272312	11722	12452.0	11967.0	11722.0	8934.0	13197.0	127270902	62.4	41.9	65.2	63.0	57.6
chr4	5	118135992	11729	0.0	7697.0	11729.0	0.0	12372.0	118134180	0.0	60.5	65.2	0.0	61.7
chr10	9	94944445	11757	15140.0	10128.0	11757.0	17827.0	12952.0	94942891	50.0	49.2	65.2	30.0	59.2
chr11	13	76408393	11761	16068.0	13624.0	11761.0	16194.0	12963.0	76407325	46.3	36.8	65.2	34.7	59.2
chr14	11	73143385	11776	12748.0	13831.0	11776.0	12569.0	12303.0	73142471	61.1	36.2	65.2	46.8	62.6
chr16	17	33381182	11784	12320.0	8273.0	11784.0	11982.0	16374.0	33379474	63.6	57.7	65.2	49.1	44.2
chr19	21	5568096	11790	12201.0	8511.0	11790.0	8921.0	13531.0	5566826	64.2	56.6	65.2	63.5	56.7
chr19	21	56549454	11794	12208.0	7772.0	11794.0	9348.0	13872.0	56548572	64.2	60.5	65.2	61.2	55.1
chr3	4	127780651	11808	13958.0	13376.0	11808.0	11753.0	12067.0	127779473	55.0	37.3	64.8	49.7	63.4
chr5	6	24685560	11815	13443.0	10661.0	11815.0	14643.0	11940.0	24684316	57.4	46.9	64.8	39.3	64.2
chr5	6	123015343	11818	12573.0	10804.0	11818.0	11767.0	19081.0	123014413	61.7	46.4	64.8	49.7	34.2
