id	chr_name	transcription_start	transcription_end	strand	score	rpkm	chromosome_id	notx_tag_count	kla_1h_tag_count	kla_6h_tag_count	kla_12h_tag_count	kla_24h_tag_count	notx_total_tags	kla_1h_total_tags	kla_6h_total_tags	kla_12h_total_tags	kla_24h_total_tags
65523	chrX	169972575	169973117	1	1.2602493547209446	0.9941642232023826	3	1	2	10	8	6	10496748	9008778	11240697	10011766	9257648
65527	chrX	169979071	169985097	1	5.071487370431843	2.6936988037627083	3	117	91	315	145	144	10496748	9008778	11240697	10011766	9257648
65529	chrX	169986558	169988127	1	2.636418256393003	1.681002945559188	3	29	22	44	18	19	10496748	9008778	11240697	10011766	9257648
65530	chrX	169993525	169994853	1	10.700606667116938	7.010599077855377	3	65	103	163	85	50	10496748	9008778	11240697	10011766	9257648
65532	chrX	170004259	170004654	1	10.93689266402598	9.542470233313779	3	14	22	69	51	33	10496748	9008778	11240697	10011766	9257648
65533	chrX	170005122	170005532	1	1.2437524891032303	1.0702249085676907	3	1	2	8	6	5	10496748	9008778	11240697	10011766	9257648
65535	chr12	3235455	3235780	0	8.695134168122808	8.27961922084193	15	34	25	13	39	24	10496748	9008778	11240697	10011766	9257648
65537	chr12	3250463	3253270	0	1.0338153772430592	0.6052238277132264	15	19	10	21	22	13	10496748	9008778	11240697	10011766	9257648
65543	chr12	3309789	3311056	0	6.828868900029682	4.5096306675687465	15	70	54	50	46	66	10496748	9008778	11240697	10011766	9257648
65544	chr12	3311062	3311787	0	1.3113598721645554	0.9638858821529069	15	16	4	9	4	2	10496748	9008778	11240697	10011766	9257648
65547	chr12	3359398	3360876	0	1.3859996454836583	0.8922158974063303	15	2	10	19	21	14	10496748	9008778	11240697	10011766	9257648
65549	chr12	3406544	3413787	0	1.3699986471230599	0.7120909395531146	15	46	41	53	58	60	10496748	9008778	11240697	10011766	9257648
65553	chr12	3426169	3426571	0	1.4882416885286605	1.2899191713235216	15	5	5	5	2	9	10496748	9008778	11240697	10011766	9257648
65555	chr12	3506876	3517402	0	2.8969949860326736	1.4434547200713483	15	275	46	137	158	144	10496748	9008778	11240697	10011766	9257648
65570	chr12	3914482	3918939	0	6.144445077839536	3.3861101620487912	15	373	54	148	103	77	10496748	9008778	11240697	10011766	9257648
65573	chr12	3960693	3960976	0	3.25128621144637	3.3792248713545776	15	12	2	5	8	21	10496748	9008778	11240697	10011766	9257648
65595	chr12	4477276	4478686	0	2.18439420418171	1.416991293799758	15	10	16	25	23	26	10496748	9008778	11240697	10011766	9257648
65597	chr12	4505563	4505784	0	1.3903634506583484	2.07142425485061	15	8	1	3	5	6	10496748	9008778	11240697	10011766	9257648
65603	chr12	4713988	4717327	0	1.3815880225979336	0.7901720432718339	15	52	11	21	31	17	10496748	9008778	11240697	10011766	9257648
65612	chr12	4827712	4834406	0	2.2088397710029817	1.1587115603195905	15	104	63	66	75	80	10496748	9008778	11240697	10011766	9257648
65615	chr12	4840166	4843291	0	2.294607990856068	1.3239621436953035	15	61	47	27	41	31	10496748	9008778	11240697	10011766	9257648
65617	chr12	4856988	4860557	0	1.1359960972085812	0.6440562809199376	15	35	9	12	34	25	10496748	9008778	11240697	10011766	9257648
65624	chr12	4907198	4908455	0	1.778552991631025	1.176102773853799	15	14	24	6	12	18	10496748	9008778	11240697	10011766	9257648
65627	chr12	5047475	5050977	0	1.928116515967121	1.0958605349297175	15	47	25	40	36	44	10496748	9008778	11240697	10011766	9257648
65642	chr12	8285828	8298130	0	1.983911806892805	0.9718166950335464	15	166	60	106	140	126	10496748	9008778	11240697	10011766	9257648
65645	chr12	8344047	8347833	0	1.7078395648122664	0.9608824880653959	15	80	11	20	33	38	10496748	9008778	11240697	10011766	9257648
65646	chr12	8359680	8360051	0	1.0212930631039054	0.9136927463541611	15	1	1	2	10	3	10496748	9008778	11240697	10011766	9257648
65652	chr12	8436883	8437463	0	1.8651455924461795	1.445331119675753	15	3	14	11	6	8	10496748	9008778	11240697	10011766	9257648
65653	chr12	8500190	8502663	0	5.696892538741422	3.3942497192061944	15	122	110	59	51	78	10496748	9008778	11240697	10011766	9257648
65655	chr12	8509946	8510627	0	3.696885208472569	2.755736411463887	15	21	10	11	25	27	10496748	9008778	11240697	10011766	9257648
65656	chr12	8511184	8515395	0	1.8729566124993757	1.0395609276015418	15	129	6	10	25	49	10496748	9008778	11240697	10011766	9257648
65657	chr12	8515966	8544422	0	2.7708224446130383	1.244998417246085	15	835	40	138	348	411	10496748	9008778	11240697	10011766	9257648
65660	chr12	8546927	8547779	0	1.1546443050350912	0.8203764952438575	15	23	1	2	6	3	10496748	9008778	11240697	10011766	9257648
65689	chr12	8640792	8641715	0	4.269702811489124	2.9860791206288018	15	40	17	20	21	40	10496748	9008778	11240697	10011766	9257648
65694	chr12	8752631	8760648	0	4.645207961645725	2.3863826425327335	15	254	162	192	185	164	10496748	9008778	11240697	10011766	9257648
65697	chr12	8793736	8799941	0	3.3720299811923464	1.7848108160095197	15	209	47	41	127	130	10496748	9008778	11240697	10011766	9257648
65699	chr12	8805555	8806906	0	1.086566392819396	0.709837177118861	15	4	6	5	11	22	10496748	9008778	11240697	10011766	9257648
65705	chr12	8854594	8855238	0	1.7239743397874419	1.3019184194288567	15	10	4	7	14	7	10496748	9008778	11240697	10011766	9257648
65708	chr12	8938791	8942107	0	9.960933701989248	5.702166056411455	15	265	74	223	179	205	10496748	9008778	11240697	10011766	9257648
65719	chr12	9045826	9049334	0	1.2133090901151067	0.6894395570867098	15	42	5	16	27	31	10496748	9008778	11240697	10011766	9257648
65728	chr12	10152179	10154274	0	1.2819594965241177	0.7821981234504751	15	15	8	18	21	20	10496748	9008778	11240697	10011766	9257648
65729	chr12	10154989	10155703	0	1.2132965162952996	0.8948250475195338	15	3	3	8	13	5	10496748	9008778	11240697	10011766	9257648
65733	chr12	10395844	10401792	0	1.4151712655927242	0.7528323017036925	15	74	22	43	47	38	10496748	9008778	11240697	10011766	9257648
65739	chr12	11319906	11323510	0	2.468280811314544	1.3976211603854856	15	86	32	40	45	49	10496748	9008778	11240697	10011766	9257648
65744	chr12	12376415	12382330	0	4.609188934366164	2.4535937178674083	15	150	91	267	124	94	10496748	9008778	11240697	10011766	9257648
65745	chr12	13249235	13249655	0	1.7257348894958	1.4722236622825466	15	6	8	6	3	8	10496748	9008778	11240697	10011766	9257648
65750	chr12	14930198	14930443	0	1.4189836443442163	1.7067832937634402	15	2	5	1	2	11	10496748	9008778	11240697	10011766	9257648
65754	chr12	16827107	16828854	0	1.112787160496969	0.6977222977610925	15	13	5	6	13	24	10496748	9008778	11240697	10011766	9257648
65760	chr12	16893820	16894440	0	3.041694648630855	2.318115612233575	15	19	15	7	11	20	10496748	9008778	11240697	10011766	9257648
65763	chr12	16988325	17001589	0	3.4897665755886833	1.6956626875200835	15	249	311	190	196	179	10496748	9008778	11240697	10011766	9257648
65765	chr12	17284818	17288672	0	2.70713262612618	1.519628512727827	15	79	28	35	100	51	10496748	9008778	11240697	10011766	9257648
65769	chr12	17430150	17437143	0	1.2817229414322067	0.6689357784372909	15	49	45	39	48	53	10496748	9008778	11240697	10011766	9257648
65779	chr12	17551554	17553258	0	2.1984286334686045	1.383731474692505	15	25	22	22	30	19	10496748	9008778	11240697	10011766	9257648
65785	chr12	17791976	17799925	0	2.562713118373959	1.3178268565395777	15	166	154	67	70	67	10496748	9008778	11240697	10011766	9257648
65793	chr12	17881843	17882250	0	2.3286981134782954	2.00917557200024	15	6	12	7	8	8	10496748	9008778	11240697	10011766	9257648
65796	chr12	17888069	17888954	0	1.664139308954584	1.1734479143191403	15	8	14	11	7	12	10496748	9008778	11240697	10011766	9257648
65797	chr12	17889489	17890355	0	1.2699708514928985	0.899372709417611	15	12	6	11	5	5	10496748	9008778	11240697	10011766	9257648
65803	chr12	17902558	17904429	0	1.6696376585175574	1.0360007874385229	15	21	20	21	16	19	10496748	9008778	11240697	10011766	9257648
65804	chr12	17904968	17905289	0	1.295470525774321	1.2418476494108437	15	6	2	3	7	2	10496748	9008778	11240697	10011766	9257648
65807	chr12	17914681	17915588	0	1.6002891306673437	1.122996811598286	15	21	6	7	9	8	10496748	9008778	11240697	10011766	9257648
65822	chr12	18216654	18217237	0	1.017483473048317	0.7874249735904717	15	10	4	1	5	3	10496748	9008778	11240697	10011766	9257648
65828	chr12	20921445	20921778	0	1.3369830924364428	1.257091887023372	15	4	2	4	3	8	10496748	9008778	11240697	10011766	9257648
65832	chr12	21315098	21316386	0	2.1198375011201303	1.3959947587248351	15	34	9	9	19	19	10496748	9008778	11240697	10011766	9257648
65834	chr12	21323619	21331486	0	1.2882372148095722	0.6632394519050975	15	114	25	41	41	40	10496748	9008778	11240697	10011766	9257648
65840	chr12	21373692	21374638	0	10.373478563054068	7.220550715085521	15	72	80	40	70	80	10496748	9008778	11240697	10011766	9257648
65841	chr12	21374673	21378295	0	1.9504840708271887	1.1037122360206781	15	70	19	38	34	39	10496748	9008778	11240697	10011766	9257648
65842	chr12	21417197	21418373	0	2.387104680243088	1.5967818458949625	15	25	24	10	16	19	10496748	9008778	11240697	10011766	9257648
65863	chr12	25059751	25066610	0	4.886499345731575	2.556051932272054	15	250	139	205	153	130	10496748	9008778	11240697	10011766	9257648
65869	chr12	25096264	25097581	0	9.318193922348453	6.113414342695279	15	121	30	56	80	116	10496748	9008778	11240697	10011766	9257648
65870	chr12	25097626	25101118	0	1.8121058028675794	1.0303104746615015	15	49	13	16	51	51	10496748	9008778	11240697	10011766	9257648
65877	chr12	25207940	25209798	0	1.2813025267915188	0.7958780470726623	15	22	1	12	20	19	10496748	9008778	11240697	10011766	9257648
65878	chr12	25214023	25215518	0	1.5599758705466003	1.0023603186253969	15	21	10	17	15	12	10496748	9008778	11240697	10011766	9257648
65884	chr12	25301292	25301660	0	1.1467916880764086	1.0294883359208051	15	8	1	7	2	1	10496748	9008778	11240697	10011766	9257648
65902	chr12	26479888	26481276	0	34.01783146172508	22.124110423344792	15	1	114	816	340	266	10496748	9008778	11240697	10011766	9257648
65903	chr12	26481278	26483834	0	16.718087778583005	9.914771761123385	15	2	53	846	221	146	10496748	9008778	11240697	10011766	9257648
65904	chr12	26483896	26487411	0	1.8318288701068453	1.0406301847153494	15	1	3	142	24	13	10496748	9008778	11240697	10011766	9257648
65906	chr12	28635987	28636463	0	9.521157301818626	7.7963039222761275	15	43	28	19	35	61	10496748	9008778	11240697	10011766	9257648
65907	chr12	28636464	28638154	0	1.013094121458126	0.6384756631565863	15	21	6	2	14	11	10496748	9008778	11240697	10011766	9257648
65910	chr12	28659643	28663238	0	1.7668950927607943	1.000799357061353	15	42	23	36	42	37	10496748	9008778	11240697	10011766	9257648
65923	chr12	28750479	28751349	0	3.3416922277537044	2.36435815960735	15	25	12	11	20	35	10496748	9008778	11240697	10011766	9257648
65927	chr12	28870558	28876311	0	1.3401940243689474	0.7157997765095593	15	46	17	57	39	47	10496748	9008778	11240697	10011766	9257648
65929	chr12	28880925	28886024	0	1.063312212217558	0.5762903591883616	15	27	11	51	32	26	10496748	9008778	11240697	10011766	9257648
65966	chr12	30591268	30594914	0	1.2605527636045897	0.7126918371858777	15	50	13	22	21	24	10496748	9008778	11240697	10011766	9257648
65968	chr12	30606971	30607779	0	1.4452084246591852	1.0379942899031058	15	17	4	11	5	5	10496748	9008778	11240697	10011766	9257648
65974	chr12	31081032	31084237	0	1.0302734028506852	0.5924535183324658	15	22	33	19	15	6	10496748	9008778	11240697	10011766	9257648
65978	chr12	31351529	31351816	0	4.79219121104642	4.929014055699776	15	17	15	13	12	14	10496748	9008778	11240697	10011766	9257648
65981	chr12	31499612	31500716	0	10.565710962685252	7.147086087265395	15	112	47	36	81	119	10496748	9008778	11240697	10011766	9257648
65982	chr12	31634233	31636014	0	2.799776534526427	1.7502943637824215	15	22	31	26	38	39	10496748	9008778	11240697	10011766	9257648
65993	chr12	31948304	31952423	0	1.9966146790837214	1.1113029365565146	15	37	24	41	60	67	10496748	9008778	11240697	10011766	9257648
65994	chr12	31954461	31955454	0	1.6623550510807665	1.1465227242095888	15	9	4	16	19	9	10496748	9008778	11240697	10011766	9257648
65998	chr12	32017826	32018826	0	1.681898437976471	1.1584788561636823	15	15	1	5	20	17	10496748	9008778	11240697	10011766	9257648
65999	chr12	32061363	32061998	0	3.2775824005187144	2.4835000397573146	15	18	5	9	21	26	10496748	9008778	11240697	10011766	9257648
66011	chr12	32208150	32209600	0	2.475324060981127	1.5983974293864176	15	41	16	12	18	29	10496748	9008778	11240697	10011766	9257648
66014	chr12	32291990	32293357	0	2.0398393902537313	1.329993414584669	15	17	21	12	22	19	10496748	9008778	11240697	10011766	9257648
66016	chr12	32305948	32316935	0	2.72985982180183	1.353781205287846	15	18	103	144	230	249	10496748	9008778	11240697	10011766	9257648
66040	chr12	32382991	32387695	0	8.08141795618579	4.423696235683461	15	178	142	239	235	247	10496748	9008778	11240697	10011766	9257648
66052	chr12	32853422	32854507	0	21.569771846902558	14.636306619368412	15	59	81	210	208	237	10496748	9008778	11240697	10011766	9257648
66053	chr12	32854516	32856994	0	15.869487759421112	9.452469409545419	15	133	100	381	284	274	10496748	9008778	11240697	10011766	9257648
66054	chr12	32857009	32859903	0	1.57554980606497	0.9185382976454023	15	35	8	43	31	16	10496748	9008778	11240697	10011766	9257648
66059	chr12	32979602	32984723	0	2.327584722121343	1.2608317710330361	15	83	20	56	79	85	10496748	9008778	11240697	10011766	9257648
66061	chr12	33045910	33046559	0	1.0201473105821437	0.7689902752120994	15	4	7	5	6	3	10496748	9008778	11240697	10011766	9257648
66062	chr12	33110925	33111560	0	2.115907625651322	1.6032721775648489	15	10	12	10	10	9	10496748	9008778	11240697	10011766	9257648
66065	chr12	33251211	33302307	0	2.821456473954657	1.1989126814587292	15	624	292	659	757	732	10496748	9008778	11240697	10011766	9257648
66067	chr12	33368405	33379651	0	2.440210367211839	1.2070555987013785	15	190	91	146	117	135	10496748	9008778	11240697	10011766	9257648
66071	chr12	33439427	33443315	0	2.20054110916188	1.233864571181152	15	66	70	29	33	42	10496748	9008778	11240697	10011766	9257648
66092	chr12	35147601	35155372	0	2.8042135405892368	1.4457650413534735	15	188	62	115	91	106	10496748	9008778	11240697	10011766	9257648
66101	chr12	36036897	36037522	0	1.8475695131634826	1.4053113016655618	15	12	1	6	16	9	10496748	9008778	11240697	10011766	9257648
66119	chr12	40037509	40038674	0	1.868226453228923	1.2517526092217537	15	21	13	5	12	22	10496748	9008778	11240697	10011766	9257648
66121	chr12	40222457	40222775	0	1.2358326989876147	1.1908501440588624	15	5	8	1	1	4	10496748	9008778	11240697	10011766	9257648
66140	chr12	44210426	44210697	0	8.532866800865689	9.188302920732806	15	42	13	11	27	32	10496748	9008778	11240697	10011766	9257648
66143	chr12	44313655	44327746	0	1.634017230856793	0.7888534926530023	15	222	51	66	101	116	10496748	9008778	11240697	10011766	9257648
66154	chr12	51377032	51377577	0	3.486651478562716	2.746393840043212	15	12	15	9	21	18	10496748	9008778	11240697	10011766	9257648
66156	chr12	51450148	51456685	0	2.110243470496352	1.1100841568448752	15	97	44	63	92	67	10496748	9008778	11240697	10011766	9257648
66166	chr12	51829282	51833826	0	5.121200287356122	2.8154011396104144	15	280	69	101	93	97	10496748	9008778	11240697	10011766	9257648
66170	chr12	51971415	51972435	0	2.9961837521176653	2.056164007178287	15	44	11	11	18	21	10496748	9008778	11240697	10011766	9257648
66171	chr12	52006548	52007140	0	3.1927730971568757	2.461287592500109	15	18	14	6	12	23	10496748	9008778	11240697	10011766	9257648
66175	chr12	52503925	52508675	0	1.177679147543368	0.6438735665741384	15	46	29	23	26	29	10496748	9008778	11240697	10011766	9257648
66184	chr12	52571958	52579192	0	1.2386071586780356	0.6438898531077952	15	95	32	26	35	45	10496748	9008778	11240697	10011766	9257648
66188	chr12	52604568	52605443	0	3.4232941223958586	2.4193347014663766	15	33	11	9	29	24	10496748	9008778	11240697	10011766	9257648
66193	chr12	54135149	54135545	0	1.4444262463080173	1.2590520878787521	15	9	5	6	3	2	10496748	9008778	11240697	10011766	9257648
66200	chr12	54637225	54637839	0	1.4043670940317452	1.072835213222734	15	16	2	4	3	8	10496748	9008778	11240697	10011766	9257648
66201	chr12	54640605	54641086	0	2.2360426246364566	1.825155341997182	15	8	10	9	12	5	10496748	9008778	11240697	10011766	9257648
66204	chr12	54695353	54696389	0	2.0568201872148046	1.4074672539561859	15	28	10	8	9	18	10496748	9008778	11240697	10011766	9257648
66207	chr12	54697083	54698310	0	27.315238619004035	18.137650106875608	15	156	186	169	284	319	10496748	9008778	11240697	10011766	9257648
66208	chr12	54698313	54700419	0	2.459104738830627	1.4992938066308992	15	16	21	19	41	61	10496748	9008778	11240697	10011766	9257648
66213	chr12	54795732	54796240	0	6.1618208579902385	4.949336231031115	15	37	20	13	17	39	10496748	9008778	11240697	10011766	9257648
66214	chr12	54835105	54835369	0	1.709760908847759	1.8862025618409985	15	11	6	2	2	4	10496748	9008778	11240697	10011766	9257648
66216	chr12	54862933	54863519	0	2.3797735028037486	1.8392884947151407	15	19	3	5	5	22	10496748	9008778	11240697	10011766	9257648
66218	chr12	54985069	54985891	0	2.443988271718598	1.7491492043706562	15	10	16	16	12	18	10496748	9008778	11240697	10011766	9257648
66219	chr12	54986402	54987005	0	9.44733548929283	7.249388455393533	15	50	42	32	42	53	10496748	9008778	11240697	10011766	9257648
66226	chr12	54999212	54999643	0	3.1201541830451758	2.6380638607970632	15	13	11	5	10	18	10496748	9008778	11240697	10011766	9257648
66227	chr12	55019545	55019979	0	1.3077663814297262	1.1031032913387357	15	13	1	1	3	6	10496748	9008778	11240697	10011766	9257648
66228	chr12	55080197	55080475	0	1.0879046955904137	1.1465948189542414	15	5	3	1	4	3	10496748	9008778	11240697	10011766	9257648
66233	chr12	55266293	55269862	0	1.5805163091597652	0.8960783038886089	15	42	28	20	37	33	10496748	9008778	11240697	10011766	9257648
66234	chr12	55270368	55272975	0	1.6851146488403976	0.9966208321383804	15	23	26	21	28	32	10496748	9008778	11240697	10011766	9257648
66244	chr12	55492401	55494810	0	3.8982589867231483	2.3312211413691277	15	18	106	61	48	48	10496748	9008778	11240697	10011766	9257648
66245	chr12	55560266	55560622	0	1.475773527030339	1.3441174558329132	15	2	4	12	3	3	10496748	9008778	11240697	10011766	9257648
66250	chr12	55869767	55873485	0	1.1248901311063042	0.6343807917049532	15	23	15	16	26	38	10496748	9008778	11240697	10011766	9257648
66254	chr12	56345967	56346369	0	1.1448012988682004	0.9922455164027089	15	5	1	3	2	9	10496748	9008778	11240697	10011766	9257648
66261	chr12	59012184	59013128	0	10.087383711326408	7.024258259926817	15	74	45	41	60	112	10496748	9008778	11240697	10011766	9257648
66264	chr12	59040334	59040791	0	8.84335028263747	7.333950921673472	15	30	20	38	48	32	10496748	9008778	11240697	10011766	9257648
66265	chr12	59040826	59041449	0	1.1364855711435669	0.8651140596136119	15	2	3	7	6	9	10496748	9008778	11240697	10011766	9257648
66266	chr12	59061081	59062276	0	4.235346242110599	2.8252034024096697	15	39	30	23	29	48	10496748	9008778	11240697	10011766	9257648
66270	chr12	59074069	59079382	0	3.628062906311544	1.9564825970770765	15	139	92	92	91	106	10496748	9008778	11240697	10011766	9257648
66273	chr12	59190332	59197836	0	1.3329310898971172	0.6899907412762528	15	119	14	25	44	57	10496748	9008778	11240697	10011766	9257648
66277	chr12	59216392	59217050	0	1.332509198580514	1.0012043340394252	15	3	1	13	7	9	10496748	9008778	11240697	10011766	9257648
66278	chr12	59219874	59220096	0	6.104493732726856	8.965805899333894	15	15	19	19	20	27	10496748	9008778	11240697	10011766	9257648
66279	chr12	59220097	59220825	0	1.7553140963706497	1.2890344530990199	15	11	6	8	6	16	10496748	9008778	11240697	10011766	9257648
66294	chr12	65022607	65026803	0	1.4412727181468663	0.800321544466631	15	50	36	19	24	39	10496748	9008778	11240697	10011766	9257648
66296	chr12	65063439	65072507	0	3.768652079962656	1.9092055393842353	15	216	123	140	190	197	10496748	9008778	11240697	10011766	9257648
66297	chr12	65073177	65075159	0	2.2618185357858884	1.3913954147559318	15	40	14	17	26	41	10496748	9008778	11240697	10011766	9257648
66301	chr12	65172649	65173360	0	3.803964787625114	2.8081105555498014	15	32	22	11	4	31	10496748	9008778	11240697	10011766	9257648
66313	chr12	69159266	69159924	0	1.7362998648170334	1.304599586778645	15	13	6	7	8	9	10496748	9008778	11240697	10011766	9257648
66317	chr12	69186793	69191011	0	2.0751999602594378	1.1515715948779437	15	73	24	40	54	52	10496748	9008778	11240697	10011766	9257648
66320	chr12	69199876	69210334	0	2.074126957700126	1.0341922947828082	15	224	55	70	92	100	10496748	9008778	11240697	10011766	9257648
66323	chr12	69228219	69228860	0	2.4715842978006233	1.8685745005153818	15	16	6	2	17	19	10496748	9008778	11240697	10011766	9257648
66328	chr12	69310732	69313804	0	1.0462891623664474	0.6050824879475615	15	35	13	15	15	15	10496748	9008778	11240697	10011766	9257648
66330	chr12	69357224	69357681	0	1.2106967648848916	1.0040528047529158	15	3	5	2	4	9	10496748	9008778	11240697	10011766	9257648
66331	chr12	69361632	69362540	0	9.938089503726141	6.972516884816417	15	88	48	40	63	78	10496748	9008778	11240697	10011766	9257648
66333	chr12	69364286	69365140	0	13.89569903798967	9.86825882997328	15	109	82	65	73	93	10496748	9008778	11240697	10011766	9257648
66334	chr12	69371272	69372109	0	1.8402972259427417	1.3122387751232722	15	3	16	20	10	6	10496748	9008778	11240697	10011766	9257648
66336	chr12	69376028	69383492	0	4.8088766818591715	2.4908486074519174	15	314	161	160	155	140	10496748	9008778	11240697	10011766	9257648
66339	chr12	69423039	69423636	0	1.3908068167744165	1.0698995133385731	15	4	4	6	9	9	10496748	9008778	11240697	10011766	9257648
66342	chr12	69447450	69451179	0	3.147309081826836	1.7742440505295785	15	114	74	58	41	44	10496748	9008778	11240697	10011766	9257648
66350	chr12	69500834	69502441	0	3.3472806215320663	2.1262007236274836	15	62	21	19	38	31	10496748	9008778	11240697	10011766	9257648
66351	chr12	69502447	69504469	0	12.181829016548985	7.471711739777077	15	185	161	93	152	165	10496748	9008778	11240697	10011766	9257648
66352	chr12	69504484	69504789	0	1.1909839230201325	1.176102773853799	15	1	3	7	2	5	10496748	9008778	11240697	10011766	9257648
66354	chr12	69537287	69539496	0	2.644719054198404	1.6013091613240187	15	60	32	26	30	29	10496748	9008778	11240697	10011766	9257648
66357	chr12	69583083	69583402	0	4.74164931413964	4.561073569851764	15	10	7	17	22	17	10496748	9008778	11240697	10011766	9257648
66358	chr12	69681005	69681638	0	1.8714500196934434	1.4191145457384169	15	1	4	9	13	18	10496748	9008778	11240697	10011766	9257648
66359	chr12	69682211	69684010	0	1.1744766878011628	0.733104062368868	15	22	12	8	10	14	10496748	9008778	11240697	10011766	9257648
66367	chr12	69981048	69981631	0	1.105960296791649	0.8558967104244257	15	4	5	6	4	6	10496748	9008778	11240697	10011766	9257648
66368	chr12	69985793	69986509	0	2.7618253831293704	2.03562558208168	15	2	24	22	14	11	10496748	9008778	11240697	10011766	9257648
66369	chr12	69987133	69987974	0	10.066632978266435	7.171153967892405	15	54	70	55	60	63	10496748	9008778	11240697	10011766	9257648
66388	chr12	70964763	70967160	0	1.2678458609244867	0.7587285200799947	15	26	17	13	15	20	10496748	9008778	11240697	10011766	9257648
66389	chr12	70968301	70969236	0	6.430086715053328	4.485776605403913	15	56	40	37	30	47	10496748	9008778	11240697	10011766	9257648
66392	chr12	70995061	71004234	0	4.824460669524804	2.440919644013117	15	180	174	294	217	255	10496748	9008778	11240697	10011766	9257648
66396	chr12	71100413	71105936	0	1.564476740855817	0.8397084250686792	15	87	29	48	33	35	10496748	9008778	11240697	10011766	9257648
66402	chr12	71807490	71807849	0	1.2853346809811594	1.1663019174050173	15	13	2	2	2	2	10496748	9008778	11240697	10011766	9257648
66404	chr12	71992412	72005500	0	3.1768977049097544	1.5458531684147574	15	162	209	254	204	183	10496748	9008778	11240697	10011766	9257648
66410	chr12	72101736	72102852	0	1.0339864259923046	0.6980806974620133	15	14	3	10	5	7	10496748	9008778	11240697	10011766	9257648
66415	chr12	72664802	72665514	0	4.825768564303305	3.5612985816975486	15	56	19	14	21	17	10496748	9008778	11240697	10011766	9257648
66416	chr12	72760448	72760883	0	2.285118015603371	1.9260031663569095	15	7	6	7	12	10	10496748	9008778	11240697	10011766	9257648
66418	chr12	72794955	72806685	0	2.3364615260286836	1.1504372457567422	15	187	114	147	109	118	10496748	9008778	11240697	10011766	9257648
66433	chr12	73354091	73369006	0	4.148050970003337	1.990527924774682	15	256	142	279	411	397	10496748	9008778	11240697	10011766	9257648
66437	chr12	73445197	73447343	0	1.7766518704823981	1.080239715901114	15	2	19	31	25	39	10496748	9008778	11240697	10011766	9257648
66438	chr12	73448323	73452981	0	1.1353809876824579	0.6222565652607028	15	15	9	50	36	35	10496748	9008778	11240697	10011766	9257648
66440	chr12	73584645	73584965	0	3.1783357002995074	3.0520050175084568	15	13	12	9	7	8	10496748	9008778	11240697	10011766	9257648
66442	chr12	73778235	73782775	0	2.026034987853554	1.1139436314347477	15	100	32	37	56	28	10496748	9008778	11240697	10011766	9257648
66449	chr12	73874051	73874673	0	2.1071583165978285	1.604634603171315	15	6	7	12	9	16	10496748	9008778	11240697	10011766	9257648
66452	chr12	73881643	73882019	0	1.1921859177717293	1.0606762416718611	15	1	4	7	1	7	10496748	9008778	11240697	10011766	9257648
66458	chr12	73947582	73954194	0	6.762284009363868	3.5524955251367967	15	147	280	217	245	286	10496748	9008778	11240697	10011766	9257648
66463	chr12	73987025	73988846	0	1.320957979872699	0.8230137413082294	15	20	11	15	13	16	10496748	9008778	11240697	10011766	9257648
66464	chr12	73989575	73992118	0	2.4101435965696814	1.4303702760627572	15	42	29	30	37	44	10496748	9008778	11240697	10011766	9257648
66473	chr12	75413127	75414076	0	1.9362778259155526	1.3469471767925614	15	20	9	8	15	12	10496748	9008778	11240697	10011766	9257648
66475	chr12	75449136	75449577	0	1.0783122554941902	0.9046944414259993	15	3	3	6	4	4	10496748	9008778	11240697	10011766	9257648
66477	chr12	75596397	75597426	0	10.79437905128661	7.395745307039861	15	84	74	68	64	91	10496748	9008778	11240697	10011766	9257648
66480	chr12	75669802	75671030	0	10.634495751581367	7.060444479652832	15	110	74	76	88	86	10496748	9008778	11240697	10011766	9257648
66481	chr12	75671136	75684409	0	1.7670779456005044	0.8585532528735357	15	169	31	113	127	130	10496748	9008778	11240697	10011766	9257648
66493	chr12	76369120	76370264	0	3.9227051178730408	2.6367299742207004	15	23	16	25	40	47	10496748	9008778	11240697	10011766	9257648
66495	chr12	76388834	76401630	0	2.238954961079003	1.0921019974763377	15	218	42	118	168	153	10496748	9008778	11240697	10011766	9257648
66507	chr12	76579210	76588616	0	1.3017216401225926	0.6567521920967372	15	134	25	23	53	74	10496748	9008778	11240697	10011766	9257648
66511	chr12	76783459	76784995	0	1.5249613109558176	0.975622014745344	15	30	6	11	12	16	10496748	9008778	11240697	10011766	9257648
66520	chr12	76962470	76963236	0	2.1892575296766656	1.5901154843368834	15	6	12	9	21	13	10496748	9008778	11240697	10011766	9257648
66522	chr12	77060136	77061328	0	4.093461868612387	2.7317525451373657	15	56	30	22	21	34	10496748	9008778	11240697	10011766	9257648
66536	chr12	78225787	78226581	0	1.9886543832788315	1.433513946999159	15	6	12	9	17	13	10496748	9008778	11240697	10011766	9257648
66548	chr12	78860955	78861217	0	1.5046812164138235	1.67248075065141	15	2	5	4	8	3	10496748	9008778	11240697	10011766	9257648
66551	chr12	78887045	78891863	0	3.610948491730285	1.9707470219691694	15	117	89	94	94	81	10496748	9008778	11240697	10011766	9257648
66553	chr12	78980873	78981933	0	4.1204405870450636	2.8077929558639707	15	25	22	29	34	39	10496748	9008778	11240697	10011766	9257648
