id	chr_name	transcription_start	transcription_end	strand	score	rpkm	chromosome_id	sequence_identifier	notx_tag_count	kla_1h_tag_count	kla_6h_tag_count	kla_12h_tag_count	kla_24h_tag_count	notx_total_tags	kla_1h_total_tags	kla_6h_total_tags	kla_12h_total_tags	kla_24h_total_tags
62553	chrX	7657357	7667889	0	1.5087218071138413	0.7516874464619553	3	NM_001290624	113	94	61	77	51	10496748	9008778	11240697	10011766	9257648
62560	chrX	7697153	7710234	0	1.9692354834842183	0.9582693369903412	3	NM_173747	120	134	119	134	120	10496748	9008778	11240697	10011766	9257648
62563	chrX	7722220	7729262	0	1.426267840063473	0.7437685297096154	3	NM_172372	115	25	30	39	53	10496748	9008778	11240697	10011766	9257648
62566	chrX	7762666	7775243	0	7.188686423952817	3.5129735421917023	3	NM_001105197	528	335	422	475	450	10496748	9008778	11240697	10011766	9257648
62569	chrX	7789991	7820614	0	5.049066291277712	2.2524303711639666	3	NM_207670	1112	788	615	452	483	10496748	9008778	11240697	10011766	9257648
62574	chrX	7841819	7876645	0	3.9598497697419655	1.7446520689582456	3	NM_001290536	540	639	882	550	428	10496748	9008778	11240697	10011766	9257648
62576	chrX	7878303	7883057	0	1.661380504745799	0.9082333092725868	3	NM_138606	42	32	66	40	36	10496748	9008778	11240697	10011766	9257648
62578	chrX	7884245	7894349	0	1.6563479285013818	0.8290331576606246	3	NM_078484	105	72	66	85	91	10496748	9008778	11240697	10011766	9257648
62631	chrX	10717345	10719749	0	7.1016534215649525	4.248151682523058	3	NM_001166635	161	68	63	96	123	10496748	9008778	11240697	10011766	9257648
62658	chrX	12587777	12617085	0	3.5750994906048317	1.601737293020855	3	NM_027439	654	448	436	421	389	10496748	9008778	11240697	10011766	9257648
62705	chrX	13041997	13043945	0	3.3598704322466872	2.072209812936863	3	NR_038158	54	49	24	31	44	10496748	9008778	11240697	10011766	9257648
62718	chrX	13071479	13168185	0	3.750119137515441	1.504694508131109	3	NM_009481	1545	1573	1720	1274	1166	10496748	9008778	11240697	10011766	9257648
62726	chrX	13280983	13294035	0	7.813888309564518	3.803299945387475	3	NM_010028	637	617	426	379	424	10496748	9008778	11240697	10011766	9257648
62745	chrX	18162665	18279011	0	1.3952520325554802	0.5509377412445509	3	NM_009483	1032	430	578	582	584	10496748	9008778	11240697	10011766	9257648
62766	chrX	20364547	20405590	0	2.4236681991121145	1.0512256690770996	3	NM_133669	414	410	430	384	520	10496748	9008778	11240697	10011766	9257648
62776	chrX	20617756	20650929	0	1.0470210764348316	0.4634711389217675	3	NM_001167775	192	101	117	172	187	10496748	9008778	11240697	10011766	9257648
62778	chrX	20658374	20683225	0	4.630390177987184	2.1086275267424646	3	NM_001276317	468	459	627	566	501	10496748	9008778	11240697	10011766	9257648
62781	chrX	20688491	20699929	0	4.460460849558153	2.2023010242108905	3	NM_011049	263	236	265	243	253	10496748	9008778	11240697	10011766	9257648
62783	chrX	20703894	20720031	0	1.4552150576313516	0.6925582265418672	3	NM_145628	182	91	83	89	114	10496748	9008778	11240697	10011766	9257648
62788	chrX	20848535	20860565	0	4.0003376294918	1.9643096282784671	3	NM_001159645	363	161	216	238	204	10496748	9008778	11240697	10011766	9257648
62791	chrX	20870254	20874787	0	4.482543649819343	2.4650429333772945	3	NM_001294280	6	188	132	149	84	10496748	9008778	11240697	10011766	9257648
62811	chrX	23693114	23805917	0	1.2534953166062388	0.4962810896372543	3	NM_175180	803	440	621	483	453	10496748	9008778	11240697	10011766	9257648
62835	chrX	35888822	36076554	0	2.2398933616239103	0.8495582612515639	3	NM_001009947	1794	1760	1971	1253	1199	10496748	9008778	11240697	10011766	9257648
62841	chrX	36112130	36171272	0	1.4256103562985736	0.5976860316681566	3	NM_133990	155	348	646	308	311	10496748	9008778	11240697	10011766	9257648
62855	chrX	36328405	36366902	0	4.733127099633626	2.0654354106052653	3	NM_028894	1527	348	661	734	707	10496748	9008778	11240697	10011766	9257648
62858	chrX	36598190	36606064	0	2.5843106059318224	1.3303775885066211	3	NM_016783	162	149	75	67	71	10496748	9008778	11240697	10011766	9257648
62861	chrX	36743655	36777350	0	2.985647558970637	1.3196252870923681	3	NM_001085497	404	443	614	420	343	10496748	9008778	11240697	10011766	9257648
62869	chrX	36795631	36798852	0	5.701492752777811	3.2764427368441034	3	NM_007451	125	111	140	88	64	10496748	9008778	11240697	10011766	9257648
62877	chrX	36874364	36884238	0	2.594402374533824	1.3018713337717345	3	NM_019668	169	115	113	121	125	10496748	9008778	11240697	10011766	9257648
62900	chrX	38189792	38196888	0	1.7573263802779233	0.9155936065298351	3	NM_001079513	95	58	61	47	64	10496748	9008778	11240697	10011766	9257648
62921	chrX	38600656	38613526	0	2.759632820300669	1.3452400774357571	3	NM_026902	250	138	158	166	154	10496748	9008778	11240697	10011766	9257648
62943	chrX	42067931	42109716	0	8.44247438493429	3.65558388618512	3	NM_009688	1263	1989	2306	1205	877	10496748	9008778	11240697	10011766	9257648
62948	chrX	42149416	42277236	0	4.269278702530864	1.672285077096928	3	NM_001077712	2467	2302	2753	1633	1536	10496748	9008778	11240697	10011766	9257648
62963	chrX	47912445	47965909	0	1.7409856101555805	0.7367003066747168	3	NM_177215	482	306	324	433	425	10496748	9008778	11240697	10011766	9257648
62970	chrX	48146524	48161611	0	2.181427992389418	1.0455372816609894	3	NM_028773	431	40	71	108	139	10496748	9008778	11240697	10011766	9257648
62974	chrX	48256930	48283095	0	1.8450849446375932	0.8359382170806755	3	NM_028276	262	203	190	238	201	10496748	9008778	11240697	10011766	9257648
62980	chrX	48341375	48406584	0	1.4284644108597204	0.5935883222370225	3	NM_178782	354	759	356	277	190	10496748	9008778	11240697	10011766	9257648
63044	chrX	52912213	52956918	0	1.1891308260177595	0.5116281202950093	3	NM_027642	164	327	290	190	173	10496748	9008778	11240697	10011766	9257648
63049	chrX	52988103	53021704	0	1.8088355909759979	0.7997022848941016	3	NM_013556	445	180	205	273	241	10496748	9008778	11240697	10011766	9257648
63101	chrX	68678577	68717959	0	2.4530523808084266	1.0681472720514609	3	NM_001290424	277	441	672	386	328	10496748	9008778	11240697	10011766	9257648
63117	chrX	71050339	71154186	0	1.368312893602584	0.5456270649288223	3	NM_001081354	454	1425	522	284	149	10496748	9008778	11240697	10011766	9257648
63121	chrX	71214308	71315348	0	3.178740255929506	1.2705718518775462	3	NM_001164192	1270	760	1519	1443	1429	10496748	9008778	11240697	10011766	9257648
63143	chrX	71816740	71824646	0	1.2924386627469293	0.6650253575186968	3	NM_001290781	59	53	65	43	43	10496748	9008778	11240697	10011766	9257648
63164	chrX	73342619	73359132	0	2.6980111135123352	1.2809364472892353	3	NM_031494	241	185	202	241	189	10496748	9008778	11240697	10011766	9257648
63170	chrX	73483629	73495931	0	2.3156696341324046	1.1343278480491896	3	NM_007542	103	89	319	120	67	10496748	9008778	11240697	10011766	9257648
63177	chrX	73673098	73682551	0	11.173046650124057	5.633947791653359	3	NM_001142809	857	228	459	662	458	10496748	9008778	11240697	10011766	9257648
63181	chrX	73716591	73738339	0	3.149113209943547	1.4534054095760063	3	NM_007435	561	83	250	343	344	10496748	9008778	11240697	10011766	9257648
63184	chrX	73787134	73790880	0	3.4947671440577865	1.9689598880130454	3	NM_001166480	70	76	74	100	49	10496748	9008778	11240697	10011766	9257648
63205	chrX	74254741	74257932	0	3.352949423256727	1.9292212167601792	3	NM_007927	50	90	43	60	65	10496748	9008778	11240697	10011766	9257648
63208	chrX	74270813	74272721	0	25.918180875223864	16.034796697272306	3	NR_002899	414	282	302	328	205	10496748	9008778	11240697	10011766	9257648
63213	chrX	74282706	74290194	0	4.656027061513547	2.410782972550363	3	NM_181516	240	117	186	178	182	10496748	9008778	11240697	10011766	9257648
63216	chrX	74297069	74311910	0	10.061428946875443	4.830722092688	3	NM_018794	943	602	669	718	654	10496748	9008778	11240697	10011766	9257648
63218	chrX	74313026	74320152	0	3.0706136501989185	1.5990509160436808	3	NR_106060	205	69	79	101	116	10496748	9008778	11240697	10011766	9257648
63225	chrX	74424450	74453821	0	4.405518931879221	1.9733716806426793	3	NM_001161422	489	279	746	718	667	10496748	9008778	11240697	10011766	9257648
63242	chrX	75416641	75455661	0	1.2556292655407806	0.5472264155733984	3	NM_001166459	229	112	228	244	255	10496748	9008778	11240697	10011766	9257648
63249	chrX	75514313	75534935	0	1.3935658885690005	0.6466483708833937	3	NM_011692	157	112	158	111	129	10496748	9008778	11240697	10011766	9257648
63262	chrX	77511173	77660318	0	2.038800895730824	0.7882426164592128	3	NM_020601	944	2904	765	603	664	10496748	9008778	11240697	10011766	9257648
63317	chrX	85870245	85891363	0	2.039032419144902	0.9438783045621497	3	NM_001163539	205	171	254	193	174	10496748	9008778	11240697	10011766	9257648
63398	chrX	96096011	96168593	0	19.20275876485654	7.902960829556693	3	NM_010833	3052	7242	7386	6122	4888	10496748	9008778	11240697	10011766	9257648
63405	chrX	96239891	96243690	0	2.6663929878324506	1.4995310366635939	3	NR_029801	107	117	21	24	16	10496748	9008778	11240697	10011766	9257648
63419	chrX	98937761	98949048	0	2.267533309579674	1.1211943612190585	3	NM_207633	139	100	149	125	120	10496748	9008778	11240697	10011766	9257648
63423	chrX	99042612	99074757	0	3.0075152867853725	1.3353628800749646	3	NM_199018	584	436	556	306	265	10496748	9008778	11240697	10011766	9257648
63432	chrX	100494331	100516054	0	2.097592469981356	0.9682112874056962	3	NM_008784	253	148	228	208	215	10496748	9008778	11240697	10011766	9257648
63445	chrX	101254526	101260923	0	1.4813480595251758	0.7812498888525549	3	NM_018789	133	17	36	35	29	10496748	9008778	11240697	10011766	9257648
63448	chrX	101274042	101300422	0	3.3282327066862956	1.50667409670456	3	NM_021521	449	429	407	387	316	10496748	9008778	11240697	10011766	9257648
63452	chrX	101429674	101453575	0	4.510280949039981	2.061944052311248	3	NM_001252518	370	428	789	435	443	10496748	9008778	11240697	10011766	9257648
63482	chrX	101532750	101601773	0	1.7124101521705284	0.707938080205112	3	NM_001290729	528	535	479	481	421	10496748	9008778	11240697	10011766	9257648
63486	chrX	101640059	101684402	0	8.804318770750127	3.7909847123301152	3	NM_001290535	2461	1369	1814	1518	1246	10496748	9008778	11240697	10011766	9257648
63491	chrX	102119487	102127708	0	1.1155674693473236	0.5714583533867583	3	NM_027181	45	48	46	48	48	10496748	9008778	11240697	10011766	9257648
63500	chrX	103493578	103506105	0	1.1751763333162666	0.5745329642389249	3	NR_015508	92	52	68	67	81	10496748	9008778	11240697	10011766	9257648
63530	chrX	105079730	105117082	0	3.5053429759847377	1.5340689997511525	3	NM_026312	735	321	747	575	488	10496748	9008778	11240697	10011766	9257648
63532	chrX	105120343	105123012	0	1.4735198701902583	0.8686421985167385	3	NM_053201	33	16	19	27	21	10496748	9008778	11240697	10011766	9257648
63540	chrX	106015702	106022500	0	2.4878655849587608	1.3027253993076866	3	NM_025379	102	81	108	82	70	10496748	9008778	11240697	10011766	9257648
63542	chrX	106027185	106128070	0	2.269039356184652	0.9070771041650006	3	NM_001109757	1325	778	822	904	748	10496748	9008778	11240697	10011766	9257648
63547	chrX	106143249	106160544	0	6.150653223167402	2.906121666799472	3	NM_205820	1043	306	308	410	447	10496748	9008778	11240697	10011766	9257648
63550	chrX	106187144	106203359	0	2.7294099867839865	1.2983112823604377	3	NM_008828	145	131	240	258	279	10496748	9008778	11240697	10011766	9257648
63558	chrX	107148910	107173613	0	1.9537933918732007	0.890265619780847	3	NM_001122595	301	151	275	218	155	10496748	9008778	11240697	10011766	9257648
63575	chrX	109095384	109162502	0	7.262761960220533	3.0101285032028917	3	NM_019989	1410	3665	2914	1371	745	10496748	9008778	11240697	10011766	9257648
63585	chrX	109196755	109200487	0	9.986426705464028	5.629099453642065	3	NM_001037917	49	632	247	92	31	10496748	9008778	11240697	10011766	9257648
63592	chrX	112311401	112372455	0	1.3144769844377981	0.5494964823020796	3	NM_026565	260	163	466	393	396	10496748	9008778	11240697	10011766	9257648
63627	chrX	129749719	130465865	0	3.650458574818241	1.2469796238775823	3	NM_172493	5921	8811	14760	8760	6413	10496748	9008778	11240697	10011766	9257648
63645	chrX	134585913	134588088	0	2.558887200999673	1.5528231936038441	3	NM_019865	32	44	28	39	26	10496748	9008778	11240697	10011766	9257648
63648	chrX	134601282	134606673	0	5.703515092371085	3.0702564252162605	3	NM_019868	138	89	236	197	168	10496748	9008778	11240697	10011766	9257648
63657	chrX	134756566	134758909	0	3.0971841266640414	1.8594867235077557	3	NR_106061	41	65	33	35	44	10496748	9008778	11240697	10011766	9257648
63686	chrX	135742678	135803298	0	1.526448896632718	0.6385228632499668	3	NR_106104	452	200	436	426	422	10496748	9008778	11240697	10011766	9257648
63693	chrX	136245078	136247157	0	2.454850656953304	1.4995310366635939	3	NM_011712	65	23	20	17	31	10496748	9008778	11240697	10011766	9257648
63721	chrX	139610586	139673179	0	1.9230020835039665	0.8020624837444024	3	NM_001254761	1272	86	159	442	552	10496748	9008778	11240697	10011766	9257648
63789	chrX	142681478	142843545	0	6.489011819614707	2.491384627474992	3	NM_001199357	5663	2838	3922	4223	3549	10496748	9008778	11240697	10011766	9257648
63838	chrX	151520638	151633899	0	1.2751775055944883	0.5046893319702653	3	NM_001113354	747	414	488	670	540	10496748	9008778	11240697	10011766	9257648
63852	chrX	151803278	151935457	0	3.522201643236806	1.3757234859994336	3	NR_029753	1953	1964	1810	1781	1587	10496748	9008778	11240697	10011766	9257648
63856	chrX	152001848	152004416	0	1.4444768517383642	0.8560966084494372	3	NM_016763	33	16	14	18	29	10496748	9008778	11240697	10011766	9257648
63864	chrX	152016438	152061955	0	1.752790739893172	0.75287320674353	3	NM_019710	442	280	340	335	317	10496748	9008778	11240697	10011766	9257648
63866	chrX	152175112	152225270	0	5.02874206358672	2.140521585859234	3	NM_001114664	569	1101	1896	962	842	10496748	9008778	11240697	10011766	9257648
63868	chrX	152233219	152279149	0	3.8877888587437153	1.668503469271024	3	NM_013668	681	1101	840	603	608	10496748	9008778	11240697	10011766	9257648
63885	chrX	153498542	153501569	0	2.3245761779822662	1.3470027806225149	3	NM_018798	66	37	22	39	40	10496748	9008778	11240697	10011766	9257648
63889	chrX	153723586	153741281	0	1.9511032832544475	0.9196942916245971	3	NM_027327	252	150	128	158	126	10496748	9008778	11240697	10011766	9257648
63900	chrX	155262475	155297557	0	3.2800457830272984	1.444122660321921	3	NM_019736	385	753	655	391	350	10496748	9008778	11240697	10011766	9257648
63944	chrX	159255836	159368278	0	3.295138990988135	1.3049643852825124	3	NM_148945	2050	1933	1441	1081	834	10496748	9008778	11240697	10011766	9257648
63946	chrX	159372148	159385736	0	1.4450790950186854	0.7003476080671824	3	NM_025437	82	129	100	88	77	10496748	9008778	11240697	10011766	9257648
63950	chrX	159532639	159593114	0	1.6119528236677345	0.6744368707793134	3	NM_001033472	235	690	471	324	320	10496748	9008778	11240697	10011766	9257648
63954	chrX	159627265	159975957	0	3.4528873615210696	1.2460362537719065	3	NM_021389	5046	6036	4029	3683	2937	10496748	9008778	11240697	10011766	9257648
63966	chrX	162760371	162778928	0	1.803026439398051	0.8457318416358955	3	NM_009031	158	157	163	162	145	10496748	9008778	11240697	10011766	9257648
63975	chrX	162901576	163034574	0	1.599643429259665	0.624471053797454	3	NM_001168568	1297	258	717	928	954	10496748	9008778	11240697	10011766	9257648
63987	chrX	163909132	163933560	0	1.6165423268012693	0.7374172576494593	3	NM_001290379	460	104	110	111	116	10496748	9008778	11240697	10011766	9257648
64070	chrX	169008352	169304454	0	1.817032249791221	0.6642232289736915	3	NR_109847	3758	3421	1440	761	457	10496748	9008778	11240697	10011766	9257648
64093	chrX	7158403	7319321	1	2.7542432843133113	1.0580897891259715	3	NM_016691	1122	3339	2027	1169	859	10496748	9008778	11240697	10011766	9257648
64102	chrX	7564610	7574311	1	2.3690561381552375	1.1911343904233591	3	NM_138605	166	66	111	109	126	10496748	9008778	11240697	10011766	9257648
64105	chrX	7593762	7605411	1	1.734466260330415	0.8546683333430268	3	NM_138603	148	78	78	102	92	10496748	9008778	11240697	10011766	9257648
64112	chrX	7668452	7671292	1	1.4809782797132447	0.8656215769546969	3	NM_019755	39	37	19	15	13	10496748	9008778	11240697	10011766	9257648
64136	chrX	8061271	8074730	1	1.2278032034172262	0.5956532399228343	3	NM_001290716	57	76	94	101	73	10496748	9008778	11240697	10011766	9257648
64138	chrX	8081425	8090501	1	3.804839536194653	1.927347004635371	3	NM_009515	236	125	144	193	177	10496748	9008778	11240697	10011766	9257648
64146	chrX	8123306	8132897	1	5.21696226052379	2.6263679541230585	3	NM_001290783	382	175	241	230	232	10496748	9008778	11240697	10011766	9257648
64148	chrX	8138974	8145792	1	10.911536284552431	5.711661454603668	3	NM_016809	378	413	438	362	357	10496748	9008778	11240697	10011766	9257648
64158	chrX	8185308	8194170	1	1.6966253221405425	0.8617411049764833	3	NM_007898	110	50	39	88	95	10496748	9008778	11240697	10011766	9257648
64183	chrX	9435243	9469374	1	51.96523116568027	22.939620659706627	3	NM_007807	1458	10641	12010	8280	6772	10496748	9008778	11240697	10011766	9257648
64197	chrX	9654274	9662966	1	1.5272143839668295	0.7773940571222742	3	NM_025975	95	73	47	57	66	10496748	9008778	11240697	10011766	9257648
64221	chrX	12036823	12160073	1	1.421876702859466	0.558684839908741	3	NR_045434	522	1869	337	341	375	10496748	9008778	11240697	10011766	9257648
64233	chrX	12654880	12673596	1	1.6297264672300242	0.7637724644009686	3	NM_175141	199	88	143	164	121	10496748	9008778	11240697	10011766	9257648
64236	chrX	12675349	12761827	1	1.350004085104087	0.5470137925964397	3	NM_001048208	501	338	549	572	406	10496748	9008778	11240697	10011766	9257648
64298	chrX	17556799	17572301	1	1.2278127132677377	0.5867996488266229	3	NM_028058	131	51	117	89	67	10496748	9008778	11240697	10011766	9257648
64336	chrX	20615273	20617614	1	2.2321740543774653	1.3403152448402178	3	NM_019435	39	25	47	24	22	10496748	9008778	11240697	10011766	9257648
64350	chrX	20925524	20931561	1	4.202829358553238	2.2318293446202104	3	NM_008823	228	68	76	150	152	10496748	9008778	11240697	10011766	9257648
64352	chrX	20933386	20950652	1	1.4162402696741905	0.6692758357495471	3	NM_007922	168	65	103	115	127	10496748	9008778	11240697	10011766	9257648
64355	chrX	20951974	20961986	1	1.1198897591605361	0.5610948717367021	3	NM_013840	74	40	56	53	58	10496748	9008778	11240697	10011766	9257648
64419	chrX	36848897	36864131	1	2.143402454833749	1.026262571421884	3	NM_029951	206	123	128	186	139	10496748	9008778	11240697	10011766	9257648
64442	chrX	37082501	37085211	1	9.82901689865877	5.782035326419563	3	NM_026055	148	122	251	161	102	10496748	9008778	11240697	10011766	9257648
64444	chrX	37091819	37110335	1	2.142613062023232	1.005248074838477	3	NM_026573	243	110	117	206	255	10496748	9008778	11240697	10011766	9257648
64469	chrX	38401344	38456504	1	11.055896458180463	4.664881454133766	3	NM_010685	2521	1240	4604	2286	2219	10496748	9008778	11240697	10011766	9257648
64480	chrX	38531623	38565093	1	1.1115582593809588	0.4916152463024261	3	NM_001110142	248	106	159	150	160	10496748	9008778	11240697	10011766	9257648
64491	chrX	38630767	38634832	1	2.0373792768297934	1.1358966042606664	3	NM_021550	51	25	53	50	52	10496748	9008778	11240697	10011766	9257648
64499	chrX	41794961	41911903	1	2.357756731704067	0.9305898238241356	3	NM_001033422	1178	1186	1195	912	972	10496748	9008778	11240697	10011766	9257648
64530	chrX	48171967	48208668	1	1.2041585442231606	0.5278715327146649	3	NM_172465	406	128	100	170	165	10496748	9008778	11240697	10011766	9257648
64540	chrX	48411033	48463151	1	5.224046850689294	2.215773203059388	3	NM_019680	962	956	1467	1344	1047	10496748	9008778	11240697	10011766	9257648
64567	chrX	49009920	49288273	1	1.552878555526288	0.5704618575953528	3	NM_001271450	2025	1030	2216	1381	1290	10496748	9008778	11240697	10011766	9257648
64582	chrX	51003910	51018070	1	4.848513112767007	2.339498554952875	3	NM_172413	165	310	558	303	321	10496748	9008778	11240697	10011766	9257648
64597	chrX	53053109	53057224	1	2.146654457156426	1.1949615646881895	3	NR_029756	66	74	67	22	17	10496748	9008778	11240697	10011766	9257648
64631	chrX	57383345	57393042	1	2.632338084600138	1.3235703932605034	3	NR_002903	175	115	121	105	126	10496748	9008778	11240697	10011766	9257648
64669	chrX	70343160	70365101	1	1.03547278163611	0.4774734987462238	3	NM_010498	139	80	142	88	75	10496748	9008778	11240697	10011766	9257648
64707	chrX	73686156	73716184	1	3.86859488726405	1.729120562218901	3	NM_012060	730	334	540	552	441	10496748	9008778	11240697	10011766	9257648
64712	chrX	73778963	73786902	1	1.6157220505032488	0.8309743779999764	3	NM_008323	103	50	60	48	69	10496748	9008778	11240697	10011766	9257648
64722	chrX	73894369	73911324	1	1.4494565487418574	0.6862680375388941	3	NM_138630	140	64	72	141	165	10496748	9008778	11240697	10011766	9257648
64725	chrX	73917046	73930813	1	9.376869906599945	4.538092668578085	3	NM_023132	839	558	553	637	538	10496748	9008778	11240697	10011766	9257648
64730	chrX	73942799	73966336	1	3.4431946119300263	1.5765313416872746	3	NM_008224	406	289	411	422	328	10496748	9008778	11240697	10011766	9257648
64735	chrX	74013893	74023979	1	4.323630945828426	2.164486159792002	3	NM_001177974	311	170	199	209	203	10496748	9008778	11240697	10011766	9257648
64737	chrX	74026574	74085684	1	4.18131958022245	1.7531016478664223	3	NM_010788	920	858	1583	1068	754	10496748	9008778	11240697	10011766	9257648
64744	chrX	74223454	74246580	1	25.495730790577028	11.694358013259212	3	NM_010227	2423	4100	3234	2314	1456	10496748	9008778	11240697	10011766	9257648
64750	chrX	74273214	74282378	1	9.631463967872035	4.873544042053418	3	NM_027109	980	283	237	394	340	10496748	9008778	11240697	10011766	9257648
64762	chrX	74352189	74353612	1	2.3844786879599145	1.5444608055523905	3	NM_025410	37	8	15	22	28	10496748	9008778	11240697	10011766	9257648
64766	chrX	74365676	74373340	1	3.520753817046231	1.818087640886323	3	NM_001278272	159	144	119	127	148	10496748	9008778	11240697	10011766	9257648
64772	chrX	74384735	74393185	1	1.3574460557127275	0.6931922750639893	3	NM_025473	84	49	45	69	46	10496748	9008778	11240697	10011766	9257648
64775	chrX	74409470	74429212	1	4.460644687927295	2.0790742496212045	3	NM_008062	494	165	438	516	440	10496748	9008778	11240697	10011766	9257648
64788	chrX	75109710	75130988	1	8.868850547040012	4.102293344657958	3	NM_008621	1093	684	1299	704	586	10496748	9008778	11240697	10011766	9257648
64795	chrX	75404878	75416612	1	2.0866048805333675	1.0273736288687938	3	NM_001039373	129	64	160	125	125	10496748	9008778	11240697	10011766	9257648
64824	chrX	77762029	77795980	1	4.0372891346368736	1.7831369694538808	3	NM_016979	586	533	1021	526	362	10496748	9008778	11240697	10011766	9257648
64849	chrX	85701976	85776640	1	1.7122984218392276	0.7029208636339086	3	NM_008194	299	1245	329	463	289	10496748	9008778	11240697	10011766	9257648
64879	chrX	94074749	94123369	1	3.7221181534323757	1.588939738156524	3	NM_001044386	973	693	804	702	692	10496748	9008778	11240697	10011766	9257648
64884	chrX	94188695	94212691	1	1.569782693418093	0.7173653498728199	3	NM_012010	209	207	146	141	158	10496748	9008778	11240697	10011766	9257648
64887	chrX	94535480	94542047	1	1.1116629757135539	0.5844700751916565	3	NM_019791	58	32	62	21	19	10496748	9008778	11240697	10011766	9257648
64949	chrX	99465694	99470722	1	1.5890775269665474	0.8627248225783783	3	NM_001290555	54	34	38	47	44	10496748	9008778	11240697	10011766	9257648
64958	chrX	100622860	100625956	1	3.7324161836333682	2.156251711314779	3	NM_028303	60	69	63	75	67	10496748	9008778	11240697	10011766	9257648
64963	chrX	101097968	101222516	1	1.493373432321702	0.5862525159731452	3	NM_001110311	1337	280	718	706	611	10496748	9008778	11240697	10011766	9257648
64965	chrX	101261360	101268259	1	6.269474939269283	3.2772359467952166	3	NM_013563	65	206	296	280	284	10496748	9008778	11240697	10011766	9257648
64969	chrX	101404418	101419890	1	1.1515507887452163	0.5504644405253806	3	NM_001177987	141	42	85	83	75	10496748	9008778	11240697	10011766	9257648
64979	chrX	102066540	102071344	1	1.829136826275253	0.9986471003795006	3	NM_001278534	66	31	60	32	51	10496748	9008778	11240697	10011766	9257648
64985	chrX	102185086	102188417	1	5.21272574883837	2.982260605129276	3	NM_009094	101	79	117	106	94	10496748	9008778	11240697	10011766	9257648
65020	chrX	103957165	103981281	1	5.699233108457436	2.6031581900035574	3	NM_011276	645	760	698	548	489	10496748	9008778	11240697	10011766	9257648
65024	chrX	104280587	104413855	1	1.0904607421163093	0.4256223178698338	3	NM_009592	762	295	609	596	575	10496748	9008778	11240697	10011766	9257648
65032	chrX	105040818	105070174	1	1.4458708206553326	0.6476838077764884	3	NR_015467	283	128	167	174	199	10496748	9008778	11240697	10011766	9257648
65037	chrX	105797612	105929372	1	2.484948952608898	0.9708486904393736	3	NM_009530	1622	839	1224	1297	1416	10496748	9008778	11240697	10011766	9257648
65039	chrX	105968096	106011898	1	1.9662781786751866	0.8476220456998512	3	NM_001190409	367	223	414	495	358	10496748	9008778	11240697	10011766	9257648
65078	chrX	107782747	107816302	1	1.4081651634119692	0.6226447066847283	3	NM_025921	245	144	283	216	157	10496748	9008778	11240697	10011766	9257648
65084	chrX	108742197	108834357	1	1.0676694941176883	0.430199331706312	3	NM_001081477	413	484	396	363	327	10496748	9008778	11240697	10011766	9257648
65102	chrX	113040596	113185517	1	1.067581495069485	0.413748414453211	3	NM_018818	664	670	715	505	445	10496748	9008778	11240697	10011766	9257648
65171	chrX	134542298	134583153	1	3.590871527331797	1.5581576988241246	3	NM_013482	738	482	783	640	541	10496748	9008778	11240697	10011766	9257648
65175	chrX	134588155	134601022	1	7.362676885362104	3.589179043304219	3	NM_013463	641	146	498	518	507	10496748	9008778	11240697	10011766	9257648
65192	chrX	136168930	136172251	1	2.776164549498577	1.5889070587163907	3	NM_001168578	68	42	62	34	58	10496748	9008778	11240697	10011766	9257648
65203	chrX	136732929	136742889	1	5.925715894014287	2.970660153615258	3	NM_001168227	254	331	372	285	238	10496748	9008778	11240697	10011766	9257648
65217	chrX	139921267	139998595	1	1.098078183547619	0.4493674114017296	3	NM_001172148	406	258	373	361	340	10496748	9008778	11240697	10011766	9257648
65237	chrX	140948413	140956732	1	3.518439866555605	1.7999178629183201	3	NM_001164177	81	147	186	170	165	10496748	9008778	11240697	10011766	9257648
65242	chrX	142317998	142390510	1	4.886302215130433	2.011148232073192	3	NM_019477	1032	1098	1917	1848	1399	10496748	9008778	11240697	10011766	9257648
65259	chrX	142853453	142966756	1	1.396468319002888	0.5526761287427776	3	NM_019496	596	646	746	639	505	10496748	9008778	11240697	10011766	9257648
65320	chrX	150571492	150588164	1	1.524572049068383	0.7230989944686196	3	NM_029943	140	105	111	127	120	10496748	9008778	11240697	10011766	9257648
65359	chrX	152336848	152342486	1	4.887304786729791	2.616667033298415	3	NM_029836	248	102	93	151	144	10496748	9008778	11240697	10011766	9257648
65379	chrX	155213295	155216223	1	34.39620220150775	20.02105169242891	3	NM_009121	678	1152	655	215	233	10496748	9008778	11240697	10011766	9257648
65399	chrX	157443927	157492071	1	1.3694268177938909	0.5851321994416876	3	NM_009214	303	660	163	152	131	10496748	9008778	11240697	10011766	9257648
65406	chrX	157547860	157598694	1	1.785531898965929	0.7590819712824461	3	NM_172307	532	311	418	334	335	10496748	9008778	11240697	10011766	9257648
65429	chrX	160122227	160138383	1	1.8229545675157262	0.8674640561995249	3	NM_008810	155	124	166	152	104	10496748	9008778	11240697	10011766	9257648
65443	chrX	163935415	163958673	1	4.564183200684198	2.0922989198384494	3	NM_178794	522	408	542	474	488	10496748	9008778	11240697	10011766	9257648
65456	chrX	164936125	164980335	1	2.623924260612972	1.1301344493820755	3	NM_029730	537	426	620	507	409	10496748	9008778	11240697	10011766	9257648
