id	chr_name	start	end	chromosome_id	tag_count_1um_k99a	id_1um_k99a	tag_count_no_peptide	id_no_peptide	tag_count_1um_pcc	id_1um_pcc
17307	chr2	158743299	158745301	2	67.0	17307	90.5	14102.0	88.6	13675.0
17308	chr3	87514684	87516764	4	67.0	17308	69.1	18243.0	195.7	3318.0
17309	chr3	135665411	135667503	4	67.0	17309	82.8	15507.0	70.0	17467.0
17310	chr4	119738091	119739585	5	67.0	17310	73.9	17194.0	66.9	18192.0
17312	chr1	60973213	60975873	1	67.0	17312	74.1	17147.0	343.2	941.0
17314	chr8	123050353	123052809	10	67.0	17314	97.5	12956.0	65.6	18523.0
17315	chr6	42342911	42344795	7	67.0	17315	66.4	18803.0	61.5	19609.0
17318	chr9	69091783	69093327	12	67.0	17318	70.3	17952.0	67.3	18088.0
17319	chr8	119797875	119799829	10	67.0	17319	58.6	20685.0	54.3	21543.0
17320	chr8	95348239	95349901	10	67.0	17320	63.6	19476.0	51.9	22283.0
17321	chr8	34797229	34798763	10	67.0	17321	57.5	20994.0	98.4	12048.0
17323	chr11	121694150	121696082	13	66.8	17323	59.2	20559.0	64.5	18774.0
17324	chr10	81633302	81634758	9	66.8	17324	74.3	17108.0	90.2	13381.0
17325	chr10	85044474	85046106	9	66.8	17325	95.1	13342.0	78.9	15608.0
17327	chr11	51832436	51834706	13	66.8	17327	69.9	18023.0	128.0	7971.0
17330	chr11	106134174	106136410	13	66.8	17330	82.0	15631.0	73.9	16588.0
17331	chr11	118084730	118086246	13	66.8	17331	85.8	14894.0	51.3	22422.0
17332	chr16	44189386	44191506	17	66.8	17332	73.3	17303.0	64.5	18781.0
17334	chr13	44534694	44536436	14	66.8	17334	72.3	17516.0	73.2	16731.0
17335	chr15	36732759	36734639	16	66.8	17335	67.6	18534.0	77.8	15803.0
17337	chr16	90274526	90277704	17	66.8	17337	302.3	1389.0	63.4	19050.0
17338	chr17	83393089	83395295	18	66.8	17338	206.6	3250.0	179.7	3990.0
17339	chr18	38238686	38240062	20	66.8	17339	74.3	17101.0	54.1	21594.0
17343	chr8	81853187	81856857	10	66.8	17343	61.6	19964.0	74.1	16585.0
17345	chr8	57591851	57593823	10	66.8	17345	156.1	5899.0	213.8	2712.0
17347	chr2	117389174	117391432	2	66.8	17347	70.5	17920.0	116.0	9435.0
17348	chr2	127308469	127311339	2	66.8	17348	47.3	23901.0	106.2	10805.0
17349	chr2	167071171	167072605	2	66.8	17349	73.1	17366.0	77.8	15830.0
17351	chr4	6371181	6374175	5	66.8	17351	338.2	1099.0	46.1	24127.0
17352	chr4	33995322	33998244	5	66.8	17352	52.9	22224.0	42.8	25410.0
17354	chr4	129760013	129762475	5	66.8	17354	57.8	20915.0	62.8	19240.0
17355	chr6	99784729	99786125	7	66.8	17355	59.0	20629.0	69.7	17536.0
17357	chr7	97598410	97601904	8	66.8	17357	43.6	25086.0		
17359	chr7	128632573	128634177	8	66.8	17359	73.5	17288.0	58.9	20268.0
17360	chr6	83714437	83716315	7	66.8	17360	79.0	16201.0	58.2	20442.0
17363	chr7	126808426	126810024	8	66.6	17363	68.5	18396.0	61.9	19488.0
17368	chr11	100691710	100693300	13	66.6	17368	71.3	17737.0	68.2	17861.0
17369	chr12	111582164	111585616	15	66.6	17369	52.5	22318.0	79.9	15367.0
17371	chr14	21635566	21637836	11	66.6	17371	63.4	19504.0	55.4	21183.0
17372	chrX	13229951	13231833	3	66.6	17372	56.9	21148.0	57.6	20589.0
17374	chr16	11499802	11502676	17	66.6	17374	58.6	20705.0	53.4	21795.0
17375	chr16	55753631	55755575	17	66.6	17375	85.4	14981.0	100.1	11748.0
17378	chr17	84031650	84033658	18	66.6	17378	61.8	19905.0	78.6	15643.0
17379	chr17	84407846	84410312	18	66.6	17379	58.8	20644.0	67.3	18084.0
17380	chr18	67211944	67213376	20	66.6	17380	73.3	17306.0	60.6	19809.0
17381	chr7	90311695	90313121	8	66.6	17381	96.3	13163.0	83.0	14763.0
17382	chr7	99027339	99028653	8	66.6	17382	70.1	18007.0	68.4	17834.0
17384	chr7	25826182	25828474	8	66.6	17384	89.9	14224.0	72.3	16930.0
17385	chr4	135617233	135619159	5	66.6	17385	68.5	18395.0	49.3	23078.0
17386	chr7	24616376	24618952	8	66.6	17386	58.2	20821.0	45.8	24247.0
17387	chr1	167339368	167341446	1	66.6	17387	73.1	17361.0	57.1	20713.0
17388	chr2	101983204	101984988	2	66.6	17388	78.5	16276.0	59.1	20205.0
17390	chr2	105681587	105683385	2	66.6	17390	61.6	19970.0	66.9	18182.0
17391	chr1	156521356	156523462	1	66.6	17391	87.6	14584.0	75.2	16365.0
17392	chr4	6952546	6956258	5	66.6	17392	97.3	12978.0	133.0	7480.0
17393	chr4	108454618	108456888	5	66.6	17393	76.7	16647.0	60.2	19937.0
17394	chr1	164972147	164974193	1	66.6	17394	92.1	13824.0	68.0	17943.0
17395	chr5	124445901	124447203	6	66.6	17395	76.5	16700.0	68.0	17952.0
17396	chr6	99308689	99310515	7	66.6	17396	65.8	18957.0	84.5	14484.0
17399	chr6	130236560	130238502	7	66.6	17399	80.0	16016.0	80.6	15260.0
17400	chr6	146451620	146453746	7	66.6	17400	93.1	13684.0	89.9	13455.0
17401	chr6	67347239	67349963	7	66.6	17401	76.7	16633.0	77.8	15836.0
17403	chr5	148488797	148490351	6	66.6	17403	86.2	14845.0	70.6	17321.0
17405	chr14	105731942	105733354	11	66.4	17405	77.5	16456.0	61.9	19448.0
17406	chr11	90224005	90225859	13	66.4	17406	88.4	14426.0	92.1	13057.0
17407	chr12	75448737	75450745	15	66.4	17407	76.1	16723.0	71.0	17187.0
17408	chr12	77059372	77060952	15	66.4	17408	80.2	15963.0	88.2	13731.0
17409	chr13	38502126	38504444	14	66.4	17409	85.2	15009.0	62.1	19371.0
17410	chr14	70604479	70605907	11	66.4	17410	71.7	17633.0	71.0	17191.0
17411	chr14	74996253	74997915	11	66.4	17411	70.1	17985.0	69.3	17622.0
17412	chr14	101509223	101511869	11	66.4	17412	62.6	19727.0	67.3	18080.0
17414	chr14	118699071	118700881	11	66.4	17414	84.6	15125.0	83.6	14617.0
17415	chr14	122985617	122987271	11	66.4	17415	83.8	15284.0	58.2	20411.0
17416	chr15	74787612	74789498	16	66.4	17416	82.2	15603.0	73.0	16786.0
17417	chr16	17179018	17182616	17	66.4	17417	83.4	15377.0		
17418	chr18	32552188	32555810	20	66.4	17418	69.5	18125.0	84.3	14505.0
17419	chr19	58142737	58145183	21	66.4	17419	67.2	18628.0	49.1	23108.0
17421	chr9	63172717	63175015	12	66.4	17421	63.8	19429.0	56.7	20842.0
17422	chr10	59334308	59336350	9	66.4	17422	107.0	11469.0	68.2	17881.0
17423	chr17	29963050	29964650	18	66.4	17423	65.8	18933.0	63.2	19109.0
17425	chr4	57055191	57056731	5	66.4	17425	61.2	20084.0	61.7	19527.0
17426	chr1	88624441	88627617	1	66.4	17426	61.4	20021.0	57.4	20650.0
17427	chr7	128049144	128051588	8	66.4	17427	98.3	12806.0	87.1	13997.0
17428	chr2	32897154	32899004	2	66.4	17428	49.1	23322.0	61.7	19523.0
17429	chr1	34509689	34511291	1	66.4	17429	70.3	17957.0	66.9	18180.0
17430	chr2	49772518	49775438	2	66.4	17430	86.0	14874.0		
17432	chr2	122348219	122349705	2	66.4	17432	69.7	18083.0	70.8	17262.0
17433	chr4	48011678	48013274	5	66.4	17433	87.6	14589.0	76.7	16063.0
17435	chr4	129499945	129501903	5	66.4	17435	66.8	18728.0	53.7	21775.0
17437	chr5	72756758	72759618	6	66.4	17437	262.9	1890.0	238.5	2146.0
17439	chr7	31167609	31169513	8	66.4	17439	93.1	13676.0	66.3	18372.0
17441	chr7	119840531	119844011	8	66.4	17441	66.8	18738.0	53.0	21969.0
17443	chr5	21212666	21214836	6	66.4	17443	77.9	16394.0	56.3	20991.0
17445	chr10	79779958	79781732	9	66.3	17445	79.8	16028.0	75.6	16254.0
17448	chr11	118459138	118460764	13	66.3	17448	72.3	17531.0	61.0	19674.0
17449	chr12	11195827	11198567	15	66.3	17449	71.9	17594.0	66.9	18154.0
17450	chr12	77019344	77020916	15	66.3	17450	79.0	16185.0	58.9	20249.0
17451	chr16	58501054	58503142	17	66.3	17451	65.4	19015.0	72.1	16951.0
17452	chr12	100977027	100979029	15	66.3	17452	68.9	18268.0	116.7	9333.0
17453	chr14	64374640	64375968	11	66.3	17453	168.2	5026.0	68.0	17926.0
17454	chr15	36965779	36968427	16	66.3	17454	65.8	18921.0	65.4	18537.0
17455	chr15	58695949	58698501	16	66.3	17455	74.9	16970.0	61.9	19450.0
17456	chr17	8592274	8593462	18	66.3	17456	61.0	20115.0	60.0	19967.0
17457	chr17	50586603	50588541	18	66.3	17457	86.6	14760.0	51.5	22381.0
17458	chr17	83822909	83824475	18	66.3	17458	79.0	16187.0	66.5	18278.0
17461	chr7	65704637	65705695	8	66.3	17461	68.3	18436.0	75.4	16315.0
17462	chr2	131992008	131994654	2	66.3	17462	77.3	16508.0	49.3	23063.0
17463	chr6	142941093	142943383	7	66.3	17463	92.5	13755.0	54.5	21501.0
17465	chr1	79823304	79825102	1	66.3	17465	58.8	20663.0	53.7	21747.0
17466	chr1	135018930	135020352	1	66.3	17466	82.0	15649.0	60.4	19879.0
17467	chr2	116971456	116973158	2	66.3	17467	78.8	16244.0	74.5	16495.0
17468	chr2	120628064	120630058	2	66.3	17468	81.8	15687.0	69.7	17526.0
17469	chr2	26743607	26746123	2	66.3	17469	75.1	16945.0	56.0	21036.0
17470	chr3	51364723	51366169	4	66.3	17470	69.3	18202.0	77.1	15966.0
17471	chr4	134454315	134456707	5	66.3	17471	81.8	15694.0	67.8	18014.0
17472	chr5	114783711	114786001	6	66.3	17472	407.9	701.0	496.0	382.0
17475	chr6	8734381	8736831	7	66.3	17475	65.0	19143.0	50.2	22819.0
17476	chr6	54935530	54937734	7	66.3	17476	92.9	13699.0	54.7	21439.0
17477	chr17	71177849	71179651	18	66.1	17477	69.1	18234.0	64.5	18784.0
17478	chr11	69034807	69037311	13	66.1	17478	80.6	15882.0	210.1	2826.0
17480	chr14	55097450	55099124	11	66.1	17480	53.5	22020.0	175.3	4210.0
17482	chr15	34045235	34047429	16	66.1	17482	62.2	19803.0	61.0	19690.0
17484	chr15	97211975	97213671	16	66.1	17484	68.7	18323.0	53.2	21858.0
17485	chr17	29364669	29366197	18	66.1	17485	86.4	14793.0	61.3	19630.0
17487	chr18	80169289	80170919	20	66.1	17487	75.7	16816.0	62.6	19275.0
17488	chr18	81461596	81463350	20	66.1	17488	64.4	19253.0	65.4	18553.0
17490	chrX	11663961	11666565	3	66.1	17490	85.8	14904.0	65.0	18676.0
17493	chrX	159767608	159770714	3	66.1	17493	79.2	16153.0	66.0	18398.0
17494	chr10	96786189	96788545	9	66.1	17494	83.0	15452.0	73.0	16773.0
17495	chr11	24130489	24132369	13	66.1	17495	71.9	17608.0	63.2	19088.0
17497	chr10	67110715	67113215	9	66.1	17497	138.7	7490.0	77.3	15919.0
17498	chr4	115062719	115064279	5	66.1	17498	68.5	18391.0	60.2	19927.0
17499	chr9	121426018	121428186	12	66.1	17499	65.0	19100.0	57.8	20541.0
17500	chr1	128831624	128833884	1	66.1	17500	69.5	18140.0	102.8	11321.0
17501	chr1	157554215	157555553	1	66.1	17501	67.2	18635.0	70.8	17261.0
17502	chr1	159951685	159954361	1	66.1	17502	75.9	16790.0	69.1	17690.0
17503	chr1	51508187	51510269	1	66.1	17503	62.8	19685.0	91.2	13213.0
17504	chr2	71842259	71844549	2	66.1	17504	72.7	17449.0	66.7	18241.0
17506	chr3	98061611	98063843	4	66.1	17506	63.2	19574.0	55.6	21150.0
17507	chr2	25169349	25170853	2	66.1	17507	120.3	9616.0	118.0	9157.0
17508	chr4	149870824	149873328	5	66.1	17508	82.4	15581.0	79.1	15583.0
17510	chr5	65724080	65725862	6	66.1	17510	63.0	19650.0	67.1	18141.0
17511	chr8	34397252	34398688	10	66.1	17511	92.9	13688.0	61.5	19598.0
17512	chr8	22765032	22766822	10	66.1	17512	56.5	21287.0	50.0	22904.0
17513	chr9	48557872	48560174	12	66.1	17513	62.0	19870.0	62.3	19318.0
17514	chr7	44770994	44773364	8	66.1	17514	84.8	15101.0	53.9	21698.0
17515	chr5	134213726	134215412	6	66.1	17515	63.4	19534.0	48.7	23253.0
17517	chr5	122242032	122244256	6	65.9	17517	82.0	15656.0	72.3	16935.0
17518	chr6	54954535	54957055	7	65.9	17518	81.0	15822.0	117.7	9193.0
17519	chr6	144922578	144923968	7	65.9	17519	63.0	19655.0	45.4	24413.0
17520	chr7	25705339	25708777	8	65.9	17520	76.1	16724.0	160.5	5106.0
17523	chr9	32960343	32963457	12	65.9	17523	77.7	16437.0	67.3	18091.0
17525	chr9	88378930	88380994	12	65.9	17525	73.1	17357.0	66.5	18262.0
17526	chr10	111577997	111580311	9	65.9	17526	66.4	18802.0	139.5	6811.0
17527	chr11	58436348	58438132	13	65.9	17527	87.8	14546.0	65.6	18486.0
17528	chr14	101842210	101843740	11	65.9	17528	70.1	17986.0	86.0	14168.0
17529	chr15	25268436	25270078	16	65.9	17529	77.5	16457.0	65.8	18442.0
17531	chr16	23248979	23252033	17	65.9	17531	82.4	15565.0	93.6	12816.0
17534	chr5	107945558	107947730	6	65.9	17534	73.5	17289.0	86.7	14081.0
17535	chr5	3496681	3498439	6	65.9	17535	65.2	19085.0	209.4	2844.0
17539	chr1	64481092	64483028	1	65.9	17539	66.4	18805.0	69.5	17583.0
17540	chr1	80612490	80614770	1	65.9	17540	80.8	15860.0	90.4	13360.0
17542	chr2	11618470	11620778	2	65.9	17542	54.9	21687.0	165.1	4794.0
17543	chr2	32636917	32638543	2	65.9	17543	75.5	16863.0	53.4	21814.0
17545	chr2	61401524	61403386	2	65.9	17545	69.9	18043.0	63.2	19123.0
17546	chr2	145225055	145226699	2	65.9	17546	83.6	15351.0	91.9	13106.0
17547	chr1	33882743	33884367	1	65.9	17547	80.8	15867.0	71.5	17113.0
17548	chr2	150566539	150568369	2	65.9	17548	59.6	20462.0	357.4	854.0
17549	chr3	9915656	9918272	4	65.9	17549	54.5	21798.0	62.8	19232.0
17550	chr3	54398744	54401388	4	65.9	17550	68.5	18387.0	74.7	16452.0
17551	chr3	121981238	121983734	4	65.9	17551	79.8	16053.0	78.6	15659.0
17552	chr4	32564124	32566152	5	65.9	17552	84.0	15264.0	63.7	19018.0
17553	chr4	34780573	34782439	5	65.9	17553	62.0	19894.0	67.8	18000.0
17555	chr4	109228961	109230903	5	65.9	17555	60.4	20276.0	64.5	18802.0
17557	chr11	108235218	108237098	13	65.8	17557	59.0	20587.0	61.3	19620.0
17558	chr12	111429212	111430654	15	65.8	17558	81.2	15769.0	58.0	20463.0
17559	chr12	99773052	99774444	15	65.8	17559	73.5	17260.0	89.9	13436.0
17560	chr10	93833052	93834732	9	65.8	17560	72.1	17566.0	64.3	18853.0
17561	chr11	98788080	98789944	13	65.8	17561	66.4	18783.0	75.2	16344.0
17562	chr11	53140397	53142243	13	65.8	17562	76.1	16729.0	58.9	20228.0
17563	chr10	96356503	96358409	9	65.8	17563	67.2	18611.0	62.8	19228.0
17564	chr13	24920479	24922255	14	65.8	17564	79.0	16190.0	49.3	23038.0
17569	chr16	92743749	92745515	17	65.8	17569	112.7	10645.0	111.9	9977.0
17570	chr16	94244971	94247923	17	65.8	17570	68.5	18379.0	66.0	18393.0
17571	chr17	4907251	4909439	18	65.8	17571	70.9	17826.0	71.0	17196.0
17573	chr18	81926859	81928513	20	65.8	17573	66.8	18714.0	60.0	19972.0
17574	chrX	48096625	48099315	3	65.8	17574	60.2	20301.0	61.9	19461.0
17575	chr9	106211117	106213055	12	65.8	17575	69.1	18223.0	68.4	17810.0
17578	chr9	78488199	78490197	12	65.8	17578	81.0	15796.0	67.3	18089.0
17579	chr5	113858268	113859920	6	65.8	17579	86.8	14723.0	65.8	18478.0
17580	chr9	54611654	54613616	12	65.8	17580	75.7	16804.0	53.2	21848.0
17583	chr2	92054755	92056335	2	65.8	17583	77.5	16471.0	79.3	15515.0
17585	chr2	145675170	145676738	2	65.8	17585	56.3	21330.0	66.0	18410.0
17586	chr3	75730379	75731967	4	65.8	17586	58.0	20869.0	65.2	18634.0
17587	chr4	141895573	141898405	5	65.8	17587	70.9	17844.0	58.0	20497.0
17588	chr2	25185284	25186710	2	65.8	17588	76.5	16684.0	77.6	15884.0
17589	chr5	135712557	135714581	6	65.8	17589	69.3	18210.0	74.3	16540.0
17590	chr6	108503658	108506080	7	65.8	17590	123.8	9171.0	114.3	9662.0
17596	chr6	47650271	47652143	7	65.8	17596	61.4	20018.0	53.4	21826.0
17597	chr14	30405589	30406865	11	65.6	17597	72.9	17387.0	65.6	18489.0
17599	chr12	52817756	52819346	15	65.6	17599	71.7	17635.0	52.4	22105.0
17600	chr13	41471436	41474762	14	65.6	17600	65.8	18925.0		
17601	chr13	107207915	107209443	14	65.6	17601	83.8	15288.0	49.3	23042.0
17602	chr13	108497922	108499806	14	65.6	17602	66.4	18777.0	46.7	23871.0
17603	chr14	25593781	25595597	11	65.6	17603	70.5	17899.0	69.1	17660.0
17604	chr19	18602190	18604080	21	65.6	17604	93.9	13544.0	87.3	13933.0
17605	chr16	76762240	76764366	17	65.6	17605	122.6	9315.0	141.9	6582.0
17606	chr17	12370997	12372019	18	65.6	17606	79.8	16041.0	77.8	15809.0
17608	chr19	55642525	55644167	21	65.6	17608	63.6	19444.0	47.6	23586.0
17610	chrX	74248589	74251043	3	65.6	17610	67.0	18670.0	63.2	19102.0
17612	chr11	53449900	53451516	13	65.6	17612	65.6	18984.0	60.2	19902.0
17614	chr2	79549821	79551365	2	65.6	17614	74.7	17040.0	54.1	21621.0
17615	chr4	119964163	119965793	5	65.6	17615	87.8	14555.0	397.6	665.0
17616	chr7	49303350	49305074	8	65.6	17616	70.7	17882.0	63.2	19139.0
17617	chr1	40270315	40272077	1	65.6	17617	78.8	16245.0	93.6	12826.0
17618	chr1	183154092	183156944	1	65.6	17618	76.3	16716.0	89.5	13516.0
17620	chr2	75823675	75825211	2	65.6	17620	72.3	17535.0	85.4	14326.0
17621	chr2	118553822	118555268	2	65.6	17621	55.5	21537.0	68.4	17841.0
17622	chr3	52324196	52328100	4	65.6	17622	63.8	19413.0	120.1	8903.0
17623	chr5	36140606	36142614	6	65.6	17623	58.6	20734.0	58.9	20251.0
17626	chr5	123913946	123916388	6	65.6	17626	68.0	18474.0	98.4	12059.0
17627	chr6	115717290	115718946	7	65.6	17627	76.1	16750.0	62.1	19432.0
17630	chr10	126500844	126503064	9	65.4	17630	86.4	14799.0	55.0	21318.0
17631	chr12	52795462	52797228	15	65.4	17631	66.8	18698.0	87.3	13923.0
17634	chr9	94695305	94698067	12	65.4	17634	25.2	33257.0		
17635	chr10	118417985	118420301	9	65.4	17635	74.5	17092.0	58.2	20404.0
17637	chr12	88408193	88409561	15	65.4	17637	72.1	17554.0	57.4	20616.0
17638	chr12	55559977	55561447	15	65.4	17638	63.2	19540.0	55.8	21097.0
17641	chr14	20012225	20013851	11	65.4	17641	55.7	21474.0	54.3	21530.0
17642	chr16	38482782	38484634	17	65.4	17642	62.0	19864.0	58.4	20343.0
17644	chr17	5137568	5139712	18	65.4	17644	65.4	19016.0	66.3	18339.0
17646	chr18	39800248	39802908	20	65.4	17646	75.5	16856.0	71.7	17057.0
17647	chr19	46606059	46607795	21	65.4	17647	147.0	6652.0	136.2	7118.0
17648	chr9	96711942	96714664	12	65.4	17648	77.1	16521.0	90.6	13321.0
17649	chr1	53816923	53820145	1	65.4	17649	61.6	19967.0	60.4	19889.0
17650	chr9	62057757	62059517	12	65.4	17650	75.9	16799.0	76.9	16021.0
17651	chr4	132514066	132515784	5	65.4	17651	75.9	16788.0	86.5	14121.0
17652	chr1	36910765	36913487	1	65.4	17652	81.2	15781.0	142.1	6574.0
17653	chr9	58507080	58508570	12	65.4	17653	59.2	20578.0	65.2	18619.0
17654	chr2	11045562	11047622	2	65.4	17654	67.8	18506.0	69.7	17524.0
17655	chr2	76237419	76239173	2	65.4	17655	76.7	16643.0	102.3	11391.0
17656	chr3	52855754	52858002	4	65.4	17656	64.8	19178.0	61.5	19577.0
17658	chr4	57639842	57641276	5	65.4	17658	72.7	17455.0	68.6	17793.0
17659	chr4	123414585	123417525	5	65.4	17659	229.2	2580.0	90.6	13330.0
17660	chr1	58955480	58957480	1	65.4	17660	64.6	19218.0	70.0	17458.0
17661	chr4	134272672	134274394	5	65.4	17661	84.6	15149.0	86.9	14037.0
17663	chr6	65764595	65765991	7	65.4	17663	68.5	18401.0	74.9	16406.0
17665	chr6	145283309	145285629	7	65.4	17665	86.8	14735.0	65.6	18522.0
17666	chr8	120396271	120398145	10	65.4	17666	57.3	21051.0	62.6	19299.0
17667	chr9	57433083	57434815	12	65.4	17667	64.6	19216.0	69.3	17635.0
17668	chr5	73205517	73207795	6	65.4	17668	82.6	15551.0	68.2	17908.0
17669	chr16	95984048	95986096	17	65.3	17669	76.9	16572.0	53.7	21730.0
17671	chr15	72802181	72803779	16	65.3	17671	72.3	17515.0	99.1	11920.0
17672	chr15	81165545	81168547	16	65.3	17672	77.9	16366.0	66.3	18309.0
17673	chr15	86167666	86169848	16	65.3	17673	61.4	20007.0	55.8	21051.0
17674	chr15	99802622	99804508	16	65.3	17674	70.5	17904.0	55.8	21062.0
17675	chr15	100311905	100313311	16	65.3	17675	65.2	19066.0	64.3	18836.0
17679	chr17	83311737	83313623	18	65.3	17679	76.9	16580.0	64.1	18898.0
17680	chr18	61206210	61208852	20	65.3	17680	198.5	3547.0	258.7	1781.0
17684	chr12	77039116	77041098	15	65.3	17684	72.9	17378.0	71.3	17137.0
17685	chr2	13717884	13719946	2	65.3	17685	73.7	17235.0	74.9	16408.0
17687	chr6	108313001	108314891	7	65.3	17687	68.3	18433.0	67.8	18010.0
17688	chr10	117855397	117857309	9	65.3	17688	53.5	22027.0	51.1	22529.0
17689	chr2	72125520	72127260	2	65.3	17689	76.1	16757.0	66.0	18409.0
17691	chr3	152969207	152970607	4	65.3	17691	64.0	19366.0	72.8	16840.0
17692	chr4	44232049	44233553	5	65.3	17692	87.8	14554.0	79.1	15559.0
17693	chr4	129066245	129069341	5	65.3	17693	90.3	14140.0	113.6	9739.0
17694	chr4	57865995	57868319	5	65.3	17694	69.5	18148.0	70.0	17456.0
17695	chr7	24412632	24414864	8	65.3	17695	69.9	18058.0	62.1	19429.0
17696	chr7	127646056	127648420	8	65.3	17696	69.5	18159.0	51.7	22326.0
17698	chr9	13509157	13511813	12	65.3	17698	60.6	20228.0	65.0	18704.0
17700	chr10	18430782	18432126	9	65.3	17700	62.0	19854.0	56.3	20947.0
17701	chr10	25386694	25388302	9	65.3	17701	52.5	22311.0	71.3	17173.0
17702	chr14	103048252	103050056	11	65.1	17702	77.5	16455.0	79.3	15498.0
17703	chr10	39292573	39293963	9	65.1	17703	60.6	20232.0	69.5	17604.0
17704	chr10	98929240	98933540	9	65.1	17704	69.1	18217.0	54.1	21632.0
17705	chr11	119127908	119129530	13	65.1	17705	71.7	17636.0	100.4	11718.0
17706	chr12	3775472	3777352	15	65.1	17706	69.9	18019.0	65.6	18482.0
17708	chr14	66194670	66197440	11	65.1	17708	231.6	2514.0	236.4	2181.0
17710	chr15	35528268	35530368	16	65.1	17710	58.6	20703.0	58.7	20292.0
17711	chr15	67137771	67139639	16	65.1	17711	59.0	20597.0	98.0	12115.0
17712	chr15	100460013	100462279	16	65.1	17712	55.7	21472.0	69.5	17550.0
17713	chr16	92620104	92622390	17	65.1	17713	75.1	16931.0	89.1	13578.0
17714	chr16	95772860	95775678	17	65.1	17714	65.6	18979.0		
17715	chr17	36843886	36846602	18	65.1	17715	58.6	20707.0	65.0	18670.0
17716	chr19	36470632	36473530	21	65.1	17716	40.6	26096.0		
17717	chr9	119333600	119335394	12	65.1	17717	79.0	16177.0	74.7	16425.0
17719	chr11	65769169	65771533	13	65.1	17719	62.0	19856.0	84.1	14531.0
17720	chr9	15586738	15588442	12	65.1	17720	65.4	19046.0	133.0	7455.0
17721	chr5	65024856	65027380	6	65.1	17721	65.4	19040.0	75.8	16218.0
17722	chr8	88304425	88306795	10	65.1	17722	75.1	16940.0	44.8	24665.0
17723	chr1	37543371	37545579	1	65.1	17723	60.4	20259.0	58.4	20380.0
17725	chr2	38336035	38337551	2	65.1	17725	65.4	19033.0	175.3	4220.0
17728	chr5	31725274	31726822	6	65.1	17728	66.4	18814.0	89.7	13486.0
17729	chr2	9748898	9751108	2	65.1	17729	113.7	10511.0	127.3	8059.0
17730	chr5	88952822	88954272	6	65.1	17730	71.7	17661.0	77.3	15928.0
17731	chr6	108875235	108877123	7	65.1	17731	74.7	17052.0	79.3	15523.0
17732	chr7	19303406	19305636	8	65.1	17732	66.4	18818.0	62.6	19305.0
17733	chr7	80102808	80105718	8	65.1	17733	54.9	21659.0	62.6	19295.0
17735	chr6	59414965	59419023	7	65.1	17735	65.2	19088.0	64.3	18869.0
17736	chr8	25105627	25109221	10	65.1	17736	61.4	20038.0	53.7	21746.0
17737	chr11	54532557	54535463	13	64.9	17737	87.2	14625.0	48.7	23228.0
17738	chr12	117446336	117447914	15	64.9	17738	71.1	17769.0	76.0	16161.0
17739	chr12	25917711	25919331	15	64.9	17739	66.2	18840.0	49.7	22909.0
17740	chr11	117891567	117893249	13	64.9	17740	83.0	15455.0	58.9	20230.0
17741	chr11	95520028	95521826	13	64.9	17741	65.4	19009.0	70.6	17289.0
17742	chr9	103448238	103449852	12	64.9	17742	65.8	18963.0	57.6	20570.0
17743	chr10	56114411	56116367	9	64.9	17743	68.5	18362.0	46.9	23804.0
17744	chr9	77948582	77951428	12	64.9	17744	71.3	17762.0	58.4	20387.0
17745	chr9	72388990	72391448	12	64.9	17745	68.0	18460.0	71.7	17081.0
17746	chr13	98895996	98897710	14	64.9	17746	84.2	15215.0	74.1	16547.0
17748	chr18	55452808	55455250	20	64.9	17748	67.4	18578.0	63.9	18953.0
17750	chr15	96654101	96655777	16	64.9	17750	78.5	16253.0	69.7	17506.0
17751	chr16	13754377	13755587	17	64.9	17751	78.3	16297.0	87.8	13833.0
17752	chr16	30971428	30972858	17	64.9	17752	58.2	20795.0	56.9	20749.0
17753	chr16	95454875	95456331	17	64.9	17753	62.4	19767.0	64.3	18839.0
17754	chr16	95820171	95822175	17	64.9	17754	67.8	18492.0	45.2	24456.0
17759	chrX	7585286	7588038	3	64.9	17759	65.8	18936.0	64.3	18846.0
17760	chr9	59549972	59551894	12	64.9	17760	71.5	17693.0	52.4	22112.0
17761	chr19	29354963	29356545	21	64.9	17761	62.0	19868.0	59.5	20090.0
17763	chr4	56618940	56620398	5	64.9	17763	63.6	19467.0	71.0	17217.0
17764	chr7	143642867	143645533	8	64.9	17764	52.5	22355.0	46.5	23995.0
17766	chr1	39749251	39750953	1	64.9	17766	82.8	15510.0	56.0	21025.0
17768	chr1	180198093	180200571	1	64.9	17768	71.9	17616.0	98.0	12133.0
17770	chr2	154817935	154820579	2	64.9	17770	172.0	4807.0	65.8	18458.0
17771	chr3	69654097	69655763	4	64.9	17771	65.2	19081.0	49.3	23064.0
17772	chr4	33076285	33078439	5	64.9	17772	65.2	19082.0	50.0	22875.0
17773	chr4	53227382	53229414	5	64.9	17773	84.0	15274.0	55.6	21165.0
17774	chr2	13537655	13539805	2	64.9	17774	67.8	18507.0	65.4	18566.0
17776	chr7	25212201	25214467	8	64.9	17776	83.4	15403.0	70.2	17421.0
17777	chr5	31731286	31733920	6	64.9	17777	64.0	19385.0	64.7	18741.0
17778	chr7	75499007	75502559	8	64.9	17778	77.9	16382.0	193.3	3414.0
