chr_name	chromosome_id	end	id	id_1um_k99a	id_1um_pcc	id_no_peptide	start	tag_count_1um_k99a	tag_count_1um_pcc	tag_count_no_peptide
chr3	4	115767098	30703	0.0	0.0	30703.0	115766148	0.0	0.0	29.9
chr5	6	123863371	30704	0.0	0.0	30704.0	123862157	0.0	0.0	29.9
chr3	4	121755365	30705	0.0	0.0	30705.0	121754611	0.0	0.0	29.9
chr7	8	19370800	30706	0.0	0.0	30706.0	19369732	0.0	0.0	29.9
chr6	7	143480186	30707	0.0	0.0	30707.0	143478998	0.0	0.0	29.9
chr6	7	119749857	30709	0.0	0.0	30709.0	119748759	0.0	0.0	29.9
chr6	7	98572555	30710	0.0	0.0	30710.0	98571665	0.0	0.0	29.9
chr6	7	98024206	30711	0.0	0.0	30711.0	98023206	0.0	0.0	29.9
chr6	7	72154507	30712	0.0	0.0	30712.0	72153369	0.0	0.0	29.9
chr6	7	28216789	30713	0.0	0.0	30713.0	28215255	0.0	0.0	29.9
chr5	6	134939623	30715	0.0	0.0	30715.0	134938865	0.0	0.0	29.9
chr7	8	38004665	30716	0.0	0.0	30716.0	38003173	0.0	0.0	29.9
chr5	6	118714111	30717	0.0	0.0	30717.0	118712959	0.0	0.0	29.9
chr4	5	53240899	30718	0.0	0.0	30718.0	53239847	0.0	0.0	29.9
chr3	4	145946780	30721	0.0	0.0	30721.0	145945138	0.0	0.0	29.9
chr4	5	11610628	30722	0.0	0.0	30722.0	11609576	0.0	0.0	29.9
chr3	4	132037903	30723	0.0	0.0	30723.0	132036855	0.0	0.0	29.9
chr4	5	89093017	30724	0.0	0.0	30724.0	89091375	0.0	0.0	29.9
chr4	5	137068907	30727	0.0	0.0	30727.0	137068041	0.0	0.0	29.9
chr14	11	78802763	30728	0.0	0.0	30728.0	78800887	0.0	0.0	29.7
chr12	15	117942635	30729	0.0	0.0	30729.0	117941573	0.0	0.0	29.7
chr13	14	113271920	30730	0.0	0.0	30730.0	113270860	0.0	0.0	29.7
chr13	14	104140185	30731	0.0	0.0	30731.0	104139297	0.0	0.0	29.7
chr13	14	104113153	30732	0.0	0.0	30732.0	104112111	0.0	0.0	29.7
chr13	14	94703311	30734	0.0	0.0	30734.0	94702177	0.0	0.0	29.7
chr13	14	54223941	30735	0.0	0.0	30735.0	54222827	0.0	0.0	29.7
chr13	14	52166191	30736	0.0	0.0	30736.0	52165245	0.0	0.0	29.7
chr13	14	44997189	30737	0.0	0.0	30737.0	44995555	0.0	0.0	29.7
chr14	11	67912427	30738	0.0	0.0	30738.0	67911105	0.0	0.0	29.7
chr11	13	113667704	30739	0.0	0.0	30739.0	113666428	0.0	0.0	29.7
chr12	15	70130160	30740	0.0	0.0	30740.0	70128892	0.0	0.0	29.7
chr12	15	41648836	30741	0.0	0.0	30741.0	41647496	0.0	0.0	29.7
chr11	13	116360188	30743	0.0	0.0	30743.0	116358834	0.0	0.0	29.7
chr11	13	98755314	30744	0.0	0.0	30744.0	98754352	0.0	0.0	29.7
chr11	13	88874093	30745	0.0	0.0	30745.0	88873055	0.0	0.0	29.7
chr11	13	75828492	30747	0.0	0.0	30747.0	75827280	0.0	0.0	29.7
chr11	13	73106480	30748	0.0	0.0	30748.0	73104878	0.0	0.0	29.7
chr11	13	20609082	30749	0.0	0.0	30749.0	20607700	0.0	0.0	29.7
chr15	16	7978846	30750	0.0	0.0	30750.0	7977532	0.0	0.0	29.7
chr14	11	122391322	30751	0.0	0.0	30751.0	122390296	0.0	0.0	29.7
chr15	16	53293559	30753	0.0	0.0	30753.0	53292331	0.0	0.0	29.7
chr15	16	55860407	30754	0.0	0.0	30754.0	55858951	0.0	0.0	29.7
chrX	3	167092954	30755	0.0	0.0	30755.0	167091336	0.0	0.0	29.7
chrX	3	99594510	30757	0.0	0.0	30757.0	99593076	0.0	0.0	29.7
chrX	3	57310885	30758	0.0	0.0	30758.0	57309321	0.0	0.0	29.7
chrX	3	13637191	30759	0.0	0.0	30759.0	13636293	0.0	0.0	29.7
chrX	3	13432425	30760	0.0	0.0	30760.0	13430839	0.0	0.0	29.7
chr19	21	57212017	30761	0.0	0.0	30761.0	57211139	0.0	0.0	29.7
chr18	20	83060385	30762	0.0	0.0	30762.0	83059509	0.0	0.0	29.7
chr18	20	53938523	30763	0.0	0.0	30763.0	53937049	0.0	0.0	29.7
chr18	20	35841565	30765	0.0	0.0	30765.0	35840203	0.0	0.0	29.7
chr18	20	24179741	30766	0.0	0.0	30766.0	24178453	0.0	0.0	29.7
chr17	18	83800672	30767	0.0	0.0	30767.0	83799216	0.0	0.0	29.7
chr17	18	27808551	30769	0.0	0.0	30769.0	27807173	0.0	0.0	29.7
chr17	18	8197294	30770	0.0	0.0	30770.0	8195502	0.0	0.0	29.7
chr16	17	95811394	30771	0.0	0.0	30771.0	95809388	0.0	0.0	29.7
chr16	17	92944935	30772	0.0	0.0	30772.0	92943841	0.0	0.0	29.7
chr16	17	87508327	30773	0.0	0.0	30773.0	87507557	0.0	0.0	29.7
chr15	16	63811994	30775	0.0	0.0	30775.0	63810482	0.0	0.0	29.7
chr10	9	121424808	30777	0.0	0.0	30777.0	121423492	0.0	0.0	29.7
chr10	9	120125776	30778	0.0	0.0	30778.0	120124882	0.0	0.0	29.7
chr4	5	136506430	30780	0.0	0.0	30780.0	136505050	0.0	0.0	29.7
chr4	5	133563662	30781	0.0	0.0	30781.0	133562644	0.0	0.0	29.7
chr4	5	123026855	30782	0.0	0.0	30782.0	123025575	0.0	0.0	29.7
chr4	5	120283444	30783	0.0	0.0	30783.0	120282266	0.0	0.0	29.7
chr4	5	59845684	30784	0.0	0.0	30784.0	59844646	0.0	0.0	29.7
chr3	4	88608088	30787	0.0	0.0	30787.0	88607106	0.0	0.0	29.7
chr3	4	69143043	30788	0.0	0.0	30788.0	69142125	0.0	0.0	29.7
chr2	2	181731005	30790	0.0	0.0	30790.0	181729831	0.0	0.0	29.7
chr2	2	122381564	30792	0.0	0.0	30792.0	122380810	0.0	0.0	29.7
chr2	2	58147487	30793	0.0	0.0	30793.0	58145349	0.0	0.0	29.7
chr2	2	34360330	30794	0.0	0.0	30794.0	34359266	0.0	0.0	29.7
chr2	2	18115112	30795	0.0	0.0	30795.0	18113648	0.0	0.0	29.7
chr2	2	14880377	30796	0.0	0.0	30796.0	14879351	0.0	0.0	29.7
chr1	1	162626090	30797	0.0	0.0	30797.0	162625070	0.0	0.0	29.7
chr1	1	120450778	30799	0.0	0.0	30799.0	120449816	0.0	0.0	29.7
chr1	1	90505864	30800	0.0	0.0	30800.0	90504694	0.0	0.0	29.7
chr10	9	94313075	30801	0.0	0.0	30801.0	94312101	0.0	0.0	29.7
chr5	6	76525415	30804	0.0	0.0	30804.0	76524359	0.0	0.0	29.7
chr5	6	127478828	30807	0.0	0.0	30807.0	127477712	0.0	0.0	29.7
chr10	9	5859029	30808	0.0	0.0	30808.0	5858123	0.0	0.0	29.7
chr9	12	114634490	30811	0.0	0.0	30811.0	114633132	0.0	0.0	29.7
chr9	12	110449608	30812	0.0	0.0	30812.0	110448446	0.0	0.0	29.7
chr9	12	20761973	30815	0.0	0.0	30815.0	20761143	0.0	0.0	29.7
chr8	10	117860344	30816	0.0	0.0	30816.0	117858960	0.0	0.0	29.7
chr9	12	83577946	30817	0.0	0.0	30817.0	83577018	0.0	0.0	29.7
chr6	7	35533617	30820	0.0	0.0	30820.0	35531823	0.0	0.0	29.7
chr6	7	71921591	30821	0.0	0.0	30821.0	71920367	0.0	0.0	29.7
chr6	7	119633089	30822	0.0	0.0	30822.0	119631757	0.0	0.0	29.7
chr7	8	19957514	30823	0.0	0.0	30823.0	19955934	0.0	0.0	29.7
chr7	8	82175628	30825	0.0	0.0	30825.0	82174202	0.0	0.0	29.7
chr7	8	100993185	30826	0.0	0.0	30826.0	100991799	0.0	0.0	29.7
chr10	9	84817001	30828	0.0	0.0	30828.0	84816123	0.0	0.0	29.5
chr13	14	30035040	30829	0.0	0.0	30829.0	30033872	0.0	0.0	29.5
chr13	14	28881550	30830	0.0	0.0	30830.0	28880504	0.0	0.0	29.5
chr12	15	107567073	30832	0.0	0.0	30832.0	107566067	0.0	0.0	29.5
chr12	15	84389672	30834	0.0	0.0	30834.0	84388354	0.0	0.0	29.5
chr11	13	68979832	30836	0.0	0.0	30836.0	68978552	0.0	0.0	29.5
chr11	13	58132921	30837	0.0	0.0	30837.0	58131571	0.0	0.0	29.5
chr11	13	54056533	30838	0.0	0.0	30838.0	54055675	0.0	0.0	29.5
chr10	9	84830154	30839	0.0	0.0	30839.0	84829258	0.0	0.0	29.5
chr8	10	84567465	30840	0.0	0.0	30840.0	84566361	0.0	0.0	29.5
chr10	9	20865585	30841	0.0	0.0	30841.0	20864689	0.0	0.0	29.5
chr9	12	66118979	30843	0.0	0.0	30843.0	66117873	0.0	0.0	29.5
chr9	12	50416686	30844	0.0	0.0	30844.0	50415842	0.0	0.0	29.5
chr9	12	20962237	30845	0.0	0.0	30845.0	20961187	0.0	0.0	29.5
chr9	12	14867784	30846	0.0	0.0	30846.0	14866714	0.0	0.0	29.5
chr8	10	124076874	30847	0.0	0.0	30847.0	124075790	0.0	0.0	29.5
chr8	10	123114674	30848	0.0	0.0	30848.0	123113466	0.0	0.0	29.5
chr8	10	122866195	30849	0.0	0.0	30849.0	122865075	0.0	0.0	29.5
chr13	14	110558842	30851	0.0	0.0	30851.0	110557516	0.0	0.0	29.5
chrX	3	152337375	30853	0.0	0.0	30853.0	152336277	0.0	0.0	29.5
chr8	10	70250099	30856	0.0	0.0	30856.0	70248733	0.0	0.0	29.5
chrX	3	77811204	30857	0.0	0.0	30857.0	77810136	0.0	0.0	29.5
chrX	3	48311267	30858	0.0	0.0	30858.0	48310197	0.0	0.0	29.5
chr19	21	58191620	30859	0.0	0.0	30859.0	58190460	0.0	0.0	29.5
chr19	21	57070950	30860	0.0	0.0	30860.0	57069154	0.0	0.0	29.5
chr19	21	48024633	30862	0.0	0.0	30862.0	48023319	0.0	0.0	29.5
chr19	21	46495627	30863	0.0	0.0	30863.0	46494577	0.0	0.0	29.5
chr19	21	45808411	30864	0.0	0.0	30864.0	45807533	0.0	0.0	29.5
chr19	21	21621416	30865	0.0	0.0	30865.0	21619886	0.0	0.0	29.5
chr18	20	55484403	30867	0.0	0.0	30867.0	55483197	0.0	0.0	29.5
chr17	18	63357166	30871	0.0	0.0	30871.0	63355864	0.0	0.0	29.5
chr17	18	51733707	30872	0.0	0.0	30872.0	51731819	0.0	0.0	29.5
chr17	18	34165782	30874	0.0	0.0	30874.0	34164148	0.0	0.0	29.5
chr17	18	18459270	30875	0.0	0.0	30875.0	18457688	0.0	0.0	29.5
chr17	18	5718736	30876	0.0	0.0	30876.0	5717188	0.0	0.0	29.5
chr15	16	98588805	30878	0.0	0.0	30878.0	98587661	0.0	0.0	29.5
chr8	10	81084442	30879	0.0	0.0	30879.0	81083340	0.0	0.0	29.5
chr7	8	73518123	30880	0.0	0.0	30880.0	73517083	0.0	0.0	29.5
chr8	10	69946090	30881	0.0	0.0	30881.0	69944326	0.0	0.0	29.5
chr3	4	81762157	30882	0.0	0.0	30882.0	81760937	0.0	0.0	29.5
chr3	4	51729171	30883	0.0	0.0	30883.0	51728047	0.0	0.0	29.5
chr2	2	156048572	30886	0.0	0.0	30886.0	156047796	0.0	0.0	29.5
chr2	2	152740124	30887	0.0	0.0	30887.0	152738978	0.0	0.0	29.5
chr2	2	91496022	30890	0.0	0.0	30890.0	91494972	0.0	0.0	29.5
chr2	2	69129366	30892	0.0	0.0	30892.0	69128342	0.0	0.0	29.5
chr2	2	27733614	30893	0.0	0.0	30893.0	27732756	0.0	0.0	29.5
chr1	1	135620596	30898	0.0	0.0	30898.0	135619458	0.0	0.0	29.5
chr1	1	88498492	30899	0.0	0.0	30899.0	88497124	0.0	0.0	29.5
chr1	1	80372364	30900	0.0	0.0	30900.0	80371178	0.0	0.0	29.5
chr1	1	74262921	30901	0.0	0.0	30901.0	74261853	0.0	0.0	29.5
chr1	1	37503129	30902	0.0	0.0	30902.0	37501901	0.0	0.0	29.5
chr1	1	30841009	30904	0.0	0.0	30904.0	30839629	0.0	0.0	29.5
chr8	10	68823416	30905	0.0	0.0	30905.0	68822334	0.0	0.0	29.5
chr3	4	79485050	30906	0.0	0.0	30906.0	79484146	0.0	0.0	29.5
chr2	2	33031276	30907	0.0	0.0	30907.0	33030518	0.0	0.0	29.5
chr6	7	72746558	30909	0.0	0.0	30909.0	72745450	0.0	0.0	29.5
chr7	8	114463349	30911	0.0	0.0	30911.0	114461009	0.0	0.0	29.5
chr7	8	112416674	30912	0.0	0.0	30912.0	112415622	0.0	0.0	29.5
chr1	1	20982431	30914	0.0	0.0	30914.0	20981135	0.0	0.0	29.5
chr6	7	129824677	30917	0.0	0.0	30917.0	129823507	0.0	0.0	29.5
chr6	7	116456255	30918	0.0	0.0	30918.0	116455205	0.0	0.0	29.5
chr6	7	100270656	30919	0.0	0.0	30919.0	100269154	0.0	0.0	29.5
chr6	7	94626706	30920	0.0	0.0	30920.0	94625126	0.0	0.0	29.5
chr7	8	139129712	30921	0.0	0.0	30921.0	139128680	0.0	0.0	29.5
chr6	7	13615322	30922	0.0	0.0	30922.0	13614150	0.0	0.0	29.5
chr4	5	106233334	30923	0.0	0.0	30923.0	106232370	0.0	0.0	29.5
chr3	4	139058285	30924	0.0	0.0	30924.0	139056955	0.0	0.0	29.5
chr3	4	153252926	30925	0.0	0.0	30925.0	153251650	0.0	0.0	29.5
chr4	5	43614040	30926	0.0	0.0	30926.0	43612984	0.0	0.0	29.5
chr4	5	129751153	30929	0.0	0.0	30929.0	129749847	0.0	0.0	29.5
chr5	6	124197575	30930	0.0	0.0	30930.0	124196503	0.0	0.0	29.5
chr5	6	124730372	30931	0.0	0.0	30931.0	124729290	0.0	0.0	29.5
chr13	14	24667544	30933	0.0	0.0	30933.0	24665538	0.0	0.0	29.3
chr14	11	55555398	30934	0.0	0.0	30934.0	55554194	0.0	0.0	29.3
chr14	11	18602663	30936	0.0	0.0	30936.0	18601567	0.0	0.0	29.3
chr13	14	119737361	30937	0.0	0.0	30937.0	119736457	0.0	0.0	29.3
chr13	14	97768002	30938	0.0	0.0	30938.0	97766916	0.0	0.0	29.3
chr13	14	91378377	30939	0.0	0.0	30939.0	91376879	0.0	0.0	29.3
chr13	14	54215774	30940	0.0	0.0	30940.0	54214850	0.0	0.0	29.3
chr13	14	49435970	30941	0.0	0.0	30941.0	49435090	0.0	0.0	29.3
chr13	14	32661412	30944	0.0	0.0	30944.0	32660240	0.0	0.0	29.3
chr12	15	77198193	30945	0.0	0.0	30945.0	77197309	0.0	0.0	29.3
chr13	14	5889404	30947	0.0	0.0	30947.0	5887562	0.0	0.0	29.3
chr12	15	111076917	30948	0.0	0.0	30948.0	111075751	0.0	0.0	29.3
chr12	15	108938008	30949	0.0	0.0	30949.0	108936950	0.0	0.0	29.3
chr12	15	102362049	30950	0.0	0.0	30950.0	102360951	0.0	0.0	29.3
chr14	11	73434430	30951	0.0	0.0	30951.0	73433496	0.0	0.0	29.3
chr12	15	76308497	30952	0.0	0.0	30952.0	76306951	0.0	0.0	29.3
chr11	13	83445747	30953	0.0	0.0	30953.0	83444717	0.0	0.0	29.3
chr11	13	82618652	30954	0.0	0.0	30954.0	82617900	0.0	0.0	29.3
chr11	13	78823444	30955	0.0	0.0	30955.0	78822520	0.0	0.0	29.3
chr14	11	64627953	30958	0.0	0.0	30958.0	64626417	0.0	0.0	29.3
chrX	3	159693484	30959	0.0	0.0	30959.0	159691732	0.0	0.0	29.3
chr17	18	55844289	30961	0.0	0.0	30961.0	55842821	0.0	0.0	29.3
chr11	13	8590564	30962	0.0	0.0	30962.0	8589378	0.0	0.0	29.3
chrX	3	106140682	30963	0.0	0.0	30963.0	106139312	0.0	0.0	29.3
chrX	3	104489317	30964	0.0	0.0	30964.0	104487995	0.0	0.0	29.3
chrX	3	13609123	30965	0.0	0.0	30965.0	13607413	0.0	0.0	29.3
chr19	21	57244140	30966	0.0	0.0	30966.0	57242940	0.0	0.0	29.3
chr19	21	32832542	30967	0.0	0.0	30967.0	32831516	0.0	0.0	29.3
chr18	20	84863157	30968	0.0	0.0	30968.0	84861801	0.0	0.0	29.3
chr18	20	64995086	30970	0.0	0.0	30970.0	64994040	0.0	0.0	29.3
chr17	18	78088113	30972	0.0	0.0	30972.0	78086751	0.0	0.0	29.3
chr17	18	50142884	30973	0.0	0.0	30973.0	50141818	0.0	0.0	29.3
chr15	16	8590355	30974	0.0	0.0	30974.0	8589537	0.0	0.0	29.3
chr17	18	47273305	30975	0.0	0.0	30975.0	47272159	0.0	0.0	29.3
chr17	18	30129106	30977	0.0	0.0	30977.0	30127612	0.0	0.0	29.3
chr17	18	4946923	30978	0.0	0.0	30978.0	4945837	0.0	0.0	29.3
chr16	17	21022857	30980	0.0	0.0	30980.0	21021469	0.0	0.0	29.3
chr16	17	10906515	30981	0.0	0.0	30981.0	10905493	0.0	0.0	29.3
chr15	16	81605199	30982	0.0	0.0	30982.0	81603201	0.0	0.0	29.3
chr15	16	25708177	30985	0.0	0.0	30985.0	25706747	0.0	0.0	29.3
chr11	13	58093848	30986	0.0	0.0	30986.0	58092498	0.0	0.0	29.3
chr11	13	5502768	30987	0.0	0.0	30987.0	5501570	0.0	0.0	29.3
chr1	1	39711209	30988	0.0	0.0	30988.0	39710325	0.0	0.0	29.3
chr2	2	75459387	30989	0.0	0.0	30989.0	75457565	0.0	0.0	29.3
chr4	5	140685377	30990	0.0	0.0	30990.0	140684091	0.0	0.0	29.3
chr4	5	129272705	30992	0.0	0.0	30992.0	129271569	0.0	0.0	29.3
chr4	5	108387971	30993	0.0	0.0	30993.0	108386905	0.0	0.0	29.3
chr3	4	60954758	30996	0.0	0.0	30996.0	60953856	0.0	0.0	29.3
chr3	4	10024256	30997	0.0	0.0	30997.0	10023336	0.0	0.0	29.3
chr2	2	128023500	30998	0.0	0.0	30998.0	128022414	0.0	0.0	29.3
chr2	2	117952222	30999	0.0	0.0	30999.0	117951014	0.0	0.0	29.3
chr2	2	79541141	31000	0.0	0.0	31000.0	79540223	0.0	0.0	29.3
chr2	2	52979976	31001	0.0	0.0	31001.0	52978702	0.0	0.0	29.3
chr5	6	62911984	31002	0.0	0.0	31002.0	62910936	0.0	0.0	29.3
chr1	1	177490343	31004	0.0	0.0	31004.0	177489051	0.0	0.0	29.3
chr1	1	166138249	31005	0.0	0.0	31005.0	166137247	0.0	0.0	29.3
chr1	1	155220728	31007	0.0	0.0	31007.0	155219702	0.0	0.0	29.3
chr1	1	132005351	31008	0.0	0.0	31008.0	132002537	0.0	0.0	29.3
chr1	1	53941022	31010	0.0	0.0	31010.0	53940162	0.0	0.0	29.3
chr10	9	118013038	31012	0.0	0.0	31012.0	118012050	0.0	0.0	29.3
chr1	1	36893229	31013	0.0	0.0	31013.0	36891765	0.0	0.0	29.3
chr4	5	149902688	31014	0.0	0.0	31014.0	149901386	0.0	0.0	29.3
chr2	2	102147036	31015	0.0	0.0	31015.0	102146004	0.0	0.0	29.3
chr5	6	128983375	31016	0.0	0.0	31016.0	128982357	0.0	0.0	29.3
chr9	12	42152032	31017	0.0	0.0	31017.0	42150954	0.0	0.0	29.3
chr6	7	86134866	31018	0.0	0.0	31018.0	86133768	0.0	0.0	29.3
chr10	9	95067822	31020	0.0	0.0	31020.0	95067024	0.0	0.0	29.3
chr10	9	78117699	31021	0.0	0.0	31021.0	78116191	0.0	0.0	29.3
chr10	9	74988592	31022	0.0	0.0	31022.0	74987260	0.0	0.0	29.3
chr10	9	8760038	31025	0.0	0.0	31025.0	8759000	0.0	0.0	29.3
chr9	12	75537636	31027	0.0	0.0	31027.0	75536874	0.0	0.0	29.3
chr9	12	48795661	31028	0.0	0.0	31028.0	48794569	0.0	0.0	29.3
chr10	9	99355099	31029	0.0	0.0	31029.0	99353089	0.0	0.0	29.3
chr8	10	3261583	31031	0.0	0.0	31031.0	3260171	0.0	0.0	29.3
chr9	12	15787111	31032	0.0	0.0	31032.0	15785663	0.0	0.0	29.3
chr6	7	142528065	31033	0.0	0.0	31033.0	142527219	0.0	0.0	29.3
chr7	8	43476810	31034	0.0	0.0	31034.0	43475720	0.0	0.0	29.3
chr6	7	119368035	31036	0.0	0.0	31036.0	119366755	0.0	0.0	29.3
chr8	10	8335488	31037	0.0	0.0	31037.0	8334246	0.0	0.0	29.3
chr11	13	120902925	31041	0.0	0.0	31041.0	120901857	0.0	0.0	29.1
chr13	14	42830288	31042	0.0	0.0	31042.0	42828904	0.0	0.0	29.1
chr13	14	29810829	31043	0.0	0.0	31043.0	29809785	0.0	0.0	29.1
chr13	14	10039150	31044	0.0	0.0	31044.0	10038016	0.0	0.0	29.1
chr12	15	118458045	31045	0.0	0.0	31045.0	118457145	0.0	0.0	29.1
chr12	15	118391406	31046	0.0	0.0	31046.0	118389938	0.0	0.0	29.1
chr12	15	110765145	31047	0.0	0.0	31047.0	110763931	0.0	0.0	29.1
chr13	14	43236644	31048	0.0	0.0	31048.0	43235390	0.0	0.0	29.1
chr12	15	79664133	31050	0.0	0.0	31050.0	79662625	0.0	0.0	29.1
chr12	15	70281600	31051	0.0	0.0	31051.0	70280216	0.0	0.0	29.1
chr12	15	36327258	31052	0.0	0.0	31052.0	36325420	0.0	0.0	29.1
chr11	13	119429601	31054	0.0	0.0	31054.0	119428355	0.0	0.0	29.1
chr11	13	110538073	31055	0.0	0.0	31055.0	110537339	0.0	0.0	29.1
chr11	13	80576355	31056	0.0	0.0	31056.0	80575233	0.0	0.0	29.1
chr11	13	64060254	31057	0.0	0.0	31057.0	64059004	0.0	0.0	29.1
chr10	9	118997789	31058	0.0	0.0	31058.0	118996865	0.0	0.0	29.1
chr10	9	96539665	31059	0.0	0.0	31059.0	96537923	0.0	0.0	29.1
chr10	9	90729340	31061	0.0	0.0	31061.0	90728588	0.0	0.0	29.1
chr10	9	81162706	31062	0.0	0.0	31062.0	81161172	0.0	0.0	29.1
chr10	9	80134322	31063	0.0	0.0	31063.0	80133426	0.0	0.0	29.1
chr13	14	97870150	31064	0.0	0.0	31064.0	97868944	0.0	0.0	29.1
chr13	14	51996782	31065	0.0	0.0	31065.0	51995374	0.0	0.0	29.1
chr13	14	99101057	31067	0.0	0.0	31067.0	99099859	0.0	0.0	29.1
chr16	17	34667599	31068	0.0	0.0	31068.0	34666777	0.0	0.0	29.1
chrX	3	164319121	31069	0.0	0.0	31069.0	164317895	0.0	0.0	29.1
chr19	21	34176943	31072	0.0	0.0	31072.0	34175835	0.0	0.0	29.1
chr19	21	5324505	31073	0.0	0.0	31073.0	5323339	0.0	0.0	29.1
chr18	20	89301908	31074	0.0	0.0	31074.0	89300826	0.0	0.0	29.1
chr18	20	81569246	31075	0.0	0.0	31075.0	81568392	0.0	0.0	29.1
chr18	20	34090082	31076	0.0	0.0	31076.0	34089104	0.0	0.0	29.1
chr18	20	11794866	31077	0.0	0.0	31077.0	11793970	0.0	0.0	29.1
chr16	17	77095811	31078	0.0	0.0	31078.0	77094735	0.0	0.0	29.1
chr16	17	33053918	31079	0.0	0.0	31079.0	33052696	0.0	0.0	29.1
chr13	14	111853824	31080	0.0	0.0	31080.0	111852796	0.0	0.0	29.1
chr16	17	32708136	31081	0.0	0.0	31081.0	32706998	0.0	0.0	29.1
chr16	17	11553898	31082	0.0	0.0	31082.0	11552978	0.0	0.0	29.1
chr16	17	4577759	31084	0.0	0.0	31084.0	4576531	0.0	0.0	29.1
chr15	16	77873127	31085	0.0	0.0	31085.0	77871819	0.0	0.0	29.1
chr15	16	67186568	31086	0.0	0.0	31086.0	67185154	0.0	0.0	29.1
chr14	11	102892586	31088	0.0	0.0	31088.0	102891470	0.0	0.0	29.1
chr14	11	46995252	31089	0.0	0.0	31089.0	46994228	0.0	0.0	29.1
chr14	11	34127828	31090	0.0	0.0	31090.0	34126672	0.0	0.0	29.1
chr10	9	75505397	31091	0.0	0.0	31091.0	75503571	0.0	0.0	29.1
chr10	9	68258665	31092	0.0	0.0	31092.0	68257449	0.0	0.0	29.1
chr3	4	87638573	31095	0.0	0.0	31095.0	87637507	0.0	0.0	29.1
chr3	4	67558340	31096	0.0	0.0	31096.0	67557212	0.0	0.0	29.1
chr3	4	55374083	31097	0.0	0.0	31097.0	55373331	0.0	0.0	29.1
chr3	4	37594399	31098	0.0	0.0	31098.0	37593377	0.0	0.0	29.1
chr3	4	31090951	31099	0.0	0.0	31099.0	31089409	0.0	0.0	29.1
chr3	4	28555682	31100	0.0	0.0	31100.0	28554440	0.0	0.0	29.1
chr2	2	173407601	31101	0.0	0.0	31101.0	173406367	0.0	0.0	29.1
chr2	2	164961602	31102	0.0	0.0	31102.0	164960508	0.0	0.0	29.1
chr2	2	102373479	31103	0.0	0.0	31103.0	102372269	0.0	0.0	29.1
chr2	2	90653274	31104	0.0	0.0	31104.0	90651668	0.0	0.0	29.1
chr2	2	73567460	31105	0.0	0.0	31105.0	73566834	0.0	0.0	29.1
chr2	2	71663926	31106	0.0	0.0	31106.0	71662708	0.0	0.0	29.1
chr2	2	71656016	31107	0.0	0.0	31107.0	71655380	0.0	0.0	29.1
chr2	2	58822712	31108	0.0	0.0	31108.0	58821812	0.0	0.0	29.1
chr2	2	3767827	31109	0.0	0.0	31109.0	3765811	0.0	0.0	29.1
chr1	1	183997530	31110	0.0	0.0	31110.0	183996132	0.0	0.0	29.1
chr1	1	171442712	31111	0.0	0.0	31111.0	171441400	0.0	0.0	29.1
chr1	1	159405451	31112	0.0	0.0	31112.0	159404581	0.0	0.0	29.1
chr1	1	137219192	31114	0.0	0.0	31114.0	137217966	0.0	0.0	29.1
chr1	1	131556091	31115	0.0	0.0	31115.0	131555111	0.0	0.0	29.1
chr1	1	74360774	31116	0.0	0.0	31116.0	74359814	0.0	0.0	29.1
chr10	9	61602843	31117	0.0	0.0	31117.0	61602091	0.0	0.0	29.1
chr3	4	149226049	31118	0.0	0.0	31118.0	149225123	0.0	0.0	29.1
chr2	2	75925281	31119	0.0	0.0	31119.0	75924057	0.0	0.0	29.1
chr4	5	133650635	31120	0.0	0.0	31120.0	133649837	0.0	0.0	29.1
chr7	8	16197610	31121	0.0	0.0	31121.0	16196548	0.0	0.0	29.1
chr4	5	134507093	31122	0.0	0.0	31122.0	134505967	0.0	0.0	29.1
chr9	12	79782952	31123	0.0	0.0	31123.0	79781586	0.0	0.0	29.1
chr9	12	70083627	31124	0.0	0.0	31124.0	70082517	0.0	0.0	29.1
chr8	10	126673649	31126	0.0	0.0	31126.0	126672429	0.0	0.0	29.1
chr8	10	34355667	31128	0.0	0.0	31128.0	34354617	0.0	0.0	29.1
chr7	8	140988043	31129	0.0	0.0	31129.0	140986985	0.0	0.0	29.1
chr7	8	122394841	31130	0.0	0.0	31130.0	122393523	0.0	0.0	29.1
chr7	8	49924004	31131	0.0	0.0	31131.0	49923224	0.0	0.0	29.1
chr7	8	16582031	31132	0.0	0.0	31132.0	16581019	0.0	0.0	29.1
chr5	6	136003356	31135	0.0	0.0	31135.0	136002216	0.0	0.0	29.1
chr5	6	111128964	31136	0.0	0.0	31136.0	111127620	0.0	0.0	29.1
chr5	6	107196855	31137	0.0	0.0	31137.0	107195573	0.0	0.0	29.1
chr5	6	105696920	31138	0.0	0.0	31138.0	105695562	0.0	0.0	29.1
chr5	6	65278152	31141	0.0	0.0	31141.0	65276844	0.0	0.0	29.1
chr5	6	43669235	31142	0.0	0.0	31142.0	43668203	0.0	0.0	29.1
chr4	5	144902067	31143	0.0	0.0	31143.0	144901015	0.0	0.0	29.1
chr11	13	99066891	31145	0.0	0.0	31145.0	99065497	0.0	0.0	28.9
chr11	13	103309065	31146	0.0	0.0	31146.0	103307727	0.0	0.0	28.9
