chr_name	chromosome_id	end	id	id_1um_k99a	id_1um_pcc	id_no_peptide	start	tag_count_1um_k99a	tag_count_1um_pcc	tag_count_no_peptide
chr18	20	33215657	5750	7213.0	5750.0	9245.0	33212483	83.3	102.3	55.7
chr16	17	13821366	5752	5753.0	5752.0	6731.0	13816964	96.6	102.3	70.2
chr10	9	81139199	5756	8233.0	5756.0	9055.0	81132965	75.4	102.3	56.5
chr13	14	30662685	5757	12994.0	5757.0	0.0	30659339	50.7	102.3	0.0
chr8	10	94099611	5758	6117.0	5758.0	6048.0	94097547	92.8	102.3	75.0
chr4	5	148628232	5759	8229.0	5759.0	6980.0	148624448	75.6	102.3	68.5
chr2	2	127210114	5761	6983.0	5761.0	6653.0	127206618	85.2	102.3	70.8
chr3	4	153945849	5762	6399.0	5762.0	6156.0	153943709	90.2	102.3	74.1
chr9	12	124313403	5772	5292.0	5772.0	5378.0	124310999	101.9	102.1	80.4
chr8	10	69750713	5773	5600.0	5773.0	9833.0	69749291	98.1	102.1	53.2
chr7	8	16925584	5774	5695.0	5774.0	4344.0	16923008	97.2	102.1	90.9
chr5	6	137788196	5776	6213.0	5776.0	6846.0	137784566	91.9	102.1	69.5
chr5	6	30916000	5777	0.0	5777.0	15006.0	30912110	0.0	102.1	33.9
chr2	2	103486780	5779	6269.0	5779.0	4231.0	103483448	91.4	102.1	92.1
chr2	2	27012290	5781	6763.0	5781.0	6391.0	27008284	86.9	102.1	72.5
chr2	2	12420634	5782	5917.0	5782.0	5238.0	12418328	94.8	102.1	81.7
chr11	13	78538514	5790	9052.0	5790.0	6368.0	78534398	70.4	101.8	72.5
chr2	2	151981349	5791	6190.0	5791.0	5867.0	151977665	92.1	101.8	76.4
chr7	8	78898000	5793	6433.0	5793.0	9090.0	78895516	89.9	101.8	56.5
chr6	7	108214804	5794	16169.0	5794.0	15277.0	108211364	38.5	101.8	33.1
chr3	4	136672842	5796	5637.0	5796.0	9868.0	136669312	97.8	101.8	53.0
chr3	4	95107904	5797	7508.0	5797.0	6487.0	95105464	80.9	101.8	71.8
chr7	8	143550274	5798	6806.0	5798.0	8758.0	143548274	86.6	101.8	58.2
chr2	2	37431923	5799	6867.0	5799.0	7505.0	37429833	86.1	101.8	65.3
chr10	9	121740850	5802	9131.0	5802.0	7963.0	121738946	69.9	101.6	62.6
chr16	17	20303173	5805	10635.0	5805.0	10639.0	20299967	61.5	101.6	49.6
chrX	3	37086972	5807	5865.0	5807.0	7135.0	37083424	95.4	101.6	67.4
chr7	8	47009904	5809	5491.0	5809.0	5511.0	47007262	99.5	101.6	79.4
chr4	5	40974357	5818	11870.0	5818.0	10005.0	40969519	55.5	101.6	52.4
chr5	6	107598811	5819	8071.0	5819.0	10619.0	107596551	76.8	101.6	49.8
chr5	6	129502612	5820	6819.0	5820.0	5404.0	129499840	86.4	101.6	80.2
chr18	20	36680782	5822	6241.0	5822.0	5939.0	36678360	91.6	101.4	75.8
chr17	18	27910921	5823	7303.0	5823.0	6967.0	27906409	82.5	101.4	68.5
chr16	17	32101315	5824	7913.0	5824.0	8503.0	32098203	77.7	101.4	59.5
chr14	11	30627771	5827	7585.0	5827.0	3737.0	30624767	80.2	101.4	98.8
chr19	21	4157638	5830	10135.0	5830.0	7707.0	4154692	64.1	101.4	64.1
chr13	14	58404804	5831	6831.0	5831.0	7585.0	58400238	86.2	101.4	64.7
chr9	12	96890954	5833	5368.0	5833.0	5143.0	96888960	101.0	101.4	82.5
chr9	12	64342313	5834	5762.0	5834.0	6623.0	64339609	96.6	101.4	71.0
chr8	10	11636862	5837	0.0	5837.0	0.0	11633434	0.0	101.4	0.0
chr7	8	121037068	5838	11615.0	5838.0	10313.0	121033280	56.7	101.4	50.9
chr2	2	18393254	5841	7110.0	5841.0	8713.0	18390000	84.0	101.4	58.4
chr12	15	13270692	5846	7737.0	5846.0	8576.0	13267918	78.9	101.2	59.1
chr15	16	59375382	5855	6216.0	5855.0	3955.0	59373058	91.7	101.2	95.5
chr6	7	91879109	5856	7756.0	5856.0	9003.0	91876927	78.9	101.2	57.0
chr4	5	149956113	5862	17000.0	5862.0	0.0	149952521	35.9	101.2	0.0
chr3	4	90232753	5865	5761.0	5865.0	5365.0	90230423	96.6	101.2	80.6
chr4	5	31964869	5866	6226.0	5866.0	5993.0	31962265	91.7	101.2	75.4
chr3	4	52104920	5867	10097.0	5867.0	10811.0	52101220	64.4	101.2	49.0
chr14	11	45319795	5868	6933.0	5868.0	6961.0	45316531	85.6	101.0	68.5
chr11	13	82783236	5869	7500.0	5869.0	8067.0	82779834	80.9	101.0	62.0
chr11	13	93957290	5870	6589.0	5870.0	9277.0	93954094	88.5	101.0	55.5
chr11	13	98028331	5871	7498.0	5871.0	5024.0	98025055	80.9	101.0	83.6
chr11	13	100621006	5872	6915.0	5872.0	7699.0	100618370	85.7	101.0	64.1
chr15	16	58142904	5874	5920.0	5874.0	4767.0	58139776	94.7	101.0	86.1
chr19	21	21653546	5876	8396.0	5876.0	6040.0	21651132	74.4	101.0	75.0
chrX	3	98939562	5877	9609.0	5877.0	12116.0	98936460	67.2	101.0	43.8
chr10	9	128648134	5879	8806.0	5879.0	8629.0	128643096	72.0	101.0	58.8
chr7	8	113515390	5883	9664.0	5883.0	9265.0	113512788	66.8	101.0	55.7
chr1	1	59686093	5884	7089.0	5884.0	7150.0	59683797	84.2	101.0	67.4
chr1	1	179548154	5886	6231.0	5886.0	7533.0	179544410	91.7	101.0	65.1
chr2	2	119352614	5888	0.0	5888.0	0.0	119349720	0.0	101.0	0.0
chr2	2	174474654	5889	9785.0	5889.0	0.0	174471728	66.1	101.0	0.0
chr11	13	75654320	5895	6130.0	5895.0	5543.0	75650610	92.6	100.8	79.0
chr10	9	44270009	5904	6019.0	5904.0	7254.0	44266591	93.8	100.8	66.8
chr8	10	106169961	5908	7886.0	5908.0	5585.0	106167721	78.0	100.8	78.7
chr4	5	14865350	5910	6071.0	5910.0	6157.0	14863036	93.3	100.8	74.1
chr6	7	71544868	5913	5968.0	5913.0	7477.0	71542804	94.3	100.8	65.6
chr19	21	8955826	5920	7444.0	5920.0	6137.0	8953432	81.3	100.5	74.1
chr18	20	5335792	5921	5480.0	5921.0	8355.0	5333014	99.5	100.5	60.3
chr16	17	49984612	5922	0.0	5922.0	0.0	49980990	0.0	100.5	0.0
chr15	16	98882979	5923	18478.0	5923.0	0.0	98879875	31.4	100.5	0.0
chr15	16	73515803	5924	12291.0	5924.0	7206.0	73511065	53.6	100.5	67.0
chr8	10	85434381	5928	8132.0	5928.0	6073.0	85429283	76.3	100.5	74.8
chr3	4	5577492	5931	6022.0	5931.0	4828.0	5574454	93.8	100.5	85.4
chr1	1	40518190	5932	6272.0	5932.0	7440.0	40514268	91.4	100.5	65.8
chr17	18	26562981	5933	8815.0	5933.0	6313.0	26559925	72.0	100.3	72.9
chr11	13	88049820	5940	6575.0	5940.0	7484.0	88045476	88.7	100.3	65.3
chr19	21	56398127	5941	9355.0	5941.0	8622.0	56394243	68.7	100.3	58.8
chr5	6	145118932	5943	6479.0	5943.0	5445.0	145114088	89.7	100.3	80.0
chr10	9	42765153	5944	5549.0	5944.0	5434.0	42760219	98.8	100.3	80.0
chr8	10	122576967	5945	10985.0	5945.0	6818.0	122575167	59.8	100.3	69.7
chr4	5	49632911	5950	6429.0	5950.0	5009.0	49631077	90.0	100.3	83.8
chr3	4	95435551	5951	5506.0	5951.0	5893.0	95433203	99.3	100.3	76.2
chr9	12	66061249	5952	9250.0	5952.0	11013.0	66058841	69.4	100.3	48.2
chr9	12	63378695	5953	6039.0	5953.0	6767.0	63375765	93.6	100.1	69.9
chr10	9	78245710	5954	8805.0	5954.0	15143.0	78241070	72.0	100.1	33.3
chr12	15	51349811	5957	5880.0	5957.0	5131.0	51346701	95.2	100.1	82.5
chr13	14	49189845	5959	6606.0	5959.0	5173.0	49186437	88.3	100.1	82.1
chr19	21	3913747	5962	8214.0	5962.0	9284.0	3911827	75.6	100.1	55.5
chr7	8	80325155	5964	5951.0	5964.0	5268.0	80323229	94.5	100.1	81.5
chr2	2	119898606	5968	6159.0	5968.0	5645.0	119896470	92.4	100.1	78.3
chr3	4	54693730	5969	0.0	5969.0	7573.0	54691608	0.0	100.1	64.9
chr8	10	106212705	5970	7853.0	5970.0	5558.0	106209277	78.2	100.1	79.0
chr10	9	78011010	5983	13255.0	5983.0	12398.0	78007708	49.7	99.9	42.7
chr9	12	108650501	5985	6219.0	5985.0	6484.0	108647139	91.7	99.9	71.8
chr5	6	96795677	5989	0.0	5989.0	0.0	96792313	0.0	99.9	0.0
chr3	4	129833306	5991	11799.0	5991.0	12141.0	129829012	55.8	99.9	43.8
chr7	8	3631075	5996	9006.0	5996.0	6209.0	3628745	71.0	99.7	73.7
chr10	9	44459574	5997	10439.0	5997.0	8790.0	44455822	62.5	99.7	57.8
chr15	16	38520914	6001	7916.0	6001.0	7246.0	38517630	77.7	99.7	66.8
chr11	13	97783547	6002	6615.0	6002.0	5014.0	97779315	88.1	99.7	83.6
chr13	14	3612259	6004	7265.0	6004.0	8878.0	3609865	82.8	99.7	57.4
chr2	2	151742646	6009	7215.0	6009.0	7753.0	151739906	83.3	99.7	63.9
chr1	1	181145518	6012	6230.0	6012.0	5752.0	181142868	91.7	99.7	77.5
chr1	1	173537007	6014	6424.0	6014.0	9586.0	173531279	90.0	99.7	54.2
chr4	5	55352349	6016	7201.0	6016.0	7792.0	55349025	83.5	99.7	63.7
chr15	16	102672412	6022	8080.0	6022.0	8616.0	102669708	76.6	99.5	58.8
chr14	11	56577283	6023	5853.0	6023.0	7422.0	56574629	95.5	99.5	65.8
chr11	13	118420235	6025	6129.0	6025.0	5461.0	118418159	92.6	99.5	79.8
chr10	9	128084498	6027	7298.0	6027.0	7806.0	128081580	82.5	99.5	63.5
chr9	12	110408812	6028	7048.0	6028.0	5400.0	110406056	84.5	99.5	80.2
chr7	8	101109990	6029	8296.0	6029.0	8032.0	101106302	75.1	99.5	62.4
chr4	5	43455467	6031	8011.0	6031.0	7118.0	43453111	77.1	99.5	67.6
chr16	17	18813942	6038	5960.0	6038.0	4608.0	18810702	94.3	99.3	87.7
chr13	14	58159225	6040	8077.0	6040.0	5908.0	58157263	76.6	99.3	76.0
chr7	8	143070797	6043	5625.0	6043.0	4054.0	143067957	97.9	99.3	94.2
chr5	6	115632165	6045	0.0	6045.0	0.0	115627583	0.0	99.3	0.0
chr19	21	8838620	6054	8324.0	6054.0	8266.0	8836744	74.9	99.0	60.9
chr17	18	3558644	6055	6905.0	6055.0	7064.0	3556342	85.7	99.0	67.9
chr19	21	9901246	6058	8955.0	6058.0	5551.0	9897856	71.1	99.0	79.0
chr12	15	4818460	6059	5923.0	6059.0	5850.0	4816560	94.7	99.0	76.4
chr6	7	82775140	6062	0.0	6062.0	0.0	82771706	0.0	99.0	0.0
chr2	2	18028986	6064	0.0	6064.0	0.0	18026058	0.0	99.0	0.0
chr3	4	51485216	6065	5929.0	6065.0	5386.0	51482638	94.7	99.0	80.4
chr2	2	84801643	6067	9811.0	6067.0	8594.0	84798187	66.0	99.0	59.1
chr7	8	19509866	6068	6221.0	6068.0	5281.0	19507444	91.7	99.0	81.5
chr8	10	46001049	6070	11240.0	6070.0	0.0	45999017	58.4	99.0	0.0
chr8	10	111260704	6072	5973.0	6072.0	5529.0	111257794	94.3	98.8	79.2
chr16	17	33967731	6073	5849.0	6073.0	4028.0	33965475	95.5	98.8	94.5
chr15	16	96286656	6074	5599.0	6074.0	6311.0	96283448	98.1	98.8	72.9
chr11	13	121674245	6076	6245.0	6076.0	7201.0	121672123	91.6	98.8	67.0
chr8	10	71593569	6080	7780.0	6080.0	8958.0	71590717	78.7	98.8	57.2
chr7	8	24317438	6081	7823.0	6081.0	10601.0	24314942	78.3	98.8	49.8
chr1	1	173421827	6084	7695.0	6084.0	7218.0	173418607	79.4	98.8	67.0
chr1	1	36711258	6087	6807.0	6087.0	5700.0	36707602	86.6	98.8	77.9
chr9	12	18293562	6089	8564.0	6089.0	10119.0	18290984	73.5	98.6	51.9
chr14	11	76112080	6090	7208.0	6090.0	6293.0	76109626	83.3	98.6	73.1
chr13	14	29987041	6093	20012.0	6093.0	0.0	29982927	27.5	98.6	0.0
chr15	16	12119930	6095	7076.0	6095.0	5807.0	12115684	84.2	98.6	76.9
chr16	17	18879157	6097	8054.0	6097.0	5125.0	18875251	76.8	98.6	82.5
chr2	2	121957630	6099	6474.0	6099.0	8057.0	121955240	89.7	98.6	62.2
chr7	8	100373094	6101	6732.0	6101.0	8107.0	100370830	87.3	98.6	62.0
chr7	8	41634559	6102	6531.0	6102.0	6333.0	41632479	89.2	98.6	72.9
chr3	4	110251653	6106	7115.0	6106.0	5992.0	110248643	84.0	98.6	75.4
chr2	2	94408062	6107	0.0	6107.0	6598.0	94405346	0.0	98.6	71.2
chr2	2	25226716	6108	9845.0	6108.0	0.0	25223894	65.8	98.6	0.0
chr10	9	126983890	6111	20675.0	6111.0	0.0	126979364	25.8	98.4	0.0
chr12	15	98261041	6113	7702.0	6113.0	11498.0	98257095	79.2	98.4	46.1
chr17	18	21010004	6115	5808.0	6115.0	5199.0	21007824	96.0	98.4	81.9
chr13	14	74809468	6116	6149.0	6116.0	7965.0	74806524	92.4	98.4	62.6
chr15	16	89129484	6118	8763.0	6118.0	7969.0	89127974	72.3	98.4	62.6
chr8	10	33734685	6121	11964.0	6121.0	12873.0	33730707	55.1	98.4	41.0
chr2	2	73894131	6122	7192.0	6122.0	7789.0	73891829	83.5	98.4	63.7
chr5	6	145192513	6123	6224.0	6123.0	6425.0	145190679	91.7	98.4	72.3
chr1	1	16667568	6125	9529.0	6125.0	8370.0	16664738	67.7	98.4	60.3
chr4	5	152478598	6129	8470.0	6129.0	8563.0	152476756	74.0	98.4	59.3
chr5	6	21057343	6131	8276.0	6131.0	9140.0	21053547	75.3	98.4	56.3
chr5	6	135935991	6133	8597.0	6133.0	6862.0	135933313	73.4	98.4	69.3
chr17	18	69418635	6136	5629.0	6136.0	6171.0	69416071	97.8	98.2	73.9
chr13	14	14065561	6140	5646.0	6140.0	6116.0	14061773	97.6	98.2	74.3
chr8	10	27262811	6142	14439.0	6142.0	0.0	27259841	44.8	98.2	0.0
chr7	8	131411999	6143	9789.0	6143.0	8457.0	131408103	66.1	98.2	59.9
chr6	7	120823495	6144	6409.0	6144.0	6238.0	120819123	90.2	98.2	73.5
chr4	5	11079536	6147	7090.0	6147.0	6498.0	11075308	84.2	98.2	71.8
chr1	1	36245416	6150	5730.0	6150.0	4690.0	36241106	96.9	98.2	87.1
chr2	2	91266419	6152	6515.0	6152.0	6705.0	91264147	89.3	98.2	70.4
chr3	4	94310883	6153	6861.0	6153.0	7939.0	94309165	86.1	98.2	62.8
chr17	18	8285480	6158	5613.0	6158.0	4075.0	8282640	97.9	98.0	94.0
chr15	16	34496631	6159	12059.0	6159.0	12894.0	34493975	54.6	98.0	40.8
chr11	13	76244867	6162	10399.0	6162.0	9564.0	76242607	62.7	98.0	54.2
chr5	6	31181262	6170	6767.0	6170.0	5824.0	31179106	86.9	98.0	76.9
chr8	10	86627203	6173	5884.0	6173.0	10669.0	86623745	95.2	98.0	49.6
chr12	15	116049330	6177	7490.0	6177.0	8353.0	116046682	80.9	97.7	60.3
chr14	11	57572637	6179	6034.0	6179.0	5604.0	57570629	93.6	97.7	78.5
chr15	16	73726206	6181	8622.0	6181.0	8437.0	73723666	73.2	97.7	59.9
chr10	9	120114566	6184	6527.0	6184.0	5698.0	120112322	89.2	97.7	77.9
chr3	4	69317851	6188	7113.0	6188.0	6102.0	69315123	84.0	97.7	74.6
chr7	8	44305983	6189	9146.0	6189.0	11341.0	44303845	69.9	97.7	46.9
chr4	5	46197148	6192	6405.0	6192.0	8091.0	46195532	90.2	97.7	62.0
chr4	5	103114941	6193	6156.0	6193.0	7977.0	103112049	92.4	97.7	62.6
chr7	8	27732546	6194	8328.0	6194.0	10454.0	27730756	74.9	97.7	50.5
chr5	6	38481520	6195	6891.0	6195.0	6397.0	38479124	85.9	97.7	72.5
chr8	10	117803161	6197	10835.0	6197.0	0.0	117800717	60.5	97.7	0.0
chr9	12	58584561	6198	6672.0	6198.0	6625.0	58581223	87.8	97.7	71.0
chr9	12	72493992	6199	11310.0	6199.0	12321.0	72490974	58.1	97.7	42.9
chr9	12	110883125	6200	6917.0	6200.0	6683.0	110879123	85.7	97.7	70.4
chr1	1	119837877	6201	16025.0	6201.0	12127.0	119834739	39.0	97.7	43.8
chr11	13	51621161	6205	7568.0	6205.0	6573.0	51618327	80.4	97.5	71.2
chr13	14	112289879	6210	8427.0	6210.0	9154.0	112286209	74.2	97.5	56.1
chr9	12	21956512	6213	7612.0	6213.0	8493.0	21954852	80.1	97.5	59.7
chr2	2	153743605	6216	9151.0	6216.0	9445.0	153740791	69.9	97.5	54.9
chr2	2	155135905	6217	6105.0	6217.0	9914.0	155132149	92.9	97.5	52.8
chr3	4	40747792	6219	10942.0	6219.0	14445.0	40744524	60.0	97.5	35.6
chr4	5	139624209	6220	7474.0	6220.0	6282.0	139621995	81.1	97.5	73.3
chr18	20	80257655	6227	6444.0	6227.0	7930.0	80254811	89.9	97.3	62.8
chr14	11	57666393	6228	6198.0	6228.0	4600.0	57663599	91.9	97.3	87.7
chr13	14	51647747	6229	12752.0	6229.0	0.0	51644337	51.7	97.3	0.0
chr12	15	54797066	6230	6321.0	6230.0	11612.0	54794014	90.9	97.3	45.7
chr9	12	122806490	6235	5775.0	6235.0	4954.0	122804546	96.4	97.3	84.2
chr7	8	141541332	6237	6098.0	6237.0	5901.0	141538374	92.9	97.3	76.2
chr6	7	42351139	6240	7561.0	6240.0	6019.0	42347735	80.6	97.3	75.2
chr9	12	65911539	6244	8829.0	6244.0	0.0	65907919	72.0	97.1	0.0
chr16	17	11204611	6250	6418.0	6250.0	6376.0	11201581	90.0	97.1	72.5
chr16	17	31202216	6251	11196.0	6251.0	10794.0	31198194	58.6	97.1	49.0
chr7	8	126504574	6252	9665.0	6252.0	8684.0	126500264	66.8	97.1	58.6
chr6	7	59210790	6254	7562.0	6254.0	10663.0	59208816	80.6	97.1	49.6
chr5	6	28072078	6257	8412.0	6257.0	10205.0	28069264	74.4	97.1	51.5
chr12	15	30912704	6265	7920.0	6265.0	6902.0	30910584	77.7	96.9	68.9
chr13	14	74495162	6266	6081.0	6266.0	6008.0	74492832	93.1	96.9	75.2
chr17	18	24456957	6268	6164.0	6268.0	4562.0	24452733	92.3	96.9	88.2
chr17	18	24851544	6269	7998.0	6269.0	9020.0	24849212	77.1	96.9	56.8
chr9	12	94538684	6272	8660.0	6272.0	14570.0	94535328	73.0	96.9	35.2
chr4	5	116508437	6275	5796.0	6275.0	6898.0	116506685	96.2	96.9	69.1
chr1	1	195093231	6276	8442.0	6276.0	7372.0	195091487	74.2	96.9	66.2
chr2	2	92187150	6277	21002.0	6277.0	6300.0	92183700	25.1	96.9	73.1
chr3	4	89166709	6278	6403.0	6278.0	5677.0	89162795	90.2	96.9	78.1
chr8	10	107425071	6283	16151.0	6283.0	0.0	107421003	38.5	96.9	0.0
chr18	20	66459912	6285	9290.0	6285.0	11940.0	66457146	69.1	96.7	44.4
chr13	14	70639317	6288	12254.0	6288.0	8655.0	70636259	53.8	96.7	58.6
chr12	15	28637391	6289	7461.0	6289.0	5208.0	28634421	81.1	96.7	81.9
chr11	13	102433039	6291	16391.0	6291.0	11308.0	102429871	37.6	96.7	46.9
chr5	6	108133545	6296	8059.0	6296.0	5704.0	108131003	76.8	96.7	77.9
chr2	2	39066564	6298	6789.0	6298.0	7014.0	39064590	86.8	96.7	68.3
chr2	2	164834967	6300	9026.0	6300.0	6949.0	164832585	70.8	96.7	68.7
chr3	4	58692750	6302	12194.0	6302.0	9084.0	58689604	54.1	96.7	56.5
chr3	4	84583965	6303	8716.0	6303.0	9505.0	84581665	72.7	96.7	54.7
chr16	17	36073142	6309	8581.0	6309.0	7001.0	36070978	73.4	96.5	68.3
chr13	14	104230075	6310	5854.0	6310.0	6084.0	104227709	95.5	96.5	74.6
chr11	13	117811360	6312	0.0	6312.0	8646.0	117807912	0.0	96.5	58.6
chr6	7	91441610	6314	7332.0	6314.0	6872.0	91440258	82.3	96.5	69.3
chr4	5	149168458	6316	8643.0	6316.0	8132.0	149165140	73.2	96.5	61.8
chr14	11	27430977	6321	7488.0	6321.0	7811.0	27427867	80.9	96.2	63.5
chr10	9	127312540	6322	11550.0	6322.0	13109.0	127309958	56.9	96.2	40.0
chr11	13	17162256	6323	6811.0	6323.0	7069.0	17158678	86.4	96.2	67.9
chr11	13	88205645	6325	6467.0	6325.0	5064.0	88203105	89.7	96.2	83.1
chr13	14	47106961	6326	7968.0	6326.0	0.0	47102363	77.3	96.2	0.0
chr9	12	106686917	6333	11555.0	6333.0	9411.0	106683877	56.9	96.2	54.9
chr4	5	131876129	6336	6946.0	6336.0	7303.0	131871945	85.6	96.2	66.6
chr4	5	21849130	6340	6745.0	6340.0	7115.0	21846894	87.1	96.2	67.6
chr1	1	191027997	6341	5930.0	6341.0	6746.0	191025339	94.7	96.2	70.2
chr4	5	136287332	6344	8336.0	6344.0	8308.0	136284796	74.9	96.2	60.7
chr5	6	33380008	6346	5905.0	6346.0	4901.0	33376866	95.0	96.2	84.8
chr5	6	67262652	6347	6043.0	6347.0	8569.0	67259442	93.6	96.2	59.3
chr16	17	98083149	6351	8624.0	6351.0	7211.0	98080897	73.2	96.0	67.0
chr16	17	17112441	6355	6032.0	6355.0	5721.0	17110075	93.6	96.0	77.7
chr11	13	60831669	6359	7938.0	6359.0	7761.0	60829597	77.5	96.0	63.7
chr12	15	86886046	6360	6388.0	6360.0	4715.0	86882724	90.2	96.0	86.7
chr7	8	127394835	6361	7455.0	6361.0	8146.0	127392539	81.3	96.0	61.8
chr2	2	152345320	6363	7883.0	6363.0	7049.0	152342932	78.0	96.0	68.1
chr8	10	106894305	6366	8409.0	6366.0	9645.0	106891623	74.4	96.0	54.0
chr8	10	111941999	6367	7485.0	6367.0	10252.0	111939349	81.1	96.0	51.3
chr8	10	83595841	6370	7542.0	6370.0	6784.0	83592591	80.7	95.8	69.9
chr11	13	120583175	6375	9254.0	6375.0	8069.0	120580497	69.2	95.8	62.0
chr11	13	103968035	6376	0.0	6376.0	0.0	103963189	0.0	95.8	0.0
chr8	10	117159685	6378	6528.0	6378.0	6991.0	117156047	89.2	95.8	68.3
chr8	10	33385731	6380	8190.0	6380.0	7615.0	33383289	75.8	95.8	64.7
chr2	2	131235245	6382	10747.0	6382.0	7860.0	131232849	61.0	95.8	63.2
chr5	6	88555282	6387	7317.0	6387.0	6871.0	88552520	82.5	95.8	69.3
chr17	18	29661735	6393	7738.0	6393.0	7890.0	29659465	78.9	95.6	63.0
chr16	17	44747424	6395	7526.0	6395.0	11211.0	44745282	80.7	95.6	47.3
chr5	6	112326649	6402	7035.0	6402.0	6982.0	112323519	84.7	95.6	68.5
chr4	5	107925046	6404	6612.0	6404.0	8279.0	107922244	88.3	95.6	60.9
chr1	1	72584242	6408	7696.0	6408.0	10911.0	72582274	79.4	95.6	48.6
chr8	10	123104032	6409	11769.0	6409.0	11405.0	123100754	56.0	95.4	46.5
chr11	13	79963945	6412	7939.0	6412.0	8034.0	79960901	77.5	95.4	62.2
chr19	21	3284002	6413	6931.0	6413.0	5284.0	3282094	85.6	95.4	81.3
chr11	13	117079134	6414	10400.0	6414.0	5724.0	117075754	62.7	95.4	77.7
chr12	15	100112123	6415	7279.0	6415.0	4997.0	100108179	82.6	95.4	83.8
chr9	12	87256363	6418	8565.0	6418.0	10256.0	87254351	73.5	95.4	51.3
chr2	2	3476950	6423	7218.0	6423.0	6981.0	3473338	83.3	95.4	68.5
chr1	1	75219973	6425	7275.0	6425.0	6839.0	75217189	82.8	95.4	69.5
chr18	20	14784853	6433	8464.0	6433.0	11827.0	14782317	74.0	95.2	44.8
chr11	13	6269183	6439	8613.0	6439.0	7253.0	6266377	73.2	95.2	66.8
chr9	12	100643603	6440	6662.0	6440.0	6769.0	100641525	87.8	95.2	69.9
chr6	7	148832734	6442	8200.0	6442.0	7086.0	148830294	75.8	95.2	67.9
chr2	2	181582563	6443	7957.0	6443.0	8135.0	181579801	77.5	95.2	61.8
chr3	4	32737904	6449	10647.0	6449.0	9039.0	32735648	61.5	95.2	56.8
chr3	4	95987988	6450	7222.0	6450.0	4161.0	95984984	83.3	95.2	93.0
chr5	6	120650970	6452	8136.0	6452.0	0.0	120647330	76.3	95.2	0.0
chr13	14	113795019	6456	7285.0	6456.0	10890.0	113793127	82.6	94.9	48.6
chrX	3	106190277	6459	19003.0	6459.0	0.0	106186099	30.1	94.9	0.0
chr17	18	26245813	6460	9770.0	6460.0	9066.0	26242845	66.1	94.9	56.5
chr19	21	6016323	6462	7464.0	6462.0	9025.0	6014151	81.1	94.9	56.8
chr10	9	127078479	6465	8873.0	6465.0	9294.0	127075297	71.6	94.9	55.5
chr6	7	83168296	6475	7120.0	6475.0	7160.0	83164786	84.0	94.9	67.4
chr2	2	32237892	6477	9852.0	6477.0	10343.0	32235218	65.8	94.9	50.9
chr7	8	141902865	6478	6249.0	6478.0	6865.0	141899633	91.6	94.9	69.3
chr19	21	46078717	6480	8325.0	6480.0	13740.0	46075213	74.9	94.7	37.9
chr17	18	87447638	6481	9747.0	6481.0	9203.0	87443634	66.3	94.7	55.9
chr14	11	45659362	6486	7873.0	6486.0	5081.0	45655810	78.0	94.7	82.9
chr11	13	68902852	6490	10889.0	6490.0	12772.0	68900278	60.1	94.7	41.3
chr3	4	36477285	6494	9883.0	6494.0	11077.0	36475193	65.6	94.7	48.0
chr5	6	8800304	6495	12165.0	6495.0	12550.0	8796960	54.3	94.7	42.3
chr5	6	121401675	6497	13680.0	6497.0	9635.0	121397181	47.9	94.7	54.0
chr7	8	97333426	6498	8374.0	6498.0	8601.0	97330980	74.6	94.7	59.1
chr7	8	128239823	6499	8166.0	6499.0	9878.0	128236903	75.9	94.7	53.0
chr13	14	81658800	6503	6698.0	6503.0	7455.0	81656456	87.4	94.5	65.6
chr9	12	56929334	6505	6890.0	6505.0	5707.0	56927428	85.9	94.5	77.9
chrX	3	10719656	6513	15461.0	6513.0	0.0	10716928	41.1	94.5	0.0
chr8	10	110999769	6515	6818.0	6515.0	6914.0	110996531	86.4	94.5	68.9
chr8	10	22479765	6517	6723.0	6517.0	8820.0	22476385	87.3	94.5	57.8
chr4	5	123019078	6522	9479.0	6522.0	6680.0	123015220	68.0	94.5	70.6
chr6	7	133106231	6526	6940.0	6526.0	7085.0	133104291	85.6	94.5	67.9
chr1	1	155813921	6527	6804.0	6527.0	5816.0	155811867	86.6	94.5	76.9
chr7	8	80803923	6528	7032.0	6528.0	6083.0	80801139	84.7	94.5	74.8
chr6	7	13872748	6529	7079.0	6529.0	6363.0	13870262	84.2	94.5	72.7
chr15	16	78175763	6530	7495.0	6530.0	7177.0	78172481	80.9	94.3	67.2
chr9	12	88440230	6531	9194.0	6531.0	8529.0	88437644	69.8	94.3	59.3
chr9	12	114402118	6532	9199.0	6532.0	9463.0	114399986	69.6	94.3	54.7
chr12	15	100726296	6534	6990.0	6534.0	6960.0	100723244	85.0	94.3	68.5
chr13	14	74641765	6535	5979.0	6535.0	8469.0	74638415	94.1	94.3	59.7
chr16	17	37871302	6537	9377.0	6537.0	8322.0	37866952	68.6	94.3	60.5
chr17	18	56719430	6540	8957.0	6540.0	10533.0	56716066	71.1	94.3	50.1
chr17	18	80291404	6541	8434.0	6541.0	9706.0	80288570	74.2	94.3	53.6
chr5	6	31194675	6548	8069.0	6548.0	5679.0	31191497	76.8	94.3	78.1
chr3	4	90256127	6552	9300.0	6552.0	7476.0	90253205	69.1	94.3	65.6
