chr_name	chromosome_id	end	id	id_1um_k99a	id_1um_pcc	id_no_peptide	start	tag_count_1um_k99a	tag_count_1um_pcc	tag_count_no_peptide
chr7	8	7210432	30331	0.0	0.0	30331.0	7209526	0.0	0.0	30.7
chr6	7	24515891	30335	0.0	0.0	30335.0	24514831	0.0	0.0	30.7
chr5	6	124356021	30339	0.0	0.0	30339.0	124354881	0.0	0.0	30.7
chr5	6	71701195	30347	0.0	0.0	30347.0	71699719	0.0	0.0	30.7
chr15	16	89060797	30392	0.0	0.0	30392.0	89059401	0.0	0.0	30.5
chr2	2	92393542	30411	0.0	0.0	30411.0	92392656	0.0	0.0	30.5
chr8	10	83902442	30427	0.0	0.0	30427.0	83901044	0.0	0.0	30.5
chr7	8	127800871	30430	0.0	0.0	30430.0	127800115	0.0	0.0	30.5
chr7	8	43408765	30432	0.0	0.0	30432.0	43407627	0.0	0.0	30.5
chr6	7	129452294	30435	0.0	0.0	30435.0	129451502	0.0	0.0	30.5
chr6	7	128300785	30437	0.0	0.0	30437.0	128299387	0.0	0.0	30.5
chr4	5	139093050	30507	0.0	0.0	30507.0	139092166	0.0	0.0	30.3
chr13	14	52597347	30533	0.0	0.0	30533.0	52596339	0.0	0.0	30.1
chr10	9	120899743	30540	0.0	0.0	30540.0	120898491	0.0	0.0	30.1
chr17	18	75466393	30561	0.0	0.0	30561.0	75464803	0.0	0.0	30.1
chr16	17	84972673	30564	0.0	0.0	30564.0	84971509	0.0	0.0	30.1
chr3	4	107460162	30578	0.0	0.0	30578.0	107458162	0.0	0.0	30.1
chr7	8	30292215	30601	0.0	0.0	30601.0	30291169	0.0	0.0	30.1
chr5	6	142702783	30619	0.0	0.0	30619.0	142701831	0.0	0.0	30.1
chr7	8	28302631	30620	0.0	0.0	30620.0	28301365	0.0	0.0	30.1
chr8	10	124435301	30640	0.0	0.0	30640.0	124433511	0.0	0.0	29.9
chr8	10	110080791	30643	0.0	0.0	30643.0	110079851	0.0	0.0	29.9
chrX	3	21362246	30652	0.0	0.0	30652.0	21360726	0.0	0.0	29.9
chrX	3	9471746	30653	0.0	0.0	30653.0	9470276	0.0	0.0	29.9
chr19	21	44545676	30656	0.0	0.0	30656.0	44544164	0.0	0.0	29.9
chr18	20	44812993	30661	0.0	0.0	30661.0	44811985	0.0	0.0	29.9
chr17	18	13762028	30664	0.0	0.0	30664.0	13760868	0.0	0.0	29.9
chr17	18	10320798	30665	0.0	0.0	30665.0	10319564	0.0	0.0	29.9
chr17	18	8802976	30666	0.0	0.0	30666.0	8800958	0.0	0.0	29.9
chr7	8	140822211	30674	0.0	0.0	30674.0	140821119	0.0	0.0	29.9
chr18	20	45560031	30764	0.0	0.0	30764.0	45558005	0.0	0.0	29.7
chr15	16	78719692	30774	0.0	0.0	30774.0	78718070	0.0	0.0	29.7
chr11	13	3864529	30776	0.0	0.0	30776.0	3863313	0.0	0.0	29.7
chr3	4	27939257	30789	0.0	0.0	30789.0	27938067	0.0	0.0	29.7
chr8	10	45935433	30805	0.0	0.0	30805.0	45934493	0.0	0.0	29.7
chr10	9	19713367	30806	0.0	0.0	30806.0	19712219	0.0	0.0	29.7
chr9	12	124478642	30809	0.0	0.0	30809.0	124477538	0.0	0.0	29.7
chr7	8	140081372	30818	0.0	0.0	30818.0	140080490	0.0	0.0	29.7
chr7	8	45787422	30819	0.0	0.0	30819.0	45786052	0.0	0.0	29.7
chr6	7	28428096	30824	0.0	0.0	30824.0	28427062	0.0	0.0	29.7
chr15	16	66501470	30855	0.0	0.0	30855.0	66500432	0.0	0.0	29.5
chr18	20	67343973	30866	0.0	0.0	30866.0	67343063	0.0	0.0	29.5
chr17	18	87798666	30868	0.0	0.0	30868.0	87797490	0.0	0.0	29.5
chr17	18	34288395	30873	0.0	0.0	30873.0	34286793	0.0	0.0	29.5
chr2	2	172551218	30885	0.0	0.0	30885.0	172548954	0.0	0.0	29.5
chr2	2	78869173	30891	0.0	0.0	30891.0	78868209	0.0	0.0	29.5
chr1	1	186117114	30895	0.0	0.0	30895.0	186116134	0.0	0.0	29.5
chr3	4	87796744	30910	0.0	0.0	30910.0	87795302	0.0	0.0	29.5
chr7	8	104647797	30913	0.0	0.0	30913.0	104646903	0.0	0.0	29.5
chr7	8	24208806	30915	0.0	0.0	30915.0	24207788	0.0	0.0	29.5
chr3	4	88441658	30928	0.0	0.0	30928.0	88440450	0.0	0.0	29.5
chr13	14	44122770	30943	0.0	0.0	30943.0	44121742	0.0	0.0	29.3
chr13	14	23489009	30946	0.0	0.0	30946.0	23488069	0.0	0.0	29.3
chr11	13	76571859	30957	0.0	0.0	30957.0	76570931	0.0	0.0	29.3
chr2	2	25397036	31003	0.0	0.0	31003.0	25395992	0.0	0.0	29.3
chr1	1	162005777	31006	0.0	0.0	31006.0	162004883	0.0	0.0	29.3
chr1	1	75382658	31009	0.0	0.0	31009.0	75381550	0.0	0.0	29.3
chr1	1	51915858	31011	0.0	0.0	31011.0	51914604	0.0	0.0	29.3
chr10	9	34097290	31023	0.0	0.0	31023.0	34096280	0.0	0.0	29.3
chr9	12	118927184	31026	0.0	0.0	31026.0	118926556	0.0	0.0	29.3
chr9	12	21314311	31030	0.0	0.0	31030.0	21312621	0.0	0.0	29.3
chr7	8	45814499	31035	0.0	0.0	31035.0	45813313	0.0	0.0	29.3
chr8	10	124793683	31039	0.0	0.0	31039.0	124792435	0.0	0.0	29.3
chr10	9	63100759	31066	0.0	0.0	31066.0	63099819	0.0	0.0	29.1
chrX	3	73083902	31070	0.0	0.0	31070.0	73081778	0.0	0.0	29.1
chr19	21	45742984	31071	0.0	0.0	31071.0	45741620	0.0	0.0	29.1
chr16	17	5133015	31083	0.0	0.0	31083.0	5131823	0.0	0.0	29.1
chr4	5	47057428	31094	0.0	0.0	31094.0	47056040	0.0	0.0	29.1
chr9	12	21196441	31125	0.0	0.0	31125.0	21195231	0.0	0.0	29.1
chr8	10	83997396	31127	0.0	0.0	31127.0	83996610	0.0	0.0	29.1
chr6	7	90429039	31134	0.0	0.0	31134.0	90427989	0.0	0.0	29.1
chr12	15	71310562	31151	0.0	0.0	31151.0	71308870	0.0	0.0	28.9
chr10	9	80539842	31160	0.0	0.0	31160.0	80538460	0.0	0.0	28.9
chrX	3	153038321	31173	0.0	0.0	31173.0	153037309	0.0	0.0	28.9
chrX	3	71556530	31174	0.0	0.0	31174.0	71555378	0.0	0.0	28.9
chr4	5	117872799	31200	0.0	0.0	31200.0	117871751	0.0	0.0	28.9
chr4	5	154637510	31225	0.0	0.0	31225.0	154635358	0.0	0.0	28.9
chr5	6	3893677	31227	0.0	0.0	31227.0	3892477	0.0	0.0	28.9
chr8	10	71382665	31231	0.0	0.0	31231.0	71381787	0.0	0.0	28.9
chr7	8	110981751	31233	0.0	0.0	31233.0	110980953	0.0	0.0	28.9
chr5	6	63813088	31240	0.0	0.0	31240.0	63811990	0.0	0.0	28.9
chr11	13	45955830	31267	0.0	0.0	31267.0	45954544	0.0	0.0	28.7
chr10	9	79614370	31272	0.0	0.0	31272.0	79613426	0.0	0.0	28.7
chr10	9	23797908	31274	0.0	0.0	31274.0	23796888	0.0	0.0	28.7
chr15	16	6708098	31300	0.0	0.0	31300.0	6707344	0.0	0.0	28.7
chr10	9	13324897	31307	0.0	0.0	31307.0	13323633	0.0	0.0	28.7
chr5	6	34289113	31339	0.0	0.0	31339.0	34287343	0.0	0.0	28.7
chr7	8	118585206	31347	0.0	0.0	31347.0	118584052	0.0	0.0	28.7
chr6	7	113458320	31361	0.0	0.0	31361.0	113457286	0.0	0.0	28.7
chr11	13	83174568	31381	0.0	0.0	31381.0	83172556	0.0	0.0	28.5
chr9	12	110743446	31394	0.0	0.0	31394.0	110742228	0.0	0.0	28.5
chrX	3	48035362	31395	0.0	0.0	31395.0	48033864	0.0	0.0	28.5
chr17	18	44815188	31407	0.0	0.0	31407.0	44813492	0.0	0.0	28.5
chr2	2	181458868	31434	0.0	0.0	31434.0	181457814	0.0	0.0	28.5
chr2	2	73775791	31437	0.0	0.0	31437.0	73775031	0.0	0.0	28.5
chr1	1	136051807	31441	0.0	0.0	31441.0	136050609	0.0	0.0	28.5
chr8	10	84176977	31454	0.0	0.0	31454.0	84176087	0.0	0.0	28.5
chr8	10	83165971	31455	0.0	0.0	31455.0	83164461	0.0	0.0	28.5
chr8	10	24596100	31459	0.0	0.0	31459.0	24595324	0.0	0.0	28.5
chr6	7	42374398	31467	0.0	0.0	31467.0	42373034	0.0	0.0	28.5
chr14	11	24245369	31478	0.0	0.0	31478.0	24244427	0.0	0.0	28.3
chr11	13	121064681	31482	0.0	0.0	31482.0	121063795	0.0	0.0	28.3
chrX	3	166240410	31500	0.0	0.0	31500.0	166239170	0.0	0.0	28.3
chrX	3	106921067	31502	0.0	0.0	31502.0	106919919	0.0	0.0	28.3
chrX	3	7841753	31505	0.0	0.0	31505.0	7840565	0.0	0.0	28.3
chr17	18	87797315	31511	0.0	0.0	31511.0	87796243	0.0	0.0	28.3
chr17	18	12675569	31516	0.0	0.0	31516.0	12674417	0.0	0.0	28.3
chr6	7	94284669	31552	0.0	0.0	31552.0	94283235	0.0	0.0	28.3
chr6	7	145251021	31559	0.0	0.0	31559.0	145250115	0.0	0.0	28.3
chr12	15	57197451	31577	0.0	0.0	31577.0	57196561	0.0	0.0	28.1
chr10	9	62231577	31598	0.0	0.0	31598.0	62230653	0.0	0.0	28.1
chrX	3	161163109	31607	0.0	0.0	31607.0	161161925	0.0	0.0	28.1
chrX	3	152145491	31608	0.0	0.0	31608.0	152144599	0.0	0.0	28.1
chr17	18	83215401	31616	0.0	0.0	31616.0	83214651	0.0	0.0	28.1
chr14	11	52328275	31633	0.0	0.0	31633.0	52327349	0.0	0.0	28.1
chr9	12	114565359	31636	0.0	0.0	31636.0	114563373	0.0	0.0	28.1
chr7	8	64153546	31679	0.0	0.0	31679.0	64152652	0.0	0.0	28.1
chr4	5	108032306	31694	0.0	0.0	31694.0	108031512	0.0	0.0	28.1
chr11	13	101246886	31706	0.0	0.0	31706.0	101245798	0.0	0.0	27.9
chr10	9	127060689	31713	0.0	0.0	31713.0	127059931	0.0	0.0	27.9
chr16	17	8740055	31750	0.0	0.0	31750.0	8738965	0.0	0.0	27.9
chr4	5	108166402	31761	0.0	0.0	31761.0	108165420	0.0	0.0	27.9
chr4	5	41504110	31763	0.0	0.0	31763.0	41503004	0.0	0.0	27.9
chr2	2	154550114	31773	0.0	0.0	31773.0	154549100	0.0	0.0	27.9
chr1	1	61639681	31784	0.0	0.0	31784.0	61638161	0.0	0.0	27.9
chr4	5	133499490	31787	0.0	0.0	31787.0	133498160	0.0	0.0	27.9
chr8	10	83978508	31793	0.0	0.0	31793.0	83977208	0.0	0.0	27.9
chr5	6	132543323	31809	0.0	0.0	31809.0	132541709	0.0	0.0	27.9
chr13	14	58104082	31820	0.0	0.0	31820.0	58103248	0.0	0.0	27.7
chr11	13	9048923	31843	0.0	0.0	31843.0	9048161	0.0	0.0	27.7
chr10	9	82866876	31844	0.0	0.0	31844.0	82865344	0.0	0.0	27.7
chr15	16	9436781	31848	0.0	0.0	31848.0	9435753	0.0	0.0	27.7
chrX	3	104857710	31852	0.0	0.0	31852.0	104856814	0.0	0.0	27.7
chr15	16	103311332	31873	0.0	0.0	31873.0	103310100	0.0	0.0	27.7
chr15	16	99089115	31874	0.0	0.0	31874.0	99087819	0.0	0.0	27.7
chr15	16	44749167	31877	0.0	0.0	31877.0	44747877	0.0	0.0	27.7
chr2	2	148851869	31889	0.0	0.0	31889.0	148851241	0.0	0.0	27.7
chr8	10	107067179	31921	0.0	0.0	31921.0	107066159	0.0	0.0	27.7
chr8	10	104541770	31922	0.0	0.0	31922.0	104540592	0.0	0.0	27.7
chr11	13	109996645	31960	0.0	0.0	31960.0	109995609	0.0	0.0	27.5
chrX	3	73673629	31977	0.0	0.0	31977.0	73672549	0.0	0.0	27.5
chr14	11	70890249	31998	0.0	0.0	31998.0	70888807	0.0	0.0	27.5
chr3	4	83766962	32005	0.0	0.0	32005.0	83765866	0.0	0.0	27.5
chr2	2	105669399	32011	0.0	0.0	32011.0	105668505	0.0	0.0	27.5
chr2	2	76339646	32012	0.0	0.0	32012.0	76338752	0.0	0.0	27.5
chr2	2	74698999	32014	0.0	0.0	32014.0	74697377	0.0	0.0	27.5
chr2	2	70509947	32015	0.0	0.0	32015.0	70508733	0.0	0.0	27.5
chr2	2	27677213	32019	0.0	0.0	32019.0	27676443	0.0	0.0	27.5
chr1	1	164934813	32023	0.0	0.0	32023.0	164933771	0.0	0.0	27.5
chr1	1	24100718	32029	0.0	0.0	32029.0	24099010	0.0	0.0	27.5
chr4	5	99658472	32034	0.0	0.0	32034.0	99656338	0.0	0.0	27.5
chr8	10	117256974	32038	0.0	0.0	32038.0	117256062	0.0	0.0	27.5
chr6	7	22289857	32047	0.0	0.0	32047.0	22288987	0.0	0.0	27.5
chr4	5	124863052	32056	0.0	0.0	32056.0	124861432	0.0	0.0	27.5
chr12	15	78907199	32066	0.0	0.0	32066.0	78906229	0.0	0.0	27.3
chr18	20	37762210	32096	0.0	0.0	32096.0	37761086	0.0	0.0	27.3
chr9	12	106465934	32097	0.0	0.0	32097.0	106464468	0.0	0.0	27.3
chr9	12	118607641	32110	0.0	0.0	32110.0	118606315	0.0	0.0	27.3
chr4	5	41774812	32114	0.0	0.0	32114.0	41773096	0.0	0.0	27.3
chr3	4	89832806	32118	0.0	0.0	32118.0	89831536	0.0	0.0	27.3
chr2	2	147084595	32139	0.0	0.0	32139.0	147083541	0.0	0.0	27.3
chr13	14	52573263	32172	0.0	0.0	32172.0	52571949	0.0	0.0	27.1
chr9	12	74849637	32178	0.0	0.0	32178.0	74848045	0.0	0.0	27.1
chr11	13	115382827	32180	0.0	0.0	32180.0	115381635	0.0	0.0	27.1
chr15	16	18819635	32191	0.0	0.0	32191.0	18818003	0.0	0.0	27.1
chrX	3	56375298	32197	0.0	0.0	32197.0	56374172	0.0	0.0	27.1
chr1	1	51334602	32222	0.0	0.0	32222.0	51333710	0.0	0.0	27.1
chr2	2	177957329	32227	0.0	0.0	32227.0	177956143	0.0	0.0	27.1
chr8	10	13706316	32253	0.0	0.0	32253.0	13705404	0.0	0.0	27.1
chr7	8	75309380	32257	0.0	0.0	32257.0	75308418	0.0	0.0	27.1
chr7	8	6730697	32264	0.0	0.0	32264.0	6729193	0.0	0.0	27.1
chr4	5	46450858	32273	0.0	0.0	32273.0	46449910	0.0	0.0	27.1
chr10	9	128961642	32291	0.0	0.0	32291.0	128960678	0.0	0.0	26.9
chr10	9	58812783	32297	0.0	0.0	32297.0	58811751	0.0	0.0	26.9
chr10	9	7957160	32301	0.0	0.0	32301.0	7956230	0.0	0.0	26.9
chrX	3	134112869	32307	0.0	0.0	32307.0	134111459	0.0	0.0	26.9
chrX	3	101850279	32308	0.0	0.0	32308.0	101848655	0.0	0.0	26.9
chr19	21	55896047	32311	0.0	0.0	32311.0	55895091	0.0	0.0	26.9
chr9	12	113931554	32332	0.0	0.0	32332.0	113930048	0.0	0.0	26.9
chr4	5	129492675	32337	0.0	0.0	32337.0	129491907	0.0	0.0	26.9
chr1	1	54196194	32361	0.0	0.0	32361.0	54194638	0.0	0.0	26.9
chr6	7	52234818	32378	0.0	0.0	32378.0	52233806	0.0	0.0	26.9
chr6	7	49822552	32379	0.0	0.0	32379.0	49821494	0.0	0.0	26.9
chr5	6	75152515	32386	0.0	0.0	32386.0	75150655	0.0	0.0	26.9
chr19	21	44757022	32420	0.0	0.0	32420.0	44755714	0.0	0.0	26.7
chr17	18	69383203	32425	0.0	0.0	32425.0	69382321	0.0	0.0	26.7
chr4	5	118290647	32444	0.0	0.0	32444.0	118289719	0.0	0.0	26.7
chr5	6	75979595	32455	0.0	0.0	32455.0	75978409	0.0	0.0	26.7
chr1	1	162477755	32462	0.0	0.0	32462.0	162476661	0.0	0.0	26.7
chr1	1	14310333	32465	0.0	0.0	32465.0	14309295	0.0	0.0	26.7
chr11	13	115092490	32504	0.0	0.0	32504.0	115091452	0.0	0.0	26.5
chr13	14	56609731	32512	0.0	0.0	32512.0	56608811	0.0	0.0	26.5
chr19	21	11691586	32521	0.0	0.0	32521.0	11690548	0.0	0.0	26.5
chr19	21	33590782	32524	0.0	0.0	32524.0	33589162	0.0	0.0	26.5
chr5	6	76304292	32552	0.0	0.0	32552.0	76303356	0.0	0.0	26.5
chr4	5	131921267	32555	0.0	0.0	32555.0	131920335	0.0	0.0	26.5
chr3	4	104777972	32559	0.0	0.0	32559.0	104777184	0.0	0.0	26.5
chr2	2	129593814	32564	0.0	0.0	32564.0	129592364	0.0	0.0	26.5
chr2	2	119238453	32565	0.0	0.0	32565.0	119237169	0.0	0.0	26.5
chr5	6	92683866	32580	0.0	0.0	32580.0	92682892	0.0	0.0	26.5
chr8	10	80058672	32589	0.0	0.0	32589.0	80057644	0.0	0.0	26.5
chr5	6	124599222	32603	0.0	0.0	32603.0	124598190	0.0	0.0	26.5
chr11	13	114935021	32609	0.0	0.0	32609.0	114933765	0.0	0.0	26.3
chr19	21	57197971	32636	0.0	0.0	32636.0	57197005	0.0	0.0	26.3
chr19	21	46344509	32637	0.0	0.0	32637.0	46343623	0.0	0.0	26.3
chr15	16	59307620	32654	0.0	0.0	32654.0	59306712	0.0	0.0	26.3
chr4	5	33925358	32707	0.0	0.0	32707.0	33923624	0.0	0.0	26.3
chr11	13	31825144	32728	0.0	0.0	32728.0	31823976	0.0	0.0	26.0
chr16	17	31755308	32738	0.0	0.0	32738.0	31754282	0.0	0.0	26.0
chr8	10	119447367	32741	0.0	0.0	32741.0	119445899	0.0	0.0	26.0
chrX	3	135840390	32742	0.0	0.0	32742.0	135839082	0.0	0.0	26.0
chr14	11	79452182	32762	0.0	0.0	32762.0	79451350	0.0	0.0	26.0
chr4	5	123201226	32768	0.0	0.0	32768.0	123200466	0.0	0.0	26.0
chr2	2	180955287	32777	0.0	0.0	32777.0	180954125	0.0	0.0	26.0
chr2	2	177498568	32778	0.0	0.0	32778.0	177497152	0.0	0.0	26.0
chr1	1	58030480	32798	0.0	0.0	32798.0	58029436	0.0	0.0	26.0
chr7	8	30956289	32803	0.0	0.0	32803.0	30955205	0.0	0.0	26.0
chr5	6	91518167	32810	0.0	0.0	32810.0	91517149	0.0	0.0	26.0
chr6	7	8778137	32816	0.0	0.0	32816.0	8777027	0.0	0.0	26.0
chr15	16	39077308	32842	0.0	0.0	32842.0	39076428	0.0	0.0	25.8
chr17	18	48264537	32857	0.0	0.0	32857.0	48263451	0.0	0.0	25.8
chr9	12	112218128	32867	0.0	0.0	32867.0	112217222	0.0	0.0	25.8
chr1	1	170644820	32888	0.0	0.0	32888.0	170644044	0.0	0.0	25.8
chr8	10	4348944	32906	0.0	0.0	32906.0	4347804	0.0	0.0	25.8
chr7	8	7278893	32907	0.0	0.0	32907.0	7277671	0.0	0.0	25.8
chr5	6	91283311	32909	0.0	0.0	32909.0	91282379	0.0	0.0	25.8
chr11	13	50842058	32938	0.0	0.0	32938.0	50841128	0.0	0.0	25.6
chr10	9	78044023	32969	0.0	0.0	32969.0	78043123	0.0	0.0	25.6
chr5	6	30013556	32975	0.0	0.0	32975.0	30012530	0.0	0.0	25.6
chr3	4	136326412	32981	0.0	0.0	32981.0	136325616	0.0	0.0	25.6
chr9	12	62537656	33003	0.0	0.0	33003.0	62536338	0.0	0.0	25.6
chr9	12	62244802	33004	0.0	0.0	33004.0	62244178	0.0	0.0	25.6
chr9	12	40269754	33012	0.0	0.0	33012.0	40268746	0.0	0.0	25.6
chr6	7	17743754	33015	0.0	0.0	33015.0	17742734	0.0	0.0	25.6
chr13	14	52530974	33038	0.0	0.0	33038.0	52529888	0.0	0.0	25.4
chrX	3	102645391	33074	0.0	0.0	33074.0	102644043	0.0	0.0	25.4
chr3	4	57576753	33096	0.0	0.0	33096.0	57575293	0.0	0.0	25.4
chr4	5	137796577	33101	0.0	0.0	33101.0	137795483	0.0	0.0	25.4
chr1	1	150100681	33120	0.0	0.0	33120.0	150099533	0.0	0.0	25.4
chr9	12	45370731	33135	0.0	0.0	33135.0	45369735	0.0	0.0	25.4
chr8	10	105414098	33141	0.0	0.0	33141.0	105413034	0.0	0.0	25.4
chr8	10	84799815	33143	0.0	0.0	33143.0	84798767	0.0	0.0	25.4
chr7	8	126464914	33157	0.0	0.0	33157.0	126463770	0.0	0.0	25.4
chr11	13	119835130	33172	0.0	0.0	33172.0	119834024	0.0	0.0	25.2
chr11	13	117861088	33173	0.0	0.0	33173.0	117860002	0.0	0.0	25.2
chr11	13	53480494	33176	0.0	0.0	33176.0	53479196	0.0	0.0	25.2
chr17	18	84513163	33206	0.0	0.0	33206.0	84512285	0.0	0.0	25.2
chr15	16	103034807	33212	0.0	0.0	33212.0	103033505	0.0	0.0	25.2
chr2	2	180894054	33233	0.0	0.0	33233.0	180892860	0.0	0.0	25.2
chr2	2	164171737	33234	0.0	0.0	33234.0	164170517	0.0	0.0	25.2
chr1	1	193243392	33243	0.0	0.0	33243.0	193242362	0.0	0.0	25.2
chr7	8	108931184	33253	0.0	0.0	33253.0	108930180	0.0	0.0	25.2
chr6	7	30077379	33268	0.0	0.0	33268.0	30076029	0.0	0.0	25.2
chr7	8	43607516	33276	0.0	0.0	33276.0	43606590	0.0	0.0	25.2
chr12	15	85107133	33286	0.0	0.0	33286.0	85105953	0.0	0.0	25.0
chr9	12	107667930	33303	0.0	0.0	33303.0	107666896	0.0	0.0	25.0
chrX	3	106486160	33311	0.0	0.0	33311.0	106484708	0.0	0.0	25.0
chr17	18	26947236	33325	0.0	0.0	33325.0	26946204	0.0	0.0	25.0
chr4	5	9844712	33340	0.0	0.0	33340.0	9843218	0.0	0.0	25.0
chr5	6	5574364	33361	0.0	0.0	33361.0	5573574	0.0	0.0	25.0
chr7	8	25477910	33364	0.0	0.0	33364.0	25476790	0.0	0.0	25.0
chr7	8	81494013	33374	0.0	0.0	33374.0	81492931	0.0	0.0	25.0
chr5	6	148950769	33382	0.0	0.0	33382.0	148949727	0.0	0.0	25.0
chr6	7	147264342	33388	0.0	0.0	33388.0	147263316	0.0	0.0	25.0
chr13	14	95444674	33389	0.0	0.0	33389.0	95443480	0.0	0.0	24.8
chr13	14	73847957	33394	0.0	0.0	33394.0	73846769	0.0	0.0	24.8
chr14	11	55763255	33399	0.0	0.0	33399.0	55762143	0.0	0.0	24.8
chrX	3	169828936	33421	0.0	0.0	33421.0	169827638	0.0	0.0	24.8
chrX	3	73931367	33423	0.0	0.0	33423.0	73930415	0.0	0.0	24.8
chr18	20	37751841	33433	0.0	0.0	33433.0	37751215	0.0	0.0	24.8
chr16	17	35490774	33443	0.0	0.0	33443.0	35489704	0.0	0.0	24.8
chr3	4	90390006	33462	0.0	0.0	33462.0	90388838	0.0	0.0	24.8
chr1	1	37721036	33473	0.0	0.0	33473.0	37719628	0.0	0.0	24.8
chr5	6	31296219	33477	0.0	0.0	33477.0	31295065	0.0	0.0	24.8
chr5	6	99728961	33479	0.0	0.0	33479.0	99727891	0.0	0.0	24.8
chr12	15	101030440	6	6.0	132.0	14.0	100985246	1712.4	713.2	1434.5
chr11	13	117351773	7	7.0	7.0	2882.0	117316833	1641.9	1628.7	217.5
chr15	16	80594351	13	13.0	1586.0	13569.0	80553145	1331.8	271.6	93.7
chr4	5	63411626	16	16.0	59.0	102.0	63383964	1276.7	883.7	843.6
chr5	6	112303908	18	18.0	666.0	2737.0	112270320	1250.6	397.6	222.1
chr15	16	97845163	20	20.0	11217.0	5971.0	97813157	1230.6	103.4	155.1
chr11	13	57678369	25	25.0	3728.0	2534.0	57643633	1209.4	185.3	231.0
chr14	11	79549573	31	31.0	39.0	567.0	79515065	1182.8	1046.9	440.4
chr8	10	15035846	42	42.0	281.0	297.0	15010056	1071.6	552.7	571.2
chr5	6	123146830	43	43.0	62.0	76.0	123125146	1066.4	873.1	937.5
chr2	2	166680013	45	45.0	48.0	2036.0	166649475	1055.5	962.0	254.6
chr4	5	40855613	61	61.0	186.0	237.0	40833227	956.9	650.2	629.8
chr9	12	56109519	87	87.0	440.0	397.0	56087757	807.1	467.1	509.9
chr5	6	20956766	92	92.0	144.0	164.0	20929096	802.4	699.1	712.6
chr8	10	106075904	94	94.0	13776.0	122.0	106050602	799.7	88.2	786.5
chr8	10	123042129	96	96.0	233.0	15940.0	123017929	790.8	596.8	80.4
chr5	6	113838927	105	105.0	12379.0	8572.0	113822093	756.2	96.5	128.8
chr9	12	116179609	112	112.0	159.0	145.0	116159467	745.9	690.2	741.9
chr10	9	6984715	120	120.0	204.0	163.0	6967155	727.9	629.8	713.0
chr1	1	87867106	122	122.0	2526.0	310.0	87844774	726.2	220.3	557.9
chr1	1	53786280	157	157.0	6428.0	20975.0	53764580	663.0	143.6	57.5
chr2	2	60884917	177	177.0	250.0	261.0	60864109	635.1	584.2	606.4
chr2	2	103579967	183	183.0	16750.0	30888.0	103564475	627.5	73.2	29.5
chr11	13	54788947	188	188.0	23577.0	25042.0	54767917	618.1	47.6	43.6
chr13	14	51794226	203	203.0	1604.0	911.0	51775542	607.8	269.6	366.5
chr4	5	122887104	215	215.0	917.0	515.0	122870370	595.9	348.5	457.8
chr5	6	105149136	224	224.0	318.0	325.0	105128766	585.8	527.9	547.2
chr7	8	73548522	229	229.0	11542.0	10877.0	73528056	579.2	101.5	111.3
chr9	12	21442093	235	235.0	1372.0	1219.0	21423871	575.3	290.0	322.9
chr7	8	142468316	240	240.0	302.0	348.0	142457132	568.1	538.8	533.7
chr7	8	81008563	282	282.0	1925.0	18476.0	80993213	531.6	250.9	68.0
chr11	13	104624023	284	284.0	4967.0	462.0	104606895	530.6	162.3	481.4
chr19	21	11452076	296	296.0	16605.0	3407.0	11433266	525.2	73.9	202.1
chr11	13	83022645	300	300.0	22709.0	406.0	83010963	522.3	50.4	505.4
chr5	6	118580468	315	315.0	1246.0	3218.0	118561018	508.2	302.2	207.4
chr18	20	46527669	320	320.0	908.0	827.0	46513251	507.7	349.8	379.8
chr12	15	76379701	323	323.0	408.0	544.0	76365109	506.0	479.9	448.9
chr13	14	111489405	330	330.0	2869.0	445.0	111471933	499.8	208.6	488.7
chr3	4	88631234	336	336.0	490.0	536.0	88619290	494.9	446.0	451.5
chr12	15	112595359	345	345.0	1157.0	1477.0	112585313	490.9	310.7	293.4
chr17	18	29503955	374	374.0	9813.0	13139.0	29486173	474.9	113.0	96.3
chr7	8	125497774	380	380.0	9877.0	744.0	125484312	473.6	112.7	398.6
chr19	21	34299462	387	387.0	443.0	683.0	34286450	469.5	464.5	412.1
chr13	14	54695623	414	414.0	1919.0	2470.0	54684651	456.6	251.1	233.2
chr19	21	44301483	441	441.0	496.0	560.0	44292323	444.8	444.3	442.4
chr19	21	12803657	499	499.0	8066.0	656.0	12789921	427.8	127.1	417.6
chr7	8	80034397	522	522.0	7468.0	5836.0	80023807	417.9	133.0	157.1
chr12	15	70113520	526	526.0	1098.0	828.0	70101700	415.7	319.8	379.6
chr3	4	69014776	527	527.0	1652.0	1122.0	69000204	415.5	265.7	335.0
chr4	5	128737624	538	538.0	2343.0	3903.0	128727150	411.1	228.1	190.2
chr4	5	15275505	540	540.0	1033.0	1187.0	15264821	409.8	330.0	325.9
chr3	4	105804440	543	543.0	624.0	699.0	105793988	408.6	407.1	408.3
chr10	9	75594053	564	564.0	684.0	789.0	75587667	401.2	392.3	389.1
chr8	10	46749623	597	597.0	678.0	6443.0	46736761	394.0	393.6	149.4
chr7	8	80645796	606	606.0	965.0	5534.0	80634008	391.1	339.6	160.9
chr8	10	34167712	619	619.0	25892.0	5861.0	34153750	388.9	41.5	156.7
chr1	1	171690284	624	624.0	5832.0	5181.0	171679976	387.4	150.3	166.2
