id	chr_name	start	end	chromosome_id	tag_count_1um_k99a	id_1um_k99a	tag_count_no_peptide	id_no_peptide	tag_count_1um_pcc	id_1um_pcc
14142	chr3	103744637	103747795	4	46.0	14142				
14143	chr4	109134886	109137426	5	46.0	14143	33.9	15009.0	68.2	10216.0
14144	chr1	84240150	84242308	1	46.0	14144				
14147	chr5	64101498	64103404	6	46.0	14147	40.0	13144.0	32.9	18683.0
14148	chr6	134183444	134185312	7	46.0	14148			83.1	7901.0
14149	chr5	140761996	140763756	6	46.0	14149	46.7	11402.0		
14150	chr6	125432858	125434680	7	46.0	14150			47.2	14671.0
14153	chr5	72816258	72818644	6	46.0	14153	41.0	12859.0		
14154	chr5	64989057	64990681	6	46.0	14154	42.7	12409.0		
14155	chr9	15058394	15061126	12	45.9	14155				
14157	chr9	51164335	51166501	12	45.9	14157			38.5	16966.0
14158	chr9	111274340	111276560	12	45.9	14158				
14160	chr10	14207177	14210179	9	45.9	14160	53.0	9857.0	41.3	16169.0
14162	chr10	117730408	117732498	9	45.9	14162			43.9	15445.0
14163	chr11	58134536	58136186	13	45.9	14163	45.2	11714.0		
14165	chr12	70147494	70149146	15	45.9	14165	37.7	13784.0	34.7	18109.0
14166	chr13	24588056	24590520	14	45.9	14166	38.7	13477.0	51.5	13633.0
14169	chr17	42856191	42858481	18	45.9	14169	37.3	13914.0		
14170	chr17	80933225	80934569	18	45.9	14170			29.3	19937.0
14172	chr8	90961038	90962652	10	45.9	14172	33.3	15167.0	40.7	16332.0
14174	chr8	31132952	31134292	10	45.9	14174	40.0	13145.0	37.0	17422.0
14175	chr8	72401102	72404074	10	45.9	14175	52.6	9934.0	32.3	18873.0
14177	chr1	60767628	60769964	1	45.9	14177	43.8	12120.0	120.6	4337.0
14178	chr1	171898587	171900213	1	45.9	14178	34.1	14907.0	33.4	18542.0
14180	chr2	127084982	127087848	2	45.9	14180	42.3	12525.0		
14185	chr1	54834832	54836488	1	45.9	14185	41.9	12632.0	354.4	599.0
14187	chr5	72621119	72622651	6	45.9	14187				
14189	chr6	39341180	39343192	7	45.9	14189	42.5	12477.0		
14190	chr6	108511197	108513635	7	45.9	14190	50.1	10558.0		
14191	chr6	145946426	145948588	7	45.9	14191				
14192	chr7	28664912	28666530	8	45.9	14192	38.1	13703.0		
14193	chr5	65513836	65515812	6	45.9	14193				
14196	chr12	69460701	69462739	15	45.7	14196	37.5	13848.0	48.9	14200.0
14198	chr11	68481858	68483350	13	45.7	14198				
14199	chr11	49810926	49813646	13	45.7	14199	35.4	14473.0		
14200	chr11	4540708	4544868	13	45.7	14200				
14201	chr15	7925543	7926877	16	45.7	14201				
14202	chr14	27309719	27312821	11	45.7	14202			109.8	5081.0
14203	chr17	5248570	5250176	18	45.7	14203	43.1	12265.0	29.3	19941.0
14204	chr15	59936560	59938518	16	45.7	14204				
14205	chr15	62145639	62148331	16	45.7	14205			52.5	13408.0
14206	chr16	44769534	44771932	17	45.7	14206	34.3	14785.0	39.6	16604.0
14208	chr18	65404570	65406276	20	45.7	14208	38.7	13491.0	41.3	16157.0
14209	chr18	74772485	74773923	20	45.7	14209			35.1	17991.0
14211	chr19	29474616	29476968	21	45.7	14211	36.9	14061.0	90.4	7003.0
14212	chr9	59337091	59339427	12	45.7	14212	35.2	14548.0		
14213	chr10	41892407	41894325	9	45.7	14213	38.5	13534.0	177.4	2165.0
14214	chr1	88660796	88662706	1	45.7	14214	43.8	12125.0	29.7	19823.0
14215	chr9	13535225	13537403	12	45.7	14215	42.5	12448.0	58.6	12124.0
14216	chr6	149259747	149262461	7	45.7	14216			30.6	19494.0
14217	chr8	110969573	110971091	10	45.7	14217	47.3	11239.0	50.6	13822.0
14218	chr1	132336441	132337865	1	45.7	14218				
14220	chr2	117298217	117300697	2	45.7	14220	43.6	12187.0		
14222	chr3	109323039	109324499	4	45.7	14222	33.9	14979.0		
14224	chr5	69521753	69523341	6	45.7	14224			29.1	20079.0
14225	chr2	146322144	146323822	2	45.7	14225				
14227	chr7	79400539	79402493	8	45.7	14227	48.4	10979.0	30.8	19367.0
14228	chr7	80298888	80300522	8	45.7	14228	37.3	13950.0	57.5	12340.0
14231	chr8	61305326	61306482	10	45.7	14231				
14233	chr8	81515981	81518787	10	45.7	14233	104.1	3371.0	64.2	10975.0
14234	chr13	89428197	89429795	14	45.5	14234	42.3	12497.0	40.0	16470.0
14235	chr16	4582928	4584472	17	45.5	14235	38.7	13483.0	41.1	16206.0
14240	chr13	49366610	49368766	14	45.5	14240	46.5	11414.0	45.9	14948.0
14241	chr12	72360423	72362643	15	45.5	14241				
14242	chr11	93987456	93989316	13	45.5	14242			82.0	8027.0
14243	chr16	55905959	55908677	17	45.5	14243	44.6	11883.0	39.8	16535.0
14244	chr16	8630129	8632335	17	45.5	14244	38.7	13484.0		
14245	chr19	34629920	34632696	21	45.5	14245				
14246	chr16	87610739	87612443	17	45.5	14246			45.0	15165.0
14247	chr17	23611515	23613907	18	45.5	14247	40.8	12898.0		
14248	chr17	72944546	72946926	18	45.5	14248	188.3	1160.0	153.5	2823.0
14249	chr17	73262774	73263804	18	45.5	14249	64.7	7591.0	104.2	5577.0
14250	chr18	32590728	32591992	20	45.5	14250			29.7	19779.0
14252	chr18	82862738	82865394	20	45.5	14252				
14253	chr19	24970893	24972865	21	45.5	14253			29.3	19932.0
14254	chr19	53819104	53821400	21	45.5	14254	45.2	11732.0	28.4	20292.0
14255	chrX	12133622	12135830	3	45.5	14255	37.1	13983.0	90.2	7034.0
14256	chr11	60301754	60303378	13	45.5	14256				
14257	chr10	82661975	82663477	9	45.5	14257	51.1	10283.0	33.6	18456.0
14258	chr11	23780087	23782729	13	45.5	14258	62.8	7916.0		
14259	chr6	49012512	49014232	7	45.5	14259			33.2	18618.0
14260	chr11	17187866	17191104	13	45.5	14260				
14262	chr2	3647153	3649267	2	45.5	14262			61.8	11440.0
14263	chr2	59440721	59443295	2	45.5	14263				
14264	chr3	84685949	84688059	4	45.5	14264	39.8	13188.0	43.1	15673.0
14266	chr5	64907865	64910201	6	45.5	14266	53.4	9777.0	48.7	14275.0
14269	chr1	64100704	64103234	1	45.5	14269	40.0	13130.0	28.9	20154.0
14271	chr8	114772474	114775152	10	45.5	14271				
14272	chr6	136502972	136506214	7	45.5	14272				
14273	chr10	78231798	78234002	9	45.5	14273	61.6	8168.0		
14279	chr7	101611441	101614235	8	45.5	14279				
14282	chr11	49099227	49101585	13	45.4	14282	45.7	11613.0	30.6	19437.0
14283	chr11	76064048	76066798	13	45.4	14283	52.4	9975.0		
14285	chr11	106956643	106959397	13	45.4	14285				
14286	chr12	25917795	25919271	15	45.4	14286	42.9	12310.0	32.3	18821.0
14287	chr13	10232592	10234716	14	45.4	14287				
14289	chr13	16012002	16013438	14	45.4	14289	39.0	13405.0		
14290	chr16	10383753	10384929	17	45.4	14290	37.5	13856.0	39.2	16738.0
14293	chr15	76795280	76796958	16	45.4	14293			33.6	18440.0
14296	chr17	84340048	84342180	18	45.4	14296	514.4	114.0	385.2	514.0
14299	chr9	74964391	74967211	12	45.4	14299			29.9	19678.0
14307	chr1	106019004	106021168	1	45.4	14307	41.7	12694.0		
14309	chr2	150914089	150916143	2	45.4	14309				
14310	chr4	11122359	11124255	5	45.4	14310	53.4	9775.0	49.7	14042.0
14313	chr1	171575750	171577662	1	45.4	14313	36.4	14180.0		
14314	chr4	156069093	156071639	5	45.4	14314	47.1	11290.0	46.1	14911.0
14315	chr6	134945057	134948031	7	45.4	14315	52.8	9929.0	44.1	15412.0
14316	chr5	88726420	88728692	6	45.4	14316			36.0	17729.0
14317	chr7	101964080	101967020	8	45.4	14317	38.5	13580.0	32.3	18879.0
14319	chr7	128525111	128527989	8	45.4	14319	39.2	13390.0		
14320	chr6	125252947	125254841	7	45.4	14320			73.6	9312.0
14321	chr6	15726752	15729262	7	45.4	14321			151.8	2885.0
14324	chr15	27708487	27710389	16	45.2	14324	41.5	12731.0	48.9	14201.0
14325	chr9	116177640	116180552	12	45.2	14325	40.8	12880.0	41.1	16220.0
14326	chr10	81642769	81644843	9	45.2	14326	42.9	12340.0	54.0	13061.0
14328	chr11	49658311	49659977	13	45.2	14328	37.7	13807.0	33.8	18360.0
14329	chr11	76456233	76457837	13	45.2	14329	34.3	14819.0	76.2	8885.0
14330	chr12	75494117	75496209	15	45.2	14330	40.4	12990.0	37.2	17289.0
14331	chr13	43364624	43366280	14	45.2	14331	44.2	11986.0	60.7	11641.0
14332	chr15	83473174	83475136	16	45.2	14332	42.5	12438.0	29.3	19945.0
14333	chr15	59538113	59539593	16	45.2	14333	33.7	15026.0	41.8	16031.0
14335	chr17	78400081	78401439	18	45.2	14335	34.3	14811.0	44.6	15279.0
14337	chrX	12152975	12154639	3	45.2	14337			35.3	17916.0
14339	chrX	162734957	162736689	3	45.2	14339	38.1	13677.0	45.9	14972.0
14340	chr9	111002281	111004071	12	45.2	14340	45.7	11652.0	29.9	19677.0
14342	chr9	82972033	82974207	12	45.2	14342			46.3	14833.0
14344	chr5	124181254	124182894	6	45.2	14344	55.9	9218.0		
14345	chr8	114796079	114798445	10	45.2	14345	56.5	9076.0		
14347	chr1	191258512	191260296	1	45.2	14347	46.1	11531.0	43.7	15500.0
14348	chr1	193255221	193256821	1	45.2	14348	39.8	13185.0	29.1	20053.0
14349	chr2	144299510	144300920	2	45.2	14349	38.7	13506.0	30.6	19480.0
14350	chr3	8717455	8718847	4	45.2	14350				
14351	chr4	16101605	16103375	5	45.2	14351				
14352	chr2	24365584	24368630	2	45.2	14352				
14353	chr6	85356793	85358149	7	45.2	14353	38.3	13645.0		
14356	chr8	14970349	14972345	10	45.2	14356	77.9	5699.0	145.8	3062.0
14360	chr15	25227042	25228422	16	45.0	14360				
14361	chr16	37684279	37685409	17	45.0	14361			57.7	12261.0
14362	chr16	36674150	36676408	17	45.0	14362	52.8	9899.0	55.8	12680.0
14363	chr15	39912150	39913984	16	45.0	14363				
14366	chr14	45049078	45050972	11	45.0	14366	41.7	12658.0	118.0	4496.0
14367	chr13	60841703	60843657	14	45.0	14367				
14368	chr17	28994609	28997889	18	45.0	14368			33.4	18519.0
14369	chr17	17909569	17910935	18	45.0	14369			53.8	13108.0
14372	chr17	56268565	56270007	18	45.0	14372	68.5	6968.0	59.6	11860.0
14373	chr17	79016992	79019800	18	45.0	14373	35.0	14622.0	32.1	18926.0
14374	chr17	86872178	86873864	18	45.0	14374			46.1	14904.0
14375	chr17	88562156	88564652	18	45.0	14375	64.7	7594.0		
14377	chrX	74248658	74250964	3	45.0	14377			33.2	18590.0
14378	chrX	167034937	167037583	3	45.0	14378				
14380	chr13	51400068	51402146	14	45.0	14380			48.9	14203.0
14381	chr1	181233585	181235565	1	45.0	14381	33.3	15175.0	38.8	16884.0
14382	chr10	60739278	60740942	9	45.0	14382	44.8	11834.0	60.5	11717.0
14383	chr4	148682809	148684767	5	45.0	14383	46.5	11442.0	42.2	15924.0
14384	chr10	42191922	42193818	9	45.0	14384	44.6	11892.0	46.7	14771.0
14386	chr2	11615731	11617397	2	45.0	14386			533.7	237.0
14388	chr2	91704311	91706609	2	45.0	14388			43.9	15456.0
14389	chr2	122408460	122409786	2	45.0	14389	39.4	13313.0	34.9	18085.0
14390	chr3	101700627	101702287	4	45.0	14390				
14392	chr4	139168847	139170215	5	45.0	14392			30.6	19491.0
14393	chr1	191249321	191251129	1	45.0	14393				
14394	chr5	62778320	62780464	6	45.0	14394			84.6	7710.0
14395	chr7	99101345	99103147	8	45.0	14395	41.3	12816.0	42.4	15867.0
14396	chr5	143516752	143519056	6	45.0	14396			143.0	3157.0
14397	chr10	39429393	39431501	9	45.0	14397			311.3	782.0
14399	chr9	66681624	66683662	12	45.0	14399				
14406	chr11	19829193	19830983	13	44.8	14406	37.3	13908.0	29.1	20003.0
14408	chr12	88428381	88430119	15	44.8	14408				
14413	chr15	103257759	103259431	16	44.8	14413	39.6	13232.0		
14414	chr16	44318438	44321298	17	44.8	14414	60.1	8388.0		
14420	chr9	61714805	61717041	12	44.8	14420				
14422	chr8	88684664	88687602	10	44.8	14422	54.9	9436.0		
14423	chr2	174341836	174344362	2	44.8	14423				
14424	chr8	81715890	81718490	10	44.8	14424	37.1	14032.0		
14425	chr1	69677503	69679969	1	44.8	14425			245.9	1222.0
14427	chr1	161921262	161923588	1	44.8	14427	34.1	14908.0		
14428	chr2	59437796	59439426	2	44.8	14428			42.2	15916.0
14429	chr2	117446270	117448606	2	44.8	14429	40.0	13140.0	73.8	9278.0
14430	chr2	166692605	166694771	2	44.8	14430	41.7	12698.0	45.2	15149.0
14431	chr2	3799250	3800292	2	44.8	14431			60.3	11744.0
14433	chr4	116560473	116563485	5	44.8	14433				
14435	chr5	65025467	65027747	6	44.8	14435	54.2	9595.0	44.6	15297.0
14436	chr5	113898738	113901016	6	44.8	14436	36.0	14345.0	32.5	18800.0
14437	chr6	67316398	67319188	7	44.8	14437				
14438	chr3	107060770	107063492	4	44.8	14438			41.8	16044.0
14441	chr11	87709139	87711363	13	44.7	14441				
14442	chr11	59397911	59400007	13	44.7	14442	33.9	14944.0	31.2	19193.0
14445	chr10	12974475	12976789	9	44.7	14445			111.7	4922.0
14446	chr10	67636400	67638162	9	44.7	14446			36.0	17730.0
14447	chr10	59589125	59590415	9	44.7	14447			65.5	10685.0
14448	chr9	106214782	106216966	12	44.7	14448	44.2	11976.0	40.9	16251.0
14449	chr14	78913617	78915169	11	44.7	14449	33.7	15012.0	40.9	16258.0
14451	chr18	74391884	74393780	20	44.7	14451			33.8	18378.0
14452	chr15	36381939	36384833	16	44.7	14452	49.0	10792.0	29.7	19766.0
14453	chr15	59018263	59020021	16	44.7	14453			47.8	14465.0
14454	chr15	73743313	73744421	16	44.7	14454	51.9	10085.0	72.6	9488.0
14456	chr15	97833110	97835476	16	44.7	14456			52.5	13409.0
14457	chr16	24050451	24051647	17	44.7	14457	41.3	12783.0		
14460	chr19	3560716	3563392	21	44.7	14460	35.4	14491.0	28.6	20209.0
14461	chr19	18596956	18599632	21	44.7	14461			186.9	1995.0
14462	chr19	21143955	21145763	21	44.7	14462	44.6	11875.0	33.4	18514.0
14467	chr8	95809544	95811008	10	44.7	14467	33.9	14974.0	44.4	15359.0
14468	chr1	58299904	58302524	1	44.7	14468				
14469	chr1	182107803	182108897	1	44.7	14469			38.5	16945.0
14470	chr2	164848581	164850489	2	44.7	14470			31.0	19326.0
14471	chr3	37226335	37228651	4	44.7	14471			208.2	1669.0
14472	chr3	51377338	51378616	4	44.7	14472	36.0	14319.0	35.1	18012.0
14473	chr3	69170389	69172481	4	44.7	14473			38.1	17074.0
14474	chr4	97771535	97773157	5	44.7	14474			48.4	14336.0
14478	chr1	131365622	131368186	1	44.7	14478				
14479	chr5	72811256	72814240	6	44.7	14479				
14481	chr6	28350386	28352384	7	44.7	14481			34.0	18352.0
14482	chr7	127103806	127105588	8	44.7	14482	50.5	10451.0	60.3	11756.0
14483	chr7	110963493	110966387	8	44.7	14483	48.6	10928.0		
14485	chr7	113294537	113296439	8	44.7	14485	33.7	15071.0	35.3	17954.0
14488	chr6	97472584	97474478	7	44.7	14488				
14490	chr11	69062552	69064624	13	44.5	14490			53.2	13248.0
14494	chr11	78124999	78126903	13	44.5	14494	36.2	14213.0	39.0	16780.0
14495	chr12	109437062	109438722	15	44.5	14495			47.2	14635.0
14498	chr13	112441941	112444851	14	44.5	14498			46.1	14890.0
14502	chr15	97407725	97409911	16	44.5	14502	47.5	11156.0		
14503	chr16	55746071	55748689	17	44.5	14503			58.1	12186.0
14504	chr16	58685286	58686766	17	44.5	14504			51.7	13583.0
14505	chr17	80050695	80054127	18	44.5	14505				
14506	chr18	56397656	56400208	20	44.5	14506	34.1	14884.0	53.6	13162.0
14507	chrX	36277898	36279484	3	44.5	14507				
14509	chr10	75364722	75366102	9	44.5	14509			47.4	14573.0
14511	chr10	7000770	7003210	9	44.5	14511	45.9	11596.0		
14512	chr10	21185707	21188219	9	44.5	14512	51.3	10257.0	116.7	4564.0
14514	chr1	170861661	170864095	1	44.5	14514			82.2	8011.0
14515	chr2	35405513	35407667	2	44.5	14515	42.5	12458.0		
14516	chr2	168531144	168533120	2	44.5	14516			40.7	16338.0
14517	chr2	169777686	169779492	2	44.5	14517				
14518	chr3	93542816	93546050	4	44.5	14518	44.6	11903.0	84.6	7706.0
14521	chr5	121117095	121119731	6	44.5	14521	43.6	12200.0		
14523	chr1	91984067	91986003	1	44.5	14523	35.6	14461.0		
14524	chr6	134348590	134350644	7	44.5	14524			90.9	6954.0
14527	chr7	83563975	83566257	8	44.5	14527			38.1	17084.0
14529	chr8	46889138	46891334	10	44.5	14529	37.3	13930.0	30.4	19571.0
14530	chr9	94945151	94947049	12	44.5	14530	48.8	10870.0	64.8	10821.0
14533	chr13	45693093	45694437	14	44.3	14533	59.7	8460.0	147.5	3014.0
14534	chr14	25717637	25719635	11	44.3	14534				
14536	chr13	104605292	104608114	14	44.3	14536	33.1	15235.0	250.2	1183.0
14537	chr11	106961454	106963220	13	44.3	14537			63.7	11038.0
14539	chr12	77193142	77194914	15	44.3	14539				
14540	chr12	25364154	25367294	15	44.3	14540			90.9	6945.0
14541	chr14	76187798	76189364	11	44.3	14541	45.9	11545.0	42.0	15954.0
14542	chr14	34769313	34770873	11	44.3	14542			70.8	9729.0
14543	chr16	92674758	92676940	17	44.3	14543	48.6	10899.0	83.8	7810.0
14544	chr15	53247805	53249927	16	44.3	14544			83.5	7839.0
14546	chr15	97311202	97313524	16	44.3	14546				
14547	chr15	102392093	102394785	16	44.3	14547	83.8	4998.0	37.2	17307.0
14548	chr17	27011185	27012567	18	44.3	14548	44.6	11886.0	56.2	12589.0
14549	chr17	49402273	49403485	18	44.3	14549			36.4	17594.0
14550	chr17	56330022	56331638	18	44.3	14550	37.5	13854.0		
14551	chr17	83452878	83454750	18	44.3	14551				
14554	chr10	121498048	121499792	9	44.3	14554	33.5	15106.0		
14555	chr1	82842537	82844791	1	44.3	14555	33.1	15260.0		
14556	chr10	83161581	83163053	9	44.3	14556	35.0	14611.0		
14558	chr1	53807660	53810498	1	44.3	14558	49.0	10817.0		
14559	chr1	60951425	60954435	1	44.3	14559	35.2	14575.0		
14560	chr1	66980222	66982760	1	44.3	14560			79.4	8427.0
14561	chr1	125518147	125520167	1	44.3	14561				
14563	chr2	17702155	17704561	2	44.3	14563	43.1	12292.0	93.4	6660.0
14566	chr2	173533320	173535556	2	44.3	14566	37.1	14008.0	38.1	17070.0
14569	chr4	8852999	8854441	5	44.3	14569	36.0	14315.0	76.0	8940.0
14572	chr5	105149022	105152582	6	44.3	14572			630.4	180.0
14574	chr7	116430521	116432429	8	44.3	14574				
14576	chr10	8512627	8515179	9	44.3	14576	33.1	15212.0	44.1	15369.0
14577	chr11	22900081	22902489	13	44.2	14577				
14578	chr12	99524504	99527366	15	44.2	14578			37.2	17306.0
14579	chr12	79609572	79611972	15	44.2	14579				
14580	chr11	109330610	109332504	13	44.2	14580	39.8	13181.0	39.6	16588.0
14583	chr9	61825676	61827812	12	44.2	14583			157.6	2707.0
14585	chr9	120338061	120340177	12	44.2	14585				
14586	chr9	115290804	115293044	12	44.2	14586				
14587	chr9	94681067	94683307	12	44.2	14587	45.7	11651.0		
14589	chr9	63699914	63702478	12	44.2	14589	306.2	407.0	237.5	1295.0
14590	chr12	111598964	111601982	15	44.2	14590	49.8	10581.0	65.0	10771.0
14591	chr12	107233325	107235617	15	44.2	14591				
14592	chr18	75540123	75541657	20	44.2	14592			42.0	15965.0
14594	chr14	62939702	62941824	11	44.2	14594			51.5	13637.0
14595	chr16	35904406	35906350	17	44.2	14595	49.6	10640.0	31.4	19147.0
14596	chr17	23978776	23981182	18	44.2	14596			48.2	14365.0
14598	chr17	32924136	32925588	18	44.2	14598	46.3	11468.0	43.3	15595.0
14601	chr18	82243972	82245876	20	44.2	14601	40.6	12955.0	41.6	16098.0
14607	chr8	111619501	111622011	10	44.2	14607	39.8	13206.0		
14608	chr3	52620861	52622809	4	44.2	14608	64.5	7641.0	33.8	18398.0
14609	chr7	132887548	132889444	8	44.2	14609	40.4	13041.0		
14611	chr7	131044821	131046467	8	44.2	14611				
14612	chr1	37543305	37545249	1	44.2	14612	35.0	14637.0	38.8	16881.0
14613	chr1	69680949	69683393	1	44.2	14613			245.9	1222.0
14614	chr1	92118244	92120410	1	44.2	14614	34.1	14910.0	44.6	15291.0
14615	chr1	182223390	182225542	1	44.2	14615	33.7	15064.0	36.0	17735.0
14616	chr2	65198681	65201465	2	44.2	14616			37.9	17143.0
14617	chr2	122440544	122443012	2	44.2	14617				
14619	chr2	155719874	155721604	2	44.2	14619	45.7	11640.0	58.1	12200.0
14621	chr3	33955848	33957080	4	44.2	14621			54.0	13067.0
14623	chr3	97273253	97274879	4	44.2	14623	42.9	12342.0		
14624	chr1	60990113	60992289	1	44.2	14624			44.4	15341.0
14625	chr4	102578760	102581018	5	44.2	14625			670.7	153.0
14626	chr6	88939097	88940751	7	44.2	14626			38.8	16902.0
14627	chr5	31520085	31521429	6	44.2	14627	34.1	14935.0		
14628	chr7	125510679	125512353	8	44.2	14628			67.2	10400.0
14631	chr6	98114453	98115987	7	44.2	14631				
14633	chr6	40385467	40386787	7	44.2	14633	39.0	13468.0	33.2	18619.0
14634	chr6	39325615	39328039	7	44.2	14634	84.4	4948.0		
14635	chr5	33834763	33837223	6	44.2	14635			44.8	15255.0
14636	chr5	34634218	34635560	6	44.2	14636	45.7	11648.0	31.4	19156.0
14637	chr5	72940153	72942347	6	44.2	14637				
14638	chr5	73629212	73631062	6	44.2	14638				
14639	chr11	99237887	99240205	13	44.0	14639	36.9	14065.0		
14640	chr14	122783773	122786233	11	44.0	14640				
14642	chr12	69384534	69387428	15	44.0	14642	47.3	11194.0	69.3	9994.0
14643	chr12	99651392	99653344	15	44.0	14643			46.7	14733.0
14644	chr12	101969789	101972945	15	44.0	14644	210.1	930.0		
14646	chr13	28832829	28834203	14	44.0	14646			44.6	15285.0
14648	chr13	81350828	81352384	14	44.0	14648				
14649	chr13	91430700	91431710	14	44.0	14649	39.4	13277.0	37.5	17236.0
14650	chr14	64914913	64916967	11	44.0	14650	38.1	13654.0	34.2	18226.0
14651	chr17	79916415	79918075	18	44.0	14651	50.7	10374.0		
14652	chr15	59484947	59486791	16	44.0	14652				
14655	chr16	75982638	75984486	17	44.0	14655			29.5	19846.0
14656	chr17	44120565	44122407	18	44.0	14656	34.8	14686.0		
14658	chr17	84238123	84240335	18	44.0	14658	39.6	13237.0		
14659	chr18	84049641	84051281	20	44.0	14659			32.1	18922.0
14662	chr19	53228519	53231631	21	44.0	14662				
14665	chr11	32768195	32770187	13	44.0	14665	34.8	14694.0	31.0	19286.0
14667	chr10	85828276	85829948	9	44.0	14667	51.1	10284.0	72.6	9469.0
14668	chr5	25080960	25082502	6	44.0	14668			39.2	16777.0
14669	chr1	38557035	38558473	1	44.0	14669			55.8	12698.0
14670	chr1	161612900	161614712	1	44.0	14670				
14677	chr4	57026765	57028297	5	44.0	14677	36.9	14079.0	29.1	20045.0
14678	chr4	83511810	83513556	5	44.0	14678	47.1	11286.0	39.6	16629.0
14679	chr4	109759712	109762336	5	44.0	14679	39.2	13368.0	37.9	17151.0
14680	chr4	130316900	130318406	5	44.0	14680	54.5	9542.0		
14681	chr2	31769274	31771734	2	44.0	14681	33.5	15114.0	37.0	17408.0
14682	chr5	100606935	100608889	6	44.0	14682				
14683	chr6	146743263	146745221	7	44.0	14683			139.1	3315.0
14685	chr9	80280653	80283345	12	44.0	14685	36.4	14153.0		
14686	chr8	86778088	86779834	10	44.0	14686			101.0	5878.0
14687	chr8	26697757	26699285	10	44.0	14687				
14689	chr6	146113991	146116045	7	44.0	14689	37.1	14036.0		
14690	chr6	134114631	134116267	7	44.0	14690			172.9	2266.0
14691	chr6	100580485	100582155	7	44.0	14691				
14694	chr13	91132917	91134715	14	43.8	14694				
14695	chr11	75202954	75205800	13	43.8	14695	46.3	11459.0	52.7	13337.0
14696	chr11	99134241	99137215	13	43.8	14696				
14698	chr12	101978960	101981332	15	43.8	14698				
14699	chr12	107020816	107022980	15	43.8	14699				
14701	chr13	73748589	73749895	14	43.8	14701			75.1	9076.0
14703	chr14	74880444	74882816	11	43.8	14703			184.9	2019.0
14704	chr15	27516687	27518685	16	43.8	14704	39.6	13230.0		
14705	chr15	50401541	50403827	16	43.8	14705				
14709	chr10	117803135	117805251	9	43.8	14709			46.9	14702.0
14710	chr11	44891916	44893630	13	43.8	14710			36.6	17509.0
14711	chr16	44874643	44876617	17	43.8	14711	43.6	12172.0		
14713	chr6	114934962	114937464	7	43.8	14713	46.5	11440.0	35.3	17961.0
14714	chr10	21270479	21274273	9	43.8	14714				
14715	chr2	21222136	21223864	2	43.8	14715	41.9	12636.0	41.6	16113.0
14717	chr2	152803251	152805457	2	43.8	14717				
14719	chr4	33105172	33107262	5	43.8	14719	43.6	12196.0		
14720	chr4	145019503	145021123	5	43.8	14720	43.8	12149.0	29.3	19990.0
14721	chr1	183993270	183994942	1	43.8	14721	34.3	14831.0		
14723	chr7	16000731	16002839	8	43.8	14723	36.2	14269.0	113.7	4785.0
14724	chr7	31143693	31146519	8	43.8	14724			655.4	166.0
14725	chr7	58629615	58631683	8	43.8	14725				
14729	chr13	114833043	114835119	14	43.6	14729				
14730	chr11	61659789	61662103	13	43.6	14730			83.5	7845.0
14733	chr12	75657736	75659972	15	43.6	14733				
14735	chr12	115292804	115295150	15	43.6	14735	39.8	13152.0		
14736	chr13	30985532	30987776	14	43.6	14736			31.4	19122.0
14737	chr13	43548569	43550463	14	43.6	14737	40.4	13003.0	30.6	19449.0
14738	chrX	150477235	150478761	3	43.6	14738	32.9	15300.0	50.4	13857.0
14739	chr14	27198167	27199715	11	43.6	14739	87.3	4659.0	77.1	8752.0
14740	chr14	27257891	27259801	11	43.6	14740				
14742	chr17	5178986	5181358	18	43.6	14742			48.2	14361.0
14743	chr18	67768112	67771016	20	43.6	14743			30.6	19471.0
14745	chr18	76934930	76937620	20	43.6	14745	36.9	14052.0	40.7	16322.0
14748	chr10	39908747	39909675	9	43.6	14748	33.5	15107.0		
14749	chr12	28844636	28846996	15	43.6	14749			34.7	18111.0
14751	chr3	59224557	59226419	4	43.6	14751				
14753	chr1	58303332	58304392	1	43.6	14753			46.3	14856.0
14754	chr1	106031574	106033306	1	43.6	14754			48.9	14227.0
14756	chr1	135793472	135794804	1	43.6	14756			59.9	11831.0
14757	chr2	19005330	19007388	2	43.6	14757	36.0	14323.0	35.1	18019.0
14758	chr2	83929371	83930781	2	43.6	14758			49.5	14086.0
14759	chr2	150830564	150831880	2	43.6	14759			35.5	17867.0
14760	chr2	169663099	169665265	2	43.6	14760				
14761	chr2	30942356	30943456	2	43.6	14761	35.6	14449.0	51.9	13563.0
14764	chr5	92102513	92104289	6	43.6	14764			40.9	16284.0
14765	chr6	134191160	134193928	7	43.6	14765				
14766	chr6	145186949	145188487	7	43.6	14766	32.7	15418.0	42.2	15927.0
14767	chr7	4942887	4943935	8	43.6	14767	37.5	13891.0	35.5	17887.0
14768	chr7	28208341	28209761	8	43.6	14768			49.1	14195.0
14771	chr13	46355577	46357359	14	43.5	14771	33.1	15236.0		
14772	chr13	42148893	42150707	14	43.5	14772				
14773	chr12	99740600	99742624	15	43.5	14773	45.4	11664.0	40.0	16473.0
14778	chr16	7767181	7769523	17	43.5	14778				
14779	chr15	93972979	93975507	16	43.5	14779	53.4	9751.0		
14783	chr17	26662574	26663752	18	43.5	14783	39.0	13427.0	61.8	11425.0
14784	chr17	27558219	27560245	18	43.5	14784	46.7	11372.0	121.2	4282.0
14786	chr17	43232540	43234418	18	43.5	14786	38.7	13489.0	36.6	17529.0
