chr_name	chromosome_id	end	id	id_1um_k99a	id_1um_pcc	id_no_peptide	start	tag_count_1um_k99a	tag_count_1um_pcc	tag_count_no_peptide
chr16	17	87752396	22120	22120.0	0.0	0.0	87751050	22.7	0.0	0.0
chr16	17	21815651	22123	22123.0	0.0	0.0	21814729	22.7	0.0	0.0
chr15	16	81933488	22125	22125.0	0.0	0.0	81932732	22.7	0.0	0.0
chr15	16	59030844	22126	22126.0	0.0	0.0	59030084	22.7	0.0	0.0
chr14	11	118775429	22127	22127.0	0.0	0.0	118774269	22.7	0.0	0.0
chr13	14	100576787	22128	22128.0	0.0	0.0	100575593	22.7	0.0	0.0
chr13	14	48962701	22129	22129.0	0.0	0.0	48961393	22.7	0.0	0.0
chr7	8	130817691	22132	22132.0	0.0	0.0	130816209	22.7	0.0	0.0
chr3	4	52480273	22133	22133.0	0.0	0.0	52478981	22.7	0.0	0.0
chr4	5	57884289	22136	22136.0	0.0	0.0	57883399	22.7	0.0	0.0
chr4	5	11927053	22137	22137.0	0.0	0.0	11926089	22.7	0.0	0.0
chr4	5	8938272	22138	22138.0	0.0	0.0	8936912	22.7	0.0	0.0
chr3	4	104300098	22139	22139.0	0.0	0.0	104298852	22.7	0.0	0.0
chr3	4	96664304	22140	22140.0	0.0	0.0	96663392	22.7	0.0	0.0
chr3	4	84732441	22142	22142.0	0.0	0.0	84731251	22.7	0.0	0.0
chr3	4	52036037	22143	22143.0	0.0	0.0	52034917	22.7	0.0	0.0
chr4	5	132053683	22144	22144.0	0.0	0.0	132052573	22.7	0.0	0.0
chr2	2	167976159	22145	22145.0	0.0	0.0	167974951	22.7	0.0	0.0
chr1	1	151980900	22149	22149.0	0.0	0.0	151979910	22.7	0.0	0.0
chr1	1	106061796	22151	22151.0	0.0	0.0	106060922	22.7	0.0	0.0
chr1	1	40688471	22152	22152.0	0.0	0.0	40687149	22.7	0.0	0.0
chr7	8	128726314	22153	22153.0	0.0	0.0	128724622	22.7	0.0	0.0
chr4	5	136094512	22156	22156.0	0.0	0.0	136093154	22.7	0.0	0.0
chr7	8	102276366	22158	22158.0	0.0	0.0	102274800	22.7	0.0	0.0
chr7	8	63822780	22161	22161.0	0.0	0.0	63820974	22.7	0.0	0.0
chr6	7	119749777	22163	22163.0	0.0	0.0	119748829	22.7	0.0	0.0
chr6	7	108314256	22164	22164.0	0.0	0.0	108313254	22.7	0.0	0.0
chr6	7	54161982	22165	22165.0	0.0	0.0	54160650	22.7	0.0	0.0
chr6	7	48570138	22166	22166.0	0.0	0.0	48569124	22.7	0.0	0.0
chr6	7	97447449	22167	22167.0	0.0	0.0	97446591	22.7	0.0	0.0
chr6	7	41117282	22168	22168.0	0.0	0.0	41115890	22.7	0.0	0.0
chr6	7	37601074	22171	22171.0	0.0	0.0	37600322	22.7	0.0	0.0
chr5	6	146897696	22175	22175.0	0.0	0.0	146896726	22.7	0.0	0.0
chr12	15	79462933	22177	22177.0	0.0	0.0	79461749	22.5	0.0	0.0
chr14	11	10536070	22178	22178.0	0.0	0.0	10534822	22.5	0.0	0.0
chr13	14	95885631	22181	22181.0	0.0	0.0	95884449	22.5	0.0	0.0
chr13	14	48943706	22183	22183.0	0.0	0.0	48942432	22.5	0.0	0.0
chr13	14	9873852	22185	22185.0	0.0	0.0	9872932	22.5	0.0	0.0
chr12	15	110765396	22186	22186.0	0.0	0.0	110763914	22.5	0.0	0.0
chr12	15	72358178	22188	22188.0	0.0	0.0	72356740	22.5	0.0	0.0
chr11	13	111820024	22189	22189.0	0.0	0.0	111818516	22.5	0.0	0.0
chr11	13	107539586	22190	22190.0	0.0	0.0	107538824	22.5	0.0	0.0
chr11	13	46283585	22192	22192.0	0.0	0.0	46281815	22.5	0.0	0.0
chr10	9	82084137	22194	22194.0	0.0	0.0	82083055	22.5	0.0	0.0
chr10	9	75505447	22195	22195.0	0.0	0.0	75504205	22.5	0.0	0.0
chr16	17	56062629	22201	22201.0	0.0	0.0	56061729	22.5	0.0	0.0
chr9	12	42488667	22202	22202.0	0.0	0.0	42487895	22.5	0.0	0.0
chr17	18	56089158	22203	22203.0	0.0	0.0	56088130	22.5	0.0	0.0
chr17	18	51935147	22205	22205.0	0.0	0.0	51933183	22.5	0.0	0.0
chr17	18	27612156	22207	22207.0	0.0	0.0	27611358	22.5	0.0	0.0
chr17	18	24085540	22208	22208.0	0.0	0.0	24084454	22.5	0.0	0.0
chr16	17	45045336	22211	22211.0	0.0	0.0	45043872	22.5	0.0	0.0
chr14	11	87440865	22212	22212.0	0.0	0.0	87439473	22.5	0.0	0.0
chr16	17	21591404	22213	22213.0	0.0	0.0	21590346	22.5	0.0	0.0
chr15	16	98970795	22214	22214.0	0.0	0.0	98969471	22.5	0.0	0.0
chr15	16	66504318	22217	22217.0	0.0	0.0	66503040	22.5	0.0	0.0
chr15	16	64300900	22218	22218.0	0.0	0.0	64299674	22.5	0.0	0.0
chr15	16	62207101	22219	22219.0	0.0	0.0	62206029	22.5	0.0	0.0
chr15	16	61993437	22220	22220.0	0.0	0.0	61991755	22.5	0.0	0.0
chr15	16	59949139	22221	22221.0	0.0	0.0	59948127	22.5	0.0	0.0
chr10	9	5168460	22222	22222.0	0.0	0.0	5167128	22.5	0.0	0.0
chr9	12	7770049	22223	22223.0	0.0	0.0	7768729	22.5	0.0	0.0
chr9	12	42076420	22224	22224.0	0.0	0.0	42075516	22.5	0.0	0.0
chr2	2	75789834	22225	22225.0	0.0	0.0	75788456	22.5	0.0	0.0
chr3	4	69121968	22227	22227.0	0.0	0.0	69120492	22.5	0.0	0.0
chr3	4	9809135	22228	22228.0	0.0	0.0	9807717	22.5	0.0	0.0
chr2	2	181538655	22229	22229.0	0.0	0.0	181537417	22.5	0.0	0.0
chr2	2	163253530	22232	22232.0	0.0	0.0	163252726	22.5	0.0	0.0
chr2	2	155541377	22233	22233.0	0.0	0.0	155540227	22.5	0.0	0.0
chr2	2	92446422	22234	22234.0	0.0	0.0	92445200	22.5	0.0	0.0
chr2	2	62420514	22235	22235.0	0.0	0.0	62419434	22.5	0.0	0.0
chr2	2	32507528	22237	22237.0	0.0	0.0	32506436	22.5	0.0	0.0
chr2	2	19384190	22238	22238.0	0.0	0.0	19383058	22.5	0.0	0.0
chr2	2	4571667	22240	22240.0	0.0	0.0	4570623	22.5	0.0	0.0
chr1	1	176974080	22241	22241.0	0.0	0.0	176972610	22.5	0.0	0.0
chr1	1	161669185	22242	22242.0	0.0	0.0	161668257	22.5	0.0	0.0
chr1	1	40505131	22245	22245.0	0.0	0.0	40503715	22.5	0.0	0.0
chr3	4	109373394	22246	22246.0	0.0	0.0	109372288	22.5	0.0	0.0
chr1	1	138338423	22247	22247.0	0.0	0.0	138337339	22.5	0.0	0.0
chr4	5	11960973	22248	22248.0	0.0	0.0	11960043	22.5	0.0	0.0
chr7	8	19257900	22249	22249.0	0.0	0.0	19256982	22.5	0.0	0.0
chr4	5	107830322	22250	22250.0	0.0	0.0	107829110	22.5	0.0	0.0
chr8	10	3672289	22252	22252.0	0.0	0.0	3671789	22.5	0.0	0.0
chr7	8	143667245	22253	22253.0	0.0	0.0	143666199	22.5	0.0	0.0
chr7	8	142423197	22254	22254.0	0.0	0.0	142422313	22.5	0.0	0.0
chr7	8	127294737	22255	22255.0	0.0	0.0	127292953	22.5	0.0	0.0
chr7	8	126121253	22256	22256.0	0.0	0.0	126119873	22.5	0.0	0.0
chr8	10	124992279	22259	22259.0	0.0	0.0	124991355	22.5	0.0	0.0
chr6	7	88106620	22261	22261.0	0.0	0.0	88105708	22.5	0.0	0.0
chr6	7	72877924	22262	22262.0	0.0	0.0	72876036	22.5	0.0	0.0
chr5	6	120565502	22263	22263.0	0.0	0.0	120564068	22.5	0.0	0.0
chr5	6	32124153	22265	22265.0	0.0	0.0	32122753	22.5	0.0	0.0
chr4	5	155576232	22266	22266.0	0.0	0.0	155574450	22.5	0.0	0.0
chr4	5	132268955	22267	22267.0	0.0	0.0	132266795	22.5	0.0	0.0
chr6	7	125339850	22268	22268.0	0.0	0.0	125339086	22.5	0.0	0.0
chr13	14	111480862	22269	22269.0	0.0	0.0	111479164	22.3	0.0	0.0
chr13	14	74026355	22271	22271.0	0.0	0.0	74025461	22.3	0.0	0.0
chr15	16	12376656	22274	22274.0	0.0	0.0	12375712	22.3	0.0	0.0
chr12	15	113055714	22276	22276.0	0.0	0.0	113054330	22.3	0.0	0.0
chr12	15	35027174	22277	22277.0	0.0	0.0	35026380	22.3	0.0	0.0
chr12	15	76773310	22278	22278.0	0.0	0.0	76771770	22.3	0.0	0.0
chr12	15	70947897	22279	22279.0	0.0	0.0	70946239	22.3	0.0	0.0
chr12	15	33076939	22281	22281.0	0.0	0.0	33076091	22.3	0.0	0.0
chr12	15	32487176	22282	22282.0	0.0	0.0	32485852	22.3	0.0	0.0
chr11	13	97005284	22283	22283.0	0.0	0.0	97004160	22.3	0.0	0.0
chr11	13	84866979	22284	22284.0	0.0	0.0	84865455	22.3	0.0	0.0
chr15	16	95873150	22287	22287.0	0.0	0.0	95871348	22.3	0.0	0.0
chr16	17	33574636	22289	22289.0	0.0	0.0	33573602	22.3	0.0	0.0
chr19	21	5861282	22290	22290.0	0.0	0.0	5859266	22.3	0.0	0.0
chr10	9	81174086	22291	22291.0	0.0	0.0	81173070	22.3	0.0	0.0
chrX	3	103504888	22292	22292.0	0.0	0.0	103503080	22.3	0.0	0.0
chrX	3	73054202	22293	22293.0	0.0	0.0	73052382	22.3	0.0	0.0
chr19	21	43723737	22296	22296.0	0.0	0.0	43722583	22.3	0.0	0.0
chr19	21	5232781	22298	22298.0	0.0	0.0	5230755	22.3	0.0	0.0
chr16	17	50070861	22299	22299.0	0.0	0.0	50069363	22.3	0.0	0.0
chr18	20	31873125	22300	22300.0	0.0	0.0	31872251	22.3	0.0	0.0
chr18	20	10052800	22301	22301.0	0.0	0.0	10051780	22.3	0.0	0.0
chr17	18	28710146	22303	22303.0	0.0	0.0	28708682	22.3	0.0	0.0
chr16	17	90139038	22304	22304.0	0.0	0.0	90138210	22.3	0.0	0.0
chr16	17	76361741	22305	22305.0	0.0	0.0	76360803	22.3	0.0	0.0
chr16	17	51918530	22306	22306.0	0.0	0.0	51916632	22.3	0.0	0.0
chr8	10	123385740	22308	22308.0	0.0	0.0	123384200	22.3	0.0	0.0
chr10	9	78596453	22309	22309.0	0.0	0.0	78595361	22.3	0.0	0.0
chr6	7	3394761	22310	22310.0	0.0	0.0	3393489	22.3	0.0	0.0
chr5	6	90403564	22314	22314.0	0.0	0.0	90402754	22.3	0.0	0.0
chr3	4	31090396	22317	22317.0	0.0	0.0	31088944	22.3	0.0	0.0
chr3	4	8864679	22318	22318.0	0.0	0.0	8863009	22.3	0.0	0.0
chr2	2	173316971	22319	22319.0	0.0	0.0	173316045	22.3	0.0	0.0
chr2	2	38064878	22322	22322.0	0.0	0.0	38063724	22.3	0.0	0.0
chr1	1	191593595	22323	22323.0	0.0	0.0	191591917	22.3	0.0	0.0
chr1	1	171886900	22324	22324.0	0.0	0.0	171885478	22.3	0.0	0.0
chr1	1	161309819	22325	22325.0	0.0	0.0	161308929	22.3	0.0	0.0
chr1	1	155531905	22326	22326.0	0.0	0.0	155531019	22.3	0.0	0.0
chr1	1	131917696	22327	22327.0	0.0	0.0	131916560	22.3	0.0	0.0
chr6	7	12316488	22330	22330.0	0.0	0.0	12315270	22.3	0.0	0.0
chr6	7	38585671	22332	22332.0	0.0	0.0	38584273	22.3	0.0	0.0
chr9	12	78428419	22334	22334.0	0.0	0.0	78427295	22.3	0.0	0.0
chr9	12	75047719	22335	22335.0	0.0	0.0	75046437	22.3	0.0	0.0
chr9	12	25140660	22336	22336.0	0.0	0.0	25138836	22.3	0.0	0.0
chr8	10	126941819	22337	22337.0	0.0	0.0	126939627	22.3	0.0	0.0
chr9	12	14943725	22339	22339.0	0.0	0.0	14942533	22.3	0.0	0.0
chr7	8	102007433	22341	22341.0	0.0	0.0	102005767	22.3	0.0	0.0
chr7	8	67462500	22343	22343.0	0.0	0.0	67461496	22.3	0.0	0.0
chr7	8	58496747	22344	22344.0	0.0	0.0	58495277	22.3	0.0	0.0
chr6	7	50859827	22346	22346.0	0.0	0.0	50858903	22.3	0.0	0.0
chr6	7	49261082	22347	22347.0	0.0	0.0	49259046	22.3	0.0	0.0
chr11	13	85132708	22348	22348.0	0.0	0.0	85130822	22.2	0.0	0.0
chr14	11	20541803	22349	22349.0	0.0	0.0	20540333	22.2	0.0	0.0
chr13	14	44588997	22351	22351.0	0.0	0.0	44587765	22.2	0.0	0.0
chr12	15	102362030	22352	22352.0	0.0	0.0	102360970	22.2	0.0	0.0
chr12	15	70130095	22354	22354.0	0.0	0.0	70128893	22.2	0.0	0.0
chr11	13	94170190	22355	22355.0	0.0	0.0	94169388	22.2	0.0	0.0
chr11	13	61310465	22357	22357.0	0.0	0.0	61309431	22.2	0.0	0.0
chr11	13	54616775	22358	22358.0	0.0	0.0	54615243	22.2	0.0	0.0
chr11	13	34839679	22359	22359.0	0.0	0.0	34838785	22.2	0.0	0.0
chr11	13	29192059	22360	22360.0	0.0	0.0	29190045	22.2	0.0	0.0
chr10	9	127655163	22362	22362.0	0.0	0.0	127653949	22.2	0.0	0.0
chr17	18	80790166	22367	22367.0	0.0	0.0	80789258	22.2	0.0	0.0
chr14	11	122788424	22368	22368.0	0.0	0.0	122787540	22.2	0.0	0.0
chr15	16	9667178	22369	22369.0	0.0	0.0	9665320	22.2	0.0	0.0
chr10	9	68528684	22370	22370.0	0.0	0.0	68527564	22.2	0.0	0.0
chrX	3	169893329	22371	22371.0	0.0	0.0	169892339	22.2	0.0	0.0
chrX	3	166329760	22372	22372.0	0.0	0.0	166328420	22.2	0.0	0.0
chrX	3	142400197	22373	22373.0	0.0	0.0	142398383	22.2	0.0	0.0
chrX	3	140535761	22374	22374.0	0.0	0.0	140533887	22.2	0.0	0.0
chrX	3	56463413	22375	22375.0	0.0	0.0	56462023	22.2	0.0	0.0
chr18	20	83993748	22378	22378.0	0.0	0.0	83992950	22.2	0.0	0.0
chr18	20	36424177	22379	22379.0	0.0	0.0	36423087	22.2	0.0	0.0
chr17	18	31110550	22381	22381.0	0.0	0.0	31109488	22.2	0.0	0.0
chr17	18	12857884	22382	22382.0	0.0	0.0	12856636	22.2	0.0	0.0
chr16	17	97541320	22383	22383.0	0.0	0.0	97540474	22.2	0.0	0.0
chr16	17	31297898	22384	22384.0	0.0	0.0	31296698	22.2	0.0	0.0
chr15	16	58870623	22386	22386.0	0.0	0.0	58869861	22.2	0.0	0.0
chr10	9	91029401	22387	22387.0	0.0	0.0	91027943	22.2	0.0	0.0
chr5	6	30672660	22390	22390.0	0.0	0.0	30670524	22.2	0.0	0.0
chr4	5	125146952	22392	22392.0	0.0	0.0	125146040	22.2	0.0	0.0
chr4	5	32229920	22393	22393.0	0.0	0.0	32228994	22.2	0.0	0.0
chr3	4	96028154	22394	22394.0	0.0	0.0	96026940	22.2	0.0	0.0
chr2	2	166978270	22396	22396.0	0.0	0.0	166976892	22.2	0.0	0.0
chr2	2	128009595	22399	22399.0	0.0	0.0	128007413	22.2	0.0	0.0
chr2	2	59402645	22400	22400.0	0.0	0.0	59401515	22.2	0.0	0.0
chr1	1	136123413	22404	22404.0	0.0	0.0	136122595	22.2	0.0	0.0
chr1	1	63947301	22406	22406.0	0.0	0.0	63946297	22.2	0.0	0.0
chr1	1	54749086	22407	22407.0	0.0	0.0	54747938	22.2	0.0	0.0
chr5	6	21219317	22408	22408.0	0.0	0.0	21217995	22.2	0.0	0.0
chr2	2	165707005	22409	22409.0	0.0	0.0	165706093	22.2	0.0	0.0
chr5	6	32476858	22410	22410.0	0.0	0.0	32475242	22.2	0.0	0.0
chr7	8	74544791	22411	22411.0	0.0	0.0	74543455	22.2	0.0	0.0
chr9	12	103333782	22412	22412.0	0.0	0.0	103332052	22.2	0.0	0.0
chr5	6	54050593	22413	22413.0	0.0	0.0	54049683	22.2	0.0	0.0
chr9	12	70641413	22414	22414.0	0.0	0.0	70640119	22.2	0.0	0.0
chr8	10	128703939	22415	22415.0	0.0	0.0	128702627	22.2	0.0	0.0
chr8	10	36019786	22416	22416.0	0.0	0.0	36018688	22.2	0.0	0.0
chr8	10	25120069	22417	22417.0	0.0	0.0	25118395	22.2	0.0	0.0
chr7	8	122071266	22418	22418.0	0.0	0.0	122069416	22.2	0.0	0.0
chr7	8	79191501	22419	22419.0	0.0	0.0	79190473	22.2	0.0	0.0
chr7	8	126755465	22420	22420.0	0.0	0.0	126754663	22.2	0.0	0.0
chr6	7	113099936	22421	22421.0	0.0	0.0	113098996	22.2	0.0	0.0
chr6	7	47554729	22422	22422.0	0.0	0.0	47552675	22.2	0.0	0.0
chr5	6	92512493	22423	22423.0	0.0	0.0	92511495	22.2	0.0	0.0
chr6	7	12057273	22424	22424.0	0.0	0.0	12055913	22.2	0.0	0.0
chr6	7	40430914	22425	22425.0	0.0	0.0	40429962	22.2	0.0	0.0
chr6	7	53449272	22427	22427.0	0.0	0.0	53447774	22.2	0.0	0.0
chr6	7	103340658	22428	22428.0	0.0	0.0	103339540	22.2	0.0	0.0
chr13	14	14035059	22429	22429.0	0.0	0.0	14033685	22.0	0.0	0.0
chr14	11	57618712	22430	22430.0	0.0	0.0	57617934	22.0	0.0	0.0
chr14	11	55729822	22431	22431.0	0.0	0.0	55728102	22.0	0.0	0.0
chr14	11	32006742	22432	22432.0	0.0	0.0	32006242	22.0	0.0	0.0
chr14	11	16157372	22433	22433.0	0.0	0.0	16156194	22.0	0.0	0.0
chr13	14	93081522	22434	22434.0	0.0	0.0	93080478	22.0	0.0	0.0
chr13	14	91377811	22435	22435.0	0.0	0.0	91376671	22.0	0.0	0.0
chr13	14	28557341	22436	22436.0	0.0	0.0	28556081	22.0	0.0	0.0
chr13	14	17796570	22437	22437.0	0.0	0.0	17795118	22.0	0.0	0.0
chr12	15	17381242	22440	22440.0	0.0	0.0	17379966	22.0	0.0	0.0
chr11	13	87212668	22442	22442.0	0.0	0.0	87211740	22.0	0.0	0.0
chr11	13	52241466	22444	22444.0	0.0	0.0	52240200	22.0	0.0	0.0
chr11	13	32680475	22445	22445.0	0.0	0.0	32679387	22.0	0.0	0.0
chr11	13	3912498	22446	22446.0	0.0	0.0	3911226	22.0	0.0	0.0
chr15	16	50804592	22447	22447.0	0.0	0.0	50803570	22.0	0.0	0.0
chrX	3	153887936	22449	22449.0	0.0	0.0	153886232	22.0	0.0	0.0
chr15	16	66594063	22450	22450.0	0.0	0.0	66592291	22.0	0.0	0.0
chr18	20	62069695	22451	22451.0	0.0	0.0	62068785	22.0	0.0	0.0
chrX	3	166305447	22452	22452.0	0.0	0.0	166304045	22.0	0.0	0.0
chrX	3	7654657	22455	22455.0	0.0	0.0	7653587	22.0	0.0	0.0
chr19	21	9912139	22456	22456.0	0.0	0.0	9911057	22.0	0.0	0.0
chr18	20	68847797	22458	22458.0	0.0	0.0	68846823	22.0	0.0	0.0
chr18	20	68171489	22459	22459.0	0.0	0.0	68170521	22.0	0.0	0.0
chr15	16	79266086	22461	22461.0	0.0	0.0	79265152	22.0	0.0	0.0
chr18	20	53938600	22462	22462.0	0.0	0.0	53936948	22.0	0.0	0.0
chr18	20	34922918	22463	22463.0	0.0	0.0	34921580	22.0	0.0	0.0
chr17	18	5130264	22464	22464.0	0.0	0.0	5128898	22.0	0.0	0.0
chr16	17	34120986	22467	22467.0	0.0	0.0	34120212	22.0	0.0	0.0
chr16	17	11167408	22468	22468.0	0.0	0.0	11166174	22.0	0.0	0.0
chr15	16	99352716	22469	22469.0	0.0	0.0	99351572	22.0	0.0	0.0
chr1	1	82816550	22471	22471.0	0.0	0.0	82815400	22.0	0.0	0.0
chr9	12	101100136	22472	22472.0	0.0	0.0	101099230	22.0	0.0	0.0
chr3	4	127845976	22474	22474.0	0.0	0.0	127844912	22.0	0.0	0.0
chr3	4	35777634	22476	22476.0	0.0	0.0	35776240	22.0	0.0	0.0
chr3	4	19396492	22477	22477.0	0.0	0.0	19395014	22.0	0.0	0.0
chr2	2	157808249	22478	22478.0	0.0	0.0	157807497	22.0	0.0	0.0
chr2	2	35430399	22481	22481.0	0.0	0.0	35429309	22.0	0.0	0.0
chr1	1	193277822	22482	22482.0	0.0	0.0	193276460	22.0	0.0	0.0
chr4	5	44161276	22483	22483.0	0.0	0.0	44159520	22.0	0.0	0.0
chr1	1	184236322	22484	22484.0	0.0	0.0	184235190	22.0	0.0	0.0
chr1	1	143854789	22486	22486.0	0.0	0.0	143853357	22.0	0.0	0.0
chr1	1	143826960	22487	22487.0	0.0	0.0	143825308	22.0	0.0	0.0
chr1	1	54808961	22488	22488.0	0.0	0.0	54807611	22.0	0.0	0.0
chr1	1	53831493	22489	22489.0	0.0	0.0	53830309	22.0	0.0	0.0
chr14	11	54237833	1	1.0	1.0	1.0	54136343	7255.4	7729.4	5215.2
chr8	10	126887298	3	2818.0	3.0	813.0	126817606	147.8	2712.3	222.4
chr6	7	41563923	4	3.0	4.0	2.0	41526419	2241.0	2383.1	1512.5
chr6	7	99417465	6	12.0	6.0	13.0	99363835	1589.7	2107.8	863.7
chr15	16	66827821	8	18.0	8.0	2797.0	66783501	1315.3	2039.3	115.4
chr11	13	11754334	13	23.0	13.0	1466.0	11702814	1200.4	1600.7	166.7
chr12	15	107150185	17	15.0	17.0	6.0	107115125	1383.7	1533.8	1003.4
chr9	12	32523061	21	57.0	21.0	30.0	32485507	914.0	1461.2	748.3
chr8	10	81794918	23	19.0	23.0	5944.0	81759436	1299.9	1431.7	75.8
chr14	11	75203148	30	58.0	30.0	31.0	75172604	908.0	1277.8	739.9
chr15	16	66868831	32	72.0	32.0	98.0	66841267	821.4	1252.6	548.5
chr4	5	32270734	33	56.0	33.0	48.0	32246210	921.2	1231.5	680.4
chr15	16	73172291	37	51.0	37.0	21.0	73145765	959.7	1159.0	804.8
chr7	8	75606654	39	169.0	39.0	243.0	75569844	597.0	1150.8	377.0
chr4	5	32409587	41	1124.0	41.0	1055.0	32370505	249.6	1142.6	196.4
chr14	11	60745360	46	39.0	46.0	14.0	60715608	1028.3	1095.0	851.9
chr1	1	106624829	48	55.0	48.0	43.0	106598715	932.6	1086.0	694.9
chr2	2	6725824	49	50.0	49.0	11480.0	6702462	977.2	1078.6	46.3
chr7	8	83662904	51	66.0	51.0	12140.0	83644676	857.0	1077.4	43.8
chr1	1	180410061	59	519.0	59.0	256.0	180384371	362.7	1007.4	368.8
chr3	4	131174961	62	6596.0	62.0	2767.0	131142435	88.5	998.8	116.2
chr12	15	73618392	64	67.0	64.0	132.0	73591162	847.7	979.4	484.4
chr1	1	131208001	65	210.0	65.0	100.0	131180443	534.8	964.5	544.5
chr14	11	122075554	66	61.0	66.0	66.0	122048468	891.0	960.9	611.1
chr4	5	32299659	71	323.0	71.0	349.0	32274179	440.5	941.5	328.4
chr18	20	65333567	78	17713.0	78.0	232.0	65310859	33.7	921.9	384.3
chr2	2	127330822	84	129.0	84.0	86.0	127308722	661.3	897.2	568.0
chr13	14	45878687	90	7020.0	90.0	14496.0	45845739	84.7	867.0	35.4
chr11	13	11574002	91	78.0	91.0	329.0	11548980	803.4	865.5	334.9
chr16	17	52075909	93	116.0	93.0	205.0	52053673	677.4	863.3	402.3
chr15	16	67150489	94	80.0	94.0	421.0	67123913	796.8	860.8	303.3
chr13	14	30836252	95	1933.0	95.0	12661.0	30812698	185.0	858.2	41.7
chr5	6	3518078	100	659.0	100.0	851.0	3490322	323.0	838.8	217.8
chr8	10	36185134	102	16649.0	102.0	4971.0	36161350	36.9	834.5	84.2
chr4	5	32354576	103	75.0	103.0	20.0	32333282	807.1	827.8	814.0
chr8	10	124288221	115	142.0	115.0	2096.0	124264507	641.7	781.8	137.0
chr3	4	21967531	127	215.0	127.0	106.0	21945679	527.3	736.1	528.0
chr6	7	99067575	130	1689.0	130.0	0.0	99042709	199.8	729.6	0.0
chr11	13	11524260	132	101.0	132.0	11975.0	11499704	704.7	720.8	44.2
chr13	14	30798020	134	1352.0	134.0	1490.0	30781288	224.6	715.2	165.2
chr10	9	12817080	150	230.0	150.0	304.0	12797016	502.9	676.5	348.1
chr6	7	127249188	152	377.0	152.0	289.0	127234800	413.4	670.9	351.4
chr15	16	62182375	154	189.0	154.0	497.0	62163999	573.5	669.8	281.3
chr10	9	127146466	156	143.0	156.0	122.0	127130168	639.1	665.9	501.8
chr2	2	32075900	161	399.0	161.0	1286.0	32053240	405.8	659.7	177.2
chr2	2	103665000	167	8007.0	167.0	638.0	103650828	77.1	652.8	250.7
chr4	5	63949059	168	3905.0	168.0	13941.0	63931111	122.2	652.4	37.3
chr19	21	25063504	169	350.0	169.0	713.0	25049792	426.8	648.9	236.9
chr10	9	14001253	181	201.0	181.0	2802.0	13980659	549.3	628.0	115.4
chr11	13	107462282	183	21289.0	183.0	5076.0	107441466	24.4	624.2	82.9
chr8	10	14999305	184	3004.0	184.0	226.0	14983717	142.4	618.8	388.1
chr14	11	121375497	186	246.0	186.0	313.0	121357685	490.5	613.2	343.9
chr13	14	5783765	187	13686.0	187.0	14871.0	5762041	47.8	612.7	34.1
chr1	1	165854121	194	206.0	194.0	705.0	165834049	545.0	588.2	238.1
chr7	8	104303649	197	10789.0	197.0	250.0	104285473	60.8	583.0	372.2
chr15	16	9578803	198	2347.0	198.0	2056.0	9561713	164.4	581.5	138.2
chr1	1	106573486	199	386.0	199.0	446.0	106557562	409.9	580.4	293.6
chr11	13	88626186	200	237.0	200.0	227.0	88607448	497.7	578.9	387.6
chr16	17	10677974	203	1408.0	203.0	923.0	10661406	219.6	574.0	210.9
chr7	8	80793602	208	2196.0	208.0	6143.0	80770134	171.8	569.3	74.1
chr14	11	66239740	209	275.0	209.0	484.0	66223540	470.4	567.1	283.8
chr9	12	13474661	211	212.0	211.0	244.0	13456421	532.6	564.9	375.9
chr10	9	60383523	220	1091.0	220.0	469.0	60367231	253.9	552.0	287.1
chr12	15	101003784	222	1471.0	222.0	413.0	100982742	214.8	549.7	304.9
chr17	18	7881541	233	431.0	233.0	904.0	7868807	392.2	540.8	213.0
chr5	6	96925643	234	239.0	234.0	522.0	96910963	497.4	540.6	276.7
chr2	2	11629311	237	14386.0	237.0	0.0	11615705	45.0	533.7	0.0
chr19	21	57086007	241	20459.0	241.0	3500.0	57068153	26.3	530.3	102.0
chr7	8	132775756	246	437.0	246.0	2572.0	132759544	390.9	527.3	121.3
chr6	7	108556697	247	782.0	247.0	1220.0	108544549	297.9	525.8	183.7
chr17	18	29401274	248	662.0	248.0	5086.0	29390608	322.1	525.3	82.9
chr6	7	31134197	253	1363.0	253.0	1586.0	31120343	223.9	521.5	160.0
chr17	18	52169466	255	261.0	255.0	384.0	52157472	481.7	520.8	315.6
chr14	11	66272461	256	392.0	256.0	1845.0	66254349	407.5	519.9	147.2
chr9	12	46182938	258	612.0	258.0	898.0	46166564	337.1	519.5	213.4
chr12	15	107935995	260	12582.0	260.0	1806.0	107918573	52.4	519.1	148.5
chr3	4	126664353	261	811.0	261.0	4066.0	126647973	292.8	518.7	94.2
chr1	1	155060919	267	387.0	267.0	391.0	155048861	409.2	509.4	313.1
chr2	2	58143476	268	474.0	268.0	8636.0	58122496	376.3	509.2	58.8
chr1	1	38667951	271	696.0	271.0	1007.0	38656885	314.2	506.6	200.0
chr11	13	46092566	273	374.0	273.0	369.0	46077420	415.1	505.5	321.1
chr9	12	56111820	278	1013.0	278.0	351.0	56094160	263.4	501.6	327.5
chr11	13	43390975	280	1314.0	280.0	715.0	43377233	228.2	500.1	236.4
chr17	18	84122245	282	319.0	282.0	316.0	84113261	443.3	498.2	341.4
chr4	5	63396782	284	443.0	284.0	239.0	63376750	389.0	495.2	381.6
